time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.931,0.035,0.088162
1000,0.032,0.928,0.040,0.083825
1500,0.030,0.921,0.050,0.092374
2000,0.035,0.913,0.052,0.137727
2500,0.030,0.931,0.040,0.095521
3000,0.030,0.913,0.057,0.098733
3500,0.040,0.871,0.089,0.176509
4000,0.037,0.876,0.087,0.162938
4500,0.032,0.888,0.079,0.149002
5000,0.035,0.868,0.097,0.188654
5500,0.040,0.868,0.092,0.183167
6000,0.040,0.859,0.102,0.195699
6500,0.037,0.856,0.107,0.194176
7000,0.060,0.809,0.132,0.273991
7500,0.047,0.806,0.146,0.248790
8000,0.077,0.742,0.181,0.330262
8500,0.079,0.767,0.154,0.310051
9000,0.087,0.707,0.206,0.377941
9500,0.074,0.690,0.236,0.363465
10000,0.077,0.690,0.233,0.352185
10500,0.079,0.715,0.206,0.339528
11000,0.072,0.767,0.161,0.296354
11500,0.067,0.792,0.141,0.228047
12000,0.047,0.819,0.134,0.200609
12500,0.057,0.809,0.134,0.203175
13000,0.047,0.876,0.077,0.134106
13500,0.052,0.859,0.089,0.164234
14000,0.055,0.792,0.154,0.270406
14500,0.052,0.797,0.151,0.250304
15000,0.055,0.834,0.112,0.180999
15500,0.057,0.824,0.119,0.223934
16000,0.052,0.844,0.104,0.162244
16500,0.040,0.841,0.119,0.158945
17000,0.050,0.839,0.112,0.182611
17500,0.055,0.792,0.154,0.262483
18000,0.052,0.799,0.149,0.235991
18500,0.072,0.797,0.132,0.256225
19000,0.052,0.824,0.124,0.211998
19500,0.079,0.836,0.084,0.198365
20000,0.067,0.779,0.154,0.270975
20500,0.060,0.757,0.184,0.292708
21000,0.065,0.799,0.136,0.251961
21500,0.057,0.811,0.132,0.236434
22000,0.047,0.794,0.159,0.254387
22500,0.055,0.789,0.156,0.253901
23000,0.045,0.772,0.184,0.274290
23500,0.042,0.799,0.159,0.224126
24000,0.045,0.801,0.154,0.226235
24500,0.045,0.806,0.149,0.221306
25000,0.037,0.834,0.129,0.185776
25500,0.055,0.844,0.102,0.176856
26000,0.057,0.846,0.097,0.181857
26500,0.042,0.821,0.136,0.191229
27000,0.052,0.799,0.149,0.254568
27500,0.060,0.831,0.109,0.203919
28000,0.047,0.819,0.134,0.218582
28500,0.052,0.816,0.132,0.209722
29000,0.052,0.806,0.141,0.230889
29500,0.050,0.811,0.139,0.210130
30000,0.047,0.831,0.122,0.182318
30500,0.037,0.876,0.087,0.136462
31000,0.037,0.864,0.099,0.150485
31500,0.037,0.866,0.097,0.151344
32000,0.035,0.881,0.084,0.129763
32500,0.040,0.903,0.057,0.099052
33000,0.032,0.864,0.104,0.151959
33500,0.030,0.873,0.097,0.147046
34000,0.047,0.876,0.077,0.151112
34500,0.035,0.913,0.052,0.088623
35000,0.042,0.864,0.094,0.175040
35500,0.032,0.868,0.099,0.140668
36000,0.035,0.896,0.069,0.111691
36500,0.032,0.893,0.074,0.121296
37000,0.032,0.861,0.107,0.174562
37500,0.057,0.797,0.146,0.252240
