time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.931,0.040,0.112512
1000,0.037,0.851,0.112,0.223502
1500,0.037,0.824,0.139,0.255293
2000,0.055,0.757,0.189,0.310868
2500,0.055,0.687,0.258,0.365310
3000,0.079,0.663,0.258,0.377719
3500,0.099,0.583,0.318,0.424629
4000,0.102,0.563,0.335,0.430225
4500,0.134,0.509,0.357,0.457830
5000,0.127,0.526,0.347,0.446594
5500,0.119,0.531,0.350,0.441934
6000,0.144,0.424,0.432,0.464142
6500,0.154,0.442,0.404,0.474775
7000,0.179,0.402,0.419,0.474364
7500,0.181,0.385,0.434,0.476935
8000,0.169,0.404,0.427,0.476881
8500,0.164,0.409,0.427,0.470693
9000,0.174,0.424,0.402,0.474953
9500,0.151,0.452,0.397,0.455561
10000,0.186,0.412,0.402,0.486414
10500,0.149,0.442,0.409,0.460701
11000,0.159,0.447,0.395,0.465828
11500,0.161,0.481,0.357,0.465182
12000,0.156,0.437,0.407,0.462437
12500,0.176,0.432,0.392,0.472043
13000,0.166,0.375,0.459,0.469339
13500,0.176,0.390,0.434,0.465150
14000,0.228,0.313,0.459,0.480488
14500,0.243,0.335,0.422,0.492735
15000,0.261,0.323,0.417,0.498476
15500,0.226,0.340,0.434,0.489411
16000,0.248,0.290,0.462,0.487421
16500,0.288,0.248,0.464,0.489898
17000,0.280,0.268,0.452,0.492665
17500,0.278,0.266,0.457,0.496050
18000,0.295,0.278,0.427,0.494496
18500,0.273,0.266,0.462,0.479972
19000,0.263,0.263,0.474,0.475886
19500,0.226,0.303,0.471,0.476652
20000,0.243,0.266,0.491,0.468465
20500,0.263,0.300,0.437,0.485292
21000,0.270,0.288,0.442,0.489012
21500,0.228,0.337,0.434,0.484931
22000,0.263,0.330,0.407,0.497582
22500,0.290,0.266,0.444,0.485955
23000,0.310,0.241,0.449,0.463423
23500,0.273,0.293,0.434,0.491389
24000,0.223,0.280,0.496,0.470500
24500,0.241,0.320,0.439,0.488381
25000,0.218,0.330,0.452,0.482093
25500,0.268,0.323,0.409,0.488277
26000,0.270,0.300,0.429,0.484842
26500,0.261,0.325,0.414,0.490495
27000,0.236,0.310,0.454,0.475171
27500,0.228,0.258,0.514,0.472457
28000,0.251,0.275,0.474,0.487089
28500,0.258,0.263,0.479,0.478703
29000,0.308,0.231,0.462,0.482497
29500,0.333,0.201,0.467,0.471903
30000,0.377,0.218,0.404,0.482903
30500,0.377,0.156,0.467,0.458221
31000,0.370,0.176,0.454,0.472568
31500,0.320,0.236,0.444,0.488285
32000,0.318,0.208,0.474,0.468458
32500,0.380,0.216,0.404,0.476780
33000,0.362,0.196,0.442,0.472082
33500,0.305,0.199,0.496,0.464566
34000,0.300,0.233,0.467,0.471283
34500,0.335,0.203,0.462,0.461871
35000,0.340,0.248,0.412,0.488976
35500,0.268,0.285,0.447,0.487565
36000,0.273,0.308,0.419,0.495739
36500,0.238,0.342,0.419,0.476838
37000,0.236,0.320,0.444,0.484193
37500,0.308,0.270,0.422,0.488983
38000,0.308,0.263,0.429,0.483126
38500,0.300,0.251,0.449,0.488206
39000,0.275,0.273,0.452,0.489818
39500,0.323,0.226,0.452,0.483168
40000,0.328,0.221,0.452,0.480213
40500,0.335,0.201,0.464,0.470286
41000,0.377,0.221,0.402,0.478191
41500,0.432,0.201,0.367,0.475634
42000,0.382,0.201,0.417,0.483603
42500,0.360,0.179,0.462,0.466642
43000,0.340,0.228,0.432,0.487148
43500,0.355,0.266,0.380,0.501302
44000,0.303,0.228,0.469,0.479135
44500,0.333,0.228,0.439,0.490723
45000,0.325,0.218,0.457,0.483692
45500,0.290,0.236,0.474,0.482507
46000,0.313,0.228,0.459,0.476955
46500,0.246,0.241,0.514,0.459507
47000,0.290,0.233,0.476,0.476149
47500,0.283,0.216,0.501,0.457654
48000,0.328,0.218,0.454,0.487994
48500,0.342,0.246,0.412,0.488963
49000,0.320,0.226,0.454,0.483870
49500,0.313,0.211,0.476,0.482661
50000,0.385,0.203,0.412,0.477128
50500,0.367,0.132,0.501,0.445897
51000,0.390,0.154,0.457,0.458040
51500,0.395,0.146,0.459,0.468375
52000,0.395,0.146,0.459,0.461172
52500,0.387,0.194,0.419,0.485811
53000,0.380,0.169,0.452,0.465323
53500,0.367,0.189,0.444,0.473797
54000,0.350,0.194,0.457,0.478359
54500,0.352,0.201,0.447,0.482520
55000,0.407,0.169,0.424,0.464851
55500,0.352,0.196,0.452,0.476755
56000,0.352,0.169,0.479,0.460947
56500,0.345,0.169,0.486,0.473234
57000,0.337,0.186,0.476,0.470077
57500,0.375,0.221,0.404,0.481034
58000,0.370,0.213,0.417,0.489222
58500,0.352,0.231,0.417,0.490472
59000,0.290,0.223,0.486,0.488686
59500,0.221,0.283,0.496,0.471767
60000,0.261,0.256,0.484,0.489031
60500,0.273,0.270,0.457,0.485957
61000,0.256,0.270,0.474,0.456427
61500,0.251,0.300,0.449,0.478864
62000,0.323,0.261,0.417,0.487671
62500,0.340,0.218,0.442,0.475257
63000,0.337,0.241,0.422,0.483113
63500,0.342,0.213,0.444,0.479690
64000,0.347,0.233,0.419,0.485195
64500,0.333,0.251,0.417,0.494952
65000,0.308,0.233,0.459,0.483449
65500,0.283,0.253,0.464,0.484881
66000,0.256,0.315,0.429,0.489370
66500,0.270,0.290,0.439,0.484912
67000,0.325,0.241,0.434,0.490318
67500,0.290,0.213,0.496,0.475543
68000,0.362,0.179,0.459,0.468932
68500,0.377,0.164,0.459,0.470250
69000,0.357,0.206,0.437,0.490004
69500,0.407,0.179,0.414,0.471787
70000,0.419,0.174,0.407,0.474674
70500,0.417,0.189,0.395,0.486833
71000,0.397,0.174,0.429,0.471434
71500,0.377,0.174,0.449,0.479349
72000,0.385,0.186,0.429,0.478389
72500,0.342,0.221,0.437,0.491438
73000,0.283,0.231,0.486,0.464826
73500,0.347,0.226,0.427,0.483339
74000,0.315,0.233,0.452,0.490655
74500,0.335,0.233,0.432,0.490275
75000,0.335,0.231,0.434,0.485681
75500,0.347,0.174,0.479,0.464935
76000,0.414,0.141,0.444,0.441566
76500,0.464,0.127,0.409,0.440758
77000,0.432,0.146,0.422,0.461928
77500,0.462,0.124,0.414,0.447879
78000,0.479,0.139,0.382,0.456742
78500,0.467,0.156,0.377,0.469533
79000,0.414,0.184,0.402,0.485918
79500,0.447,0.146,0.407,0.464317
80000,0.464,0.077,0.459,0.418792
80500,0.546,0.067,0.387,0.399635
81000,0.536,0.082,0.382,0.415173
81500,0.479,0.141,0.380,0.471978
82000,0.533,0.112,0.355,0.429923
82500,0.514,0.099,0.387,0.433323
83000,0.519,0.139,0.342,0.448680
83500,0.429,0.132,0.439,0.454214
84000,0.486,0.134,0.380,0.468534
84500,0.496,0.107,0.397,0.448367
85000,0.464,0.117,0.419,0.438707
85500,0.434,0.124,0.442,0.445792
86000,0.427,0.127,0.447,0.457462
86500,0.434,0.132,0.434,0.456197
87000,0.471,0.139,0.390,0.451595
87500,0.424,0.134,0.442,0.455784
88000,0.372,0.164,0.464,0.466198
88500,0.439,0.139,0.422,0.458608
89000,0.452,0.119,0.429,0.441407
89500,0.377,0.122,0.501,0.442837
90000,0.360,0.149,0.491,0.452154
90500,0.375,0.169,0.457,0.485275
91000,0.362,0.213,0.424,0.483670
91500,0.347,0.199,0.454,0.485940
92000,0.429,0.169,0.402,0.482444
92500,0.439,0.141,0.419,0.462908
93000,0.402,0.189,0.409,0.481618
93500,0.409,0.199,0.392,0.499322
94000,0.417,0.199,0.385,0.488533
94500,0.429,0.164,0.407,0.466788
95000,0.429,0.149,0.422,0.472466
95500,0.414,0.186,0.400,0.486085
96000,0.333,0.201,0.467,0.477790
96500,0.377,0.184,0.439,0.479810
97000,0.397,0.196,0.407,0.481147
97500,0.360,0.184,0.457,0.484211
98000,0.310,0.194,0.496,0.472498
98500,0.337,0.191,0.471,0.474797
99000,0.352,0.174,0.474,0.461302
99500,0.355,0.189,0.457,0.470509
100000,0.442,0.164,0.395,0.453092
