time,n_A+p,n_B,n_AB
100,0.030,0.966,0.004
200,0.030,0.963,0.007
300,0.030,0.958,0.012
400,0.031,0.958,0.011
500,0.031,0.957,0.012
600,0.031,0.956,0.013
700,0.031,0.957,0.012
800,0.031,0.953,0.016
900,0.032,0.951,0.017
1000,0.031,0.950,0.019
1100,0.031,0.951,0.018
1200,0.030,0.947,0.023
1300,0.030,0.941,0.030
1400,0.032,0.941,0.028
1500,0.032,0.932,0.037
1600,0.033,0.938,0.030
1700,0.034,0.936,0.031
1800,0.036,0.937,0.028
1900,0.036,0.935,0.030
2000,0.036,0.939,0.026
2100,0.036,0.936,0.029
2200,0.038,0.931,0.032
2300,0.041,0.931,0.029
2400,0.039,0.934,0.028
2500,0.039,0.930,0.032
2600,0.040,0.930,0.031
2700,0.036,0.926,0.038
2800,0.036,0.913,0.051
2900,0.035,0.920,0.045
3000,0.036,0.920,0.044
3100,0.036,0.924,0.040
3200,0.034,0.928,0.038
3300,0.034,0.924,0.042
3400,0.034,0.915,0.051
3500,0.034,0.920,0.046
3600,0.034,0.916,0.050
3700,0.035,0.905,0.060
3800,0.036,0.904,0.060
3900,0.037,0.905,0.058
4000,0.037,0.905,0.058
4100,0.036,0.902,0.062
4200,0.040,0.905,0.055
4300,0.036,0.907,0.057
4400,0.037,0.908,0.055
4500,0.037,0.906,0.057
4600,0.037,0.908,0.055
4700,0.038,0.910,0.052
4800,0.038,0.897,0.065
4900,0.037,0.894,0.069
5000,0.039,0.889,0.073
5100,0.040,0.893,0.067
5200,0.042,0.898,0.060
5300,0.042,0.895,0.063
5400,0.041,0.897,0.062
5500,0.041,0.898,0.061
5600,0.040,0.900,0.060
5700,0.040,0.883,0.078
5800,0.039,0.883,0.079
5900,0.036,0.892,0.073
6000,0.037,0.882,0.082
6100,0.038,0.885,0.078
6200,0.042,0.879,0.079
6300,0.044,0.878,0.078
6400,0.040,0.866,0.094
6500,0.041,0.872,0.087
6600,0.040,0.882,0.079
