time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.957,0.013
300,0.030,0.958,0.012
400,0.030,0.953,0.017
500,0.030,0.954,0.016
600,0.030,0.958,0.012
700,0.030,0.955,0.015
800,0.030,0.948,0.022
900,0.030,0.943,0.027
1000,0.030,0.945,0.025
1100,0.031,0.944,0.025
1200,0.031,0.940,0.029
1300,0.031,0.937,0.032
1400,0.030,0.940,0.030
1500,0.030,0.942,0.028
1600,0.030,0.946,0.024
1700,0.030,0.941,0.029
1800,0.030,0.944,0.026
1900,0.031,0.946,0.023
2000,0.032,0.947,0.021
2100,0.031,0.951,0.018
2200,0.031,0.945,0.024
2300,0.031,0.938,0.031
2400,0.031,0.935,0.034
2500,0.031,0.933,0.036
2600,0.032,0.932,0.036
2700,0.031,0.935,0.034
2800,0.031,0.934,0.035
2900,0.032,0.940,0.028
3000,0.031,0.933,0.036
3100,0.031,0.931,0.038
3200,0.031,0.932,0.037
3300,0.031,0.932,0.037
3400,0.030,0.933,0.037
3500,0.030,0.927,0.043
3600,0.030,0.931,0.039
3700,0.030,0.927,0.043
3800,0.031,0.928,0.041
3900,0.032,0.929,0.039
4000,0.032,0.925,0.043
4100,0.031,0.928,0.041
4200,0.031,0.929,0.040
4300,0.030,0.928,0.042
4400,0.031,0.929,0.040
4500,0.031,0.932,0.037
4600,0.032,0.935,0.033
4700,0.031,0.935,0.034
4800,0.031,0.933,0.036
4900,0.031,0.931,0.038
5000,0.031,0.935,0.034
5100,0.031,0.938,0.031
5200,0.031,0.936,0.033
5300,0.031,0.934,0.035
5400,0.031,0.932,0.037
5500,0.030,0.935,0.035
5600,0.030,0.937,0.033
5700,0.030,0.937,0.033
5800,0.030,0.936,0.034
5900,0.030,0.938,0.032
6000,0.030,0.940,0.030
6100,0.030,0.943,0.027
6200,0.030,0.933,0.037
6300,0.030,0.930,0.040
6400,0.030,0.927,0.043
6500,0.030,0.926,0.044
6600,0.030,0.928,0.042
6700,0.030,0.937,0.033
6800,0.030,0.947,0.023
6900,0.030,0.944,0.026
7000,0.030,0.948,0.022
7100,0.030,0.951,0.019
7200,0.030,0.955,0.015
7300,0.030,0.955,0.015
7400,0.030,0.955,0.015
7500,0.030,0.953,0.017
7600,0.030,0.950,0.020
7700,0.030,0.948,0.022
7800,0.030,0.944,0.026
7900,0.031,0.944,0.025
8000,0.030,0.939,0.031
8100,0.030,0.942,0.028
8200,0.030,0.938,0.032
8300,0.030,0.942,0.028
8400,0.030,0.939,0.031
8500,0.030,0.944,0.026
8600,0.030,0.942,0.028
8700,0.031,0.947,0.022
8800,0.031,0.946,0.023
8900,0.031,0.944,0.025
9000,0.033,0.942,0.025
9100,0.033,0.936,0.031
9200,0.033,0.933,0.034
9300,0.033,0.935,0.032
9400,0.033,0.938,0.029
9500,0.033,0.935,0.032
9600,0.032,0.926,0.042
9700,0.032,0.920,0.048
9800,0.031,0.920,0.049
9900,0.031,0.923,0.046
10000,0.031,0.929,0.040
10100,0.031,0.936,0.033
10200,0.031,0.934,0.035
10300,0.031,0.934,0.035
10400,0.030,0.934,0.036
10500,0.031,0.935,0.034
10600,0.031,0.936,0.033
10700,0.033,0.934,0.033
10800,0.034,0.934,0.032
10900,0.034,0.929,0.037
11000,0.033,0.928,0.039
11100,0.033,0.934,0.033
11200,0.031,0.929,0.040
11300,0.030,0.930,0.040
11400,0.030,0.934,0.036
11500,0.030,0.932,0.038
11600,0.030,0.931,0.039
11700,0.030,0.934,0.036
11800,0.030,0.930,0.040
11900,0.030,0.930,0.040
12000,0.030,0.924,0.046
12100,0.030,0.928,0.042
12200,0.032,0.924,0.044
12300,0.032,0.925,0.043
12400,0.031,0.921,0.048
12500,0.031,0.918,0.051
12600,0.031,0.918,0.051
12700,0.031,0.922,0.047
12800,0.030,0.921,0.049
12900,0.030,0.923,0.047
13000,0.030,0.923,0.047
13100,0.030,0.924,0.046
13200,0.030,0.927,0.043
13300,0.030,0.926,0.044
13400,0.030,0.929,0.041
13500,0.030,0.928,0.042
13600,0.030,0.926,0.044
13700,0.030,0.927,0.043
13800,0.030,0.924,0.046
13900,0.030,0.923,0.047
14000,0.030,0.927,0.043
14100,0.032,0.923,0.045
14200,0.031,0.924,0.045
14300,0.030,0.931,0.039
14400,0.030,0.926,0.044
14500,0.030,0.929,0.041
14600,0.030,0.928,0.042
14700,0.030,0.929,0.041
14800,0.030,0.925,0.045
14900,0.032,0.925,0.043
15000,0.032,0.923,0.045
15100,0.032,0.919,0.049
15200,0.030,0.924,0.046
15300,0.030,0.924,0.046
15400,0.030,0.923,0.047
15500,0.030,0.925,0.045
15600,0.031,0.933,0.036
15700,0.031,0.925,0.044
15800,0.031,0.928,0.041
15900,0.031,0.924,0.045
16000,0.031,0.925,0.044
16100,0.031,0.929,0.040
16200,0.031,0.929,0.040
16300,0.030,0.928,0.042
16400,0.030,0.934,0.036
16500,0.030,0.939,0.031
16600,0.030,0.934,0.036
16700,0.030,0.933,0.037
16800,0.030,0.932,0.038
16900,0.032,0.927,0.041
17000,0.032,0.926,0.042
17100,0.032,0.929,0.039
17200,0.033,0.922,0.045
17300,0.033,0.914,0.053
17400,0.033,0.914,0.053
17500,0.032,0.913,0.055
17600,0.031,0.910,0.059
17700,0.031,0.912,0.057
17800,0.031,0.920,0.049
