time,n_A+p,n_B,n_AB
1000,0.032,0.906,0.062
2000,0.033,0.828,0.139
3000,0.050,0.778,0.172
4000,0.060,0.701,0.239
5000,0.066,0.659,0.275
6000,0.081,0.617,0.302
7000,0.114,0.574,0.312
8000,0.133,0.504,0.363
9000,0.170,0.449,0.381
10000,0.199,0.446,0.355
11000,0.250,0.380,0.370
12000,0.291,0.324,0.385
13000,0.292,0.312,0.396
14000,0.315,0.292,0.393
15000,0.320,0.269,0.411
16000,0.324,0.267,0.409
17000,0.342,0.293,0.365
18000,0.330,0.260,0.410
19000,0.372,0.257,0.371
20000,0.361,0.212,0.427
21000,0.399,0.203,0.398
22000,0.382,0.205,0.413
23000,0.382,0.229,0.389
24000,0.353,0.205,0.442
25000,0.388,0.192,0.420
26000,0.375,0.179,0.446
27000,0.399,0.197,0.404
28000,0.416,0.187,0.397
29000,0.443,0.181,0.376
30000,0.450,0.182,0.368
31000,0.423,0.185,0.392
32000,0.417,0.184,0.399
33000,0.417,0.176,0.407
34000,0.435,0.177,0.388
35000,0.466,0.165,0.369
36000,0.478,0.131,0.391
37000,0.467,0.154,0.379
38000,0.457,0.162,0.381
39000,0.417,0.203,0.380
40000,0.405,0.161,0.434
41000,0.439,0.152,0.409
42000,0.489,0.100,0.411
43000,0.452,0.126,0.422
44000,0.500,0.128,0.372
45000,0.524,0.115,0.361
46000,0.519,0.126,0.355
47000,0.494,0.139,0.367
48000,0.479,0.142,0.379
49000,0.441,0.160,0.399
50000,0.452,0.165,0.383
51000,0.493,0.142,0.365
52000,0.508,0.137,0.355
53000,0.488,0.142,0.370
54000,0.484,0.124,0.392
55000,0.488,0.120,0.392
56000,0.437,0.157,0.406
57000,0.412,0.191,0.397
58000,0.401,0.212,0.387
59000,0.367,0.206,0.427
60000,0.362,0.210,0.428
61000,0.378,0.205,0.417
62000,0.404,0.173,0.423
63000,0.457,0.165,0.378
64000,0.450,0.158,0.392
65000,0.447,0.164,0.389
66000,0.386,0.172,0.442
67000,0.413,0.160,0.427
68000,0.419,0.153,0.428
69000,0.479,0.138,0.383
70000,0.458,0.150,0.392
71000,0.451,0.179,0.370
72000,0.455,0.164,0.381
73000,0.447,0.168,0.385
74000,0.462,0.159,0.379
75000,0.446,0.153,0.401
76000,0.402,0.185,0.413
77000,0.402,0.187,0.411
78000,0.453,0.170,0.377
79000,0.413,0.178,0.409
80000,0.412,0.178,0.410
81000,0.433,0.215,0.352
82000,0.376,0.229,0.395
83000,0.358,0.233,0.409
84000,0.400,0.188,0.412
85000,0.436,0.157,0.407
86000,0.460,0.154,0.386
87000,0.472,0.142,0.386
88000,0.509,0.139,0.352
89000,0.458,0.142,0.400
90000,0.472,0.141,0.387
91000,0.472,0.164,0.364
92000,0.452,0.178,0.370
93000,0.493,0.156,0.351
94000,0.495,0.134,0.371
95000,0.477,0.130,0.393
96000,0.468,0.157,0.375
97000,0.428,0.157,0.415
98000,0.476,0.165,0.359
99000,0.487,0.142,0.371
100000,0.444,0.153,0.403
101000,0.478,0.140,0.382
102000,0.483,0.148,0.369
103000,0.477,0.141,0.382
104000,0.461,0.118,0.421
105000,0.447,0.151,0.402
106000,0.471,0.146,0.383
107000,0.438,0.152,0.410
108000,0.422,0.193,0.385
109000,0.404,0.191,0.405
110000,0.390,0.179,0.431
111000,0.415,0.176,0.409
112000,0.394,0.195,0.411
113000,0.360,0.192,0.448
114000,0.375,0.221,0.404
115000,0.378,0.206,0.416
116000,0.402,0.191,0.407
117000,0.385,0.208,0.407
118000,0.407,0.196,0.397
119000,0.366,0.218,0.416
120000,0.330,0.247,0.423
121000,0.375,0.231,0.394
122000,0.342,0.221,0.437
123000,0.370,0.235,0.395
124000,0.369,0.261,0.370
125000,0.343,0.244,0.413
126000,0.369,0.238,0.393
127000,0.296,0.235,0.469
128000,0.310,0.252,0.438
129000,0.260,0.317,0.423
130000,0.285,0.281,0.434
131000,0.292,0.271,0.437
132000,0.333,0.228,0.439
133000,0.337,0.255,0.408
134000,0.306,0.282,0.412
135000,0.302,0.315,0.383
136000,0.295,0.281,0.424
137000,0.327,0.278,0.395
138000,0.292,0.300,0.408
139000,0.310,0.277,0.413
140000,0.273,0.304,0.423
141000,0.298,0.304,0.398
142000,0.302,0.262,0.436
143000,0.323,0.246,0.431
144000,0.373,0.225,0.402
145000,0.406,0.177,0.417
146000,0.435,0.153,0.412
147000,0.454,0.174,0.372
148000,0.488,0.143,0.369
149000,0.455,0.148,0.397
150000,0.450,0.132,0.418
151000,0.462,0.143,0.395
152000,0.487,0.134,0.379
153000,0.474,0.145,0.381
154000,0.437,0.157,0.406
155000,0.473,0.133,0.394
156000,0.445,0.162,0.393
157000,0.433,0.172,0.395
158000,0.425,0.194,0.381
159000,0.447,0.162,0.391
160000,0.410,0.196,0.394
161000,0.372,0.191,0.437
162000,0.426,0.179,0.395
163000,0.407,0.186,0.407
164000,0.446,0.153,0.401
165000,0.456,0.158,0.386
166000,0.479,0.153,0.368
167000,0.493,0.144,0.363
168000,0.500,0.150,0.350
169000,0.507,0.142,0.351
170000,0.528,0.105,0.367
171000,0.522,0.115,0.363
172000,0.495,0.126,0.379
173000,0.484,0.139,0.377
174000,0.469,0.164,0.367
175000,0.484,0.145,0.371
176000,0.474,0.162,0.364
177000,0.476,0.148,0.376
178000,0.511,0.137,0.352
179000,0.508,0.122,0.370
180000,0.510,0.125,0.365
181000,0.457,0.137,0.406
182000,0.525,0.123,0.352
183000,0.556,0.082,0.362
184000,0.529,0.124,0.347
185000,0.526,0.117,0.357
186000,0.490,0.117,0.393
187000,0.474,0.130,0.396
188000,0.489,0.124,0.387
189000,0.481,0.141,0.378
190000,0.470,0.135,0.395
191000,0.489,0.117,0.394
192000,0.487,0.150,0.363
193000,0.504,0.141,0.355
194000,0.460,0.159,0.381
195000,0.480,0.159,0.361
196000,0.522,0.117,0.361
197000,0.534,0.105,0.361
198000,0.583,0.082,0.335
199000,0.591,0.073,0.336
200000,0.603,0.078,0.319
201000,0.566,0.084,0.350
202000,0.580,0.098,0.322
203000,0.563,0.089,0.348
204000,0.532,0.112,0.356
205000,0.498,0.125,0.377
206000,0.456,0.130,0.414
207000,0.437,0.195,0.368
208000,0.435,0.165,0.400
209000,0.404,0.195,0.401
210000,0.389,0.185,0.426
211000,0.411,0.188,0.401
212000,0.444,0.165,0.391
213000,0.425,0.180,0.395
214000,0.440,0.182,0.378
215000,0.456,0.164,0.380
216000,0.450,0.167,0.383
217000,0.434,0.176,0.390
218000,0.424,0.163,0.413
219000,0.502,0.145,0.353
220000,0.494,0.149,0.357
221000,0.506,0.134,0.360
222000,0.465,0.155,0.380
