time,n_A+p,n_B,n_AB
100,0.237,0.395,0.368
200,0.132,0.342,0.526
300,0.145,0.224,0.632
400,0.092,0.250,0.658
500,0.118,0.276,0.605
600,0.105,0.408,0.487
700,0.079,0.368,0.553
800,0.079,0.329,0.592
900,0.026,0.447,0.526
1000,0.092,0.329,0.579
1100,0.158,0.329,0.513
1200,0.053,0.382,0.566
1300,0.079,0.276,0.645
1400,0.145,0.263,0.592
1500,0.105,0.250,0.645
1600,0.092,0.382,0.526
1700,0.039,0.421,0.539
1800,0.079,0.368,0.553
1900,0.105,0.382,0.513
2000,0.092,0.276,0.632
2100,0.158,0.211,0.632
2200,0.132,0.303,0.566
2300,0.184,0.303,0.513
2400,0.171,0.276,0.553
2500,0.263,0.105,0.632
2600,0.145,0.197,0.658
2700,0.171,0.211,0.618
2800,0.263,0.105,0.632
2900,0.250,0.197,0.553
3000,0.145,0.250,0.605
3100,0.132,0.224,0.645
3200,0.079,0.250,0.671
3300,0.158,0.197,0.645
3400,0.105,0.342,0.553
3500,0.118,0.421,0.461
3600,0.066,0.474,0.461
3700,0.092,0.316,0.592
3800,0.145,0.303,0.553
3900,0.145,0.184,0.671
4000,0.263,0.105,0.632
4100,0.250,0.158,0.592
4200,0.184,0.171,0.645
4300,0.184,0.145,0.671
4400,0.211,0.197,0.592
4500,0.145,0.316,0.539
4600,0.079,0.395,0.526
4700,0.105,0.421,0.474
4800,0.184,0.329,0.487
4900,0.105,0.303,0.592
5000,0.197,0.250,0.553
5100,0.092,0.303,0.605
5200,0.053,0.368,0.579
5300,0.079,0.250,0.671
5400,0.171,0.329,0.500
5500,0.158,0.289,0.553
5600,0.145,0.276,0.579
5700,0.145,0.250,0.605
5800,0.197,0.355,0.447
5900,0.105,0.408,0.487
6000,0.118,0.289,0.592
6100,0.184,0.158,0.658
6200,0.184,0.237,0.579
6300,0.184,0.224,0.592
6400,0.224,0.132,0.645
6500,0.171,0.171,0.658
6600,0.145,0.211,0.645
6700,0.079,0.224,0.697
6800,0.158,0.197,0.645
6900,0.224,0.158,0.618
7000,0.237,0.105,0.658
7100,0.342,0.079,0.579
7200,0.289,0.132,0.579
7300,0.184,0.132,0.684
7400,0.250,0.145,0.605
7500,0.184,0.224,0.592
7600,0.171,0.237,0.592
7700,0.145,0.145,0.711
7800,0.079,0.184,0.737
7900,0.092,0.263,0.645
8000,0.079,0.289,0.632
8100,0.039,0.368,0.592
8200,0.118,0.171,0.711
8300,0.132,0.171,0.697
8400,0.171,0.105,0.724
8500,0.092,0.105,0.803
8600,0.066,0.197,0.737
8700,0.197,0.197,0.605
8800,0.250,0.158,0.592
8900,0.250,0.145,0.605
9000,0.237,0.105,0.658
9100,0.289,0.105,0.605
9200,0.316,0.053,0.632
9300,0.263,0.079,0.658
9400,0.237,0.132,0.632
9500,0.211,0.105,0.684
9600,0.263,0.092,0.645
9700,0.368,0.000,0.632
9800,0.263,0.105,0.632
9900,0.408,0.013,0.579
10000,0.355,0.026,0.618
10100,0.316,0.105,0.579
10200,0.250,0.197,0.553
10300,0.184,0.158,0.658
10400,0.329,0.184,0.487
10500,0.316,0.105,0.579
10600,0.263,0.118,0.618
10700,0.289,0.184,0.526
10800,0.211,0.197,0.592
10900,0.197,0.184,0.618
11000,0.171,0.184,0.645
11100,0.263,0.158,0.579
11200,0.289,0.092,0.618
11300,0.329,0.079,0.592
11400,0.237,0.158,0.605
11500,0.237,0.066,0.697
11600,0.237,0.197,0.566
11700,0.184,0.211,0.605
11800,0.079,0.342,0.579
11900,0.132,0.224,0.645
12000,0.171,0.184,0.645
12100,0.145,0.289,0.566
12200,0.197,0.250,0.553
12300,0.145,0.263,0.592
12400,0.158,0.408,0.434
12500,0.184,0.303,0.513
12600,0.105,0.329,0.566
12700,0.118,0.250,0.632
12800,0.039,0.382,0.579
12900,0.079,0.171,0.750
13000,0.197,0.289,0.513
13100,0.211,0.316,0.474
13200,0.145,0.368,0.487
13300,0.105,0.316,0.579
13400,0.092,0.289,0.618
13500,0.171,0.303,0.526
13600,0.079,0.395,0.526
13700,0.092,0.303,0.605
13800,0.105,0.421,0.474
13900,0.013,0.461,0.526
14000,0.092,0.434,0.474
14100,0.026,0.539,0.434
14200,0.053,0.447,0.500
14300,0.039,0.355,0.605
14400,0.053,0.368,0.579
14500,0.026,0.408,0.566
14600,0.079,0.447,0.474
14700,0.079,0.461,0.461
14800,0.066,0.408,0.526
14900,0.013,0.513,0.474
15000,0.000,0.421,0.579
15100,0.066,0.395,0.539
15200,0.079,0.276,0.645
15300,0.158,0.224,0.618
15400,0.105,0.237,0.658
15500,0.145,0.184,0.671
15600,0.158,0.158,0.684
15700,0.211,0.184,0.605
15800,0.211,0.197,0.592
15900,0.118,0.342,0.539
16000,0.105,0.408,0.487
16100,0.079,0.408,0.513
16200,0.132,0.316,0.553
16300,0.171,0.276,0.553
16400,0.250,0.211,0.539
16500,0.211,0.184,0.605
16600,0.276,0.132,0.592
16700,0.263,0.118,0.618
16800,0.329,0.118,0.553
16900,0.329,0.105,0.566
17000,0.211,0.211,0.579
17100,0.197,0.079,0.724
17200,0.289,0.105,0.605
17300,0.382,0.053,0.566
17400,0.421,0.053,0.526
17500,0.355,0.039,0.605
17600,0.474,0.092,0.434
17700,0.447,0.066,0.487
17800,0.329,0.026,0.645
17900,0.289,0.079,0.632
18000,0.263,0.158,0.579
18100,0.263,0.184,0.553
18200,0.237,0.184,0.579
18300,0.316,0.039,0.645
18400,0.342,0.066,0.592
18500,0.368,0.026,0.605
18600,0.355,0.092,0.553
18700,0.355,0.053,0.592
18800,0.447,0.105,0.447
18900,0.329,0.013,0.658
19000,0.408,0.013,0.579
19100,0.329,0.013,0.658
19200,0.368,0.053,0.579
19300,0.329,0.053,0.618
19400,0.224,0.118,0.658
19500,0.224,0.079,0.697
19600,0.211,0.039,0.750
19700,0.171,0.145,0.684
19800,0.289,0.118,0.592
19900,0.329,0.092,0.579
20000,0.250,0.118,0.632
20100,0.289,0.105,0.605
20200,0.289,0.118,0.592
20300,0.092,0.237,0.671
20400,0.118,0.237,0.645
20500,0.158,0.211,0.632
20600,0.105,0.342,0.553
20700,0.197,0.263,0.539
20800,0.132,0.237,0.632
20900,0.145,0.289,0.566
21000,0.158,0.355,0.487
21100,0.237,0.224,0.539
21200,0.329,0.158,0.513
21300,0.355,0.145,0.500
21400,0.289,0.145,0.566
21500,0.329,0.158,0.513
21600,0.342,0.250,0.408
21700,0.263,0.158,0.579
21800,0.289,0.066,0.645
21900,0.197,0.184,0.618
22000,0.158,0.171,0.671
22100,0.211,0.184,0.605
22200,0.224,0.184,0.592
22300,0.158,0.211,0.632
22400,0.250,0.145,0.605
22500,0.289,0.184,0.526
22600,0.171,0.171,0.658
22700,0.158,0.250,0.592
22800,0.105,0.132,0.763
22900,0.118,0.224,0.658
23000,0.118,0.263,0.618
23100,0.355,0.171,0.474
23200,0.263,0.145,0.592
23300,0.316,0.066,0.618
23400,0.263,0.092,0.645
23500,0.276,0.132,0.592
23600,0.211,0.105,0.684
23700,0.382,0.039,0.579
23800,0.395,0.026,0.579
23900,0.316,0.079,0.605
24000,0.289,0.066,0.645
24100,0.276,0.118,0.605
24200,0.276,0.105,0.618
24300,0.132,0.316,0.553
24400,0.145,0.329,0.526
24500,0.066,0.395,0.539
24600,0.053,0.382,0.566
24700,0.132,0.224,0.645
24800,0.118,0.368,0.513
24900,0.079,0.197,0.724
25000,0.197,0.250,0.553
25100,0.211,0.145,0.645
25200,0.197,0.197,0.605
25300,0.053,0.250,0.697
25400,0.105,0.184,0.711
25500,0.329,0.092,0.579
25600,0.197,0.118,0.684
25700,0.329,0.145,0.526
25800,0.237,0.158,0.605
25900,0.237,0.184,0.579
26000,0.158,0.276,0.566
26100,0.368,0.132,0.500
26200,0.408,0.053,0.539
26300,0.382,0.145,0.474
26400,0.342,0.079,0.579
26500,0.211,0.132,0.658
26600,0.197,0.289,0.513
26700,0.105,0.237,0.658
26800,0.132,0.250,0.618
26900,0.092,0.145,0.763
27000,0.092,0.224,0.684
27100,0.132,0.197,0.671
27200,0.250,0.224,0.526
27300,0.105,0.237,0.658
27400,0.118,0.263,0.618
27500,0.079,0.224,0.697
27600,0.079,0.342,0.579
27700,0.066,0.237,0.697
27800,0.289,0.171,0.539
27900,0.158,0.171,0.671
28000,0.158,0.224,0.618
28100,0.171,0.303,0.526
28200,0.224,0.171,0.605
28300,0.197,0.171,0.632
28400,0.105,0.224,0.671
28500,0.211,0.197,0.592
28600,0.250,0.211,0.539
28700,0.211,0.197,0.592
28800,0.197,0.197,0.605
28900,0.145,0.224,0.632
29000,0.132,0.276,0.592
29100,0.197,0.145,0.658
29200,0.211,0.079,0.711
29300,0.355,0.171,0.474
29400,0.303,0.145,0.553
29500,0.289,0.132,0.579
29600,0.237,0.171,0.592
29700,0.197,0.289,0.513
29800,0.211,0.105,0.684
29900,0.184,0.066,0.750
30000,0.211,0.145,0.645
30100,0.118,0.237,0.645
30200,0.303,0.184,0.513
30300,0.263,0.158,0.579
30400,0.211,0.158,0.632
30500,0.197,0.197,0.605
30600,0.250,0.132,0.618
30700,0.145,0.158,0.697
30800,0.211,0.171,0.618
30900,0.171,0.132,0.697
31000,0.184,0.092,0.724
31100,0.184,0.145,0.671
31200,0.105,0.224,0.671
31300,0.118,0.250,0.632
31400,0.224,0.211,0.566
31500,0.184,0.145,0.671
31600,0.342,0.118,0.539
31700,0.224,0.105,0.671
31800,0.368,0.105,0.526
31900,0.197,0.105,0.697
32000,0.145,0.145,0.711
32100,0.329,0.079,0.592
32200,0.355,0.066,0.579
32300,0.474,0.039,0.487
32400,0.368,0.039,0.592
32500,0.382,0.026,0.592
32600,0.237,0.158,0.605
32700,0.500,0.092,0.408
32800,0.316,0.118,0.566
32900,0.224,0.211,0.566
33000,0.303,0.132,0.566
33100,0.211,0.145,0.645
33200,0.171,0.289,0.539
33300,0.145,0.224,0.632
33400,0.079,0.395,0.526
33500,0.079,0.342,0.579
33600,0.079,0.250,0.671
33700,0.197,0.158,0.645
33800,0.158,0.197,0.645
33900,0.211,0.105,0.684
34000,0.158,0.132,0.711
34100,0.184,0.171,0.645
34200,0.197,0.316,0.487
34300,0.289,0.158,0.553
34400,0.368,0.079,0.553
34500,0.316,0.053,0.632
34600,0.355,0.026,0.618
34700,0.421,0.066,0.513
34800,0.526,0.013,0.461
34900,0.474,0.013,0.513
35000,0.539,0.000,0.461
35100,0.566,0.000,0.434
35200,0.566,0.013,0.421
35300,0.566,0.000,0.434
35400,0.408,0.066,0.526
35500,0.329,0.118,0.553
35600,0.303,0.066,0.632
35700,0.289,0.053,0.658
35800,0.289,0.079,0.632
35900,0.395,0.066,0.539
36000,0.434,0.132,0.434
36100,0.237,0.132,0.632
36200,0.237,0.132,0.632
36300,0.105,0.118,0.776
36400,0.237,0.184,0.579
36500,0.184,0.132,0.684
36600,0.263,0.105,0.632
36700,0.197,0.092,0.711
36800,0.158,0.197,0.645
36900,0.211,0.118,0.671
37000,0.184,0.276,0.539
37100,0.276,0.184,0.539
37200,0.276,0.132,0.592
37300,0.224,0.118,0.658
37400,0.263,0.145,0.592
37500,0.303,0.066,0.632
37600,0.211,0.118,0.671
37700,0.316,0.066,0.618
37800,0.382,0.000,0.618
37900,0.526,0.000,0.474
38000,0.461,0.079,0.461
38100,0.355,0.118,0.526
38200,0.303,0.132,0.566
38300,0.237,0.171,0.592
38400,0.276,0.066,0.658
38500,0.421,0.105,0.474
38600,0.447,0.053,0.500
38700,0.421,0.039,0.539
38800,0.342,0.079,0.579
38900,0.355,0.092,0.553
39000,0.395,0.079,0.526
39100,0.408,0.026,0.566
39200,0.461,0.053,0.487
39300,0.303,0.066,0.632
39400,0.276,0.132,0.592
39500,0.382,0.105,0.513
39600,0.211,0.105,0.684
39700,0.211,0.171,0.618
39800,0.184,0.211,0.605
39900,0.105,0.224,0.671
40000,0.118,0.224,0.658
40100,0.092,0.211,0.697
40200,0.158,0.368,0.474
40300,0.197,0.171,0.632
40400,0.158,0.197,0.645
40500,0.184,0.197,0.618
40600,0.132,0.197,0.671
40700,0.092,0.171,0.737
40800,0.039,0.105,0.855
40900,0.105,0.197,0.697
41000,0.053,0.224,0.724
41100,0.092,0.237,0.671
41200,0.066,0.355,0.579
41300,0.118,0.355,0.526
41400,0.092,0.197,0.711
41500,0.211,0.171,0.618
41600,0.368,0.118,0.513
41700,0.434,0.053,0.513
41800,0.355,0.053,0.592
41900,0.197,0.118,0.684
42000,0.237,0.171,0.592
42100,0.184,0.171,0.645
42200,0.184,0.132,0.684
42300,0.211,0.132,0.658
42400,0.237,0.105,0.658
42500,0.303,0.079,0.618
42600,0.224,0.118,0.658
42700,0.237,0.118,0.645
42800,0.237,0.092,0.671
42900,0.250,0.184,0.566
43000,0.224,0.184,0.592
43100,0.263,0.263,0.474
43200,0.158,0.211,0.632
43300,0.211,0.211,0.579
43400,0.171,0.053,0.776
43500,0.171,0.197,0.632
43600,0.145,0.224,0.632
43700,0.171,0.211,0.618
43800,0.184,0.132,0.684
43900,0.250,0.118,0.632
44000,0.263,0.132,0.605
44100,0.158,0.237,0.605
44200,0.118,0.171,0.711
44300,0.184,0.171,0.645
44400,0.118,0.408,0.474
44500,0.171,0.355,0.474
44600,0.132,0.368,0.500
44700,0.118,0.303,0.579
44800,0.197,0.303,0.500
44900,0.224,0.184,0.592
45000,0.171,0.197,0.632
45100,0.316,0.171,0.513
45200,0.237,0.145,0.618
45300,0.197,0.105,0.697
45400,0.250,0.145,0.605
45500,0.197,0.197,0.605
45600,0.171,0.237,0.592
45700,0.105,0.316,0.579
45800,0.118,0.329,0.553
45900,0.158,0.145,0.697
46000,0.237,0.211,0.553
46100,0.368,0.145,0.487
46200,0.421,0.118,0.461
46300,0.316,0.092,0.592
46400,0.434,0.053,0.513
46500,0.355,0.039,0.605
46600,0.355,0.053,0.592
46700,0.342,0.053,0.605
46800,0.276,0.026,0.697
46900,0.224,0.118,0.658
47000,0.211,0.171,0.618
47100,0.276,0.171,0.553
47200,0.145,0.289,0.566
47300,0.079,0.197,0.724
47400,0.026,0.263,0.711
47500,0.013,0.395,0.592
47600,0.026,0.329,0.645
47700,0.013,0.382,0.605
47800,0.145,0.250,0.605
47900,0.132,0.289,0.579
48000,0.039,0.316,0.645
48100,0.079,0.434,0.487
48200,0.079,0.342,0.579
48300,0.092,0.342,0.566
48400,0.118,0.434,0.447
48500,0.079,0.276,0.645
48600,0.092,0.263,0.645
48700,0.066,0.224,0.711
48800,0.039,0.368,0.592
48900,0.092,0.237,0.671
49000,0.053,0.289,0.658
49100,0.118,0.211,0.671
49200,0.105,0.197,0.697
49300,0.197,0.197,0.605
49400,0.118,0.197,0.684
49500,0.026,0.342,0.632
49600,0.132,0.303,0.566
49700,0.092,0.316,0.592
49800,0.171,0.158,0.671
49900,0.158,0.237,0.605
50000,0.053,0.303,0.645
50100,0.105,0.250,0.645
50200,0.118,0.289,0.592
50300,0.132,0.237,0.632
50400,0.184,0.211,0.605
50500,0.184,0.158,0.658
50600,0.105,0.316,0.579
50700,0.171,0.250,0.579
50800,0.158,0.250,0.592
50900,0.342,0.158,0.500
51000,0.355,0.092,0.553
51100,0.211,0.197,0.592
51200,0.118,0.303,0.579
51300,0.118,0.224,0.658
51400,0.171,0.250,0.579
51500,0.171,0.132,0.697
51600,0.197,0.145,0.658
51700,0.092,0.250,0.658
51800,0.118,0.250,0.632
51900,0.211,0.276,0.513
52000,0.158,0.237,0.605
52100,0.066,0.408,0.526
52200,0.079,0.316,0.605
52300,0.132,0.211,0.658
52400,0.303,0.158,0.539
52500,0.303,0.145,0.553
52600,0.211,0.211,0.579
52700,0.224,0.211,0.566
52800,0.237,0.105,0.658
52900,0.224,0.053,0.724
53000,0.132,0.132,0.737
53100,0.211,0.066,0.724
53200,0.289,0.158,0.553
53300,0.237,0.145,0.618
53400,0.171,0.197,0.632
53500,0.184,0.237,0.579
53600,0.171,0.145,0.684
53700,0.276,0.092,0.632
53800,0.263,0.132,0.605
53900,0.184,0.263,0.553
54000,0.053,0.421,0.526
54100,0.158,0.224,0.618
54200,0.105,0.237,0.658
54300,0.105,0.237,0.658
54400,0.066,0.395,0.539
54500,0.171,0.197,0.632
54600,0.158,0.303,0.539
54700,0.132,0.276,0.592
54800,0.145,0.211,0.645
54900,0.118,0.237,0.645
55000,0.105,0.158,0.737
55100,0.184,0.276,0.539
55200,0.053,0.355,0.592
55300,0.132,0.316,0.553
55400,0.132,0.329,0.539
55500,0.171,0.224,0.605
55600,0.132,0.263,0.605
55700,0.092,0.276,0.632
55800,0.079,0.250,0.671
55900,0.105,0.211,0.684
56000,0.184,0.171,0.645
56100,0.145,0.237,0.618
56200,0.276,0.224,0.500
56300,0.197,0.224,0.579
56400,0.105,0.289,0.605
56500,0.184,0.329,0.487
56600,0.263,0.184,0.553
56700,0.158,0.184,0.658
56800,0.211,0.211,0.579
56900,0.132,0.145,0.724
57000,0.158,0.171,0.671
57100,0.132,0.145,0.724
57200,0.224,0.105,0.671
57300,0.092,0.211,0.697
57400,0.092,0.276,0.632
57500,0.171,0.158,0.671
