time,n_A+p,n_B,n_AB
100,0.030,0.965,0.005
200,0.030,0.961,0.009
300,0.030,0.960,0.010
400,0.030,0.958,0.012
500,0.030,0.952,0.018
600,0.030,0.953,0.017
700,0.030,0.949,0.021
800,0.030,0.949,0.021
900,0.030,0.949,0.021
1000,0.031,0.941,0.028
1100,0.031,0.936,0.033
1200,0.031,0.931,0.038
1300,0.031,0.925,0.044
1400,0.031,0.930,0.039
1500,0.032,0.932,0.036
1600,0.032,0.919,0.049
1700,0.032,0.921,0.047
1800,0.032,0.920,0.048
1900,0.031,0.924,0.045
2000,0.031,0.924,0.045
2100,0.031,0.923,0.046
2200,0.031,0.924,0.045
2300,0.031,0.922,0.047
2400,0.031,0.918,0.051
2500,0.031,0.907,0.062
2600,0.031,0.901,0.068
2700,0.032,0.898,0.070
2800,0.031,0.898,0.071
2900,0.031,0.900,0.069
3000,0.032,0.898,0.070
3100,0.033,0.902,0.065
3200,0.033,0.900,0.067
3300,0.033,0.889,0.078
3400,0.033,0.883,0.084
3500,0.033,0.886,0.081
3600,0.032,0.889,0.079
3700,0.034,0.889,0.077
3800,0.034,0.883,0.083
3900,0.035,0.889,0.076
4000,0.034,0.894,0.072
4100,0.034,0.885,0.081
4200,0.033,0.872,0.095
4300,0.033,0.876,0.091
4400,0.034,0.875,0.091
4500,0.034,0.879,0.087
4600,0.033,0.877,0.090
4700,0.033,0.870,0.097
4800,0.032,0.870,0.098
4900,0.032,0.861,0.107
5000,0.035,0.864,0.101
5100,0.035,0.868,0.097
5200,0.033,0.872,0.095
5300,0.032,0.870,0.098
5400,0.032,0.868,0.100
5500,0.033,0.859,0.108
5600,0.033,0.865,0.102
5700,0.035,0.867,0.098
5800,0.037,0.871,0.092
5900,0.037,0.862,0.101
6000,0.036,0.863,0.101
6100,0.037,0.864,0.099
6200,0.036,0.867,0.097
6300,0.036,0.864,0.100
6400,0.039,0.871,0.090
6500,0.038,0.867,0.095
6600,0.035,0.868,0.097
6700,0.034,0.856,0.110
6800,0.033,0.855,0.112
6900,0.037,0.850,0.113
7000,0.039,0.849,0.112
7100,0.036,0.852,0.112
7200,0.034,0.851,0.115
7300,0.032,0.859,0.109
7400,0.034,0.867,0.099
7500,0.036,0.873,0.091
7600,0.035,0.875,0.090
7700,0.037,0.867,0.096
7800,0.036,0.858,0.106
7900,0.038,0.862,0.100
8000,0.042,0.865,0.093
8100,0.041,0.867,0.092
8200,0.038,0.855,0.107
8300,0.040,0.855,0.105
8400,0.040,0.851,0.109
8500,0.040,0.844,0.116
8600,0.039,0.843,0.118
8700,0.037,0.846,0.117
8800,0.036,0.846,0.118
8900,0.036,0.848,0.116
9000,0.035,0.838,0.127
9100,0.034,0.828,0.138
9200,0.036,0.822,0.142
9300,0.039,0.827,0.134
9400,0.040,0.830,0.130
9500,0.039,0.838,0.123
9600,0.037,0.829,0.134
9700,0.036,0.838,0.126
9800,0.036,0.840,0.124
9900,0.034,0.831,0.135
10000,0.038,0.836,0.126
10100,0.037,0.833,0.130
10200,0.036,0.838,0.126
10300,0.038,0.842,0.120
10400,0.037,0.850,0.113
10500,0.038,0.842,0.120
10600,0.043,0.840,0.117
10700,0.042,0.840,0.118
10800,0.042,0.841,0.117
10900,0.039,0.845,0.116
11000,0.040,0.856,0.104
11100,0.039,0.857,0.104
11200,0.038,0.856,0.106
11300,0.039,0.855,0.106
11400,0.039,0.853,0.108
11500,0.038,0.851,0.111
11600,0.039,0.850,0.111
11700,0.036,0.859,0.105
11800,0.036,0.856,0.108
11900,0.034,0.867,0.099
12000,0.034,0.881,0.085
12100,0.032,0.881,0.087
12200,0.033,0.886,0.081
12300,0.033,0.896,0.071
12400,0.033,0.897,0.070
12500,0.036,0.893,0.071
12600,0.034,0.884,0.082
12700,0.033,0.885,0.082
12800,0.033,0.880,0.087
12900,0.034,0.887,0.079
13000,0.034,0.887,0.079
13100,0.034,0.891,0.075
13200,0.032,0.890,0.078
13300,0.032,0.896,0.072
13400,0.032,0.894,0.074
13500,0.032,0.890,0.078
13600,0.034,0.892,0.074
13700,0.034,0.887,0.079
13800,0.033,0.885,0.082
