time,n_A+p,n_B,n_AB
100,0.030,0.965,0.005
200,0.030,0.962,0.008
300,0.030,0.954,0.016
400,0.030,0.953,0.017
500,0.030,0.949,0.021
600,0.032,0.945,0.023
700,0.032,0.943,0.025
800,0.033,0.941,0.026
900,0.033,0.940,0.027
1000,0.032,0.942,0.026
1100,0.032,0.936,0.032
1200,0.032,0.937,0.031
1300,0.032,0.935,0.033
1400,0.032,0.926,0.042
1500,0.032,0.925,0.043
1600,0.034,0.917,0.049
1700,0.034,0.914,0.052
1800,0.034,0.914,0.052
1900,0.034,0.908,0.058
2000,0.034,0.903,0.063
2100,0.033,0.902,0.065
2200,0.033,0.899,0.068
2300,0.033,0.892,0.075
2400,0.033,0.896,0.071
2500,0.033,0.886,0.081
2600,0.033,0.886,0.081
2700,0.033,0.882,0.085
2800,0.032,0.882,0.086
2900,0.032,0.885,0.083
3000,0.033,0.887,0.080
3100,0.035,0.882,0.083
3200,0.035,0.877,0.088
3300,0.035,0.876,0.089
3400,0.034,0.880,0.086
3500,0.033,0.871,0.096
3600,0.032,0.872,0.096
3700,0.032,0.872,0.096
3800,0.033,0.876,0.091
3900,0.031,0.872,0.097
4000,0.031,0.868,0.101
4100,0.035,0.868,0.097
4200,0.034,0.868,0.098
4300,0.033,0.869,0.098
4400,0.033,0.870,0.097
4500,0.033,0.872,0.095
4600,0.035,0.872,0.093
4700,0.037,0.865,0.098
4800,0.036,0.874,0.090
4900,0.035,0.873,0.092
5000,0.039,0.870,0.091
5100,0.040,0.861,0.099
5200,0.040,0.858,0.102
5300,0.039,0.857,0.104
5400,0.043,0.855,0.102
5500,0.041,0.851,0.108
5600,0.040,0.849,0.111
5700,0.040,0.845,0.115
5800,0.041,0.847,0.112
5900,0.040,0.851,0.109
6000,0.039,0.850,0.111
6100,0.038,0.842,0.120
6200,0.036,0.850,0.114
6300,0.036,0.845,0.119
6400,0.038,0.845,0.117
6500,0.037,0.852,0.111
6600,0.039,0.857,0.104
6700,0.041,0.850,0.109
6800,0.040,0.853,0.107
6900,0.044,0.849,0.107
7000,0.046,0.848,0.106
7100,0.045,0.841,0.114
7200,0.042,0.833,0.125
7300,0.046,0.832,0.122
7400,0.054,0.826,0.120
7500,0.052,0.827,0.121
7600,0.055,0.824,0.121
7700,0.056,0.822,0.122
7800,0.058,0.812,0.130
7900,0.065,0.799,0.136
8000,0.062,0.795,0.143
8100,0.061,0.791,0.148
8200,0.066,0.785,0.149
8300,0.068,0.766,0.166
8400,0.077,0.760,0.163
8500,0.075,0.769,0.156
8600,0.070,0.787,0.143
8700,0.070,0.782,0.148
8800,0.066,0.774,0.160
8900,0.069,0.764,0.167
9000,0.068,0.758,0.174
9100,0.070,0.754,0.176
9200,0.068,0.741,0.191
9300,0.067,0.729,0.204
9400,0.064,0.719,0.217
9500,0.064,0.720,0.216
9600,0.063,0.719,0.218
9700,0.061,0.731,0.208
9800,0.070,0.730,0.200
9900,0.063,0.727,0.210
10000,0.058,0.725,0.217
10100,0.060,0.722,0.218
10200,0.061,0.720,0.219
10300,0.064,0.730,0.206
10400,0.064,0.731,0.205
10500,0.068,0.727,0.205
10600,0.067,0.723,0.210
10700,0.068,0.730,0.202
10800,0.070,0.727,0.203
10900,0.071,0.722,0.207
11000,0.070,0.725,0.205
11100,0.075,0.726,0.199
11200,0.083,0.723,0.194
11300,0.082,0.718,0.200
11400,0.081,0.720,0.199
11500,0.081,0.730,0.189
11600,0.077,0.737,0.186
11700,0.084,0.734,0.182
11800,0.080,0.733,0.187
11900,0.075,0.727,0.198
12000,0.074,0.722,0.204
12100,0.070,0.732,0.198
12200,0.076,0.725,0.199
12300,0.074,0.706,0.220
12400,0.075,0.697,0.228
12500,0.074,0.682,0.244
12600,0.085,0.672,0.243
12700,0.084,0.673,0.243
12800,0.077,0.673,0.250
12900,0.084,0.680,0.236
13000,0.086,0.677,0.237
13100,0.090,0.670,0.240
13200,0.084,0.682,0.234
13300,0.093,0.674,0.233
13400,0.102,0.664,0.234
13500,0.102,0.664,0.234
13600,0.093,0.672,0.235
13700,0.098,0.651,0.251
13800,0.099,0.647,0.254
13900,0.105,0.637,0.258
14000,0.114,0.629,0.257
14100,0.106,0.622,0.272
14200,0.105,0.619,0.276
14300,0.105,0.616,0.279
14400,0.102,0.620,0.278
14500,0.096,0.621,0.283
14600,0.095,0.617,0.288
14700,0.094,0.617,0.289
14800,0.091,0.618,0.291
14900,0.100,0.625,0.275
15000,0.101,0.628,0.271
15100,0.098,0.625,0.277
15200,0.108,0.616,0.276
15300,0.103,0.623,0.274
15400,0.098,0.616,0.286
15500,0.097,0.625,0.278
15600,0.098,0.612,0.290
15700,0.107,0.623,0.270
15800,0.110,0.625,0.265
15900,0.112,0.626,0.262
16000,0.116,0.631,0.253
