time,n_A+p,n_B,n_AB
500,0.030,0.809,0.161
1000,0.030,0.572,0.398
1500,0.030,0.426,0.544
2000,0.030,0.485,0.485
2500,0.034,0.387,0.579
3000,0.030,0.385,0.585
3500,0.030,0.309,0.661
4000,0.031,0.251,0.718
4500,0.071,0.216,0.713
5000,0.039,0.301,0.660
5500,0.033,0.321,0.646
6000,0.032,0.382,0.586
6500,0.052,0.246,0.702
7000,0.039,0.353,0.608
7500,0.038,0.316,0.646
8000,0.035,0.332,0.633
8500,0.031,0.384,0.585
9000,0.030,0.374,0.596
9500,0.036,0.369,0.595
10000,0.046,0.312,0.642
10500,0.046,0.245,0.709
11000,0.044,0.321,0.635
11500,0.030,0.358,0.612
12000,0.038,0.276,0.686
12500,0.030,0.328,0.642
13000,0.032,0.345,0.623
13500,0.034,0.357,0.609
14000,0.031,0.398,0.571
14500,0.033,0.368,0.599
15000,0.030,0.380,0.590
15500,0.037,0.374,0.589
16000,0.030,0.379,0.591
16500,0.036,0.327,0.637
17000,0.032,0.343,0.625
17500,0.030,0.416,0.554
18000,0.030,0.445,0.525
18500,0.031,0.445,0.524
19000,0.030,0.352,0.618
19500,0.030,0.381,0.589
20000,0.034,0.280,0.686
20500,0.044,0.346,0.610
21000,0.031,0.308,0.661
21500,0.040,0.288,0.672
22000,0.030,0.423,0.547
22500,0.030,0.419,0.551
23000,0.030,0.411,0.559
23500,0.030,0.419,0.551
24000,0.030,0.334,0.636
24500,0.030,0.281,0.689
25000,0.039,0.333,0.628
25500,0.068,0.205,0.727
26000,0.047,0.198,0.755
26500,0.050,0.246,0.704
27000,0.041,0.398,0.561
27500,0.030,0.349,0.621
28000,0.034,0.354,0.612
28500,0.031,0.380,0.589
29000,0.030,0.401,0.569
29500,0.031,0.379,0.590
30000,0.030,0.357,0.613
30500,0.063,0.271,0.666
31000,0.055,0.248,0.697
31500,0.042,0.269,0.689
32000,0.035,0.332,0.633
32500,0.033,0.377,0.590
33000,0.033,0.304,0.663
33500,0.041,0.294,0.665
34000,0.033,0.303,0.664
34500,0.031,0.317,0.652
35000,0.043,0.319,0.638
35500,0.057,0.201,0.742
36000,0.054,0.247,0.699
36500,0.055,0.223,0.722
37000,0.039,0.215,0.746
37500,0.070,0.199,0.731
38000,0.065,0.185,0.750
38500,0.061,0.238,0.701
39000,0.033,0.248,0.719
39500,0.055,0.256,0.689
40000,0.036,0.230,0.734
40500,0.033,0.381,0.586
41000,0.037,0.295,0.668
41500,0.044,0.327,0.629
42000,0.036,0.341,0.623
42500,0.031,0.417,0.552
43000,0.030,0.445,0.525
43500,0.030,0.420,0.550
44000,0.032,0.349,0.619
44500,0.041,0.328,0.631
45000,0.049,0.300,0.651
45500,0.045,0.234,0.721
46000,0.034,0.265,0.701
46500,0.031,0.406,0.563
47000,0.030,0.378,0.592
47500,0.036,0.362,0.602
48000,0.055,0.244,0.701
48500,0.042,0.273,0.685
49000,0.030,0.356,0.614
49500,0.032,0.283,0.685
50000,0.030,0.321,0.649
50500,0.032,0.314,0.654
51000,0.030,0.316,0.654
51500,0.037,0.317,0.646
52000,0.041,0.317,0.642
52500,0.030,0.305,0.665
53000,0.033,0.279,0.688
53500,0.037,0.291,0.672
54000,0.048,0.368,0.584
54500,0.045,0.339,0.616
55000,0.030,0.474,0.496
55500,0.030,0.368,0.602
56000,0.030,0.450,0.520
56500,0.030,0.410,0.560
57000,0.030,0.291,0.679
57500,0.036,0.393,0.571
58000,0.043,0.320,0.637
58500,0.030,0.328,0.642
59000,0.030,0.309,0.661
59500,0.031,0.384,0.585
60000,0.033,0.423,0.544
60500,0.051,0.261,0.688
61000,0.074,0.212,0.714
61500,0.168,0.083,0.749
62000,0.349,0.007,0.644
62500,0.509,0.000,0.491
63000,0.463,0.000,0.537
63500,0.599,0.000,0.401
64000,0.515,0.000,0.485
64500,0.562,0.000,0.438
65000,0.665,0.000,0.335
65500,0.774,0.000,0.226
66000,0.713,0.000,0.287
66500,0.594,0.000,0.406
67000,0.609,0.000,0.391
67500,0.625,0.000,0.375
68000,0.610,0.000,0.390
68500,0.662,0.000,0.338
69000,0.686,0.000,0.314
69500,0.629,0.000,0.371
70000,0.686,0.000,0.314
70500,0.617,0.000,0.383
71000,0.639,0.000,0.361
71500,0.716,0.000,0.284
72000,0.659,0.000,0.341
72500,0.582,0.000,0.418
73000,0.619,0.000,0.381
73500,0.627,0.000,0.373
74000,0.676,0.000,0.324
74500,0.647,0.000,0.353
75000,0.647,0.000,0.353
75500,0.691,0.000,0.309
76000,0.659,0.000,0.341
76500,0.692,0.000,0.308
77000,0.572,0.000,0.428
77500,0.679,0.000,0.321
78000,0.670,0.000,0.330
78500,0.647,0.000,0.353
79000,0.587,0.000,0.413
79500,0.535,0.000,0.465
80000,0.593,0.000,0.407
80500,0.668,0.000,0.332
81000,0.689,0.000,0.311
81500,0.615,0.000,0.385
82000,0.691,0.000,0.309
82500,0.713,0.000,0.287
83000,0.697,0.000,0.303
83500,0.681,0.000,0.319
84000,0.669,0.000,0.331
84500,0.648,0.000,0.352
85000,0.671,0.000,0.329
85500,0.786,0.000,0.214
86000,0.689,0.000,0.311
86500,0.632,0.000,0.368
87000,0.696,0.000,0.304
87500,0.652,0.000,0.348
88000,0.526,0.000,0.474
88500,0.611,0.000,0.389
89000,0.568,0.000,0.432
89500,0.594,0.000,0.406
90000,0.673,0.000,0.327
90500,0.664,0.000,0.336
91000,0.667,0.000,0.333
91500,0.583,0.000,0.417
92000,0.632,0.000,0.368
92500,0.734,0.000,0.266
93000,0.740,0.000,0.260
93500,0.734,0.000,0.266
94000,0.728,0.000,0.272
94500,0.797,0.000,0.203
95000,0.709,0.000,0.291
95500,0.697,0.000,0.303
96000,0.760,0.000,0.240
96500,0.685,0.000,0.315
97000,0.774,0.000,0.226
97500,0.663,0.000,0.337
98000,0.650,0.000,0.350
98500,0.722,0.000,0.278
99000,0.653,0.000,0.347
99500,0.639,0.000,0.361
100000,0.609,0.000,0.391
100500,0.618,0.000,0.382
101000,0.743,0.000,0.257
101500,0.732,0.000,0.268
102000,0.707,0.000,0.293
102500,0.702,0.000,0.298
103000,0.692,0.000,0.308
103500,0.762,0.000,0.238
104000,0.708,0.000,0.292
104500,0.654,0.000,0.346
105000,0.681,0.000,0.319
105500,0.635,0.000,0.365
106000,0.576,0.000,0.424
106500,0.734,0.000,0.266
107000,0.733,0.000,0.267
107500,0.636,0.000,0.364
108000,0.701,0.000,0.299
108500,0.634,0.000,0.366
109000,0.704,0.000,0.296
109500,0.694,0.000,0.306
110000,0.696,0.000,0.304
110500,0.713,0.000,0.287
111000,0.727,0.000,0.273
111500,0.642,0.000,0.358
112000,0.594,0.000,0.406
112500,0.583,0.000,0.417
113000,0.568,0.000,0.432
113500,0.617,0.000,0.383
114000,0.700,0.000,0.300
114500,0.760,0.000,0.240
115000,0.790,0.000,0.210
115500,0.750,0.000,0.250
116000,0.696,0.000,0.304
116500,0.683,0.000,0.317
117000,0.677,0.000,0.323
117500,0.651,0.000,0.349
118000,0.760,0.000,0.240
118500,0.720,0.000,0.280
119000,0.718,0.000,0.282
119500,0.724,0.000,0.276
120000,0.704,0.000,0.296
120500,0.597,0.000,0.403
121000,0.620,0.000,0.380
121500,0.634,0.000,0.366
122000,0.626,0.000,0.374
122500,0.619,0.000,0.381
123000,0.612,0.000,0.388
123500,0.724,0.000,0.276
124000,0.666,0.000,0.334
124500,0.653,0.000,0.347
125000,0.602,0.000,0.398
125500,0.650,0.000,0.350
126000,0.623,0.000,0.377
126500,0.689,0.000,0.311
127000,0.674,0.000,0.326
127500,0.639,0.000,0.361
128000,0.611,0.000,0.389
128500,0.574,0.000,0.426
129000,0.533,0.000,0.467
129500,0.576,0.000,0.424
130000,0.609,0.000,0.391
130500,0.558,0.000,0.442
131000,0.568,0.000,0.432
131500,0.541,0.000,0.459
132000,0.551,0.000,0.449
132500,0.618,0.000,0.382
133000,0.678,0.000,0.322
133500,0.638,0.000,0.362
134000,0.719,0.000,0.281
134500,0.637,0.000,0.363
135000,0.573,0.000,0.427
135500,0.725,0.000,0.275
136000,0.711,0.000,0.289
136500,0.619,0.000,0.381
137000,0.600,0.000,0.400
137500,0.573,0.000,0.427
138000,0.478,0.000,0.522
138500,0.503,0.000,0.497
139000,0.662,0.000,0.338
139500,0.605,0.000,0.395
140000,0.561,0.000,0.439
140500,0.618,0.000,0.382
141000,0.601,0.000,0.399
141500,0.565,0.000,0.435
142000,0.675,0.000,0.325
142500,0.631,0.000,0.369
143000,0.601,0.000,0.399
143500,0.561,0.000,0.439
144000,0.530,0.000,0.470
144500,0.555,0.000,0.445
145000,0.656,0.000,0.344
145500,0.645,0.000,0.355
146000,0.643,0.000,0.357
146500,0.593,0.000,0.407
147000,0.503,0.000,0.497
147500,0.559,0.000,0.441
148000,0.614,0.000,0.386
148500,0.551,0.000,0.449
149000,0.556,0.000,0.444
149500,0.626,0.000,0.374
150000,0.636,0.000,0.364
150500,0.731,0.000,0.269
151000,0.724,0.000,0.276
151500,0.604,0.000,0.396
152000,0.660,0.000,0.340
152500,0.698,0.000,0.302
153000,0.654,0.000,0.346
153500,0.626,0.000,0.374
154000,0.689,0.000,0.311
154500,0.681,0.000,0.319
155000,0.624,0.000,0.376
155500,0.535,0.000,0.465
156000,0.560,0.000,0.440
156500,0.700,0.000,0.300
157000,0.606,0.000,0.394
157500,0.602,0.000,0.398
158000,0.696,0.000,0.304
158500,0.688,0.000,0.312
159000,0.515,0.000,0.485
159500,0.484,0.000,0.516
160000,0.540,0.000,0.460
160500,0.580,0.000,0.420
161000,0.736,0.000,0.264
161500,0.685,0.000,0.315
162000,0.696,0.000,0.304
162500,0.719,0.000,0.281
163000,0.674,0.000,0.326
163500,0.609,0.000,0.391
164000,0.612,0.000,0.388
164500,0.662,0.000,0.338
165000,0.678,0.000,0.322
165500,0.651,0.000,0.349
166000,0.656,0.000,0.344
166500,0.621,0.000,0.379
167000,0.624,0.000,0.376
167500,0.643,0.000,0.357
168000,0.641,0.000,0.359
168500,0.652,0.000,0.348
169000,0.566,0.000,0.434
169500,0.543,0.000,0.457
170000,0.500,0.000,0.500
170500,0.568,0.000,0.432
171000,0.661,0.000,0.339
171500,0.596,0.000,0.404
172000,0.686,0.000,0.314
172500,0.613,0.000,0.387
173000,0.612,0.000,0.388
173500,0.679,0.000,0.321
174000,0.731,0.000,0.269
174500,0.655,0.000,0.345
175000,0.627,0.000,0.373
175500,0.633,0.000,0.367
176000,0.676,0.000,0.324
176500,0.674,0.000,0.326
177000,0.726,0.000,0.274
177500,0.599,0.000,0.401
178000,0.580,0.000,0.420
178500,0.648,0.000,0.352
179000,0.627,0.000,0.373
179500,0.653,0.000,0.347
180000,0.625,0.000,0.375
180500,0.681,0.000,0.319
181000,0.724,0.000,0.276
181500,0.719,0.000,0.281
182000,0.661,0.000,0.339
182500,0.662,0.000,0.338
183000,0.653,0.000,0.347
183500,0.569,0.000,0.431
184000,0.689,0.000,0.311
184500,0.671,0.000,0.329
185000,0.610,0.000,0.390
185500,0.578,0.000,0.422
186000,0.659,0.000,0.341
186500,0.601,0.000,0.399
187000,0.613,0.000,0.387
187500,0.611,0.000,0.389
188000,0.658,0.000,0.342
188500,0.706,0.000,0.294
189000,0.717,0.000,0.283
189500,0.598,0.000,0.402
190000,0.583,0.000,0.417
190500,0.551,0.000,0.449
191000,0.624,0.000,0.376
191500,0.652,0.000,0.348
192000,0.667,0.000,0.333
192500,0.553,0.000,0.447
193000,0.533,0.000,0.467
193500,0.597,0.000,0.403
194000,0.633,0.000,0.367
194500,0.746,0.000,0.254
195000,0.718,0.000,0.282
195500,0.765,0.000,0.235
196000,0.662,0.000,0.338
196500,0.546,0.000,0.454
197000,0.644,0.000,0.356
197500,0.673,0.000,0.327
198000,0.637,0.000,0.363
198500,0.584,0.000,0.416
199000,0.655,0.000,0.345
199500,0.685,0.000,0.315
200000,0.658,0.000,0.342
200500,0.539,0.000,0.461
201000,0.571,0.000,0.429
201500,0.616,0.000,0.384
202000,0.545,0.000,0.455
202500,0.588,0.000,0.412
203000,0.687,0.000,0.313
203500,0.593,0.000,0.407
204000,0.630,0.000,0.370
204500,0.545,0.000,0.455
205000,0.589,0.000,0.411
205500,0.648,0.000,0.352
206000,0.602,0.000,0.398
206500,0.591,0.000,0.409
207000,0.679,0.000,0.321
207500,0.665,0.000,0.335
208000,0.696,0.000,0.304
208500,0.684,0.000,0.316
209000,0.670,0.000,0.330
209500,0.570,0.000,0.430
210000,0.611,0.000,0.389
210500,0.632,0.000,0.368
211000,0.568,0.000,0.432
211500,0.699,0.000,0.301
212000,0.663,0.000,0.337
212500,0.603,0.000,0.397
213000,0.647,0.000,0.353
213500,0.698,0.000,0.302
214000,0.685,0.000,0.315
214500,0.675,0.000,0.325
215000,0.652,0.000,0.348
215500,0.630,0.000,0.370
216000,0.575,0.000,0.425
216500,0.563,0.000,0.437
217000,0.572,0.000,0.428
217500,0.644,0.000,0.356
218000,0.622,0.000,0.378
218500,0.647,0.000,0.353
219000,0.558,0.000,0.442
219500,0.632,0.000,0.368
220000,0.684,0.000,0.316
220500,0.661,0.000,0.339
221000,0.649,0.000,0.351
221500,0.523,0.000,0.477
222000,0.605,0.000,0.395
222500,0.689,0.000,0.311
223000,0.679,0.000,0.321
223500,0.609,0.000,0.391
224000,0.626,0.000,0.374
224500,0.640,0.000,0.360
225000,0.611,0.000,0.389
225500,0.527,0.000,0.473
226000,0.590,0.000,0.410
226500,0.621,0.000,0.379
227000,0.558,0.000,0.442
227500,0.524,0.000,0.476
228000,0.518,0.001,0.481
228500,0.486,0.000,0.514
229000,0.599,0.000,0.401
229500,0.667,0.000,0.333
230000,0.599,0.000,0.401
230500,0.621,0.000,0.379
231000,0.561,0.000,0.439
231500,0.693,0.000,0.307
232000,0.708,0.000,0.292
232500,0.708,0.000,0.292
233000,0.747,0.000,0.253
233500,0.711,0.000,0.289
234000,0.578,0.000,0.422
234500,0.637,0.000,0.363
235000,0.596,0.000,0.404
235500,0.585,0.000,0.415
236000,0.723,0.000,0.277
236500,0.666,0.000,0.334
237000,0.665,0.000,0.335
237500,0.710,0.000,0.290
238000,0.698,0.000,0.302
238500,0.706,0.000,0.294
239000,0.797,0.000,0.203
239500,0.772,0.000,0.228
240000,0.776,0.000,0.224
240500,0.745,0.000,0.255
241000,0.739,0.000,0.261
241500,0.694,0.000,0.306
242000,0.685,0.000,0.315
242500,0.611,0.000,0.389
243000,0.664,0.000,0.336
243500,0.702,0.000,0.298
244000,0.643,0.000,0.357
244500,0.600,0.000,0.400
245000,0.583,0.000,0.417
245500,0.629,0.000,0.371
246000,0.610,0.000,0.390
246500,0.671,0.000,0.329
247000,0.675,0.000,0.325
247500,0.638,0.000,0.362
248000,0.610,0.000,0.390
248500,0.588,0.000,0.412
249000,0.623,0.000,0.377
249500,0.596,0.000,0.404
250000,0.647,0.000,0.353
250500,0.742,0.000,0.258
251000,0.647,0.000,0.353
251500,0.698,0.000,0.302
252000,0.656,0.000,0.344
252500,0.613,0.000,0.387
253000,0.520,0.000,0.480
253500,0.536,0.000,0.464
254000,0.549,0.000,0.451
254500,0.570,0.000,0.430
255000,0.607,0.000,0.393
255500,0.528,0.000,0.472
256000,0.670,0.000,0.330
256500,0.554,0.000,0.446
257000,0.648,0.000,0.352
257500,0.630,0.000,0.370
258000,0.645,0.000,0.355
258500,0.607,0.000,0.393
259000,0.594,0.000,0.406
259500,0.497,0.000,0.503
260000,0.479,0.000,0.521
260500,0.661,0.000,0.339
261000,0.662,0.000,0.338
261500,0.608,0.000,0.392
262000,0.695,0.000,0.305
262500,0.667,0.000,0.333
263000,0.709,0.000,0.291
263500,0.741,0.000,0.259
264000,0.756,0.000,0.244
264500,0.769,0.000,0.231
265000,0.715,0.000,0.285
265500,0.580,0.000,0.420
266000,0.457,0.000,0.543
266500,0.553,0.000,0.447
267000,0.614,0.000,0.386
267500,0.601,0.000,0.399
268000,0.620,0.000,0.380
268500,0.566,0.000,0.434
269000,0.541,0.000,0.459
269500,0.675,0.000,0.325
270000,0.696,0.000,0.304
270500,0.662,0.000,0.338
271000,0.644,0.000,0.356
271500,0.679,0.000,0.321
272000,0.755,0.000,0.245
272500,0.668,0.000,0.332
273000,0.694,0.000,0.306
