time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.948,0.022,0.074874
1000,0.032,0.945,0.022,0.068804
1500,0.030,0.953,0.017,0.054302
2000,0.032,0.950,0.017,0.056773
2500,0.030,0.950,0.020,0.055175
3000,0.032,0.928,0.040,0.102355
3500,0.030,0.931,0.040,0.089107
4000,0.030,0.928,0.042,0.103095
4500,0.030,0.940,0.030,0.082022
5000,0.032,0.933,0.035,0.083475
5500,0.030,0.913,0.057,0.101398
6000,0.032,0.926,0.042,0.098657
6500,0.037,0.940,0.022,0.059807
7000,0.037,0.933,0.030,0.085202
7500,0.037,0.913,0.050,0.112625
8000,0.032,0.913,0.055,0.131769
8500,0.032,0.911,0.057,0.104476
9000,0.032,0.916,0.052,0.098118
9500,0.032,0.928,0.040,0.081467
10000,0.032,0.940,0.027,0.067834
10500,0.032,0.945,0.022,0.057898
11000,0.030,0.943,0.027,0.069661
11500,0.030,0.938,0.032,0.064652
12000,0.030,0.938,0.032,0.075598
12500,0.030,0.931,0.040,0.081790
13000,0.035,0.931,0.035,0.084189
13500,0.030,0.921,0.050,0.099106
14000,0.030,0.948,0.022,0.054991
14500,0.030,0.965,0.005,0.043970
15000,0.030,0.950,0.020,0.060759
15500,0.030,0.943,0.027,0.080771
16000,0.030,0.940,0.030,0.085621
16500,0.030,0.938,0.032,0.091888
17000,0.030,0.913,0.057,0.122088
17500,0.035,0.918,0.047,0.125952
18000,0.035,0.926,0.040,0.103388
18500,0.032,0.896,0.072,0.119142
19000,0.042,0.923,0.035,0.077160
19500,0.032,0.923,0.045,0.094108
20000,0.030,0.931,0.040,0.093472
20500,0.030,0.926,0.045,0.106861
21000,0.030,0.921,0.050,0.111561
21500,0.032,0.916,0.052,0.105006
22000,0.030,0.943,0.027,0.063817
22500,0.032,0.921,0.047,0.105637
23000,0.055,0.906,0.040,0.122443
23500,0.040,0.921,0.040,0.100493
24000,0.040,0.913,0.047,0.109387
24500,0.060,0.893,0.047,0.121272
25000,0.047,0.911,0.042,0.115396
25500,0.040,0.928,0.032,0.090384
26000,0.040,0.913,0.047,0.125932
26500,0.037,0.926,0.037,0.107070
27000,0.042,0.916,0.042,0.105477
27500,0.035,0.931,0.035,0.072951
28000,0.032,0.903,0.065,0.116647
28500,0.052,0.888,0.060,0.152544
29000,0.030,0.903,0.067,0.127985
29500,0.040,0.901,0.060,0.124800
30000,0.030,0.916,0.055,0.095766
30500,0.032,0.916,0.052,0.095818
31000,0.030,0.938,0.032,0.061544
31500,0.042,0.883,0.074,0.124801
32000,0.042,0.918,0.040,0.087165
32500,0.035,0.928,0.037,0.085741
33000,0.035,0.926,0.040,0.085911
33500,0.042,0.893,0.065,0.131076
34000,0.052,0.918,0.030,0.103932
34500,0.050,0.916,0.035,0.106729
35000,0.032,0.931,0.037,0.080862
35500,0.035,0.931,0.035,0.093179
36000,0.040,0.931,0.030,0.086396
36500,0.032,0.931,0.037,0.076589
37000,0.032,0.923,0.045,0.084337
37500,0.040,0.923,0.037,0.099309
38000,0.035,0.928,0.037,0.092346
38500,0.032,0.938,0.030,0.063322
39000,0.030,0.953,0.017,0.056236
39500,0.030,0.940,0.030,0.086525
40000,0.030,0.950,0.020,0.072546
40500,0.030,0.940,0.030,0.071559
41000,0.032,0.913,0.055,0.115739
41500,0.062,0.886,0.052,0.162804
42000,0.055,0.846,0.099,0.219411
42500,0.052,0.859,0.089,0.175619
43000,0.062,0.856,0.082,0.193492
43500,0.040,0.891,0.069,0.145210
44000,0.042,0.878,0.079,0.156857
44500,0.045,0.888,0.067,0.145368
45000,0.050,0.906,0.045,0.118120
45500,0.037,0.918,0.045,0.089537
46000,0.035,0.931,0.035,0.073048
46500,0.032,0.940,0.027,0.059329
47000,0.030,0.933,0.037,0.072881
47500,0.035,0.908,0.057,0.113073
48000,0.030,0.918,0.052,0.102330
48500,0.037,0.935,0.027,0.084415
49000,0.045,0.931,0.025,0.085532
49500,0.040,0.935,0.025,0.076767
50000,0.035,0.945,0.020,0.074073
50500,0.030,0.933,0.037,0.078515
51000,0.030,0.948,0.022,0.054249
51500,0.035,0.931,0.035,0.091625
52000,0.030,0.943,0.027,0.063502
52500,0.032,0.928,0.040,0.078760
53000,0.032,0.938,0.030,0.070189
53500,0.032,0.933,0.035,0.075488
54000,0.030,0.935,0.035,0.071079
54500,0.030,0.945,0.025,0.056845
55000,0.030,0.950,0.020,0.065031
55500,0.030,0.953,0.017,0.060339
56000,0.032,0.938,0.030,0.095341
56500,0.032,0.918,0.050,0.106984
57000,0.042,0.921,0.037,0.116432
57500,0.032,0.928,0.040,0.106062
58000,0.032,0.940,0.027,0.068398
58500,0.032,0.935,0.032,0.085610
59000,0.030,0.935,0.035,0.070729
59500,0.030,0.923,0.047,0.105070
60000,0.045,0.896,0.060,0.152596
60500,0.035,0.893,0.072,0.131079
61000,0.035,0.921,0.045,0.081340
61500,0.032,0.938,0.030,0.060620
62000,0.032,0.938,0.030,0.072173
62500,0.030,0.950,0.020,0.050243
63000,0.030,0.950,0.020,0.061670
63500,0.030,0.950,0.020,0.064621
64000,0.030,0.963,0.007,0.033610
64500,0.030,0.953,0.017,0.056552
65000,0.035,0.963,0.002,0.035382
65500,0.032,0.960,0.007,0.044982
66000,0.030,0.958,0.012,0.048666
66500,0.032,0.906,0.062,0.155424
67000,0.030,0.938,0.032,0.081599
67500,0.037,0.913,0.050,0.139219
68000,0.032,0.945,0.022,0.062288
68500,0.030,0.948,0.022,0.057977
69000,0.032,0.926,0.042,0.116323
69500,0.030,0.935,0.035,0.071268
70000,0.030,0.945,0.025,0.048731
70500,0.032,0.938,0.030,0.069819
71000,0.030,0.938,0.032,0.084119
71500,0.032,0.950,0.017,0.049585
72000,0.030,0.938,0.032,0.076084
72500,0.030,0.928,0.042,0.100877
73000,0.030,0.940,0.030,0.058146
