time,n_A+p,n_B,n_AB
100,0.031,0.968,0.001
200,0.031,0.964,0.005
300,0.031,0.964,0.005
400,0.031,0.965,0.004
500,0.031,0.958,0.011
600,0.033,0.959,0.008
700,0.035,0.960,0.005
800,0.035,0.956,0.009
900,0.038,0.951,0.011
1000,0.036,0.942,0.022
1100,0.035,0.939,0.026
1200,0.035,0.930,0.035
1300,0.035,0.925,0.040
1400,0.035,0.927,0.038
1500,0.032,0.924,0.044
1600,0.031,0.927,0.042
1700,0.031,0.935,0.034
1800,0.030,0.932,0.038
1900,0.032,0.931,0.037
2000,0.032,0.933,0.035
2100,0.032,0.933,0.035
2200,0.032,0.932,0.036
2300,0.032,0.932,0.036
2400,0.033,0.935,0.032
2500,0.036,0.923,0.041
2600,0.036,0.921,0.043
2700,0.036,0.925,0.039
2800,0.037,0.926,0.037
2900,0.036,0.923,0.041
3000,0.039,0.914,0.047
3100,0.040,0.905,0.055
3200,0.040,0.906,0.054
3300,0.041,0.905,0.054
3400,0.040,0.909,0.051
3500,0.039,0.910,0.051
3600,0.045,0.915,0.040
3700,0.045,0.912,0.043
3800,0.042,0.909,0.049
3900,0.040,0.909,0.051
4000,0.040,0.911,0.049
4100,0.039,0.909,0.052
4200,0.038,0.915,0.047
4300,0.040,0.920,0.040
4400,0.040,0.926,0.034
4500,0.040,0.916,0.044
4600,0.042,0.915,0.043
4700,0.039,0.914,0.047
4800,0.037,0.904,0.059
4900,0.034,0.915,0.051
5000,0.036,0.913,0.051
5100,0.036,0.906,0.058
5200,0.037,0.908,0.055
5300,0.037,0.904,0.059
5400,0.037,0.901,0.062
5500,0.036,0.907,0.057
5600,0.036,0.904,0.060
5700,0.039,0.901,0.060
5800,0.038,0.907,0.055
5900,0.038,0.906,0.056
6000,0.041,0.897,0.062
6100,0.040,0.906,0.054
6200,0.039,0.908,0.053
6300,0.038,0.907,0.055
6400,0.036,0.908,0.056
6500,0.037,0.908,0.055
6600,0.035,0.913,0.052
6700,0.035,0.913,0.052
6800,0.035,0.907,0.058
6900,0.034,0.906,0.060
7000,0.035,0.898,0.067
7100,0.033,0.907,0.060
7200,0.035,0.912,0.053
7300,0.033,0.907,0.060
7400,0.039,0.900,0.061
7500,0.039,0.899,0.062
7600,0.039,0.902,0.059
7700,0.039,0.896,0.065
7800,0.035,0.896,0.069
7900,0.038,0.888,0.074
8000,0.038,0.885,0.077
8100,0.039,0.890,0.071
8200,0.038,0.891,0.071
8300,0.041,0.886,0.073
8400,0.040,0.891,0.069
8500,0.042,0.889,0.069
8600,0.040,0.890,0.070
8700,0.039,0.895,0.066
8800,0.042,0.896,0.062
8900,0.042,0.899,0.059
9000,0.042,0.893,0.065
9100,0.043,0.894,0.063
9200,0.041,0.887,0.072
9300,0.041,0.892,0.067
9400,0.041,0.895,0.064
9500,0.044,0.896,0.060
9600,0.042,0.892,0.066
9700,0.045,0.889,0.066
9800,0.044,0.896,0.060
9900,0.040,0.898,0.062
10000,0.040,0.899,0.061
10100,0.043,0.901,0.056
10200,0.044,0.901,0.055
10300,0.045,0.904,0.051
10400,0.043,0.905,0.052
10500,0.041,0.907,0.052
10600,0.040,0.897,0.063
10700,0.041,0.894,0.065
10800,0.043,0.891,0.066
10900,0.042,0.890,0.068
11000,0.049,0.886,0.065
11100,0.046,0.891,0.063
11200,0.046,0.883,0.071
11300,0.045,0.879,0.076
11400,0.047,0.885,0.068
11500,0.045,0.885,0.070
11600,0.044,0.883,0.073
11700,0.040,0.885,0.075
11800,0.039,0.883,0.078
11900,0.040,0.887,0.073
12000,0.040,0.883,0.077
12100,0.040,0.892,0.068
12200,0.038,0.892,0.070
12300,0.038,0.892,0.070
12400,0.037,0.897,0.066
12500,0.039,0.896,0.065
12600,0.039,0.896,0.065
12700,0.038,0.887,0.075
12800,0.035,0.884,0.081
12900,0.035,0.889,0.076
13000,0.035,0.891,0.074
13100,0.033,0.901,0.066
13200,0.036,0.899,0.065
13300,0.036,0.896,0.068
13400,0.038,0.892,0.070
13500,0.039,0.894,0.067
13600,0.039,0.882,0.079
13700,0.040,0.878,0.082
13800,0.043,0.882,0.075
13900,0.047,0.881,0.072
14000,0.047,0.886,0.067
14100,0.048,0.886,0.066
14200,0.049,0.883,0.068
14300,0.048,0.880,0.072
14400,0.046,0.883,0.071
14500,0.047,0.874,0.079
14600,0.043,0.878,0.079
14700,0.039,0.878,0.083
14800,0.035,0.882,0.083
14900,0.039,0.886,0.075
15000,0.038,0.888,0.074
15100,0.040,0.888,0.072
15200,0.042,0.889,0.069
15300,0.041,0.886,0.073
15400,0.041,0.891,0.068
15500,0.040,0.896,0.064
15600,0.039,0.898,0.063
15700,0.038,0.899,0.063
15800,0.037,0.899,0.064
15900,0.036,0.902,0.062
16000,0.035,0.903,0.062
16100,0.034,0.908,0.058
16200,0.034,0.911,0.055
16300,0.033,0.907,0.060
16400,0.036,0.902,0.062
16500,0.035,0.902,0.063
16600,0.037,0.906,0.057
16700,0.039,0.903,0.058
16800,0.038,0.899,0.063
16900,0.037,0.909,0.054
17000,0.036,0.910,0.054
17100,0.037,0.910,0.053
17200,0.037,0.920,0.043
17300,0.039,0.920,0.041
17400,0.041,0.916,0.043
17500,0.041,0.912,0.047
17600,0.042,0.912,0.046
17700,0.042,0.906,0.052
17800,0.039,0.912,0.049
17900,0.039,0.912,0.049
18000,0.038,0.910,0.052
18100,0.040,0.906,0.054
18200,0.038,0.904,0.058
18300,0.038,0.908,0.054
18400,0.043,0.896,0.061
18500,0.042,0.901,0.057
18600,0.041,0.899,0.060
18700,0.042,0.896,0.062
18800,0.042,0.896,0.062
18900,0.043,0.891,0.066
19000,0.047,0.885,0.068
19100,0.046,0.888,0.066
19200,0.046,0.890,0.064
19300,0.044,0.886,0.070
19400,0.043,0.884,0.073
19500,0.041,0.890,0.069
19600,0.040,0.877,0.083
19700,0.043,0.876,0.081
19800,0.047,0.867,0.086
19900,0.049,0.869,0.082
20000,0.048,0.867,0.085
20100,0.046,0.864,0.090
20200,0.046,0.869,0.085
20300,0.044,0.880,0.076
20400,0.044,0.880,0.076
20500,0.045,0.888,0.067
20600,0.048,0.878,0.074
