time,n_A+p,n_B,n_AB
500,0.030,0.919,0.051
1000,0.030,0.888,0.082
1500,0.030,0.872,0.098
2000,0.030,0.835,0.135
2500,0.030,0.830,0.140
3000,0.034,0.797,0.169
3500,0.032,0.863,0.105
4000,0.030,0.851,0.119
4500,0.030,0.882,0.088
5000,0.030,0.891,0.079
5500,0.030,0.899,0.071
6000,0.030,0.888,0.082
6500,0.030,0.905,0.065
7000,0.030,0.899,0.071
7500,0.033,0.868,0.099
8000,0.034,0.863,0.103
8500,0.030,0.886,0.084
9000,0.030,0.906,0.064
9500,0.031,0.885,0.084
10000,0.030,0.858,0.112
10500,0.030,0.885,0.085
11000,0.030,0.884,0.086
11500,0.030,0.867,0.103
12000,0.031,0.882,0.087
12500,0.030,0.909,0.061
13000,0.030,0.913,0.057
13500,0.030,0.894,0.076
14000,0.030,0.823,0.147
14500,0.030,0.840,0.130
15000,0.030,0.884,0.086
15500,0.032,0.886,0.082
16000,0.030,0.874,0.096
16500,0.030,0.883,0.087
17000,0.030,0.929,0.041
17500,0.030,0.921,0.049
18000,0.031,0.909,0.060
18500,0.031,0.906,0.063
19000,0.030,0.855,0.115
19500,0.030,0.867,0.103
20000,0.031,0.881,0.088
20500,0.030,0.905,0.065
21000,0.030,0.865,0.105
21500,0.031,0.873,0.096
22000,0.032,0.903,0.065
22500,0.032,0.891,0.077
23000,0.031,0.902,0.067
23500,0.030,0.871,0.099
24000,0.030,0.885,0.085
24500,0.031,0.897,0.072
25000,0.030,0.866,0.104
25500,0.031,0.849,0.120
26000,0.031,0.828,0.141
26500,0.032,0.843,0.125
27000,0.031,0.852,0.117
27500,0.032,0.871,0.097
28000,0.032,0.851,0.117
28500,0.034,0.862,0.104
29000,0.034,0.828,0.138
29500,0.035,0.841,0.124
30000,0.034,0.811,0.155
30500,0.031,0.841,0.128
31000,0.036,0.856,0.108
31500,0.031,0.841,0.128
32000,0.031,0.827,0.142
32500,0.031,0.829,0.140
33000,0.030,0.836,0.134
33500,0.034,0.845,0.121
34000,0.030,0.842,0.128
34500,0.031,0.843,0.126
35000,0.030,0.882,0.088
35500,0.030,0.886,0.084
36000,0.031,0.874,0.095
36500,0.032,0.816,0.152
37000,0.030,0.854,0.116
37500,0.032,0.825,0.143
38000,0.030,0.843,0.127
38500,0.032,0.856,0.112
39000,0.030,0.860,0.110
39500,0.035,0.857,0.108
40000,0.033,0.839,0.128
40500,0.033,0.873,0.094
41000,0.030,0.876,0.094
41500,0.031,0.919,0.050
42000,0.030,0.888,0.082
42500,0.030,0.888,0.082
43000,0.035,0.842,0.123
43500,0.032,0.792,0.176
44000,0.031,0.851,0.118
44500,0.030,0.866,0.104
45000,0.033,0.855,0.112
45500,0.030,0.856,0.114
46000,0.030,0.878,0.092
46500,0.030,0.896,0.074
47000,0.030,0.888,0.082
47500,0.030,0.895,0.075
48000,0.030,0.829,0.141
48500,0.030,0.854,0.116
49000,0.032,0.794,0.174
49500,0.030,0.864,0.106
50000,0.031,0.832,0.137
50500,0.031,0.857,0.112
51000,0.031,0.784,0.185
51500,0.030,0.871,0.099
52000,0.030,0.853,0.117
52500,0.030,0.887,0.083
53000,0.032,0.879,0.089
53500,0.031,0.838,0.131
54000,0.030,0.833,0.137
54500,0.030,0.847,0.123
55000,0.030,0.827,0.143
55500,0.031,0.840,0.129
56000,0.030,0.853,0.117
56500,0.032,0.868,0.100
57000,0.030,0.908,0.062
57500,0.030,0.883,0.087
58000,0.030,0.871,0.099
58500,0.032,0.845,0.123
59000,0.032,0.826,0.142
59500,0.031,0.863,0.106
60000,0.031,0.889,0.080
60500,0.030,0.885,0.085
61000,0.031,0.895,0.074
61500,0.032,0.884,0.084
62000,0.032,0.873,0.095
62500,0.030,0.898,0.072
63000,0.030,0.894,0.076
63500,0.030,0.884,0.086
64000,0.030,0.872,0.098
64500,0.030,0.846,0.124
65000,0.030,0.858,0.112
65500,0.030,0.912,0.058
66000,0.030,0.924,0.046
66500,0.030,0.908,0.062
67000,0.031,0.874,0.095
67500,0.035,0.870,0.095
68000,0.030,0.895,0.075
68500,0.031,0.856,0.113
69000,0.031,0.843,0.126
69500,0.031,0.858,0.111
70000,0.034,0.858,0.108
70500,0.032,0.838,0.130
71000,0.033,0.868,0.099
71500,0.031,0.867,0.102
72000,0.030,0.876,0.094
72500,0.033,0.848,0.119
73000,0.030,0.894,0.076
73500,0.031,0.852,0.117
74000,0.031,0.859,0.110
74500,0.031,0.849,0.120
75000,0.030,0.874,0.096
75500,0.035,0.841,0.124
76000,0.031,0.844,0.125
76500,0.030,0.900,0.070
77000,0.030,0.835,0.135
77500,0.030,0.839,0.131
78000,0.030,0.825,0.145
78500,0.030,0.886,0.084
79000,0.030,0.907,0.063
79500,0.030,0.873,0.097
80000,0.031,0.882,0.087
80500,0.030,0.884,0.086
81000,0.030,0.894,0.076
81500,0.030,0.883,0.087
82000,0.032,0.871,0.097
82500,0.030,0.872,0.098
83000,0.033,0.843,0.124
83500,0.030,0.832,0.138
84000,0.030,0.833,0.137
84500,0.030,0.898,0.072
85000,0.032,0.889,0.079
85500,0.033,0.886,0.081
86000,0.031,0.869,0.100
86500,0.030,0.827,0.143
87000,0.032,0.850,0.118
87500,0.030,0.888,0.082
