time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.077578
1000,0.035,0.903,0.062,0.160344
1500,0.030,0.943,0.027,0.098946
2000,0.035,0.945,0.020,0.094038
2500,0.037,0.945,0.017,0.093904
3000,0.035,0.950,0.015,0.076157
3500,0.037,0.916,0.047,0.144372
4000,0.052,0.913,0.035,0.135300
4500,0.035,0.933,0.032,0.094862
5000,0.037,0.921,0.042,0.109892
5500,0.057,0.903,0.040,0.138175
6000,0.037,0.911,0.052,0.127518
6500,0.045,0.898,0.057,0.170036
7000,0.050,0.903,0.047,0.136366
7500,0.055,0.893,0.052,0.148194
8000,0.045,0.903,0.052,0.125278
8500,0.040,0.896,0.065,0.162048
9000,0.037,0.938,0.025,0.086134
9500,0.035,0.926,0.040,0.110084
10000,0.037,0.906,0.057,0.148475
10500,0.040,0.903,0.057,0.139429
11000,0.037,0.913,0.050,0.127891
11500,0.035,0.940,0.025,0.083700
12000,0.032,0.913,0.055,0.120331
12500,0.037,0.913,0.050,0.132540
13000,0.045,0.908,0.047,0.122869
13500,0.040,0.901,0.060,0.135085
14000,0.047,0.903,0.050,0.145910
14500,0.042,0.916,0.042,0.110693
15000,0.052,0.901,0.047,0.146540
15500,0.050,0.888,0.062,0.168142
16000,0.060,0.893,0.047,0.169552
16500,0.042,0.906,0.052,0.151902
17000,0.045,0.918,0.037,0.129906
17500,0.045,0.931,0.025,0.110055
18000,0.042,0.906,0.052,0.140227
18500,0.035,0.931,0.035,0.096958
19000,0.037,0.933,0.030,0.099851
19500,0.035,0.926,0.040,0.118565
20000,0.037,0.913,0.050,0.112084
20500,0.047,0.901,0.052,0.135377
21000,0.055,0.903,0.042,0.147158
21500,0.057,0.871,0.072,0.191923
22000,0.069,0.878,0.052,0.181329
22500,0.042,0.906,0.052,0.144539
23000,0.045,0.896,0.060,0.150356
23500,0.057,0.878,0.065,0.171478
24000,0.077,0.846,0.077,0.225320
24500,0.109,0.779,0.112,0.279805
25000,0.102,0.821,0.077,0.245800
25500,0.057,0.851,0.092,0.204467
26000,0.047,0.886,0.067,0.139397
26500,0.050,0.873,0.077,0.169856
27000,0.040,0.878,0.082,0.186484
27500,0.047,0.888,0.065,0.167264
28000,0.050,0.908,0.042,0.143140
28500,0.045,0.931,0.025,0.094234
29000,0.062,0.866,0.072,0.192818
29500,0.077,0.876,0.047,0.166964
30000,0.057,0.878,0.065,0.165380
30500,0.045,0.903,0.052,0.121215
31000,0.047,0.926,0.027,0.094490
31500,0.052,0.901,0.047,0.117855
32000,0.045,0.908,0.047,0.126498
32500,0.052,0.893,0.055,0.155522
33000,0.040,0.913,0.047,0.120881
33500,0.040,0.923,0.037,0.114091
34000,0.032,0.923,0.045,0.107430
34500,0.032,0.916,0.052,0.117972
35000,0.037,0.908,0.055,0.130509
35500,0.045,0.933,0.022,0.100106
36000,0.052,0.923,0.025,0.114973
36500,0.045,0.891,0.065,0.146407
37000,0.047,0.888,0.065,0.148463
37500,0.045,0.886,0.069,0.147723
38000,0.037,0.888,0.074,0.147667
38500,0.045,0.888,0.067,0.159200
39000,0.042,0.876,0.082,0.157368
39500,0.042,0.908,0.050,0.116220
40000,0.042,0.898,0.060,0.147664
40500,0.050,0.888,0.062,0.168602
41000,0.060,0.896,0.045,0.155704
41500,0.045,0.891,0.065,0.150320
42000,0.037,0.928,0.035,0.106973
42500,0.042,0.931,0.027,0.101678
43000,0.045,0.898,0.057,0.140362
43500,0.050,0.886,0.065,0.164424
44000,0.047,0.908,0.045,0.130479
44500,0.057,0.878,0.065,0.171522
45000,0.042,0.908,0.050,0.127675
45500,0.052,0.871,0.077,0.183095
46000,0.062,0.878,0.060,0.161268
46500,0.052,0.868,0.079,0.178026
47000,0.072,0.859,0.069,0.204109
47500,0.050,0.878,0.072,0.165318
48000,0.052,0.868,0.079,0.167160
48500,0.052,0.886,0.062,0.172675
49000,0.050,0.878,0.072,0.193123
49500,0.047,0.906,0.047,0.145640
50000,0.045,0.916,0.040,0.128468
50500,0.040,0.913,0.047,0.123010
51000,0.042,0.891,0.067,0.141389
51500,0.042,0.908,0.050,0.164132
52000,0.067,0.876,0.057,0.184127
52500,0.047,0.908,0.045,0.122586
53000,0.062,0.893,0.045,0.123286
53500,0.050,0.881,0.069,0.158141
54000,0.045,0.883,0.072,0.156133
54500,0.062,0.851,0.087,0.213911
55000,0.069,0.871,0.060,0.174965
55500,0.065,0.866,0.069,0.186849
56000,0.037,0.913,0.050,0.108312
56500,0.030,0.938,0.032,0.095828
57000,0.047,0.916,0.037,0.143175
57500,0.052,0.891,0.057,0.158452
58000,0.047,0.903,0.050,0.141588
58500,0.050,0.913,0.037,0.111488
59000,0.050,0.886,0.065,0.177439
59500,0.040,0.893,0.067,0.160965
60000,0.035,0.921,0.045,0.114501
60500,0.037,0.923,0.040,0.109033
61000,0.035,0.918,0.047,0.112361
61500,0.035,0.940,0.025,0.090048
62000,0.037,0.893,0.069,0.159620
62500,0.030,0.931,0.040,0.088554
63000,0.040,0.918,0.042,0.111160
63500,0.050,0.906,0.045,0.131482
64000,0.037,0.931,0.032,0.086187
64500,0.047,0.918,0.035,0.105285
65000,0.042,0.918,0.040,0.122355
65500,0.047,0.893,0.060,0.150141
66000,0.050,0.906,0.045,0.129871
66500,0.050,0.883,0.067,0.186226
67000,0.050,0.886,0.065,0.168007
67500,0.045,0.881,0.074,0.166451
68000,0.052,0.866,0.082,0.182323
68500,0.055,0.876,0.069,0.168995
69000,0.060,0.859,0.082,0.192899
69500,0.057,0.881,0.062,0.162905
