time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.918,0.052,0.138256
1000,0.042,0.876,0.082,0.187422
1500,0.045,0.859,0.097,0.201021
2000,0.055,0.856,0.089,0.218537
2500,0.072,0.844,0.084,0.206724
3000,0.072,0.794,0.134,0.286790
3500,0.089,0.782,0.129,0.311510
4000,0.052,0.819,0.129,0.222692
4500,0.052,0.821,0.127,0.229937
5000,0.047,0.834,0.119,0.210887
5500,0.047,0.806,0.146,0.246022
6000,0.047,0.782,0.171,0.266858
6500,0.050,0.792,0.159,0.266319
7000,0.045,0.841,0.114,0.206387
7500,0.040,0.864,0.097,0.182603
8000,0.057,0.836,0.107,0.237283
8500,0.057,0.799,0.144,0.251744
9000,0.055,0.804,0.141,0.249043
9500,0.057,0.809,0.134,0.246021
10000,0.062,0.799,0.139,0.265661
10500,0.077,0.777,0.146,0.299679
11000,0.079,0.725,0.196,0.325941
11500,0.092,0.767,0.141,0.297578
12000,0.089,0.764,0.146,0.268169
12500,0.062,0.779,0.159,0.270695
13000,0.052,0.777,0.171,0.263146
13500,0.047,0.794,0.159,0.241669
14000,0.055,0.779,0.166,0.277227
14500,0.052,0.787,0.161,0.252143
15000,0.057,0.811,0.132,0.221190
15500,0.055,0.814,0.132,0.250257
16000,0.084,0.797,0.119,0.272683
16500,0.074,0.787,0.139,0.270452
17000,0.082,0.732,0.186,0.317689
17500,0.097,0.682,0.221,0.369844
18000,0.136,0.615,0.248,0.422334
18500,0.139,0.643,0.218,0.377347
19000,0.151,0.633,0.216,0.397512
19500,0.139,0.635,0.226,0.399175
20000,0.099,0.675,0.226,0.370069
20500,0.089,0.665,0.246,0.374520
21000,0.132,0.645,0.223,0.392265
21500,0.124,0.648,0.228,0.374907
22000,0.092,0.667,0.241,0.362538
22500,0.132,0.628,0.241,0.412206
23000,0.139,0.620,0.241,0.414388
23500,0.181,0.568,0.251,0.439628
24000,0.201,0.576,0.223,0.432934
24500,0.154,0.623,0.223,0.405592
25000,0.208,0.568,0.223,0.447217
25500,0.208,0.543,0.248,0.459644
26000,0.213,0.531,0.256,0.457982
26500,0.171,0.558,0.270,0.428465
27000,0.201,0.576,0.223,0.428880
27500,0.164,0.591,0.246,0.414950
28000,0.196,0.571,0.233,0.446427
28500,0.223,0.494,0.283,0.492470
29000,0.231,0.464,0.305,0.491834
29500,0.223,0.509,0.268,0.480911
30000,0.218,0.543,0.238,0.454253
30500,0.169,0.576,0.256,0.441166
31000,0.146,0.635,0.218,0.392250
31500,0.119,0.635,0.246,0.395129
32000,0.129,0.667,0.203,0.378370
32500,0.094,0.717,0.189,0.315809
33000,0.099,0.734,0.166,0.294408
33500,0.089,0.744,0.166,0.306460
34000,0.114,0.690,0.196,0.380742
34500,0.097,0.737,0.166,0.309571
35000,0.087,0.717,0.196,0.341176
35500,0.084,0.747,0.169,0.299942
36000,0.072,0.717,0.211,0.336904
36500,0.089,0.727,0.184,0.324195
37000,0.089,0.754,0.156,0.279851
37500,0.079,0.720,0.201,0.349863
38000,0.092,0.715,0.194,0.339687
38500,0.087,0.739,0.174,0.329827
39000,0.097,0.710,0.194,0.370950
39500,0.102,0.754,0.144,0.306616
40000,0.062,0.772,0.166,0.277586
40500,0.072,0.777,0.151,0.276475
41000,0.077,0.710,0.213,0.339106
41500,0.074,0.739,0.186,0.309377
42000,0.079,0.747,0.174,0.301898
42500,0.072,0.769,0.159,0.266083
43000,0.084,0.739,0.176,0.314382
43500,0.109,0.712,0.179,0.330633
44000,0.067,0.725,0.208,0.342143
44500,0.072,0.764,0.164,0.282787
45000,0.074,0.772,0.154,0.303402
45500,0.079,0.767,0.154,0.292686
46000,0.060,0.774,0.166,0.279728
46500,0.072,0.705,0.223,0.339468
47000,0.122,0.653,0.226,0.387807
47500,0.097,0.667,0.236,0.367325
48000,0.094,0.663,0.243,0.389198
48500,0.127,0.623,0.251,0.412323
49000,0.139,0.625,0.236,0.401275
49500,0.124,0.635,0.241,0.383257
50000,0.117,0.663,0.221,0.382036
50500,0.099,0.725,0.176,0.314673
51000,0.089,0.774,0.136,0.273658
51500,0.079,0.767,0.154,0.289755
52000,0.057,0.749,0.194,0.290957
52500,0.072,0.742,0.186,0.313158
53000,0.079,0.797,0.124,0.241599
53500,0.069,0.806,0.124,0.235761
54000,0.060,0.784,0.156,0.269293
54500,0.074,0.797,0.129,0.249713
55000,0.087,0.754,0.159,0.276915
55500,0.072,0.784,0.144,0.254359
56000,0.052,0.824,0.124,0.227341
56500,0.055,0.836,0.109,0.197594
57000,0.052,0.819,0.129,0.224995
57500,0.050,0.767,0.184,0.297490
58000,0.072,0.732,0.196,0.318599
58500,0.077,0.774,0.149,0.299415
59000,0.060,0.834,0.107,0.209440
59500,0.052,0.844,0.104,0.207581
60000,0.052,0.844,0.104,0.212029
60500,0.057,0.816,0.127,0.254065
61000,0.069,0.777,0.154,0.320830
61500,0.072,0.801,0.127,0.253380
62000,0.089,0.797,0.114,0.260432
62500,0.074,0.772,0.154,0.278696
63000,0.062,0.777,0.161,0.268770
63500,0.069,0.752,0.179,0.309576
64000,0.050,0.814,0.136,0.231782
64500,0.057,0.816,0.127,0.248566
65000,0.074,0.754,0.171,0.325113
65500,0.065,0.811,0.124,0.232950
66000,0.057,0.816,0.127,0.234034
66500,0.062,0.816,0.122,0.231717
67000,0.055,0.824,0.122,0.222987
67500,0.072,0.777,0.151,0.304693
68000,0.040,0.834,0.127,0.204861
68500,0.042,0.864,0.094,0.183453
69000,0.037,0.859,0.104,0.159606
69500,0.047,0.821,0.132,0.235797
70000,0.069,0.792,0.139,0.292608
70500,0.065,0.794,0.141,0.252542
71000,0.072,0.782,0.146,0.284255
71500,0.052,0.814,0.134,0.238642
72000,0.060,0.831,0.109,0.207417
72500,0.055,0.839,0.107,0.220194
73000,0.067,0.816,0.117,0.241020
73500,0.057,0.844,0.099,0.198621
74000,0.057,0.821,0.122,0.236049
74500,0.055,0.801,0.144,0.249501
75000,0.067,0.749,0.184,0.312089
75500,0.065,0.759,0.176,0.300793
76000,0.067,0.757,0.176,0.307403
76500,0.057,0.762,0.181,0.304891
77000,0.055,0.809,0.136,0.252046
77500,0.045,0.846,0.109,0.177409
78000,0.035,0.844,0.122,0.209699
78500,0.050,0.831,0.119,0.215501
79000,0.047,0.844,0.109,0.203614
79500,0.062,0.799,0.139,0.250580
80000,0.067,0.811,0.122,0.249485
80500,0.055,0.826,0.119,0.216962
81000,0.069,0.782,0.149,0.272136
81500,0.099,0.734,0.166,0.326193
82000,0.122,0.670,0.208,0.397973
82500,0.139,0.663,0.199,0.394699
83000,0.112,0.643,0.246,0.372870
83500,0.181,0.536,0.283,0.465589
84000,0.211,0.521,0.268,0.472435
84500,0.184,0.556,0.261,0.435939
85000,0.164,0.548,0.288,0.446785
85500,0.114,0.625,0.261,0.382625
86000,0.102,0.700,0.199,0.322984
86500,0.087,0.754,0.159,0.276366
87000,0.112,0.690,0.199,0.360664
87500,0.087,0.754,0.159,0.289952
88000,0.161,0.658,0.181,0.380299
88500,0.154,0.625,0.221,0.401973
89000,0.169,0.581,0.251,0.426135
89500,0.201,0.568,0.231,0.446539
90000,0.174,0.551,0.275,0.454212
90500,0.144,0.600,0.256,0.412156
91000,0.127,0.618,0.256,0.393331
91500,0.122,0.655,0.223,0.387013
92000,0.132,0.618,0.251,0.417404
92500,0.146,0.610,0.243,0.402748
93000,0.129,0.600,0.270,0.410096
93500,0.159,0.588,0.253,0.423469
94000,0.156,0.605,0.238,0.400834
94500,0.151,0.623,0.226,0.396605
95000,0.139,0.648,0.213,0.394860
95500,0.114,0.650,0.236,0.375408
96000,0.132,0.633,0.236,0.393269
96500,0.151,0.596,0.253,0.430317
97000,0.208,0.553,0.238,0.459491
97500,0.211,0.526,0.263,0.466106
98000,0.218,0.558,0.223,0.433414
98500,0.164,0.563,0.273,0.436371
99000,0.194,0.521,0.285,0.455620
99500,0.176,0.568,0.256,0.429404
100000,0.169,0.546,0.285,0.447836
