time,n_A+p,n_B,n_AB
100,0.367,0.491,0.141
200,0.323,0.442,0.236
300,0.308,0.407,0.285
400,0.290,0.407,0.303
500,0.248,0.395,0.357
600,0.243,0.385,0.372
700,0.258,0.387,0.355
800,0.231,0.422,0.347
900,0.228,0.400,0.372
1000,0.253,0.377,0.370
1100,0.243,0.360,0.397
1200,0.270,0.330,0.400
1300,0.290,0.333,0.377
1400,0.266,0.350,0.385
1500,0.253,0.345,0.402
1600,0.251,0.352,0.397
1700,0.243,0.347,0.409
1800,0.243,0.345,0.412
1900,0.231,0.330,0.439
2000,0.218,0.323,0.459
2100,0.226,0.315,0.459
2200,0.228,0.313,0.459
2300,0.221,0.300,0.479
2400,0.228,0.308,0.464
2500,0.218,0.290,0.491
2600,0.231,0.318,0.452
2700,0.211,0.333,0.457
2800,0.233,0.342,0.424
2900,0.233,0.340,0.427
3000,0.228,0.333,0.439
3100,0.223,0.350,0.427
3200,0.231,0.337,0.432
3300,0.208,0.342,0.449
3400,0.203,0.342,0.454
3500,0.216,0.318,0.467
3600,0.203,0.310,0.486
3700,0.208,0.318,0.474
3800,0.211,0.335,0.454
3900,0.218,0.320,0.462
4000,0.231,0.310,0.459
4100,0.206,0.337,0.457
4200,0.231,0.325,0.444
4300,0.226,0.342,0.432
4400,0.211,0.360,0.429
4500,0.196,0.360,0.444
4600,0.196,0.375,0.429
4700,0.203,0.385,0.412
4800,0.186,0.417,0.397
4900,0.191,0.397,0.412
5000,0.161,0.407,0.432
5100,0.176,0.390,0.434
5200,0.161,0.380,0.459
5300,0.174,0.377,0.449
5400,0.194,0.387,0.419
5500,0.184,0.380,0.437
5600,0.171,0.402,0.427
5700,0.166,0.409,0.424
5800,0.171,0.387,0.442
5900,0.176,0.387,0.437
6000,0.164,0.402,0.434
6100,0.151,0.434,0.414
6200,0.141,0.432,0.427
6300,0.124,0.427,0.449
6400,0.136,0.439,0.424
6500,0.144,0.447,0.409
6600,0.146,0.442,0.412
6700,0.134,0.467,0.400
6800,0.136,0.486,0.377
6900,0.134,0.486,0.380
7000,0.124,0.481,0.395
7100,0.129,0.499,0.372
7200,0.122,0.504,0.375
7300,0.114,0.494,0.392
7400,0.114,0.511,0.375
7500,0.109,0.509,0.382
7600,0.104,0.509,0.387
7700,0.102,0.511,0.387
7800,0.094,0.519,0.387
7900,0.107,0.511,0.382
8000,0.117,0.531,0.352
8100,0.102,0.548,0.350
8200,0.112,0.548,0.340
8300,0.099,0.566,0.335
