time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.935,0.030,0.098895
1000,0.035,0.938,0.027,0.088497
1500,0.037,0.948,0.015,0.061864
2000,0.042,0.943,0.015,0.083422
2500,0.040,0.928,0.032,0.126557
3000,0.042,0.921,0.037,0.125985
3500,0.035,0.913,0.052,0.115196
4000,0.032,0.921,0.047,0.101290
4500,0.035,0.928,0.037,0.097671
5000,0.035,0.921,0.045,0.113201
5500,0.032,0.931,0.037,0.100676
6000,0.030,0.926,0.045,0.087883
6500,0.035,0.940,0.025,0.076843
7000,0.035,0.938,0.027,0.069456
7500,0.045,0.923,0.032,0.105105
8000,0.045,0.935,0.020,0.079287
8500,0.047,0.923,0.030,0.086825
9000,0.052,0.913,0.035,0.114419
9500,0.040,0.935,0.025,0.092160
10000,0.032,0.926,0.042,0.100560
10500,0.037,0.931,0.032,0.120285
11000,0.037,0.921,0.042,0.112306
11500,0.032,0.940,0.027,0.077783
12000,0.032,0.953,0.015,0.061890
12500,0.032,0.935,0.032,0.099115
13000,0.037,0.928,0.035,0.108574
13500,0.032,0.948,0.020,0.069822
14000,0.032,0.935,0.032,0.082386
14500,0.052,0.923,0.025,0.105939
15000,0.042,0.938,0.020,0.081549
15500,0.035,0.940,0.025,0.084395
16000,0.032,0.955,0.012,0.053060
16500,0.032,0.958,0.010,0.060600
17000,0.037,0.955,0.007,0.077899
17500,0.030,0.960,0.010,0.054325
18000,0.035,0.940,0.025,0.097532
18500,0.037,0.950,0.012,0.068328
19000,0.032,0.953,0.015,0.070763
19500,0.037,0.938,0.025,0.096353
20000,0.040,0.943,0.017,0.092789
20500,0.035,0.938,0.027,0.100171
21000,0.030,0.926,0.045,0.109594
21500,0.037,0.938,0.025,0.074276
22000,0.045,0.933,0.022,0.089399
22500,0.042,0.943,0.015,0.075013
23000,0.035,0.935,0.030,0.080732
23500,0.040,0.933,0.027,0.084232
24000,0.032,0.935,0.032,0.084699
24500,0.032,0.928,0.040,0.094692
25000,0.032,0.931,0.037,0.084270
25500,0.045,0.916,0.040,0.134910
26000,0.032,0.923,0.045,0.097501
26500,0.042,0.916,0.042,0.132693
27000,0.045,0.918,0.037,0.114024
27500,0.035,0.928,0.037,0.092193
28000,0.040,0.926,0.035,0.101210
28500,0.035,0.933,0.032,0.092468
29000,0.032,0.943,0.025,0.080884
29500,0.032,0.950,0.017,0.062013
30000,0.037,0.935,0.027,0.084586
30500,0.042,0.923,0.035,0.102780
31000,0.047,0.911,0.042,0.113287
31500,0.042,0.918,0.040,0.113896
32000,0.057,0.918,0.025,0.106957
32500,0.040,0.906,0.055,0.134228
33000,0.032,0.931,0.037,0.097586
33500,0.047,0.911,0.042,0.135075
34000,0.037,0.928,0.035,0.107876
34500,0.040,0.938,0.022,0.097685
35000,0.040,0.926,0.035,0.100867
35500,0.035,0.921,0.045,0.107733
36000,0.035,0.923,0.042,0.106291
36500,0.042,0.933,0.025,0.092131
37000,0.037,0.916,0.047,0.106489
37500,0.037,0.921,0.042,0.116712
38000,0.030,0.940,0.030,0.082286
38500,0.030,0.931,0.040,0.092172
39000,0.035,0.943,0.022,0.087196
39500,0.037,0.935,0.027,0.079344
40000,0.037,0.923,0.040,0.099610
40500,0.055,0.921,0.025,0.112681
41000,0.047,0.911,0.042,0.131053
41500,0.045,0.916,0.040,0.113809
42000,0.040,0.928,0.032,0.092719
42500,0.040,0.931,0.030,0.108469
43000,0.040,0.903,0.057,0.140915
43500,0.035,0.933,0.032,0.089835
44000,0.030,0.950,0.020,0.062440
44500,0.030,0.945,0.025,0.070790
45000,0.030,0.948,0.022,0.081012
45500,0.030,0.960,0.010,0.059617
46000,0.030,0.926,0.045,0.108640
46500,0.030,0.940,0.030,0.073640
47000,0.037,0.916,0.047,0.126665
47500,0.040,0.921,0.040,0.110573
48000,0.040,0.923,0.037,0.101458
48500,0.037,0.943,0.020,0.069299
49000,0.032,0.908,0.060,0.149532
49500,0.037,0.923,0.040,0.091197
50000,0.037,0.921,0.042,0.101410
50500,0.040,0.916,0.045,0.116724
51000,0.037,0.926,0.037,0.108550
51500,0.037,0.913,0.050,0.116300
52000,0.035,0.923,0.042,0.102336
52500,0.037,0.923,0.040,0.101420
53000,0.045,0.911,0.045,0.123696
53500,0.035,0.938,0.027,0.086480
54000,0.037,0.931,0.032,0.096121
54500,0.032,0.921,0.047,0.127117
55000,0.035,0.935,0.030,0.079842
55500,0.030,0.933,0.037,0.090737
56000,0.030,0.926,0.045,0.096790
56500,0.032,0.945,0.022,0.072988
57000,0.035,0.938,0.027,0.090725
57500,0.037,0.926,0.037,0.104500
58000,0.032,0.948,0.020,0.070978
58500,0.032,0.943,0.025,0.081902
59000,0.042,0.926,0.032,0.109793
59500,0.032,0.931,0.037,0.087364
60000,0.035,0.948,0.017,0.064382
60500,0.032,0.935,0.032,0.099228
61000,0.045,0.893,0.062,0.159238
61500,0.050,0.918,0.032,0.116584
62000,0.040,0.918,0.042,0.101956
62500,0.042,0.931,0.027,0.084359
63000,0.037,0.918,0.045,0.115178
63500,0.032,0.926,0.042,0.095244
64000,0.032,0.931,0.037,0.100845
64500,0.032,0.931,0.037,0.102538
65000,0.037,0.935,0.027,0.089083
65500,0.040,0.911,0.050,0.145337
66000,0.035,0.933,0.032,0.089077
66500,0.037,0.916,0.047,0.118333
67000,0.057,0.876,0.067,0.171303
67500,0.045,0.913,0.042,0.102974
68000,0.042,0.908,0.050,0.129301
68500,0.035,0.913,0.052,0.106873
69000,0.035,0.926,0.040,0.098240
69500,0.032,0.935,0.032,0.089836
70000,0.037,0.935,0.027,0.086958
70500,0.037,0.913,0.050,0.103820
71000,0.037,0.926,0.037,0.101209
71500,0.035,0.931,0.035,0.091271
72000,0.037,0.940,0.022,0.078004
72500,0.032,0.943,0.025,0.078645
73000,0.035,0.940,0.025,0.079907
73500,0.030,0.943,0.027,0.067362
74000,0.032,0.938,0.030,0.077592
74500,0.040,0.931,0.030,0.110794
75000,0.047,0.906,0.047,0.136657
75500,0.042,0.923,0.035,0.103636
76000,0.030,0.940,0.030,0.083955
76500,0.032,0.928,0.040,0.095387
77000,0.035,0.923,0.042,0.097758
77500,0.032,0.943,0.025,0.070442
78000,0.032,0.933,0.035,0.084176
78500,0.032,0.931,0.037,0.085642
79000,0.035,0.926,0.040,0.115220
79500,0.035,0.938,0.027,0.089939
80000,0.032,0.943,0.025,0.073471
80500,0.037,0.933,0.030,0.087528
81000,0.035,0.903,0.062,0.141825
81500,0.032,0.935,0.032,0.077256
82000,0.042,0.913,0.045,0.117495
82500,0.037,0.928,0.035,0.079818
83000,0.040,0.928,0.032,0.115489
83500,0.035,0.911,0.055,0.139513
84000,0.047,0.898,0.055,0.135285
84500,0.057,0.891,0.052,0.146742
85000,0.055,0.901,0.045,0.141785
85500,0.060,0.893,0.047,0.126120
86000,0.050,0.901,0.050,0.106701
86500,0.050,0.908,0.042,0.131228
87000,0.047,0.913,0.040,0.095714
87500,0.042,0.923,0.035,0.090815
88000,0.037,0.923,0.040,0.094793
88500,0.040,0.923,0.037,0.103494
89000,0.042,0.916,0.042,0.113914
89500,0.050,0.916,0.035,0.138029
90000,0.042,0.911,0.047,0.113355
90500,0.035,0.938,0.027,0.073034
91000,0.035,0.935,0.030,0.081219
91500,0.032,0.935,0.032,0.086698
92000,0.032,0.923,0.045,0.105902
92500,0.035,0.940,0.025,0.068369
93000,0.037,0.938,0.025,0.073057
93500,0.042,0.926,0.032,0.080393
94000,0.047,0.933,0.020,0.072898
94500,0.037,0.933,0.030,0.088966
95000,0.030,0.921,0.050,0.091552
95500,0.037,0.893,0.069,0.140236
96000,0.037,0.908,0.055,0.108861
96500,0.037,0.926,0.037,0.097787
97000,0.037,0.931,0.032,0.084136
97500,0.037,0.921,0.042,0.110783
98000,0.032,0.921,0.047,0.104938
98500,0.035,0.928,0.037,0.092838
99000,0.040,0.926,0.035,0.100657
99500,0.037,0.938,0.025,0.074502
100000,0.037,0.913,0.050,0.120434
