time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.935,0.035,0.116527
1000,0.032,0.928,0.040,0.107626
1500,0.030,0.886,0.084,0.184791
2000,0.040,0.854,0.107,0.221944
2500,0.040,0.854,0.107,0.220731
3000,0.062,0.819,0.119,0.268718
3500,0.057,0.806,0.136,0.259600
4000,0.067,0.774,0.159,0.302725
4500,0.084,0.757,0.159,0.338311
5000,0.077,0.725,0.199,0.351825
5500,0.104,0.705,0.191,0.372140
6000,0.084,0.725,0.191,0.330212
6500,0.099,0.725,0.176,0.311940
7000,0.112,0.665,0.223,0.369218
7500,0.087,0.630,0.283,0.393798
8000,0.127,0.571,0.303,0.438950
8500,0.136,0.596,0.268,0.414927
9000,0.144,0.593,0.263,0.419376
9500,0.228,0.476,0.295,0.485304
10000,0.228,0.489,0.283,0.476955
10500,0.233,0.471,0.295,0.484946
11000,0.290,0.449,0.261,0.489627
11500,0.325,0.432,0.243,0.481727
12000,0.385,0.372,0.243,0.495777
12500,0.397,0.315,0.288,0.493521
13000,0.422,0.266,0.313,0.480349
13500,0.409,0.273,0.318,0.489424
14000,0.385,0.308,0.308,0.495582
14500,0.469,0.233,0.298,0.458004
15000,0.457,0.228,0.315,0.471681
15500,0.476,0.203,0.320,0.452452
16000,0.531,0.186,0.283,0.416752
16500,0.546,0.206,0.248,0.440132
17000,0.593,0.169,0.238,0.390631
17500,0.591,0.127,0.283,0.387874
18000,0.670,0.109,0.221,0.318177
18500,0.677,0.119,0.203,0.321050
19000,0.697,0.082,0.221,0.305139
19500,0.749,0.084,0.166,0.253690
20000,0.759,0.060,0.181,0.234399
20500,0.774,0.055,0.171,0.233403
21000,0.829,0.042,0.129,0.171004
21500,0.851,0.035,0.114,0.140612
22000,0.891,0.025,0.084,0.080815
22500,0.908,0.027,0.065,0.078397
23000,0.926,0.017,0.057,0.055091
23500,0.940,0.012,0.047,0.037990
24000,0.955,0.010,0.035,0.015463
24500,0.960,0.010,0.030,0.015966
25000,0.970,0.010,0.020,0.006342
25500,0.973,0.007,0.020,0.010589
26000,0.983,0.007,0.010,0.002386
26500,0.983,0.007,0.010,0.002386
27000,0.988,0.005,0.007,0.001677
27500,0.988,0.005,0.007,0.001677
28000,0.988,0.002,0.010,0.001677
28500,0.988,0.002,0.010,0.001677
29000,0.988,0.002,0.010,0.001677
29500,0.988,0.002,0.010,0.001677
30000,0.990,0.000,0.010,0.001319
30500,0.988,0.000,0.012,0.002631
31000,0.990,0.000,0.010,0.002093
31500,0.993,0.000,0.007,0.001914
32000,0.993,0.000,0.007,0.001914
32500,0.995,0.000,0.005,0.001825
33000,0.995,0.000,0.005,0.001825
33500,0.995,0.000,0.005,0.001825
34000,0.998,0.000,0.002,0.001491
34500,1.000,0.000,0.000,0.000000
