time,n_A+p,n_B,n_AB
1000,0.287,0.388,0.325
2000,0.257,0.302,0.441
3000,0.228,0.286,0.486
4000,0.221,0.262,0.517
5000,0.212,0.279,0.509
6000,0.217,0.281,0.502
7000,0.213,0.275,0.512
8000,0.191,0.274,0.535
9000,0.194,0.263,0.543
10000,0.188,0.255,0.557
11000,0.210,0.231,0.559
12000,0.199,0.267,0.534
13000,0.206,0.270,0.524
14000,0.219,0.271,0.510
15000,0.240,0.236,0.524
16000,0.246,0.251,0.503
17000,0.236,0.248,0.516
18000,0.206,0.243,0.551
19000,0.222,0.247,0.531
20000,0.222,0.246,0.532
21000,0.237,0.218,0.545
22000,0.227,0.236,0.537
23000,0.238,0.253,0.509
24000,0.204,0.269,0.527
25000,0.198,0.265,0.537
26000,0.189,0.259,0.552
27000,0.184,0.254,0.562
28000,0.199,0.239,0.562
29000,0.194,0.268,0.538
30000,0.200,0.259,0.541
31000,0.224,0.251,0.525
32000,0.203,0.228,0.569
33000,0.210,0.269,0.521
34000,0.213,0.263,0.524
35000,0.210,0.253,0.537
36000,0.224,0.237,0.539
37000,0.212,0.264,0.524
38000,0.225,0.240,0.535
39000,0.194,0.258,0.548
40000,0.209,0.261,0.530
41000,0.200,0.267,0.533
42000,0.231,0.269,0.500
43000,0.219,0.237,0.544
44000,0.209,0.246,0.545
45000,0.237,0.233,0.530
46000,0.218,0.244,0.538
47000,0.219,0.247,0.534
48000,0.206,0.262,0.532
49000,0.195,0.252,0.553
50000,0.203,0.246,0.551
51000,0.197,0.260,0.543
52000,0.210,0.272,0.518
53000,0.196,0.291,0.513
54000,0.218,0.264,0.518
55000,0.245,0.255,0.500
56000,0.224,0.255,0.521
57000,0.219,0.256,0.525
58000,0.200,0.283,0.517
59000,0.218,0.278,0.504
60000,0.201,0.274,0.525
61000,0.197,0.270,0.533
62000,0.218,0.260,0.522
63000,0.203,0.283,0.514
64000,0.181,0.305,0.514
65000,0.158,0.323,0.519
66000,0.155,0.330,0.515
67000,0.158,0.331,0.511
68000,0.155,0.323,0.522
69000,0.167,0.307,0.526
70000,0.171,0.309,0.520
71000,0.188,0.279,0.533
