time,n_A+p,n_B,n_AB
100,0.030,0.960,0.010
200,0.030,0.957,0.013
300,0.030,0.956,0.014
400,0.030,0.948,0.022
500,0.030,0.939,0.031
600,0.030,0.938,0.032
700,0.030,0.938,0.032
800,0.030,0.932,0.038
900,0.030,0.927,0.043
1000,0.030,0.927,0.043
1100,0.030,0.918,0.052
1200,0.030,0.909,0.061
1300,0.030,0.900,0.070
1400,0.030,0.896,0.074
1500,0.030,0.891,0.079
1600,0.030,0.888,0.082
1700,0.030,0.881,0.089
1800,0.030,0.873,0.097
1900,0.030,0.866,0.104
2000,0.030,0.854,0.116
2100,0.030,0.848,0.122
2200,0.030,0.836,0.134
2300,0.030,0.824,0.146
2400,0.030,0.819,0.151
2500,0.030,0.814,0.156
2600,0.032,0.809,0.159
2700,0.032,0.804,0.164
2800,0.034,0.788,0.178
2900,0.036,0.784,0.180
3000,0.037,0.780,0.183
3100,0.036,0.774,0.190
3200,0.035,0.767,0.198
3300,0.035,0.773,0.192
3400,0.034,0.767,0.199
3500,0.036,0.758,0.206
3600,0.036,0.752,0.212
3700,0.036,0.743,0.221
3800,0.035,0.734,0.231
3900,0.035,0.716,0.249
4000,0.035,0.705,0.260
4100,0.036,0.701,0.263
4200,0.037,0.692,0.271
4300,0.037,0.685,0.278
4400,0.039,0.687,0.274
4500,0.040,0.688,0.272
4600,0.038,0.673,0.289
4700,0.037,0.669,0.294
4800,0.039,0.660,0.301
4900,0.042,0.652,0.306
5000,0.045,0.644,0.311
5100,0.042,0.648,0.310
5200,0.041,0.643,0.316
5300,0.044,0.644,0.312
5400,0.045,0.652,0.303
5500,0.050,0.639,0.311
5600,0.051,0.641,0.308
5700,0.048,0.642,0.310
5800,0.049,0.635,0.316
5900,0.047,0.640,0.313
6000,0.048,0.631,0.321
6100,0.046,0.620,0.334
6200,0.045,0.610,0.345
6300,0.045,0.607,0.348
6400,0.046,0.596,0.358
6500,0.045,0.601,0.354
6600,0.045,0.598,0.357
6700,0.048,0.594,0.358
6800,0.050,0.590,0.360
6900,0.049,0.571,0.380
7000,0.059,0.555,0.386
7100,0.059,0.537,0.404
7200,0.056,0.543,0.401
7300,0.056,0.527,0.417
7400,0.059,0.524,0.417
7500,0.060,0.520,0.420
7600,0.065,0.505,0.430
7700,0.061,0.485,0.454
7800,0.060,0.470,0.470
7900,0.057,0.455,0.488
8000,0.060,0.452,0.488
8100,0.061,0.443,0.496
8200,0.064,0.436,0.500
8300,0.066,0.435,0.499
8400,0.065,0.441,0.494
8500,0.067,0.415,0.518
8600,0.073,0.410,0.517
8700,0.072,0.401,0.527
8800,0.080,0.401,0.519
8900,0.076,0.391,0.533
9000,0.075,0.386,0.539
9100,0.086,0.386,0.528
9200,0.087,0.371,0.542
9300,0.086,0.369,0.545
9400,0.082,0.363,0.555
9500,0.089,0.354,0.557
9600,0.085,0.346,0.569
9700,0.089,0.344,0.567
9800,0.090,0.347,0.563
9900,0.089,0.341,0.570
10000,0.095,0.349,0.556
10100,0.096,0.351,0.553
10200,0.104,0.348,0.548
10300,0.107,0.349,0.544
10400,0.109,0.331,0.560
10500,0.112,0.328,0.560
10600,0.118,0.317,0.565
10700,0.117,0.314,0.569
10800,0.114,0.306,0.580
10900,0.116,0.317,0.567
11000,0.113,0.313,0.574
11100,0.118,0.296,0.586
11200,0.121,0.301,0.578
11300,0.118,0.305,0.577
11400,0.120,0.299,0.581
11500,0.122,0.289,0.589
11600,0.119,0.290,0.591
11700,0.114,0.297,0.589
11800,0.133,0.295,0.572
11900,0.126,0.283,0.591
12000,0.127,0.267,0.606
12100,0.125,0.272,0.603
12200,0.127,0.275,0.598
12300,0.128,0.275,0.597
12400,0.129,0.277,0.594
12500,0.127,0.271,0.602
12600,0.130,0.280,0.590
12700,0.130,0.276,0.594
12800,0.134,0.267,0.599
12900,0.129,0.262,0.609
13000,0.133,0.269,0.598
13100,0.136,0.268,0.596
13200,0.132,0.272,0.596
13300,0.134,0.272,0.594
13400,0.143,0.266,0.591
13500,0.141,0.278,0.581
13600,0.152,0.267,0.581
13700,0.153,0.267,0.580
13800,0.148,0.262,0.590
13900,0.155,0.249,0.596
14000,0.157,0.265,0.578
14100,0.157,0.255,0.588
14200,0.156,0.247,0.597
14300,0.156,0.241,0.603
14400,0.153,0.240,0.607
14500,0.146,0.229,0.625
14600,0.151,0.224,0.625
14700,0.160,0.217,0.623
14800,0.164,0.229,0.607
14900,0.162,0.221,0.617
15000,0.162,0.235,0.603
15100,0.164,0.234,0.602
15200,0.167,0.227,0.606
15300,0.171,0.225,0.604
15400,0.182,0.230,0.588
15500,0.176,0.226,0.598
15600,0.186,0.224,0.590
15700,0.190,0.222,0.588
15800,0.193,0.215,0.592
15900,0.193,0.206,0.601
16000,0.189,0.199,0.612
16100,0.183,0.192,0.625
16200,0.189,0.181,0.630
16300,0.201,0.193,0.606
16400,0.198,0.195,0.607
16500,0.187,0.188,0.625
16600,0.186,0.189,0.625
16700,0.191,0.192,0.617
16800,0.191,0.181,0.628
16900,0.191,0.176,0.633
17000,0.189,0.173,0.638
17100,0.184,0.166,0.650
17200,0.190,0.166,0.644
17300,0.183,0.159,0.658
17400,0.184,0.152,0.664
17500,0.193,0.162,0.645
17600,0.184,0.167,0.649
17700,0.179,0.166,0.655
17800,0.182,0.165,0.653
17900,0.178,0.159,0.663
18000,0.173,0.161,0.666
18100,0.177,0.176,0.647
18200,0.173,0.176,0.651
18300,0.169,0.161,0.670
18400,0.179,0.159,0.662
18500,0.185,0.158,0.657
18600,0.179,0.156,0.665
18700,0.180,0.174,0.646
18800,0.183,0.179,0.638
18900,0.180,0.188,0.632
19000,0.175,0.193,0.632
19100,0.188,0.183,0.629
19200,0.201,0.185,0.614
19300,0.199,0.175,0.626
19400,0.208,0.169,0.623
19500,0.209,0.165,0.626
19600,0.214,0.159,0.627
19700,0.203,0.170,0.627
19800,0.218,0.174,0.608
19900,0.227,0.173,0.600
20000,0.220,0.175,0.605
20100,0.226,0.169,0.605
20200,0.224,0.161,0.615
20300,0.234,0.166,0.600
20400,0.248,0.169,0.583
20500,0.245,0.161,0.594
20600,0.245,0.162,0.593
20700,0.236,0.173,0.591
20800,0.226,0.171,0.603
20900,0.227,0.169,0.604
21000,0.234,0.168,0.598
21100,0.228,0.163,0.609
21200,0.235,0.162,0.603
21300,0.242,0.163,0.595
21400,0.243,0.163,0.594
21500,0.246,0.166,0.588
21600,0.245,0.165,0.590
21700,0.253,0.164,0.583
21800,0.247,0.170,0.583
21900,0.242,0.169,0.589
22000,0.246,0.166,0.588
22100,0.240,0.172,0.588
22200,0.239,0.174,0.587
22300,0.240,0.171,0.589
22400,0.240,0.181,0.579
22500,0.239,0.182,0.579
22600,0.229,0.183,0.588
22700,0.219,0.190,0.591
22800,0.210,0.185,0.605
22900,0.220,0.184,0.596
23000,0.222,0.192,0.586
23100,0.231,0.183,0.586
23200,0.229,0.186,0.585
23300,0.231,0.188,0.581
23400,0.233,0.195,0.572
23500,0.221,0.199,0.580
23600,0.218,0.191,0.591
23700,0.218,0.192,0.590
23800,0.213,0.191,0.596
23900,0.211,0.178,0.611
24000,0.204,0.160,0.636
24100,0.206,0.159,0.635
24200,0.205,0.160,0.635
24300,0.201,0.158,0.641
24400,0.194,0.157,0.649
24500,0.197,0.159,0.644
24600,0.210,0.166,0.624
24700,0.212,0.172,0.616
24800,0.216,0.161,0.623
24900,0.218,0.161,0.621
25000,0.220,0.168,0.612
25100,0.207,0.168,0.625
25200,0.223,0.171,0.606
25300,0.223,0.167,0.610
25400,0.234,0.171,0.595
25500,0.228,0.171,0.601
25600,0.236,0.171,0.593
25700,0.236,0.163,0.601
25800,0.232,0.163,0.605
25900,0.233,0.169,0.598
26000,0.234,0.175,0.591
26100,0.232,0.174,0.594
26200,0.220,0.175,0.605
26300,0.216,0.181,0.603
26400,0.230,0.174,0.596
26500,0.225,0.163,0.612
26600,0.233,0.163,0.604
26700,0.239,0.160,0.601
26800,0.238,0.164,0.598
26900,0.238,0.157,0.605
27000,0.226,0.158,0.616
27100,0.230,0.159,0.611
27200,0.237,0.152,0.611
27300,0.233,0.150,0.617
27400,0.228,0.158,0.614
27500,0.228,0.165,0.607
27600,0.244,0.161,0.595
27700,0.241,0.165,0.594
27800,0.228,0.164,0.608
27900,0.228,0.159,0.613
28000,0.229,0.163,0.608
28100,0.228,0.170,0.602
28200,0.224,0.177,0.599
28300,0.226,0.182,0.592
28400,0.230,0.179,0.591
28500,0.229,0.176,0.595
28600,0.235,0.173,0.592
28700,0.237,0.176,0.587
28800,0.241,0.177,0.582
28900,0.241,0.172,0.587
29000,0.243,0.160,0.597
29100,0.239,0.164,0.597
