time,n_A+p,n_B,n_AB
100,0.030,0.965,0.005
200,0.030,0.965,0.005
300,0.030,0.963,0.007
400,0.030,0.959,0.011
500,0.030,0.960,0.010
600,0.030,0.954,0.016
700,0.031,0.952,0.017
800,0.031,0.949,0.020
900,0.032,0.948,0.020
1000,0.032,0.950,0.018
1100,0.032,0.951,0.017
1200,0.032,0.947,0.021
1300,0.032,0.941,0.027
1400,0.032,0.935,0.033
1500,0.033,0.935,0.032
1600,0.033,0.933,0.034
1700,0.033,0.933,0.034
1800,0.033,0.929,0.038
1900,0.033,0.928,0.039
2000,0.034,0.932,0.034
2100,0.034,0.930,0.036
2200,0.035,0.929,0.036
2300,0.036,0.926,0.038
2400,0.035,0.925,0.040
2500,0.035,0.925,0.040
2600,0.035,0.927,0.038
2700,0.034,0.929,0.037
2800,0.033,0.932,0.035
2900,0.034,0.927,0.039
3000,0.033,0.929,0.038
3100,0.033,0.929,0.038
3200,0.033,0.926,0.041
3300,0.032,0.926,0.042
3400,0.032,0.925,0.043
3500,0.032,0.923,0.045
3600,0.032,0.919,0.049
3700,0.032,0.920,0.048
3800,0.032,0.922,0.046
3900,0.032,0.921,0.047
4000,0.032,0.924,0.044
4100,0.031,0.923,0.046
4200,0.034,0.923,0.043
4300,0.033,0.928,0.039
4400,0.033,0.921,0.046
4500,0.035,0.914,0.051
4600,0.034,0.917,0.049
4700,0.034,0.919,0.047
4800,0.033,0.916,0.051
4900,0.033,0.917,0.050
5000,0.033,0.918,0.049
5100,0.033,0.912,0.055
5200,0.033,0.917,0.050
5300,0.035,0.917,0.048
5400,0.034,0.915,0.051
5500,0.038,0.913,0.049
5600,0.037,0.907,0.056
5700,0.036,0.909,0.055
5800,0.037,0.915,0.048
5900,0.037,0.920,0.043
6000,0.037,0.917,0.046
6100,0.035,0.922,0.043
6200,0.034,0.924,0.042
6300,0.036,0.918,0.046
6400,0.036,0.918,0.046
6500,0.038,0.913,0.049
6600,0.035,0.914,0.051
6700,0.034,0.911,0.055
6800,0.034,0.905,0.061
6900,0.033,0.907,0.060
7000,0.031,0.907,0.062
7100,0.031,0.914,0.055
7200,0.033,0.918,0.049
7300,0.033,0.924,0.043
7400,0.033,0.928,0.039
7500,0.034,0.929,0.037
7600,0.033,0.931,0.036
7700,0.033,0.928,0.039
7800,0.032,0.928,0.040
7900,0.034,0.923,0.043
8000,0.034,0.922,0.044
8100,0.031,0.917,0.052
8200,0.033,0.913,0.054
8300,0.033,0.920,0.047
8400,0.032,0.920,0.048
8500,0.034,0.915,0.051
8600,0.033,0.928,0.039
8700,0.032,0.926,0.042
8800,0.032,0.931,0.037
8900,0.032,0.933,0.035
9000,0.039,0.924,0.037
9100,0.043,0.923,0.034
9200,0.042,0.928,0.030
9300,0.041,0.926,0.033
9400,0.041,0.918,0.041
9500,0.042,0.920,0.038
9600,0.042,0.920,0.038
9700,0.041,0.927,0.032
9800,0.039,0.929,0.032
9900,0.039,0.926,0.035
10000,0.039,0.921,0.040
10100,0.036,0.922,0.042
10200,0.035,0.919,0.046
10300,0.035,0.918,0.047
10400,0.035,0.912,0.053
10500,0.034,0.915,0.051
10600,0.035,0.916,0.049
10700,0.034,0.920,0.046
10800,0.034,0.916,0.050
10900,0.034,0.918,0.048
11000,0.034,0.915,0.051
11100,0.034,0.916,0.050
11200,0.037,0.926,0.037
11300,0.036,0.923,0.041
11400,0.034,0.923,0.043
11500,0.034,0.924,0.042
11600,0.034,0.924,0.042
11700,0.034,0.927,0.039
11800,0.033,0.919,0.048
11900,0.032,0.919,0.049
12000,0.032,0.916,0.052
