time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.871,0.099,0.199994
1000,0.030,0.702,0.268,0.370204
1500,0.030,0.558,0.412,0.394326
2000,0.030,0.377,0.593,0.321309
2500,0.030,0.258,0.712,0.223468
3000,0.030,0.184,0.787,0.162124
3500,0.030,0.129,0.841,0.114403
4000,0.030,0.109,0.861,0.097316
4500,0.030,0.077,0.893,0.079438
5000,0.030,0.065,0.906,0.071685
5500,0.030,0.060,0.911,0.067320
6000,0.030,0.042,0.928,0.054648
6500,0.030,0.035,0.935,0.050772
7000,0.030,0.032,0.938,0.050056
7500,0.030,0.027,0.943,0.046624
8000,0.030,0.025,0.945,0.045915
8500,0.030,0.022,0.948,0.044337
9000,0.030,0.020,0.950,0.043203
9500,0.030,0.020,0.950,0.043203
10000,0.030,0.017,0.953,0.042869
10500,0.030,0.017,0.953,0.042869
11000,0.030,0.017,0.953,0.042869
11500,0.030,0.015,0.955,0.042600
12000,0.030,0.015,0.955,0.042600
12500,0.030,0.015,0.955,0.042600
13000,0.030,0.015,0.955,0.042600
13500,0.030,0.015,0.955,0.042600
14000,0.030,0.010,0.960,0.041988
14500,0.030,0.010,0.960,0.041988
15000,0.030,0.010,0.960,0.041988
15500,0.030,0.010,0.960,0.041988
16000,0.030,0.007,0.963,0.041756
16500,0.030,0.007,0.963,0.041756
17000,0.030,0.005,0.965,0.041064
17500,0.030,0.005,0.965,0.041064
18000,0.030,0.005,0.965,0.041064
18500,0.030,0.005,0.965,0.041064
19000,0.030,0.005,0.965,0.041064
19500,0.030,0.005,0.965,0.041064
20000,0.030,0.005,0.965,0.041064
20500,0.030,0.005,0.965,0.041064
21000,0.030,0.005,0.965,0.041064
21500,0.030,0.005,0.965,0.041064
22000,0.030,0.005,0.965,0.041064
22500,0.030,0.005,0.965,0.041064
23000,0.030,0.005,0.965,0.041064
23500,0.030,0.005,0.965,0.041064
24000,0.030,0.005,0.965,0.041064
24500,0.030,0.005,0.965,0.041064
25000,0.030,0.005,0.965,0.041064
25500,0.030,0.005,0.965,0.041064
26000,0.030,0.005,0.965,0.041064
26500,0.030,0.005,0.965,0.041064
27000,0.030,0.005,0.965,0.041064
27500,0.030,0.005,0.965,0.041064
28000,0.030,0.005,0.965,0.041064
28500,0.030,0.005,0.965,0.041064
29000,0.030,0.005,0.965,0.041064
29500,0.030,0.005,0.965,0.041064
30000,0.030,0.005,0.965,0.041064
30500,0.030,0.005,0.965,0.041064
31000,0.030,0.005,0.965,0.041064
31500,0.030,0.005,0.965,0.041064
32000,0.030,0.005,0.965,0.041064
32500,0.030,0.005,0.965,0.041064
33000,0.030,0.005,0.965,0.041064
33500,0.030,0.005,0.965,0.041064
34000,0.030,0.005,0.965,0.041064
34500,0.030,0.005,0.965,0.041064
35000,0.030,0.005,0.965,0.041064
35500,0.030,0.005,0.965,0.041064
36000,0.030,0.005,0.965,0.041064
36500,0.030,0.005,0.965,0.041064
37000,0.030,0.005,0.965,0.041064
37500,0.030,0.005,0.965,0.041064
38000,0.030,0.005,0.965,0.041064
38500,0.030,0.005,0.965,0.041064
39000,0.030,0.005,0.965,0.041064
