time,n_A+p,n_B,n_AB
1000,0.040,0.087,0.873
2000,0.050,0.037,0.913
3000,0.037,0.041,0.922
4000,0.044,0.025,0.931
5000,0.025,0.035,0.940
6000,0.053,0.023,0.924
7000,0.056,0.019,0.925
8000,0.039,0.042,0.919
9000,0.015,0.040,0.945
10000,0.023,0.064,0.913
11000,0.036,0.051,0.913
12000,0.034,0.040,0.926
13000,0.038,0.029,0.933
14000,0.030,0.039,0.931
15000,0.043,0.051,0.906
16000,0.038,0.042,0.920
17000,0.035,0.061,0.904
18000,0.039,0.033,0.928
19000,0.061,0.037,0.902
20000,0.037,0.031,0.932
21000,0.045,0.031,0.924
22000,0.029,0.037,0.934
23000,0.049,0.027,0.924
24000,0.030,0.053,0.917
25000,0.044,0.042,0.914
26000,0.023,0.055,0.922
27000,0.053,0.039,0.908
28000,0.043,0.028,0.929
29000,0.037,0.049,0.914
30000,0.044,0.033,0.923
31000,0.035,0.054,0.911
32000,0.029,0.032,0.939
33000,0.052,0.053,0.895
34000,0.034,0.055,0.911
35000,0.021,0.042,0.937
36000,0.031,0.037,0.932
37000,0.044,0.056,0.900
38000,0.036,0.022,0.942
39000,0.040,0.062,0.898
40000,0.033,0.044,0.923
41000,0.023,0.035,0.942
42000,0.041,0.052,0.907
43000,0.036,0.035,0.929
44000,0.045,0.056,0.899
45000,0.038,0.054,0.908
46000,0.061,0.043,0.896
47000,0.075,0.030,0.895
48000,0.024,0.029,0.947
49000,0.036,0.048,0.916
50000,0.051,0.049,0.900
51000,0.035,0.027,0.938
52000,0.055,0.031,0.914
53000,0.042,0.036,0.922
54000,0.044,0.039,0.917
55000,0.024,0.033,0.943
56000,0.055,0.033,0.912
57000,0.018,0.037,0.945
58000,0.021,0.031,0.948
59000,0.040,0.028,0.932
60000,0.055,0.029,0.916
61000,0.034,0.033,0.933
62000,0.026,0.052,0.922
63000,0.029,0.044,0.927
64000,0.028,0.030,0.942
65000,0.044,0.056,0.900
66000,0.039,0.052,0.909
67000,0.039,0.052,0.909
68000,0.057,0.023,0.920
69000,0.030,0.049,0.921
70000,0.031,0.031,0.938
71000,0.037,0.051,0.912
72000,0.037,0.042,0.921
73000,0.033,0.063,0.904
