time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.943,0.027,0.081691
1000,0.032,0.953,0.015,0.064652
1500,0.032,0.935,0.032,0.125279
2000,0.047,0.913,0.040,0.144411
2500,0.050,0.911,0.040,0.124215
3000,0.035,0.928,0.037,0.087532
3500,0.045,0.935,0.020,0.092969
4000,0.040,0.911,0.050,0.128453
4500,0.032,0.948,0.020,0.079753
5000,0.035,0.945,0.020,0.072667
5500,0.035,0.940,0.025,0.081221
6000,0.030,0.955,0.015,0.063005
6500,0.030,0.950,0.020,0.061173
7000,0.032,0.938,0.030,0.092525
7500,0.035,0.943,0.022,0.081509
8000,0.030,0.940,0.030,0.083064
8500,0.035,0.945,0.020,0.076449
9000,0.035,0.926,0.040,0.104546
9500,0.035,0.931,0.035,0.108061
10000,0.035,0.933,0.032,0.092265
10500,0.035,0.938,0.027,0.085183
11000,0.032,0.928,0.040,0.097820
11500,0.030,0.938,0.032,0.096519
12000,0.037,0.935,0.027,0.107323
12500,0.055,0.896,0.050,0.149681
13000,0.050,0.868,0.082,0.196039
13500,0.045,0.908,0.047,0.124703
14000,0.052,0.876,0.072,0.196309
14500,0.047,0.901,0.052,0.126549
15000,0.045,0.868,0.087,0.182579
15500,0.042,0.886,0.072,0.136531
16000,0.040,0.908,0.052,0.123551
16500,0.037,0.931,0.032,0.096490
17000,0.037,0.945,0.017,0.071368
17500,0.032,0.933,0.035,0.092557
18000,0.035,0.938,0.027,0.086290
18500,0.035,0.943,0.022,0.069131
19000,0.035,0.926,0.040,0.102311
19500,0.040,0.938,0.022,0.092054
20000,0.037,0.931,0.032,0.097127
20500,0.030,0.923,0.047,0.112926
21000,0.037,0.906,0.057,0.130331
21500,0.035,0.938,0.027,0.080127
22000,0.032,0.940,0.027,0.076380
22500,0.037,0.928,0.035,0.112967
23000,0.037,0.948,0.015,0.071638
23500,0.032,0.933,0.035,0.119141
24000,0.030,0.950,0.020,0.076135
24500,0.035,0.943,0.022,0.091841
25000,0.032,0.935,0.032,0.081840
25500,0.032,0.926,0.042,0.102836
26000,0.032,0.931,0.037,0.085945
26500,0.035,0.911,0.055,0.128669
27000,0.032,0.918,0.050,0.116153
27500,0.030,0.931,0.040,0.090829
28000,0.032,0.931,0.037,0.108940
28500,0.050,0.931,0.020,0.115902
29000,0.045,0.911,0.045,0.141503
29500,0.050,0.928,0.022,0.107998
30000,0.037,0.913,0.050,0.130196
30500,0.035,0.928,0.037,0.090281
31000,0.032,0.928,0.040,0.103374
31500,0.030,0.933,0.037,0.088232
32000,0.032,0.931,0.037,0.084081
32500,0.030,0.935,0.035,0.086703
33000,0.035,0.933,0.032,0.091147
33500,0.035,0.938,0.027,0.075808
34000,0.040,0.938,0.022,0.104863
34500,0.042,0.908,0.050,0.128669
35000,0.037,0.931,0.032,0.097486
35500,0.035,0.918,0.047,0.128519
36000,0.040,0.933,0.027,0.093853
36500,0.032,0.950,0.017,0.062102
37000,0.032,0.955,0.012,0.065044
37500,0.032,0.960,0.007,0.050625
38000,0.032,0.928,0.040,0.102519
38500,0.037,0.923,0.040,0.108267
39000,0.045,0.913,0.042,0.112812
39500,0.042,0.911,0.047,0.123134
40000,0.037,0.933,0.030,0.092759
40500,0.042,0.926,0.032,0.117125
41000,0.052,0.916,0.032,0.126193
41500,0.045,0.898,0.057,0.129460
42000,0.037,0.921,0.042,0.095921
42500,0.037,0.931,0.032,0.086025
43000,0.042,0.926,0.032,0.094317
43500,0.042,0.903,0.055,0.125670
44000,0.045,0.898,0.057,0.130798
44500,0.035,0.916,0.050,0.101555
45000,0.035,0.938,0.027,0.072524
45500,0.032,0.938,0.030,0.097295
46000,0.030,0.933,0.037,0.098337
46500,0.055,0.908,0.037,0.132515
47000,0.035,0.935,0.030,0.080841
47500,0.040,0.928,0.032,0.086096
48000,0.047,0.916,0.037,0.116001
48500,0.060,0.903,0.037,0.142856
49000,0.062,0.901,0.037,0.146574
49500,0.057,0.864,0.079,0.196402
50000,0.052,0.849,0.099,0.200982
50500,0.050,0.871,0.079,0.204810
51000,0.040,0.911,0.050,0.115858
51500,0.037,0.928,0.035,0.079831
52000,0.032,0.948,0.020,0.065555
52500,0.035,0.926,0.040,0.096218
53000,0.037,0.916,0.047,0.107461
53500,0.037,0.928,0.035,0.108784
54000,0.032,0.943,0.025,0.068750
54500,0.037,0.940,0.022,0.071677
55000,0.035,0.945,0.020,0.074718
55500,0.035,0.940,0.025,0.081225
56000,0.032,0.943,0.025,0.081668
56500,0.040,0.950,0.010,0.061130
57000,0.050,0.931,0.020,0.106609
57500,0.047,0.928,0.025,0.116242
58000,0.037,0.935,0.027,0.080555
58500,0.037,0.931,0.032,0.088018
59000,0.047,0.913,0.040,0.120095
59500,0.052,0.906,0.042,0.121975
60000,0.047,0.911,0.042,0.107779
60500,0.047,0.918,0.035,0.114075
61000,0.040,0.911,0.050,0.106113
61500,0.037,0.921,0.042,0.101727
62000,0.032,0.933,0.035,0.078910
62500,0.057,0.893,0.050,0.165377
63000,0.050,0.911,0.040,0.111690
63500,0.035,0.938,0.027,0.079669
64000,0.035,0.940,0.025,0.084840
64500,0.035,0.948,0.017,0.078799
65000,0.035,0.943,0.022,0.078542
65500,0.040,0.926,0.035,0.104624
66000,0.045,0.913,0.042,0.129637
66500,0.032,0.928,0.040,0.101080
67000,0.035,0.923,0.042,0.106131
67500,0.042,0.918,0.040,0.106792
68000,0.047,0.926,0.027,0.104737
68500,0.037,0.931,0.032,0.087794
69000,0.035,0.918,0.047,0.108575
69500,0.042,0.908,0.050,0.124692
70000,0.040,0.906,0.055,0.141472
70500,0.047,0.913,0.040,0.130658
71000,0.040,0.921,0.040,0.097125
71500,0.045,0.923,0.032,0.119512
72000,0.045,0.931,0.025,0.118250
72500,0.042,0.923,0.035,0.115035
73000,0.045,0.916,0.040,0.115384
73500,0.050,0.918,0.032,0.102624
74000,0.040,0.913,0.047,0.115029
74500,0.037,0.916,0.047,0.120440
75000,0.040,0.935,0.025,0.080753
75500,0.035,0.938,0.027,0.080147
76000,0.037,0.923,0.040,0.110764
76500,0.037,0.931,0.032,0.099705
77000,0.032,0.935,0.032,0.084166
77500,0.035,0.921,0.045,0.112281
78000,0.030,0.918,0.052,0.109917
78500,0.030,0.933,0.037,0.080293
79000,0.032,0.913,0.055,0.115152
79500,0.047,0.908,0.045,0.124106
80000,0.042,0.916,0.042,0.108557
80500,0.037,0.921,0.042,0.103074
81000,0.030,0.931,0.040,0.084795
81500,0.035,0.933,0.032,0.093995
82000,0.032,0.943,0.025,0.074472
82500,0.035,0.940,0.025,0.090571
83000,0.040,0.928,0.032,0.111045
83500,0.035,0.933,0.032,0.094481
84000,0.032,0.918,0.050,0.114625
84500,0.032,0.938,0.030,0.096618
85000,0.030,0.940,0.030,0.080615
85500,0.030,0.943,0.027,0.076033
86000,0.030,0.943,0.027,0.083718
86500,0.035,0.935,0.030,0.086841
87000,0.032,0.938,0.030,0.086188
87500,0.030,0.955,0.015,0.056588
88000,0.032,0.943,0.025,0.090683
88500,0.032,0.943,0.025,0.076422
89000,0.040,0.940,0.020,0.097339
89500,0.045,0.938,0.017,0.083861
90000,0.045,0.898,0.057,0.153403
90500,0.042,0.921,0.037,0.110994
91000,0.042,0.928,0.030,0.098491
91500,0.035,0.923,0.042,0.104233
92000,0.030,0.928,0.042,0.087696
92500,0.030,0.928,0.042,0.113528
93000,0.035,0.931,0.035,0.095292
93500,0.032,0.938,0.030,0.084028
94000,0.035,0.943,0.022,0.078242
94500,0.057,0.903,0.040,0.147360
95000,0.072,0.864,0.065,0.185282
95500,0.060,0.861,0.079,0.172562
96000,0.084,0.861,0.055,0.193250
96500,0.069,0.866,0.065,0.161429
97000,0.042,0.906,0.052,0.130768
97500,0.047,0.911,0.042,0.153700
98000,0.052,0.916,0.032,0.131234
98500,0.045,0.913,0.042,0.131003
99000,0.047,0.893,0.060,0.152268
99500,0.040,0.886,0.074,0.149922
100000,0.047,0.881,0.072,0.179279
