time,n_A+p,n_B,n_AB
100,0.158,0.474,0.368
200,0.171,0.461,0.368
300,0.158,0.447,0.395
400,0.197,0.461,0.342
500,0.145,0.500,0.355
600,0.145,0.513,0.342
700,0.079,0.684,0.237
800,0.053,0.697,0.250
900,0.026,0.789,0.184
1000,0.026,0.882,0.092
1100,0.026,0.855,0.118
1200,0.053,0.776,0.171
1300,0.039,0.776,0.184
1400,0.013,0.868,0.118
1500,0.013,0.868,0.118
1600,0.000,0.921,0.079
1700,0.000,0.947,0.053
1800,0.026,0.908,0.066
1900,0.000,0.947,0.053
2000,0.000,0.947,0.053
2100,0.000,0.974,0.026
2200,0.000,0.961,0.039
2300,0.000,0.987,0.013
2400,0.000,0.987,0.013
2500,0.000,1.000,0.000
