time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.950,0.020,0.061747
1000,0.030,0.928,0.042,0.100211
1500,0.037,0.945,0.017,0.055705
2000,0.042,0.921,0.037,0.097397
2500,0.035,0.926,0.040,0.098054
3000,0.032,0.938,0.030,0.072929
3500,0.037,0.921,0.042,0.111666
4000,0.032,0.931,0.037,0.075218
4500,0.045,0.926,0.030,0.073605
5000,0.040,0.901,0.060,0.098538
5500,0.040,0.873,0.087,0.156297
6000,0.040,0.938,0.022,0.056408
6500,0.035,0.948,0.017,0.050582
7000,0.032,0.958,0.010,0.037822
7500,0.030,0.943,0.027,0.065156
8000,0.032,0.921,0.047,0.111275
8500,0.032,0.911,0.057,0.111605
9000,0.035,0.926,0.040,0.094943
9500,0.030,0.926,0.045,0.082351
10000,0.030,0.935,0.035,0.082116
10500,0.030,0.935,0.035,0.083267
11000,0.035,0.931,0.035,0.081164
11500,0.032,0.928,0.040,0.096080
12000,0.030,0.943,0.027,0.066747
12500,0.030,0.940,0.030,0.067885
13000,0.030,0.953,0.017,0.054147
13500,0.030,0.955,0.015,0.048131
14000,0.030,0.935,0.035,0.086729
14500,0.030,0.921,0.050,0.114704
15000,0.030,0.945,0.025,0.063777
15500,0.032,0.921,0.047,0.114644
16000,0.030,0.935,0.035,0.066351
16500,0.032,0.938,0.030,0.083755
17000,0.032,0.938,0.030,0.066892
17500,0.030,0.913,0.057,0.129006
18000,0.035,0.931,0.035,0.082608
18500,0.040,0.928,0.032,0.078972
19000,0.037,0.935,0.027,0.069050
19500,0.050,0.893,0.057,0.133263
20000,0.035,0.916,0.050,0.109850
20500,0.032,0.958,0.010,0.049100
21000,0.032,0.945,0.022,0.067874
21500,0.032,0.950,0.017,0.052247
22000,0.035,0.955,0.010,0.045122
22500,0.035,0.940,0.025,0.099945
23000,0.032,0.938,0.030,0.073304
23500,0.030,0.953,0.017,0.044707
24000,0.030,0.953,0.017,0.045102
24500,0.030,0.938,0.032,0.082101
25000,0.030,0.958,0.012,0.045336
25500,0.030,0.945,0.025,0.062530
26000,0.030,0.933,0.037,0.092795
26500,0.045,0.928,0.027,0.092562
27000,0.037,0.943,0.020,0.056123
27500,0.037,0.926,0.037,0.092293
28000,0.032,0.933,0.035,0.083267
28500,0.032,0.901,0.067,0.131188
29000,0.037,0.923,0.040,0.086122
29500,0.035,0.926,0.040,0.095405
30000,0.040,0.896,0.065,0.119332
30500,0.035,0.918,0.047,0.090657
31000,0.035,0.943,0.022,0.056529
31500,0.035,0.918,0.047,0.106558
