time,n_A+p,n_B,n_AB
100,0.304,0.489,0.207
200,0.337,0.489,0.174
300,0.326,0.457,0.217
400,0.228,0.500,0.272
500,0.283,0.435,0.283
600,0.272,0.446,0.283
700,0.283,0.370,0.348
800,0.217,0.467,0.315
900,0.207,0.478,0.315
1000,0.196,0.554,0.250
1100,0.250,0.489,0.261
1200,0.152,0.554,0.293
1300,0.098,0.685,0.217
1400,0.109,0.728,0.163
1500,0.109,0.739,0.152
1600,0.054,0.761,0.185
1700,0.065,0.761,0.174
1800,0.054,0.793,0.152
1900,0.098,0.761,0.141
2000,0.076,0.761,0.163
2100,0.120,0.717,0.163
2200,0.163,0.707,0.130
2300,0.098,0.761,0.141
2400,0.065,0.837,0.098
2500,0.065,0.859,0.076
2600,0.098,0.826,0.076
2700,0.109,0.739,0.152
2800,0.043,0.837,0.120
2900,0.033,0.870,0.098
3000,0.054,0.880,0.065
3100,0.022,0.891,0.087
3200,0.022,0.946,0.033
3300,0.022,0.946,0.033
3400,0.022,0.924,0.054
3500,0.022,0.957,0.022
3600,0.022,0.967,0.011
3700,0.022,0.978,0.000
3800,0.022,0.978,0.000
3900,0.022,0.978,0.000
4000,0.022,0.967,0.011
4100,0.022,0.967,0.011
4200,0.022,0.978,0.000
4300,0.022,0.978,0.000
4400,0.022,0.967,0.011
4500,0.022,0.978,0.000
4600,0.022,0.978,0.000
4700,0.022,0.935,0.043
4800,0.022,0.978,0.000
4900,0.022,0.978,0.000
5000,0.022,0.935,0.043
5100,0.022,0.957,0.022
5200,0.022,0.946,0.033
5300,0.022,0.924,0.054
5400,0.022,0.902,0.076
5500,0.022,0.935,0.043
5600,0.022,0.935,0.043
5700,0.022,0.967,0.011
5800,0.022,0.957,0.022
5900,0.022,0.924,0.054
6000,0.022,0.967,0.011
6100,0.033,0.957,0.011
6200,0.033,0.967,0.000
6300,0.033,0.967,0.000
6400,0.022,0.978,0.000
6500,0.022,0.978,0.000
6600,0.022,0.978,0.000
6700,0.022,0.978,0.000
6800,0.022,0.978,0.000
6900,0.022,0.967,0.011
7000,0.022,0.978,0.000
7100,0.022,0.967,0.011
7200,0.022,0.978,0.000
7300,0.022,0.967,0.011
7400,0.022,0.967,0.011
7500,0.022,0.957,0.022
7600,0.022,0.957,0.022
7700,0.022,0.957,0.022
7800,0.022,0.978,0.000
7900,0.022,0.978,0.000
8000,0.022,0.978,0.000
8100,0.022,0.978,0.000
8200,0.022,0.946,0.033
8300,0.022,0.978,0.000
8400,0.022,0.978,0.000
8500,0.022,0.978,0.000
8600,0.022,0.978,0.000
8700,0.022,0.978,0.000
8800,0.022,0.967,0.011
8900,0.022,0.967,0.011
9000,0.022,0.967,0.011
9100,0.022,0.967,0.011
9200,0.022,0.967,0.011
9300,0.022,0.978,0.000
9400,0.022,0.967,0.011
9500,0.022,0.957,0.022
9600,0.022,0.967,0.011
9700,0.022,0.967,0.011
9800,0.022,0.967,0.011
9900,0.022,0.967,0.011
10000,0.022,0.978,0.000
10100,0.022,0.978,0.000
10200,0.033,0.967,0.000
10300,0.033,0.967,0.000
10400,0.033,0.967,0.000
10500,0.022,0.967,0.011
10600,0.022,0.967,0.011
10700,0.022,0.967,0.011
10800,0.022,0.967,0.011
10900,0.022,0.946,0.033
11000,0.022,0.946,0.033
11100,0.022,0.967,0.011
11200,0.022,0.967,0.011
11300,0.022,0.967,0.011
11400,0.022,0.967,0.011
11500,0.022,0.978,0.000
11600,0.033,0.967,0.000
11700,0.022,0.978,0.000
11800,0.022,0.978,0.000
11900,0.022,0.967,0.011
12000,0.022,0.957,0.022
12100,0.022,0.935,0.043
12200,0.033,0.957,0.011
12300,0.022,0.946,0.033
12400,0.022,0.967,0.011
12500,0.022,0.946,0.033
12600,0.022,0.924,0.054
12700,0.022,0.946,0.033
12800,0.022,0.967,0.011
12900,0.022,0.957,0.022
13000,0.022,0.957,0.022
13100,0.022,0.957,0.022
13200,0.022,0.978,0.000
13300,0.022,0.967,0.011
13400,0.022,0.978,0.000
13500,0.022,0.978,0.000
13600,0.022,0.935,0.043
13700,0.022,0.880,0.098
13800,0.022,0.902,0.076
13900,0.022,0.935,0.043
14000,0.022,0.935,0.043
14100,0.022,0.935,0.043
14200,0.022,0.967,0.011
14300,0.022,0.967,0.011
14400,0.022,0.978,0.000
14500,0.022,0.935,0.043
14600,0.022,0.978,0.000
14700,0.022,0.946,0.033
14800,0.022,0.924,0.054
14900,0.022,0.957,0.022
15000,0.022,0.957,0.022
15100,0.022,0.957,0.022
15200,0.022,0.967,0.011
15300,0.022,0.967,0.011
15400,0.022,0.957,0.022
15500,0.022,0.978,0.000
15600,0.022,0.978,0.000
15700,0.022,0.957,0.022
15800,0.022,0.978,0.000
15900,0.022,0.967,0.011
16000,0.022,0.935,0.043
16100,0.022,0.957,0.022
16200,0.022,0.967,0.011
16300,0.022,0.946,0.033
16400,0.043,0.913,0.043
16500,0.065,0.880,0.054
16600,0.065,0.891,0.043
