time,n_A+p,n_B,n_AB
1000,0.297,0.421,0.282
2000,0.282,0.405,0.313
3000,0.248,0.409,0.343
4000,0.236,0.416,0.348
5000,0.251,0.403,0.346
6000,0.238,0.388,0.374
7000,0.235,0.411,0.354
8000,0.233,0.422,0.345
9000,0.217,0.460,0.323
10000,0.210,0.487,0.303
11000,0.213,0.447,0.340
12000,0.202,0.455,0.343
13000,0.185,0.462,0.353
14000,0.183,0.526,0.291
15000,0.152,0.549,0.299
16000,0.136,0.578,0.286
17000,0.098,0.623,0.279
18000,0.088,0.652,0.260
19000,0.071,0.687,0.242
20000,0.055,0.735,0.210
21000,0.041,0.775,0.184
22000,0.039,0.801,0.160
23000,0.022,0.844,0.134
24000,0.010,0.863,0.127
25000,0.005,0.898,0.097
26000,0.005,0.919,0.076
27000,0.006,0.941,0.053
28000,0.002,0.958,0.040
29000,0.001,0.977,0.022
30000,0.001,0.988,0.011
31000,0.000,0.995,0.005
32000,0.000,0.999,0.001
33000,0.000,1.000,0.000
