time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.963,0.007
300,0.030,0.962,0.008
400,0.030,0.963,0.007
500,0.030,0.960,0.010
600,0.030,0.955,0.015
700,0.030,0.956,0.014
800,0.032,0.952,0.016
900,0.032,0.949,0.019
1000,0.031,0.948,0.021
1100,0.031,0.945,0.024
1200,0.031,0.948,0.021
1300,0.031,0.946,0.023
1400,0.031,0.949,0.020
1500,0.031,0.947,0.022
1600,0.032,0.948,0.020
1700,0.032,0.945,0.023
1800,0.032,0.944,0.024
1900,0.034,0.939,0.027
2000,0.034,0.941,0.025
2100,0.033,0.935,0.032
2200,0.032,0.934,0.034
2300,0.032,0.937,0.031
2400,0.032,0.940,0.028
2500,0.033,0.935,0.032
2600,0.033,0.939,0.028
2700,0.033,0.941,0.026
2800,0.032,0.938,0.030
2900,0.036,0.930,0.034
3000,0.033,0.937,0.030
3100,0.033,0.942,0.025
3200,0.033,0.943,0.024
3300,0.033,0.941,0.026
3400,0.033,0.944,0.023
3500,0.033,0.944,0.023
3600,0.033,0.950,0.017
3700,0.033,0.950,0.017
3800,0.035,0.947,0.018
3900,0.034,0.948,0.018
4000,0.034,0.945,0.021
4100,0.035,0.944,0.021
4200,0.035,0.944,0.021
4300,0.033,0.939,0.028
4400,0.032,0.941,0.027
4500,0.032,0.942,0.026
4600,0.033,0.937,0.030
4700,0.032,0.941,0.027
4800,0.031,0.940,0.029
4900,0.033,0.940,0.027
5000,0.033,0.938,0.029
5100,0.035,0.940,0.025
5200,0.035,0.940,0.025
5300,0.034,0.938,0.028
5400,0.033,0.937,0.030
5500,0.033,0.936,0.031
5600,0.033,0.936,0.031
5700,0.037,0.929,0.034
5800,0.036,0.931,0.033
5900,0.036,0.924,0.040
6000,0.037,0.924,0.039
6100,0.037,0.927,0.036
6200,0.035,0.932,0.033
6300,0.033,0.933,0.034
6400,0.033,0.931,0.036
6500,0.032,0.934,0.034
6600,0.033,0.932,0.035
6700,0.035,0.933,0.032
6800,0.034,0.933,0.033
6900,0.032,0.943,0.025
7000,0.032,0.942,0.026
7100,0.031,0.936,0.033
7200,0.031,0.935,0.034
7300,0.031,0.934,0.035
7400,0.031,0.932,0.037
7500,0.031,0.933,0.036
7600,0.031,0.935,0.034
7700,0.031,0.934,0.035
7800,0.031,0.933,0.036
7900,0.031,0.937,0.032
8000,0.031,0.932,0.037
8100,0.031,0.932,0.037
8200,0.032,0.926,0.042
8300,0.033,0.925,0.042
8400,0.033,0.921,0.046
8500,0.034,0.920,0.046
8600,0.034,0.917,0.049
8700,0.035,0.918,0.047
8800,0.034,0.919,0.047
8900,0.033,0.924,0.043
9000,0.034,0.916,0.050
9100,0.033,0.917,0.050
9200,0.032,0.919,0.049
9300,0.030,0.923,0.047
9400,0.032,0.925,0.043
9500,0.033,0.925,0.042
9600,0.032,0.930,0.038
9700,0.032,0.931,0.037
9800,0.032,0.922,0.046
9900,0.032,0.918,0.050
10000,0.032,0.919,0.049
10100,0.032,0.918,0.050
10200,0.033,0.921,0.046
10300,0.032,0.923,0.045
10400,0.032,0.914,0.054
10500,0.032,0.911,0.057
10600,0.034,0.915,0.051
10700,0.037,0.918,0.045
10800,0.036,0.919,0.045
10900,0.037,0.918,0.045
11000,0.037,0.921,0.042
11100,0.035,0.928,0.037
11200,0.035,0.924,0.041
11300,0.035,0.925,0.040
11400,0.035,0.929,0.036
11500,0.034,0.928,0.038
11600,0.033,0.930,0.037
11700,0.033,0.933,0.034
11800,0.032,0.935,0.033
11900,0.032,0.937,0.031
12000,0.030,0.931,0.039
12100,0.030,0.938,0.032
12200,0.030,0.935,0.035
12300,0.030,0.937,0.033
12400,0.030,0.933,0.037
12500,0.030,0.934,0.036
12600,0.030,0.934,0.036
12700,0.030,0.931,0.039
12800,0.030,0.935,0.035
12900,0.030,0.932,0.038
13000,0.030,0.930,0.040
13100,0.030,0.928,0.042
13200,0.030,0.928,0.042
13300,0.030,0.925,0.045
13400,0.030,0.922,0.048
13500,0.032,0.925,0.043
13600,0.034,0.926,0.040
13700,0.037,0.924,0.039
13800,0.038,0.921,0.041
13900,0.036,0.916,0.048
14000,0.036,0.913,0.051
14100,0.035,0.908,0.057
14200,0.035,0.911,0.054
14300,0.035,0.912,0.053
14400,0.033,0.914,0.053
14500,0.037,0.918,0.045
14600,0.038,0.916,0.046
14700,0.037,0.915,0.048
14800,0.039,0.914,0.047
14900,0.041,0.907,0.052
15000,0.042,0.908,0.050
15100,0.042,0.909,0.049
15200,0.040,0.912,0.048
15300,0.039,0.911,0.050
15400,0.039,0.903,0.058
15500,0.039,0.904,0.057
15600,0.039,0.904,0.057
15700,0.038,0.900,0.062
15800,0.037,0.898,0.065
15900,0.037,0.904,0.059
16000,0.041,0.907,0.052
16100,0.040,0.909,0.051
16200,0.041,0.911,0.048
16300,0.039,0.909,0.052
16400,0.038,0.914,0.048
16500,0.038,0.909,0.053
16600,0.037,0.911,0.052
16700,0.037,0.905,0.058
16800,0.038,0.906,0.056
16900,0.036,0.907,0.057
17000,0.036,0.906,0.058
17100,0.034,0.909,0.057
17200,0.034,0.910,0.056
17300,0.035,0.907,0.058
17400,0.035,0.911,0.054
17500,0.038,0.913,0.049
17600,0.039,0.918,0.043
17700,0.038,0.925,0.037
17800,0.038,0.918,0.044
17900,0.039,0.920,0.041
18000,0.039,0.923,0.038
18100,0.039,0.925,0.036
18200,0.038,0.933,0.029
18300,0.037,0.926,0.037
18400,0.036,0.929,0.035
18500,0.036,0.935,0.029
18600,0.036,0.933,0.031
18700,0.034,0.930,0.036
18800,0.033,0.925,0.042
18900,0.032,0.935,0.033
19000,0.032,0.937,0.031
19100,0.033,0.938,0.029
19200,0.032,0.936,0.032
19300,0.031,0.940,0.029
19400,0.031,0.940,0.029
19500,0.031,0.943,0.026
19600,0.032,0.939,0.029
19700,0.032,0.931,0.037
19800,0.032,0.930,0.038
19900,0.033,0.924,0.043
20000,0.033,0.914,0.053
20100,0.032,0.918,0.050
20200,0.032,0.919,0.049
20300,0.031,0.923,0.046
20400,0.032,0.927,0.041
20500,0.030,0.931,0.039
20600,0.030,0.933,0.037
20700,0.030,0.932,0.038
20800,0.030,0.931,0.039
20900,0.030,0.933,0.037
21000,0.030,0.934,0.036
21100,0.030,0.933,0.037
21200,0.031,0.932,0.037
21300,0.031,0.934,0.035
21400,0.031,0.937,0.032
21500,0.031,0.935,0.034
21600,0.031,0.936,0.033
21700,0.033,0.937,0.030
21800,0.034,0.936,0.030
21900,0.034,0.938,0.028
22000,0.039,0.932,0.029
22100,0.039,0.936,0.025
22200,0.039,0.929,0.032
22300,0.038,0.928,0.034
22400,0.039,0.932,0.029
22500,0.037,0.934,0.029
22600,0.038,0.931,0.031
22700,0.039,0.929,0.032
22800,0.038,0.928,0.034
22900,0.037,0.930,0.033
23000,0.037,0.931,0.032
23100,0.038,0.931,0.031
23200,0.038,0.934,0.028
23300,0.037,0.934,0.029
23400,0.036,0.932,0.032
