time,n_A+p,n_B,n_AB
0,0.030,0.970,0.000
500,0.037,0.923,0.040
1000,0.030,0.945,0.025
1500,0.037,0.918,0.045
2000,0.032,0.881,0.087
2500,0.037,0.886,0.077
3000,0.037,0.864,0.099
3500,0.042,0.888,0.069
4000,0.050,0.864,0.087
4500,0.050,0.826,0.124
5000,0.042,0.859,0.099
5500,0.045,0.871,0.084
6000,0.035,0.849,0.117
6500,0.040,0.809,0.151
7000,0.042,0.839,0.119
7500,0.040,0.866,0.094
8000,0.037,0.868,0.094
8500,0.040,0.881,0.079
9000,0.045,0.866,0.089
9500,0.040,0.846,0.114
10000,0.052,0.846,0.102
10500,0.045,0.846,0.109
11000,0.042,0.903,0.055
11500,0.040,0.906,0.055
12000,0.030,0.903,0.067
12500,0.030,0.891,0.079
13000,0.032,0.906,0.062
13500,0.037,0.918,0.045
14000,0.032,0.903,0.065
14500,0.047,0.859,0.094
15000,0.040,0.849,0.112
15500,0.045,0.873,0.082
16000,0.040,0.906,0.055
16500,0.037,0.883,0.079
17000,0.040,0.873,0.087
17500,0.047,0.886,0.067
18000,0.042,0.893,0.065
18500,0.045,0.908,0.047
19000,0.037,0.901,0.062
19500,0.040,0.883,0.077
20000,0.042,0.876,0.082
20500,0.052,0.871,0.077
21000,0.040,0.891,0.069
21500,0.042,0.883,0.074
22000,0.045,0.883,0.072
22500,0.040,0.886,0.074
23000,0.037,0.906,0.057
23500,0.040,0.906,0.055
24000,0.035,0.873,0.092
24500,0.040,0.866,0.094
25000,0.047,0.861,0.092
25500,0.047,0.836,0.117
26000,0.040,0.876,0.084
26500,0.045,0.829,0.127
27000,0.040,0.864,0.097
27500,0.035,0.873,0.092
28000,0.040,0.861,0.099
28500,0.062,0.864,0.074
29000,0.047,0.841,0.112
29500,0.055,0.876,0.069
30000,0.055,0.854,0.092
30500,0.042,0.861,0.097
31000,0.037,0.901,0.062
31500,0.035,0.918,0.047
32000,0.040,0.881,0.079
32500,0.045,0.903,0.052
33000,0.040,0.896,0.065
33500,0.040,0.883,0.077
34000,0.040,0.859,0.102
34500,0.037,0.896,0.067
35000,0.037,0.878,0.084
35500,0.032,0.866,0.102
36000,0.037,0.883,0.079
36500,0.040,0.893,0.067
37000,0.047,0.893,0.060
37500,0.040,0.906,0.055
38000,0.032,0.913,0.055
38500,0.032,0.886,0.082
39000,0.040,0.868,0.092
39500,0.042,0.873,0.084
40000,0.057,0.834,0.109
40500,0.032,0.881,0.087
41000,0.032,0.861,0.107
41500,0.042,0.883,0.074
42000,0.035,0.911,0.055
42500,0.040,0.888,0.072
43000,0.035,0.908,0.057
43500,0.037,0.916,0.047
44000,0.037,0.883,0.079
44500,0.035,0.883,0.082
45000,0.032,0.908,0.060
45500,0.035,0.916,0.050
46000,0.032,0.896,0.072
46500,0.037,0.881,0.082
47000,0.037,0.903,0.060
47500,0.035,0.896,0.069
48000,0.040,0.926,0.035
48500,0.035,0.921,0.045
49000,0.040,0.896,0.065
49500,0.037,0.903,0.060
50000,0.030,0.903,0.067
50500,0.035,0.903,0.062
51000,0.047,0.893,0.060
51500,0.045,0.876,0.079
52000,0.047,0.876,0.077
