time,n_A+p,n_B,n_AB
100,0.030,0.960,0.010
200,0.030,0.956,0.014
300,0.030,0.953,0.017
400,0.030,0.947,0.023
500,0.030,0.938,0.032
600,0.030,0.933,0.037
700,0.030,0.929,0.041
800,0.030,0.925,0.045
900,0.030,0.918,0.052
1000,0.030,0.913,0.057
1100,0.032,0.910,0.058
1200,0.032,0.911,0.057
1300,0.032,0.907,0.061
1400,0.032,0.893,0.075
1500,0.032,0.884,0.084
1600,0.032,0.878,0.090
1700,0.032,0.873,0.095
1800,0.032,0.869,0.099
1900,0.031,0.859,0.110
2000,0.031,0.851,0.118
2100,0.031,0.846,0.123
2200,0.031,0.841,0.128
2300,0.031,0.830,0.139
2400,0.032,0.820,0.148
2500,0.032,0.818,0.150
2600,0.034,0.817,0.149
2700,0.034,0.805,0.161
2800,0.033,0.794,0.173
2900,0.034,0.793,0.173
3000,0.033,0.775,0.192
3100,0.033,0.765,0.202
3200,0.032,0.762,0.206
3300,0.034,0.755,0.211
3400,0.034,0.743,0.223
3500,0.036,0.744,0.220
3600,0.035,0.732,0.233
3700,0.034,0.722,0.244
3800,0.034,0.711,0.255
3900,0.034,0.699,0.267
4000,0.035,0.697,0.268
4100,0.035,0.690,0.275
4200,0.037,0.684,0.279
4300,0.038,0.680,0.282
4400,0.036,0.675,0.289
4500,0.038,0.667,0.295
4600,0.041,0.664,0.295
4700,0.040,0.653,0.307
4800,0.041,0.652,0.307
4900,0.041,0.638,0.321
5000,0.042,0.634,0.324
5100,0.047,0.621,0.332
5200,0.045,0.606,0.349
5300,0.043,0.594,0.363
5400,0.044,0.589,0.367
5500,0.042,0.581,0.377
5600,0.042,0.568,0.390
5700,0.043,0.569,0.388
5800,0.044,0.556,0.400
5900,0.047,0.540,0.413
6000,0.046,0.538,0.416
6100,0.047,0.533,0.420
6200,0.049,0.531,0.420
6300,0.049,0.530,0.421
6400,0.051,0.524,0.425
6500,0.053,0.518,0.429
6600,0.054,0.504,0.442
6700,0.052,0.498,0.450
6800,0.052,0.495,0.453
6900,0.049,0.491,0.460
7000,0.049,0.487,0.464
7100,0.055,0.487,0.458
7200,0.057,0.475,0.468
7300,0.058,0.469,0.473
7400,0.057,0.469,0.474
7500,0.070,0.473,0.457
7600,0.081,0.471,0.448
7700,0.076,0.467,0.457
7800,0.073,0.454,0.473
7900,0.072,0.438,0.490
8000,0.069,0.425,0.506
8100,0.072,0.416,0.512
8200,0.069,0.410,0.521
8300,0.076,0.400,0.524
8400,0.074,0.397,0.529
8500,0.076,0.392,0.532
8600,0.071,0.395,0.534
