time,n_A+p,n_B,n_AB
100,0.237,0.487,0.276
200,0.224,0.526,0.250
300,0.289,0.289,0.421
400,0.197,0.329,0.474
500,0.171,0.342,0.487
600,0.118,0.434,0.447
700,0.171,0.382,0.447
800,0.118,0.368,0.513
900,0.224,0.355,0.421
1000,0.132,0.355,0.513
1100,0.342,0.382,0.276
1200,0.158,0.382,0.461
1300,0.197,0.289,0.513
1400,0.368,0.132,0.500
1500,0.395,0.184,0.421
1600,0.421,0.132,0.447
1700,0.500,0.145,0.355
1800,0.303,0.224,0.474
1900,0.566,0.105,0.329
2000,0.461,0.171,0.368
2100,0.342,0.184,0.474
2200,0.395,0.145,0.461
2300,0.421,0.158,0.421
2400,0.355,0.171,0.474
2500,0.276,0.342,0.382
2600,0.276,0.316,0.408
2700,0.289,0.237,0.474
2800,0.303,0.224,0.474
2900,0.224,0.382,0.395
3000,0.211,0.329,0.461
3100,0.158,0.434,0.408
3200,0.224,0.461,0.316
3300,0.171,0.579,0.250
3400,0.184,0.395,0.421
3500,0.171,0.447,0.382
3600,0.276,0.382,0.342
3700,0.171,0.408,0.421
3800,0.224,0.421,0.355
3900,0.145,0.474,0.382
4000,0.197,0.355,0.447
4100,0.197,0.395,0.408
4200,0.132,0.355,0.513
4300,0.118,0.474,0.408
4400,0.316,0.382,0.303
4500,0.132,0.329,0.539
4600,0.118,0.526,0.355
4700,0.053,0.487,0.461
4800,0.132,0.408,0.461
4900,0.158,0.461,0.382
5000,0.158,0.408,0.434
5100,0.171,0.276,0.553
5200,0.342,0.184,0.474
5300,0.289,0.184,0.526
5400,0.276,0.224,0.500
5500,0.553,0.066,0.382
5600,0.276,0.250,0.474
5700,0.158,0.461,0.382
5800,0.105,0.474,0.421
5900,0.066,0.566,0.368
6000,0.250,0.382,0.368
6100,0.250,0.355,0.395
6200,0.184,0.368,0.447
6300,0.250,0.184,0.566
6400,0.237,0.263,0.500
6500,0.342,0.289,0.368
6600,0.395,0.158,0.447
6700,0.329,0.184,0.487
6800,0.368,0.145,0.487
6900,0.289,0.184,0.526
7000,0.487,0.132,0.382
7100,0.447,0.132,0.421
7200,0.329,0.184,0.487
7300,0.303,0.250,0.447
7400,0.421,0.224,0.355
7500,0.408,0.197,0.395
7600,0.395,0.211,0.395
7700,0.355,0.211,0.434
7800,0.342,0.158,0.500
7900,0.526,0.105,0.368
8000,0.395,0.184,0.421
8100,0.553,0.066,0.382
8200,0.658,0.039,0.303
8300,0.697,0.053,0.250
8400,0.671,0.053,0.276
8500,0.842,0.026,0.132
8600,0.855,0.026,0.118
8700,0.750,0.026,0.224
8800,0.671,0.026,0.303
8900,0.737,0.026,0.237
9000,0.737,0.013,0.250
9100,0.697,0.026,0.276
9200,0.724,0.013,0.263
9300,0.592,0.092,0.316
9400,0.579,0.092,0.329
9500,0.579,0.079,0.342
9600,0.461,0.158,0.382
9700,0.434,0.171,0.395
9800,0.487,0.158,0.355
9900,0.408,0.158,0.434
10000,0.526,0.158,0.316
10100,0.526,0.132,0.342
10200,0.487,0.105,0.408
10300,0.368,0.118,0.513
10400,0.342,0.158,0.500
10500,0.342,0.250,0.408
10600,0.184,0.250,0.566
10700,0.329,0.224,0.447
10800,0.276,0.289,0.434
10900,0.237,0.355,0.408
11000,0.145,0.276,0.579
11100,0.211,0.316,0.474
11200,0.118,0.395,0.487
11300,0.171,0.342,0.487
11400,0.184,0.303,0.513
11500,0.368,0.145,0.487
11600,0.513,0.118,0.368
11700,0.526,0.053,0.421
11800,0.513,0.092,0.395
11900,0.658,0.053,0.289
12000,0.711,0.013,0.276
12100,0.697,0.026,0.276
12200,0.566,0.000,0.434
12300,0.618,0.066,0.316
12400,0.566,0.079,0.355
12500,0.421,0.079,0.500
12600,0.316,0.224,0.461
12700,0.145,0.368,0.487
12800,0.263,0.263,0.474
12900,0.276,0.237,0.487
13000,0.184,0.263,0.553
13100,0.237,0.237,0.526
13200,0.145,0.329,0.526
13300,0.171,0.474,0.355
13400,0.184,0.382,0.434
13500,0.105,0.513,0.382
13600,0.118,0.368,0.513
13700,0.224,0.197,0.579
13800,0.145,0.237,0.618
13900,0.092,0.395,0.513
14000,0.079,0.447,0.474
14100,0.118,0.474,0.408
14200,0.053,0.395,0.553
14300,0.092,0.447,0.461
14400,0.224,0.276,0.500
14500,0.145,0.382,0.474
14600,0.132,0.382,0.487
14700,0.118,0.526,0.355
14800,0.053,0.684,0.263
14900,0.132,0.592,0.276
15000,0.039,0.605,0.355
15100,0.053,0.658,0.289
15200,0.013,0.776,0.211
15300,0.092,0.618,0.289
15400,0.079,0.553,0.368
15500,0.132,0.355,0.513
15600,0.237,0.395,0.368
15700,0.250,0.434,0.316
15800,0.250,0.382,0.368
15900,0.184,0.408,0.408
16000,0.276,0.224,0.500
16100,0.395,0.145,0.461
16200,0.316,0.263,0.421
16300,0.224,0.382,0.395
16400,0.250,0.289,0.461
16500,0.171,0.408,0.421
16600,0.171,0.421,0.408
16700,0.092,0.500,0.408
16800,0.039,0.671,0.289
16900,0.105,0.618,0.276
17000,0.092,0.474,0.434
17100,0.053,0.645,0.303
17200,0.053,0.500,0.447
17300,0.066,0.421,0.513
17400,0.171,0.368,0.461
17500,0.263,0.368,0.368
17600,0.303,0.250,0.447
17700,0.355,0.132,0.513
17800,0.250,0.171,0.579
17900,0.421,0.118,0.461
18000,0.408,0.171,0.421
18100,0.342,0.145,0.513
18200,0.500,0.118,0.382
18300,0.303,0.263,0.434
18400,0.289,0.211,0.500
18500,0.408,0.118,0.474
18600,0.592,0.079,0.329
18700,0.618,0.079,0.303
18800,0.513,0.171,0.316
18900,0.474,0.184,0.342
19000,0.474,0.145,0.382
19100,0.539,0.092,0.368
19200,0.618,0.118,0.263
19300,0.526,0.118,0.355
19400,0.342,0.303,0.355
19500,0.250,0.289,0.461
19600,0.276,0.408,0.316
19700,0.224,0.421,0.355
19800,0.171,0.355,0.474
19900,0.276,0.289,0.434
20000,0.395,0.211,0.395
20100,0.500,0.118,0.382
20200,0.566,0.184,0.250
20300,0.500,0.118,0.382
20400,0.566,0.132,0.303
20500,0.421,0.118,0.461
20600,0.461,0.145,0.395
20700,0.487,0.145,0.368
20800,0.566,0.092,0.342
20900,0.724,0.039,0.237
21000,0.605,0.026,0.368
21100,0.776,0.026,0.197
21200,0.632,0.039,0.329
21300,0.592,0.079,0.329
21400,0.461,0.105,0.434
21500,0.382,0.132,0.487
21600,0.289,0.329,0.382
21700,0.118,0.329,0.553
21800,0.237,0.329,0.434
21900,0.303,0.316,0.382
22000,0.329,0.329,0.342
22100,0.395,0.197,0.408
22200,0.434,0.250,0.316
22300,0.513,0.197,0.289
22400,0.605,0.079,0.316
22500,0.526,0.105,0.368
22600,0.421,0.171,0.408
22700,0.474,0.132,0.395
22800,0.421,0.184,0.395
22900,0.329,0.184,0.487
23000,0.408,0.132,0.461
23100,0.487,0.132,0.382
23200,0.658,0.026,0.316
23300,0.395,0.079,0.526
23400,0.447,0.132,0.421
23500,0.342,0.158,0.500
23600,0.355,0.184,0.461
23700,0.513,0.079,0.408
23800,0.355,0.092,0.553
23900,0.434,0.197,0.368
24000,0.566,0.132,0.303
24100,0.632,0.039,0.329
24200,0.750,0.000,0.250
24300,0.776,0.013,0.211
24400,0.816,0.000,0.184
24500,0.855,0.000,0.145
24600,0.908,0.000,0.092
