time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.943,0.025,0.078125
1000,0.030,0.903,0.067,0.134435
1500,0.037,0.878,0.084,0.168454
2000,0.035,0.868,0.097,0.171183
2500,0.045,0.854,0.102,0.205955
3000,0.040,0.787,0.174,0.276759
3500,0.045,0.834,0.122,0.219313
4000,0.035,0.816,0.149,0.227124
4500,0.065,0.777,0.159,0.285257
5000,0.074,0.779,0.146,0.281161
5500,0.062,0.767,0.171,0.288186
6000,0.074,0.715,0.211,0.337482
6500,0.067,0.752,0.181,0.325997
7000,0.057,0.764,0.179,0.294617
7500,0.060,0.739,0.201,0.310560
8000,0.069,0.752,0.179,0.305853
8500,0.067,0.737,0.196,0.316507
9000,0.069,0.690,0.241,0.367951
9500,0.077,0.687,0.236,0.370255
10000,0.082,0.663,0.256,0.389415
10500,0.082,0.655,0.263,0.375798
11000,0.089,0.645,0.266,0.377238
11500,0.129,0.558,0.313,0.442011
12000,0.176,0.524,0.300,0.470519
12500,0.139,0.553,0.308,0.439539
13000,0.181,0.509,0.310,0.468826
13500,0.174,0.464,0.362,0.473664
14000,0.166,0.494,0.340,0.465274
14500,0.161,0.491,0.347,0.461729
15000,0.194,0.469,0.337,0.486275
15500,0.208,0.464,0.328,0.479426
16000,0.146,0.526,0.328,0.442391
16500,0.181,0.476,0.342,0.469754
17000,0.186,0.484,0.330,0.461170
17500,0.156,0.479,0.365,0.462712
18000,0.169,0.511,0.320,0.456399
18500,0.186,0.462,0.352,0.477207
19000,0.228,0.417,0.355,0.485868
19500,0.318,0.335,0.347,0.500609
20000,0.337,0.303,0.360,0.493831
20500,0.256,0.367,0.377,0.479777
21000,0.268,0.357,0.375,0.495837
21500,0.270,0.392,0.337,0.494770
22000,0.266,0.340,0.395,0.490910
22500,0.251,0.365,0.385,0.482176
23000,0.275,0.305,0.419,0.492500
23500,0.285,0.288,0.427,0.485169
24000,0.325,0.283,0.392,0.494819
24500,0.320,0.256,0.424,0.498495
25000,0.340,0.236,0.424,0.480543
25500,0.335,0.298,0.367,0.497792
26000,0.352,0.241,0.407,0.488298
26500,0.409,0.268,0.323,0.493448
27000,0.481,0.161,0.357,0.454429
27500,0.519,0.181,0.300,0.441481
28000,0.531,0.154,0.315,0.437291
28500,0.563,0.156,0.280,0.433487
29000,0.600,0.117,0.283,0.400555
29500,0.623,0.079,0.298,0.386288
30000,0.620,0.089,0.290,0.372934
30500,0.658,0.060,0.283,0.339493
31000,0.665,0.074,0.261,0.349335
31500,0.722,0.077,0.201,0.313307
32000,0.687,0.079,0.233,0.337936
32500,0.707,0.060,0.233,0.308240
33000,0.727,0.045,0.228,0.279785
33500,0.715,0.050,0.236,0.298515
34000,0.747,0.045,0.208,0.278933
34500,0.787,0.037,0.176,0.242390
35000,0.757,0.032,0.211,0.271592
35500,0.774,0.037,0.189,0.233633
36000,0.831,0.022,0.146,0.173731
36500,0.861,0.017,0.122,0.161347
37000,0.859,0.010,0.132,0.155430
37500,0.864,0.005,0.132,0.145181
38000,0.878,0.005,0.117,0.141735
38500,0.861,0.005,0.134,0.182020
39000,0.861,0.027,0.112,0.160381
39500,0.871,0.017,0.112,0.143504
40000,0.888,0.007,0.104,0.140503
40500,0.913,0.002,0.084,0.098010
41000,0.943,0.000,0.057,0.055985
41500,0.940,0.000,0.060,0.063426
42000,0.960,0.000,0.040,0.027732
42500,0.955,0.000,0.045,0.047866
43000,0.965,0.000,0.035,0.025261
43500,0.980,0.000,0.020,0.009817
44000,0.963,0.000,0.037,0.044440
44500,0.958,0.000,0.042,0.038054
45000,0.960,0.000,0.040,0.050520
45500,0.950,0.000,0.050,0.058078
46000,0.963,0.005,0.032,0.043246
46500,0.965,0.000,0.035,0.031876
47000,0.975,0.000,0.025,0.023468
47500,0.980,0.000,0.020,0.009822
48000,0.983,0.000,0.017,0.005307
48500,0.985,0.000,0.015,0.004455
49000,0.988,0.000,0.012,0.002052
49500,0.988,0.000,0.012,0.002052
50000,0.983,0.000,0.017,0.009454
50500,0.990,0.000,0.010,0.001075
51000,0.990,0.000,0.010,0.001075
51500,0.990,0.000,0.010,0.001075
52000,0.990,0.000,0.010,0.001075
52500,0.990,0.000,0.010,0.001075
53000,0.990,0.000,0.010,0.001075
53500,0.990,0.000,0.010,0.001075
54000,0.990,0.000,0.010,0.001075
54500,0.990,0.000,0.010,0.001075
55000,0.990,0.000,0.010,0.001075
55500,0.993,0.000,0.007,0.000426
56000,0.993,0.000,0.007,0.000426
56500,0.995,0.000,0.005,0.000336
57000,0.995,0.000,0.005,0.000336
57500,0.995,0.000,0.005,0.000336
58000,0.995,0.000,0.005,0.000336
58500,0.995,0.000,0.005,0.000336
59000,0.995,0.000,0.005,0.000336
59500,0.995,0.000,0.005,0.000336
60000,0.995,0.000,0.005,0.000336
60500,0.995,0.000,0.005,0.000336
61000,0.995,0.000,0.005,0.000336
61500,0.995,0.000,0.005,0.000336
62000,0.998,0.000,0.002,0.000164
62500,0.998,0.000,0.002,0.000164
63000,0.998,0.000,0.002,0.000164
63500,0.998,0.000,0.002,0.000164
64000,0.998,0.000,0.002,0.000164
64500,0.998,0.000,0.002,0.000164
65000,0.998,0.000,0.002,0.000164
65500,0.998,0.000,0.002,0.000164
66000,0.998,0.000,0.002,0.000164
66500,0.998,0.000,0.002,0.000164
67000,0.998,0.000,0.002,0.000164
67500,0.998,0.000,0.002,0.000164
68000,0.998,0.000,0.002,0.000164
68500,0.998,0.000,0.002,0.000164
69000,0.998,0.000,0.002,0.000164
69500,0.998,0.000,0.002,0.000164
70000,0.998,0.000,0.002,0.000164
70500,0.998,0.000,0.002,0.000164
71000,0.998,0.000,0.002,0.000164
71500,0.998,0.000,0.002,0.000164
72000,0.998,0.000,0.002,0.000164
72500,0.998,0.000,0.002,0.000164
73000,0.998,0.000,0.002,0.000164
73500,0.998,0.000,0.002,0.000164
74000,0.998,0.000,0.002,0.000164
74500,0.998,0.000,0.002,0.000164
75000,0.998,0.000,0.002,0.000164
75500,0.998,0.000,0.002,0.000164
76000,0.998,0.000,0.002,0.000164
76500,0.998,0.000,0.002,0.000164
77000,0.998,0.000,0.002,0.000164
77500,0.998,0.000,0.002,0.000164
78000,0.998,0.000,0.002,0.000164
78500,0.998,0.000,0.002,0.000164
79000,0.998,0.000,0.002,0.000164
79500,0.998,0.000,0.002,0.000164
80000,0.998,0.000,0.002,0.000164
80500,0.998,0.000,0.002,0.000164
81000,0.998,0.000,0.002,0.000164
81500,0.988,0.000,0.012,0.015199
82000,0.958,0.000,0.042,0.092680
82500,0.980,0.000,0.020,0.025026
83000,0.965,0.000,0.035,0.060343
83500,0.975,0.000,0.025,0.037201
84000,0.983,0.000,0.017,0.020183
84500,0.998,0.000,0.002,0.000164
85000,0.998,0.000,0.002,0.000164
85500,0.998,0.000,0.002,0.000164
86000,0.998,0.000,0.002,0.000164
86500,1.000,0.000,0.000,0.000000
