time,n_A+p,n_B,n_AB
0,0.009,0.991,0.000
500,0.009,0.985,0.006
1000,0.009,0.972,0.018
1500,0.009,0.972,0.018
2000,0.009,0.969,0.021
2500,0.009,0.957,0.034
3000,0.015,0.957,0.028
3500,0.009,0.976,0.015
4000,0.009,0.972,0.018
4500,0.009,0.979,0.012
5000,0.009,0.963,0.028
5500,0.012,0.963,0.024
6000,0.015,0.966,0.018
6500,0.009,0.966,0.024
7000,0.009,0.957,0.034
7500,0.015,0.930,0.055
8000,0.015,0.933,0.052
8500,0.009,0.930,0.061
9000,0.009,0.969,0.021
9500,0.009,0.976,0.015
10000,0.009,0.988,0.003
10500,0.009,0.982,0.009
11000,0.012,0.972,0.015
11500,0.015,0.939,0.046
12000,0.009,0.966,0.024
12500,0.021,0.942,0.037
13000,0.015,0.951,0.034
13500,0.012,0.972,0.015
14000,0.012,0.976,0.012
14500,0.009,0.972,0.018
15000,0.009,0.969,0.021
15500,0.018,0.960,0.021
16000,0.015,0.954,0.031
16500,0.015,0.924,0.061
17000,0.012,0.936,0.052
17500,0.015,0.948,0.037
18000,0.009,0.942,0.049
18500,0.009,0.960,0.031
19000,0.009,0.957,0.034
19500,0.009,0.957,0.034
20000,0.009,0.966,0.024
20500,0.009,0.976,0.015
21000,0.009,0.982,0.009
21500,0.012,0.960,0.028
22000,0.012,0.979,0.009
22500,0.009,0.972,0.018
23000,0.009,0.985,0.006
23500,0.009,0.982,0.009
24000,0.009,0.985,0.006
24500,0.009,0.979,0.012
25000,0.012,0.960,0.028
25500,0.009,0.991,0.000
26000,0.009,0.976,0.015
26500,0.009,0.963,0.028
27000,0.009,0.969,0.021
27500,0.009,0.951,0.040
28000,0.009,0.972,0.018
28500,0.009,0.976,0.015
29000,0.015,0.954,0.031
29500,0.012,0.972,0.015
30000,0.009,0.976,0.015
30500,0.009,0.979,0.012
31000,0.009,0.963,0.028
31500,0.009,0.966,0.024
32000,0.009,0.933,0.058
32500,0.012,0.972,0.015
33000,0.012,0.963,0.024
33500,0.009,0.979,0.012
34000,0.009,0.945,0.046
34500,0.009,0.930,0.061
35000,0.009,0.966,0.024
35500,0.009,0.976,0.015
36000,0.009,0.960,0.031
36500,0.015,0.954,0.031
37000,0.012,0.954,0.034
37500,0.009,0.969,0.021
38000,0.012,0.982,0.006
38500,0.012,0.976,0.012
39000,0.009,0.951,0.040
39500,0.009,0.951,0.040
40000,0.012,0.945,0.043
40500,0.009,0.963,0.028
41000,0.012,0.954,0.034
41500,0.015,0.948,0.037
42000,0.009,0.972,0.018
42500,0.009,0.966,0.024
43000,0.009,0.976,0.015
43500,0.009,0.988,0.003
44000,0.009,0.963,0.028
44500,0.009,0.979,0.012
45000,0.009,0.969,0.021
45500,0.009,0.976,0.015
46000,0.009,0.988,0.003
46500,0.009,0.954,0.037
47000,0.009,0.963,0.028
47500,0.009,0.963,0.028
48000,0.009,0.939,0.052
48500,0.009,0.966,0.024
49000,0.009,0.979,0.012
49500,0.012,0.966,0.021
50000,0.009,0.954,0.037
50500,0.009,0.972,0.018
51000,0.012,0.969,0.018
51500,0.009,0.972,0.018
52000,0.009,0.982,0.009
52500,0.021,0.939,0.040
53000,0.009,0.972,0.018
53500,0.012,0.963,0.024
54000,0.009,0.963,0.028
54500,0.012,0.960,0.028
55000,0.012,0.969,0.018
55500,0.012,0.979,0.009
56000,0.009,0.969,0.021
56500,0.009,0.957,0.034
57000,0.012,0.951,0.037
57500,0.012,0.936,0.052
58000,0.009,0.969,0.021
58500,0.009,0.960,0.031
59000,0.024,0.933,0.043
59500,0.012,0.954,0.034
60000,0.009,0.972,0.018
60500,0.009,0.972,0.018
61000,0.015,0.960,0.024
61500,0.015,0.951,0.034
62000,0.009,0.969,0.021
62500,0.009,0.976,0.015
63000,0.012,0.960,0.028
63500,0.009,0.939,0.052
64000,0.009,0.966,0.024
64500,0.009,0.979,0.012
65000,0.009,0.969,0.021
65500,0.009,0.960,0.031
66000,0.009,0.969,0.021
66500,0.009,0.976,0.015
67000,0.009,0.976,0.015
67500,0.012,0.945,0.043
68000,0.015,0.972,0.012
68500,0.009,0.951,0.040
69000,0.009,0.963,0.028
69500,0.012,0.982,0.006
70000,0.012,0.985,0.003
70500,0.009,0.979,0.012
71000,0.015,0.966,0.018
71500,0.009,0.963,0.028
72000,0.009,0.954,0.037
72500,0.009,0.976,0.015
73000,0.012,0.966,0.021
73500,0.009,0.960,0.031
74000,0.009,0.960,0.031
74500,0.009,0.982,0.009
75000,0.009,0.976,0.015
75500,0.009,0.948,0.043
76000,0.009,0.960,0.031
76500,0.009,0.966,0.024
77000,0.009,0.957,0.034
77500,0.009,0.979,0.012
78000,0.009,0.985,0.006
78500,0.009,0.985,0.006
79000,0.009,0.985,0.006
79500,0.009,0.969,0.021
80000,0.009,0.979,0.012
80500,0.009,0.969,0.021
81000,0.009,0.966,0.024
81500,0.012,0.966,0.021
82000,0.009,0.966,0.024
82500,0.015,0.924,0.061
83000,0.009,0.948,0.043
83500,0.015,0.960,0.024
84000,0.012,0.969,0.018
84500,0.009,0.969,0.021
85000,0.009,0.972,0.018
85500,0.009,0.979,0.012
86000,0.009,0.976,0.015
86500,0.009,0.954,0.037
87000,0.009,0.982,0.009
87500,0.009,0.972,0.018
88000,0.009,0.979,0.012
88500,0.009,0.979,0.012
89000,0.009,0.985,0.006
89500,0.009,0.985,0.006
90000,0.009,0.963,0.028
90500,0.009,0.972,0.018
91000,0.012,0.969,0.018
91500,0.009,0.988,0.003
92000,0.009,0.960,0.031
92500,0.009,0.972,0.018
93000,0.009,0.979,0.012
93500,0.009,0.982,0.009
94000,0.009,0.985,0.006
94500,0.009,0.979,0.012
95000,0.012,0.972,0.015
95500,0.012,0.976,0.012
96000,0.009,0.945,0.046
96500,0.009,0.960,0.031
97000,0.009,0.976,0.015
97500,0.012,0.972,0.015
98000,0.012,0.951,0.037
98500,0.012,0.960,0.028
99000,0.009,0.966,0.024
99500,0.009,0.972,0.018
100000,0.009,0.982,0.009
100500,0.009,0.960,0.031
101000,0.009,0.976,0.015
101500,0.009,0.960,0.031
102000,0.009,0.960,0.031
102500,0.009,0.966,0.024
103000,0.009,0.960,0.031
103500,0.009,0.976,0.015
104000,0.012,0.972,0.015
104500,0.009,0.942,0.049
105000,0.009,0.954,0.037
105500,0.009,0.966,0.024
106000,0.009,0.969,0.021
106500,0.009,0.957,0.034
107000,0.009,0.976,0.015
107500,0.012,0.966,0.021
108000,0.009,0.988,0.003
108500,0.009,0.963,0.028
109000,0.009,0.985,0.006
109500,0.009,0.951,0.040
110000,0.009,0.982,0.009
110500,0.009,0.954,0.037
111000,0.009,0.963,0.028
111500,0.009,0.960,0.031
112000,0.012,0.951,0.037
112500,0.009,0.969,0.021
113000,0.009,0.972,0.018
113500,0.012,0.954,0.034
114000,0.009,0.979,0.012
114500,0.012,0.951,0.037
115000,0.012,0.963,0.024
115500,0.018,0.951,0.031
116000,0.012,0.957,0.031
116500,0.009,0.972,0.018
117000,0.009,0.948,0.043
117500,0.009,0.927,0.064
118000,0.009,0.957,0.034
118500,0.009,0.960,0.031
119000,0.009,0.966,0.024
119500,0.009,0.966,0.024
120000,0.009,0.982,0.009
120500,0.012,0.966,0.021
121000,0.009,0.969,0.021
121500,0.015,0.966,0.018
122000,0.015,0.948,0.037
122500,0.012,0.976,0.012
123000,0.012,0.966,0.021
123500,0.009,0.976,0.015
124000,0.009,0.966,0.024
124500,0.009,0.969,0.021
125000,0.009,0.960,0.031
125500,0.009,0.985,0.006
126000,0.009,0.991,0.000
126500,0.009,0.976,0.015
127000,0.009,0.982,0.009
127500,0.009,0.972,0.018
128000,0.009,0.985,0.006
128500,0.009,0.930,0.061
129000,0.012,0.963,0.024
129500,0.009,0.976,0.015
130000,0.009,0.945,0.046
130500,0.012,0.957,0.031
131000,0.012,0.969,0.018
131500,0.012,0.976,0.012
132000,0.009,0.982,0.009
132500,0.012,0.939,0.049
133000,0.009,0.957,0.034
133500,0.009,0.954,0.037
134000,0.012,0.982,0.006
134500,0.012,0.960,0.028
135000,0.012,0.976,0.012
135500,0.009,0.954,0.037
136000,0.009,0.972,0.018
136500,0.012,0.945,0.043
137000,0.012,0.939,0.049
137500,0.009,0.942,0.049
138000,0.021,0.920,0.058
138500,0.012,0.957,0.031
139000,0.009,0.948,0.043
139500,0.009,0.936,0.055
140000,0.012,0.930,0.058
140500,0.009,0.936,0.055
141000,0.012,0.954,0.034
141500,0.009,0.963,0.028
142000,0.009,0.969,0.021
142500,0.009,0.963,0.028
143000,0.009,0.979,0.012
143500,0.012,0.982,0.006
144000,0.009,0.979,0.012
144500,0.009,0.985,0.006
145000,0.009,0.945,0.046
145500,0.009,0.963,0.028
146000,0.009,0.969,0.021
146500,0.012,0.951,0.037
147000,0.021,0.942,0.037
147500,0.012,0.948,0.040
148000,0.009,0.963,0.028
148500,0.009,0.991,0.000
149000,0.015,0.976,0.009
149500,0.018,0.945,0.037
150000,0.018,0.945,0.037
150500,0.021,0.924,0.055
151000,0.021,0.936,0.043
151500,0.015,0.933,0.052
152000,0.021,0.933,0.046
152500,0.015,0.945,0.040
153000,0.012,0.963,0.024
153500,0.012,0.954,0.034
154000,0.009,0.960,0.031
154500,0.009,0.972,0.018
155000,0.009,0.960,0.031
155500,0.009,0.960,0.031
156000,0.009,0.969,0.021
156500,0.009,0.979,0.012
157000,0.009,0.960,0.031
157500,0.012,0.966,0.021
158000,0.012,0.976,0.012
158500,0.012,0.982,0.006
159000,0.012,0.976,0.012
159500,0.012,0.985,0.003
160000,0.012,0.963,0.024
160500,0.012,0.976,0.012
161000,0.012,0.979,0.009
161500,0.015,0.963,0.021
162000,0.015,0.951,0.034
162500,0.012,0.960,0.028
163000,0.012,0.972,0.015
163500,0.012,0.969,0.018
164000,0.012,0.979,0.009
164500,0.012,0.972,0.015
165000,0.009,0.960,0.031
165500,0.012,0.979,0.009
166000,0.012,0.985,0.003
166500,0.012,0.979,0.009
167000,0.012,0.966,0.021
167500,0.009,0.966,0.024
168000,0.009,0.985,0.006
168500,0.015,0.972,0.012
169000,0.009,0.969,0.021
169500,0.009,0.982,0.009
170000,0.009,0.976,0.015
170500,0.009,0.972,0.018
171000,0.009,0.972,0.018
171500,0.012,0.979,0.009
172000,0.009,0.976,0.015
