time,n_A+p,n_B,n_AB
100,0.030,0.969,0.001
200,0.030,0.967,0.003
300,0.030,0.967,0.003
400,0.030,0.959,0.011
500,0.030,0.952,0.018
600,0.030,0.950,0.020
700,0.030,0.952,0.018
800,0.030,0.943,0.027
900,0.030,0.942,0.028
1000,0.031,0.939,0.030
1100,0.031,0.943,0.026
1200,0.031,0.943,0.026
1300,0.031,0.944,0.025
1400,0.033,0.943,0.024
1500,0.033,0.942,0.025
1600,0.031,0.941,0.028
1700,0.031,0.939,0.030
1800,0.031,0.936,0.033
1900,0.031,0.936,0.033
2000,0.031,0.934,0.035
2100,0.031,0.933,0.036
2200,0.032,0.933,0.035
2300,0.032,0.934,0.034
2400,0.032,0.934,0.034
2500,0.032,0.937,0.031
2600,0.031,0.937,0.032
2700,0.031,0.937,0.032
2800,0.031,0.937,0.032
2900,0.031,0.937,0.032
3000,0.031,0.940,0.029
3100,0.031,0.936,0.033
3200,0.031,0.932,0.037
3300,0.031,0.930,0.039
3400,0.031,0.925,0.044
3500,0.031,0.929,0.040
3600,0.031,0.929,0.040
3700,0.031,0.926,0.043
3800,0.035,0.925,0.040
3900,0.033,0.932,0.035
4000,0.033,0.933,0.034
4100,0.034,0.937,0.029
4200,0.034,0.938,0.028
4300,0.033,0.939,0.028
4400,0.035,0.940,0.025
4500,0.035,0.935,0.030
4600,0.035,0.929,0.036
4700,0.036,0.929,0.035
4800,0.036,0.927,0.037
4900,0.036,0.928,0.036
5000,0.037,0.926,0.037
5100,0.039,0.911,0.050
5200,0.037,0.910,0.053
5300,0.037,0.914,0.049
5400,0.041,0.904,0.055
5500,0.039,0.907,0.054
5600,0.038,0.903,0.059
5700,0.037,0.903,0.060
5800,0.039,0.903,0.058
5900,0.039,0.908,0.053
6000,0.040,0.901,0.059
6100,0.039,0.905,0.056
6200,0.039,0.906,0.055
6300,0.040,0.906,0.054
6400,0.040,0.908,0.052
6500,0.040,0.910,0.050
6600,0.039,0.913,0.048
6700,0.039,0.915,0.046
6800,0.037,0.923,0.040
6900,0.039,0.916,0.045
7000,0.039,0.916,0.045
7100,0.037,0.922,0.041
7200,0.036,0.915,0.049
7300,0.035,0.912,0.053
7400,0.036,0.915,0.049
7500,0.036,0.913,0.051
7600,0.036,0.912,0.052
7700,0.036,0.912,0.052
7800,0.035,0.907,0.058
7900,0.038,0.911,0.051
8000,0.038,0.910,0.052
8100,0.038,0.912,0.050
8200,0.039,0.908,0.053
8300,0.039,0.905,0.056
8400,0.037,0.902,0.061
8500,0.040,0.900,0.060
8600,0.038,0.898,0.064
8700,0.037,0.906,0.057
8800,0.036,0.911,0.053
8900,0.035,0.917,0.048
9000,0.035,0.925,0.040
9100,0.033,0.929,0.038
9200,0.033,0.936,0.031
9300,0.033,0.937,0.030
9400,0.033,0.938,0.029
9500,0.036,0.933,0.031
9600,0.036,0.929,0.035
9700,0.036,0.927,0.037
9800,0.035,0.927,0.038
9900,0.041,0.918,0.041
10000,0.042,0.918,0.040
10100,0.039,0.922,0.039
10200,0.037,0.919,0.044
10300,0.037,0.915,0.048
10400,0.037,0.911,0.052
10500,0.035,0.909,0.056
10600,0.035,0.904,0.061
10700,0.037,0.904,0.059
10800,0.038,0.907,0.055
10900,0.038,0.912,0.050
11000,0.040,0.911,0.049
11100,0.037,0.916,0.047
11200,0.038,0.919,0.043
11300,0.038,0.915,0.047
11400,0.037,0.918,0.045
