time,n_A+p,n_B,n_AB
500,0.030,0.922,0.048
1000,0.030,0.917,0.053
1500,0.030,0.919,0.051
2000,0.030,0.927,0.043
2500,0.030,0.908,0.062
3000,0.030,0.892,0.078
3500,0.030,0.883,0.087
4000,0.030,0.922,0.048
4500,0.031,0.908,0.061
5000,0.030,0.900,0.070
5500,0.031,0.894,0.075
6000,0.030,0.881,0.089
6500,0.030,0.900,0.070
7000,0.030,0.879,0.091
7500,0.030,0.894,0.076
8000,0.032,0.918,0.050
8500,0.030,0.925,0.045
9000,0.031,0.930,0.039
9500,0.030,0.908,0.062
10000,0.030,0.921,0.049
10500,0.030,0.910,0.060
11000,0.030,0.909,0.061
11500,0.030,0.912,0.058
12000,0.030,0.886,0.084
12500,0.030,0.914,0.056
13000,0.031,0.911,0.058
13500,0.030,0.927,0.043
14000,0.030,0.935,0.035
14500,0.030,0.937,0.033
15000,0.030,0.926,0.044
15500,0.030,0.902,0.068
16000,0.030,0.902,0.068
16500,0.030,0.922,0.048
17000,0.030,0.911,0.059
17500,0.030,0.896,0.074
18000,0.031,0.884,0.085
18500,0.031,0.926,0.043
19000,0.030,0.927,0.043
19500,0.030,0.938,0.032
20000,0.030,0.870,0.100
20500,0.030,0.874,0.096
21000,0.031,0.845,0.124
21500,0.030,0.877,0.093
22000,0.030,0.895,0.075
22500,0.030,0.932,0.038
23000,0.032,0.905,0.063
23500,0.032,0.908,0.060
24000,0.030,0.927,0.043
24500,0.030,0.917,0.053
25000,0.030,0.937,0.033
25500,0.030,0.924,0.046
26000,0.030,0.911,0.059
26500,0.030,0.926,0.044
27000,0.030,0.895,0.075
27500,0.030,0.872,0.098
28000,0.030,0.903,0.067
28500,0.030,0.903,0.067
29000,0.030,0.916,0.054
29500,0.030,0.926,0.044
30000,0.030,0.915,0.055
30500,0.030,0.903,0.067
31000,0.030,0.901,0.069
31500,0.030,0.907,0.063
32000,0.030,0.914,0.056
32500,0.030,0.951,0.019
33000,0.030,0.908,0.062
33500,0.030,0.929,0.041
34000,0.030,0.917,0.053
34500,0.030,0.896,0.074
35000,0.030,0.926,0.044
35500,0.030,0.923,0.047
36000,0.031,0.932,0.037
36500,0.030,0.893,0.077
37000,0.030,0.934,0.036
37500,0.030,0.912,0.058
38000,0.030,0.891,0.079
38500,0.030,0.902,0.068
39000,0.030,0.892,0.078
39500,0.032,0.882,0.086
40000,0.030,0.883,0.087
40500,0.030,0.918,0.052
41000,0.030,0.888,0.082
41500,0.030,0.907,0.063
42000,0.030,0.896,0.074
42500,0.030,0.916,0.054
43000,0.030,0.881,0.089
43500,0.031,0.915,0.054
44000,0.030,0.908,0.062
44500,0.030,0.870,0.100
45000,0.030,0.893,0.077
45500,0.030,0.861,0.109
46000,0.032,0.894,0.074
46500,0.030,0.903,0.067
47000,0.030,0.912,0.058
47500,0.030,0.913,0.057
48000,0.030,0.846,0.124
48500,0.030,0.898,0.072
49000,0.030,0.916,0.054
49500,0.030,0.929,0.041
50000,0.030,0.927,0.043
50500,0.030,0.931,0.039
51000,0.030,0.911,0.059
51500,0.030,0.890,0.080
52000,0.031,0.863,0.106
52500,0.030,0.877,0.093
53000,0.032,0.912,0.056
53500,0.031,0.905,0.064
54000,0.030,0.900,0.070
54500,0.031,0.895,0.074
55000,0.030,0.898,0.072
55500,0.030,0.922,0.048
56000,0.031,0.899,0.070
56500,0.031,0.886,0.083
57000,0.030,0.923,0.047
57500,0.030,0.921,0.049
58000,0.030,0.914,0.056
58500,0.030,0.858,0.112
59000,0.030,0.910,0.060
59500,0.030,0.859,0.111
60000,0.030,0.909,0.061
60500,0.030,0.885,0.085
61000,0.030,0.875,0.095
61500,0.030,0.896,0.074
62000,0.030,0.864,0.106
62500,0.032,0.917,0.051
63000,0.030,0.899,0.071
63500,0.030,0.923,0.047
64000,0.030,0.922,0.048
64500,0.030,0.933,0.037
65000,0.030,0.870,0.100
65500,0.031,0.875,0.094
66000,0.031,0.912,0.057
66500,0.030,0.897,0.073
67000,0.030,0.923,0.047
67500,0.030,0.913,0.057
68000,0.030,0.909,0.061
68500,0.030,0.876,0.094
69000,0.030,0.900,0.070
69500,0.030,0.908,0.062
70000,0.030,0.885,0.085
70500,0.030,0.925,0.045
71000,0.030,0.927,0.043
71500,0.030,0.909,0.061
72000,0.030,0.875,0.095
72500,0.031,0.907,0.062
73000,0.030,0.950,0.020
73500,0.030,0.940,0.030
74000,0.030,0.906,0.064
74500,0.030,0.883,0.087
75000,0.031,0.854,0.115
75500,0.030,0.887,0.083
76000,0.030,0.896,0.074
76500,0.032,0.897,0.071
77000,0.030,0.929,0.041
77500,0.030,0.896,0.074
78000,0.030,0.899,0.071
78500,0.030,0.907,0.063
79000,0.030,0.885,0.085
79500,0.030,0.922,0.048
80000,0.030,0.924,0.046
80500,0.030,0.915,0.055
81000,0.030,0.894,0.076
81500,0.030,0.897,0.073
82000,0.030,0.899,0.071
82500,0.030,0.885,0.085
83000,0.030,0.911,0.059
83500,0.030,0.890,0.080
84000,0.030,0.889,0.081
84500,0.030,0.894,0.076
85000,0.030,0.873,0.097
85500,0.031,0.877,0.092
86000,0.030,0.929,0.041
86500,0.030,0.901,0.069
87000,0.030,0.880,0.090
87500,0.030,0.910,0.060
88000,0.030,0.898,0.072
88500,0.030,0.927,0.043
89000,0.030,0.889,0.081
89500,0.031,0.890,0.079
90000,0.030,0.898,0.072
90500,0.030,0.916,0.054
91000,0.030,0.907,0.063
91500,0.030,0.936,0.034
92000,0.030,0.881,0.089
92500,0.030,0.840,0.130
93000,0.033,0.878,0.089
93500,0.031,0.896,0.073
94000,0.030,0.878,0.092
94500,0.030,0.918,0.052
95000,0.030,0.866,0.104
95500,0.030,0.912,0.058
96000,0.030,0.892,0.078
96500,0.030,0.908,0.062
97000,0.032,0.922,0.046
97500,0.030,0.932,0.038
98000,0.030,0.918,0.052
98500,0.030,0.903,0.067
99000,0.030,0.896,0.074
99500,0.030,0.921,0.049
100000,0.030,0.915,0.055
100500,0.030,0.920,0.050
101000,0.030,0.908,0.062
101500,0.030,0.936,0.034
102000,0.030,0.933,0.037
102500,0.030,0.891,0.079
103000,0.030,0.911,0.059
103500,0.031,0.922,0.047
104000,0.030,0.919,0.051
104500,0.030,0.896,0.074
105000,0.030,0.889,0.081
105500,0.030,0.914,0.056
106000,0.030,0.896,0.074
106500,0.030,0.896,0.074
107000,0.032,0.901,0.067
107500,0.030,0.909,0.061
108000,0.030,0.863,0.107
108500,0.031,0.872,0.097
109000,0.031,0.887,0.082
109500,0.030,0.910,0.060
110000,0.030,0.916,0.054
110500,0.031,0.919,0.050
111000,0.030,0.911,0.059
111500,0.030,0.914,0.056
112000,0.030,0.908,0.062
112500,0.030,0.884,0.086
113000,0.030,0.910,0.060
113500,0.030,0.920,0.050
114000,0.030,0.918,0.052
114500,0.030,0.927,0.043
115000,0.030,0.923,0.047
115500,0.030,0.932,0.038
116000,0.030,0.935,0.035
116500,0.030,0.932,0.038
117000,0.030,0.921,0.049
117500,0.030,0.918,0.052
118000,0.030,0.939,0.031
118500,0.030,0.886,0.084
119000,0.030,0.894,0.076
119500,0.030,0.890,0.080
120000,0.030,0.933,0.037
120500,0.030,0.929,0.041
121000,0.030,0.900,0.070
121500,0.030,0.907,0.063
122000,0.030,0.926,0.044
122500,0.030,0.910,0.060
123000,0.030,0.928,0.042
123500,0.030,0.924,0.046
124000,0.031,0.899,0.070
124500,0.033,0.873,0.094
125000,0.030,0.914,0.056
125500,0.030,0.902,0.068
126000,0.030,0.909,0.061
126500,0.030,0.884,0.086
127000,0.030,0.915,0.055
127500,0.030,0.901,0.069
128000,0.030,0.919,0.051
128500,0.030,0.900,0.070
129000,0.030,0.883,0.087
129500,0.030,0.922,0.048
130000,0.030,0.919,0.051
130500,0.030,0.890,0.080
131000,0.032,0.906,0.062
131500,0.030,0.912,0.058
132000,0.030,0.910,0.060
132500,0.032,0.923,0.045
133000,0.031,0.935,0.034
133500,0.030,0.881,0.089
134000,0.030,0.907,0.063
134500,0.030,0.923,0.047
135000,0.030,0.917,0.053
135500,0.030,0.923,0.047
136000,0.030,0.921,0.049
136500,0.030,0.910,0.060
137000,0.032,0.904,0.064
137500,0.030,0.903,0.067
138000,0.030,0.889,0.081
138500,0.030,0.896,0.074
139000,0.030,0.939,0.031
139500,0.030,0.928,0.042
140000,0.030,0.940,0.030
140500,0.030,0.932,0.038
141000,0.030,0.893,0.077
141500,0.030,0.907,0.063
142000,0.030,0.879,0.091
142500,0.031,0.886,0.083
143000,0.035,0.851,0.114
143500,0.031,0.897,0.072
144000,0.030,0.914,0.056
144500,0.032,0.922,0.046
145000,0.030,0.903,0.067
145500,0.032,0.894,0.074
146000,0.031,0.892,0.077
146500,0.030,0.933,0.037
147000,0.030,0.929,0.041
147500,0.030,0.920,0.050
148000,0.030,0.917,0.053
148500,0.030,0.908,0.062
149000,0.030,0.897,0.073
149500,0.030,0.890,0.080
150000,0.030,0.892,0.078
150500,0.030,0.898,0.072
151000,0.032,0.877,0.091
151500,0.032,0.893,0.075
152000,0.031,0.888,0.081
152500,0.030,0.923,0.047
153000,0.030,0.878,0.092
153500,0.030,0.899,0.071
154000,0.030,0.911,0.059
154500,0.030,0.914,0.056
155000,0.030,0.885,0.085
155500,0.030,0.888,0.082
156000,0.030,0.918,0.052
156500,0.030,0.905,0.065
157000,0.030,0.907,0.063
157500,0.030,0.918,0.052
158000,0.030,0.899,0.071
158500,0.030,0.875,0.095
