time,n_A+p,n_B,n_AB
100,0.030,0.969,0.001
200,0.030,0.966,0.004
300,0.030,0.964,0.006
400,0.030,0.958,0.012
500,0.030,0.955,0.015
600,0.030,0.952,0.018
700,0.030,0.942,0.028
800,0.030,0.937,0.033
900,0.030,0.930,0.040
1000,0.030,0.924,0.046
1100,0.030,0.914,0.056
1200,0.030,0.908,0.062
1300,0.030,0.904,0.066
1400,0.030,0.900,0.070
1500,0.030,0.895,0.075
1600,0.030,0.890,0.080
1700,0.030,0.885,0.085
1800,0.030,0.883,0.087
1900,0.030,0.878,0.092
2000,0.030,0.877,0.093
2100,0.030,0.875,0.095
2200,0.030,0.870,0.100
2300,0.030,0.865,0.105
2400,0.030,0.866,0.104
2500,0.031,0.867,0.102
2600,0.031,0.868,0.101
2700,0.031,0.860,0.109
2800,0.031,0.852,0.117
2900,0.031,0.849,0.120
3000,0.032,0.847,0.121
3100,0.032,0.842,0.126
3200,0.032,0.832,0.136
3300,0.031,0.818,0.151
3400,0.031,0.809,0.160
3500,0.032,0.796,0.172
3600,0.034,0.784,0.182
3700,0.033,0.777,0.190
3800,0.033,0.772,0.195
3900,0.032,0.761,0.207
4000,0.034,0.755,0.211
4100,0.034,0.747,0.219
4200,0.034,0.733,0.233
4300,0.034,0.728,0.238
4400,0.034,0.734,0.232
4500,0.033,0.717,0.250
4600,0.034,0.709,0.257
4700,0.034,0.700,0.266
4800,0.034,0.703,0.263
4900,0.038,0.702,0.260
5000,0.039,0.703,0.258
5100,0.038,0.691,0.271
5200,0.040,0.687,0.273
5300,0.039,0.684,0.277
5400,0.039,0.676,0.285
5500,0.043,0.666,0.291
5600,0.044,0.654,0.302
5700,0.043,0.650,0.307
5800,0.043,0.639,0.318
5900,0.044,0.631,0.325
6000,0.042,0.638,0.320
6100,0.042,0.642,0.316
6200,0.046,0.637,0.317
6300,0.049,0.638,0.313
6400,0.049,0.636,0.315
6500,0.049,0.627,0.324
6600,0.048,0.613,0.339
6700,0.050,0.601,0.349
6800,0.049,0.594,0.357
6900,0.050,0.583,0.367
7000,0.052,0.574,0.374
7100,0.058,0.568,0.374
7200,0.057,0.555,0.388
7300,0.062,0.545,0.393
7400,0.067,0.545,0.388
7500,0.069,0.529,0.402
7600,0.070,0.518,0.412
7700,0.073,0.515,0.412
7800,0.072,0.504,0.424
7900,0.076,0.498,0.426
8000,0.072,0.491,0.437
8100,0.071,0.476,0.453
8200,0.079,0.473,0.448
8300,0.078,0.469,0.453
8400,0.076,0.467,0.457
8500,0.077,0.463,0.460
8600,0.073,0.468,0.459
8700,0.077,0.462,0.461
8800,0.081,0.447,0.472
8900,0.082,0.446,0.472
9000,0.082,0.434,0.484
9100,0.083,0.427,0.490
9200,0.080,0.417,0.503
9300,0.082,0.407,0.511
9400,0.083,0.402,0.515
9500,0.076,0.400,0.524
9600,0.084,0.398,0.518
9700,0.085,0.396,0.519
9800,0.087,0.399,0.514
9900,0.093,0.403,0.504
10000,0.094,0.403,0.503
10100,0.093,0.400,0.507
10200,0.085,0.385,0.530
10300,0.090,0.382,0.528
10400,0.085,0.377,0.538
10500,0.088,0.362,0.550
10600,0.089,0.362,0.549
10700,0.095,0.358,0.547
10800,0.091,0.352,0.557
10900,0.091,0.347,0.562
11000,0.094,0.347,0.559
11100,0.096,0.340,0.564
11200,0.092,0.329,0.579
11300,0.098,0.332,0.570
11400,0.100,0.329,0.571
11500,0.100,0.313,0.587
11600,0.101,0.301,0.598
11700,0.105,0.300,0.595
11800,0.111,0.290,0.599
11900,0.115,0.282,0.603
12000,0.115,0.278,0.607
12100,0.117,0.277,0.606
12200,0.120,0.277,0.603
12300,0.118,0.275,0.607
12400,0.118,0.265,0.617
12500,0.129,0.259,0.612
12600,0.123,0.257,0.620
12700,0.131,0.251,0.618
12800,0.140,0.251,0.609
12900,0.145,0.251,0.604
13000,0.143,0.253,0.604
13100,0.150,0.256,0.594
13200,0.147,0.256,0.597
13300,0.145,0.244,0.611
13400,0.146,0.244,0.610
13500,0.145,0.245,0.610
13600,0.151,0.246,0.603
13700,0.149,0.249,0.602
13800,0.155,0.247,0.598
13900,0.153,0.235,0.612
14000,0.149,0.233,0.618
14100,0.147,0.226,0.627
14200,0.149,0.221,0.630
14300,0.154,0.214,0.632
14400,0.162,0.220,0.618
14500,0.166,0.224,0.610
14600,0.160,0.227,0.613
14700,0.163,0.225,0.612
14800,0.156,0.230,0.614
14900,0.154,0.226,0.620
15000,0.158,0.213,0.629
15100,0.160,0.217,0.623
15200,0.155,0.220,0.625
15300,0.151,0.226,0.623
15400,0.155,0.226,0.619
15500,0.167,0.219,0.614
15600,0.166,0.218,0.616
15700,0.171,0.214,0.615
15800,0.175,0.219,0.606
15900,0.173,0.211,0.616
16000,0.170,0.225,0.605
16100,0.165,0.224,0.611
16200,0.163,0.211,0.626
16300,0.172,0.204,0.624
16400,0.174,0.203,0.623
