time,n_A+p,n_B,n_AB
100,0.030,0.963,0.007
200,0.030,0.962,0.008
300,0.030,0.960,0.010
400,0.030,0.951,0.019
500,0.030,0.946,0.024
600,0.030,0.936,0.034
700,0.030,0.936,0.034
800,0.030,0.933,0.037
900,0.030,0.935,0.035
1000,0.030,0.933,0.037
1100,0.030,0.929,0.041
1200,0.030,0.925,0.045
1300,0.030,0.932,0.038
1400,0.030,0.929,0.041
1500,0.030,0.919,0.051
1600,0.030,0.914,0.056
1700,0.032,0.916,0.052
1800,0.032,0.910,0.058
1900,0.031,0.910,0.059
2000,0.031,0.905,0.064
2100,0.030,0.906,0.064
2200,0.030,0.900,0.070
2300,0.032,0.890,0.078
2400,0.032,0.898,0.070
2500,0.032,0.902,0.066
2600,0.031,0.898,0.071
2700,0.031,0.894,0.075
2800,0.033,0.896,0.071
2900,0.033,0.891,0.076
3000,0.032,0.881,0.087
3100,0.032,0.878,0.090
3200,0.032,0.876,0.092
3300,0.030,0.878,0.092
3400,0.030,0.877,0.093
3500,0.030,0.876,0.094
3600,0.032,0.880,0.088
3700,0.032,0.880,0.088
3800,0.032,0.873,0.095
3900,0.032,0.869,0.099
4000,0.033,0.859,0.108
4100,0.033,0.845,0.122
4200,0.034,0.845,0.121
4300,0.036,0.831,0.133
4400,0.035,0.821,0.144
4500,0.037,0.817,0.146
4600,0.038,0.819,0.143
4700,0.038,0.813,0.149
4800,0.037,0.811,0.152
4900,0.037,0.817,0.146
5000,0.036,0.812,0.152
5100,0.035,0.818,0.147
5200,0.036,0.816,0.148
5300,0.039,0.822,0.139
5400,0.039,0.822,0.139
5500,0.039,0.827,0.134
5600,0.040,0.829,0.131
5700,0.042,0.838,0.120
5800,0.044,0.828,0.128
5900,0.043,0.827,0.130
6000,0.042,0.823,0.135
6100,0.040,0.811,0.149
6200,0.039,0.803,0.158
6300,0.038,0.803,0.159
6400,0.038,0.804,0.158
6500,0.040,0.802,0.158
6600,0.038,0.794,0.168
6700,0.040,0.801,0.159
6800,0.042,0.795,0.163
6900,0.040,0.791,0.169
7000,0.040,0.795,0.165
7100,0.039,0.787,0.174
7200,0.042,0.780,0.178
7300,0.046,0.785,0.169
7400,0.049,0.783,0.168
7500,0.047,0.783,0.170
7600,0.044,0.780,0.176
7700,0.044,0.769,0.187
7800,0.046,0.776,0.178
7900,0.046,0.776,0.178
8000,0.046,0.778,0.176
8100,0.043,0.773,0.184
8200,0.040,0.767,0.193
8300,0.039,0.783,0.178
8400,0.038,0.770,0.192
8500,0.041,0.765,0.194
8600,0.041,0.762,0.197
8700,0.041,0.766,0.193
8800,0.043,0.775,0.182
8900,0.042,0.775,0.183
9000,0.041,0.782,0.177
9100,0.046,0.791,0.163
9200,0.044,0.795,0.161
9300,0.044,0.802,0.154
9400,0.044,0.796,0.160
9500,0.045,0.789,0.166
9600,0.044,0.791,0.165
9700,0.044,0.790,0.166
9800,0.044,0.791,0.165
9900,0.046,0.794,0.160
10000,0.046,0.791,0.163
10100,0.048,0.796,0.156
10200,0.048,0.799,0.153
10300,0.046,0.787,0.167
10400,0.048,0.793,0.159
10500,0.052,0.804,0.144
10600,0.051,0.800,0.149
10700,0.049,0.803,0.148
10800,0.047,0.812,0.141
10900,0.049,0.811,0.140
11000,0.047,0.816,0.137
11100,0.048,0.824,0.128
11200,0.047,0.819,0.134
11300,0.046,0.820,0.134
11400,0.043,0.818,0.139
11500,0.042,0.812,0.146
11600,0.038,0.817,0.145
11700,0.036,0.819,0.145
11800,0.037,0.826,0.137
11900,0.034,0.830,0.136
12000,0.034,0.835,0.131
12100,0.035,0.832,0.133
12200,0.035,0.831,0.134
12300,0.034,0.832,0.134
12400,0.033,0.829,0.138
12500,0.031,0.835,0.134
12600,0.031,0.827,0.142
12700,0.031,0.825,0.144
12800,0.031,0.823,0.146
12900,0.031,0.820,0.149
13000,0.034,0.816,0.150
13100,0.036,0.819,0.145
13200,0.035,0.824,0.141
13300,0.036,0.820,0.144
13400,0.038,0.827,0.135
13500,0.039,0.834,0.127
13600,0.038,0.827,0.135
13700,0.040,0.832,0.128
13800,0.042,0.824,0.134
13900,0.042,0.823,0.135
14000,0.042,0.820,0.138
14100,0.040,0.818,0.142
14200,0.045,0.818,0.137
14300,0.043,0.818,0.139
14400,0.041,0.819,0.140
14500,0.041,0.823,0.136
14600,0.038,0.819,0.143
14700,0.037,0.811,0.152
14800,0.038,0.806,0.156
14900,0.038,0.796,0.166
15000,0.041,0.796,0.163
15100,0.043,0.797,0.160
15200,0.041,0.793,0.166
15300,0.043,0.800,0.157
15400,0.044,0.807,0.149
15500,0.043,0.799,0.158
15600,0.041,0.810,0.149
15700,0.041,0.813,0.146
15800,0.040,0.813,0.147
15900,0.038,0.817,0.145
16000,0.038,0.824,0.138
16100,0.039,0.830,0.131
16200,0.037,0.831,0.132
16300,0.038,0.837,0.125
16400,0.041,0.842,0.117
16500,0.042,0.833,0.125
16600,0.041,0.835,0.124
16700,0.041,0.831,0.128
16800,0.040,0.828,0.132
16900,0.039,0.823,0.138
17000,0.037,0.832,0.131
17100,0.037,0.827,0.136
17200,0.038,0.828,0.134
17300,0.037,0.823,0.140
17400,0.040,0.832,0.128
17500,0.041,0.830,0.129
17600,0.040,0.837,0.123
17700,0.038,0.836,0.126
17800,0.038,0.830,0.132
17900,0.037,0.833,0.130
18000,0.037,0.830,0.133
18100,0.035,0.831,0.134
18200,0.035,0.830,0.135
18300,0.037,0.835,0.128
18400,0.039,0.834,0.127
18500,0.036,0.830,0.134
18600,0.036,0.828,0.136
18700,0.036,0.821,0.143
18800,0.035,0.816,0.149
18900,0.035,0.810,0.155
19000,0.035,0.816,0.149
19100,0.035,0.822,0.143
