time,n_A+p,n_B,n_AB
100,0.318,0.447,0.235
200,0.249,0.373,0.378
300,0.207,0.300,0.493
400,0.194,0.272,0.535
500,0.184,0.249,0.567
600,0.194,0.235,0.571
700,0.166,0.230,0.604
800,0.134,0.217,0.650
900,0.115,0.221,0.664
1000,0.120,0.235,0.645
1100,0.111,0.217,0.673
1200,0.069,0.184,0.747
1300,0.101,0.221,0.677
1400,0.106,0.194,0.700
1500,0.078,0.212,0.710
1600,0.069,0.189,0.742
1700,0.083,0.194,0.724
1800,0.055,0.198,0.747
1900,0.078,0.184,0.737
2000,0.106,0.152,0.742
2100,0.124,0.147,0.728
2200,0.106,0.138,0.756
2300,0.115,0.171,0.714
2400,0.124,0.175,0.700
2500,0.097,0.207,0.696
2600,0.138,0.171,0.691
2700,0.101,0.189,0.710
2800,0.115,0.189,0.696
2900,0.106,0.189,0.705
3000,0.134,0.189,0.677
3100,0.138,0.143,0.719
3200,0.147,0.175,0.677
3300,0.120,0.180,0.700
3400,0.134,0.152,0.714
3500,0.115,0.166,0.719
3600,0.106,0.161,0.733
3700,0.143,0.166,0.691
3800,0.106,0.194,0.700
3900,0.152,0.207,0.641
4000,0.147,0.226,0.627
4100,0.166,0.184,0.650
4200,0.175,0.175,0.650
4300,0.189,0.157,0.654
4400,0.138,0.166,0.696
4500,0.147,0.157,0.696
4600,0.147,0.166,0.687
4700,0.129,0.143,0.728
4800,0.106,0.180,0.714
4900,0.143,0.212,0.645
5000,0.152,0.221,0.627
5100,0.138,0.226,0.636
5200,0.157,0.217,0.627
5300,0.171,0.235,0.594
5400,0.147,0.194,0.659
5500,0.161,0.194,0.645
5600,0.134,0.180,0.687
5700,0.157,0.157,0.687
5800,0.217,0.157,0.627
5900,0.221,0.194,0.585
6000,0.198,0.166,0.636
6100,0.175,0.180,0.645
6200,0.157,0.226,0.618
6300,0.171,0.175,0.654
6400,0.143,0.198,0.659
6500,0.138,0.166,0.696
6600,0.129,0.152,0.719
6700,0.152,0.161,0.687
6800,0.115,0.157,0.728
6900,0.180,0.147,0.673
7000,0.157,0.157,0.687
7100,0.161,0.138,0.700
7200,0.134,0.161,0.705
7300,0.124,0.161,0.714
7400,0.175,0.124,0.700
7500,0.194,0.134,0.673
7600,0.171,0.097,0.733
7700,0.161,0.129,0.710
7800,0.138,0.147,0.714
7900,0.147,0.180,0.673
8000,0.138,0.138,0.724
8100,0.124,0.143,0.733
8200,0.134,0.161,0.705
8300,0.134,0.180,0.687
8400,0.171,0.189,0.641
8500,0.166,0.198,0.636
8600,0.138,0.221,0.641
8700,0.106,0.212,0.682
8800,0.138,0.203,0.659
8900,0.134,0.189,0.677
9000,0.194,0.217,0.590
9100,0.134,0.198,0.668
9200,0.134,0.217,0.650
9300,0.138,0.184,0.677
9400,0.161,0.175,0.664
9500,0.115,0.198,0.687
9600,0.101,0.226,0.673
9700,0.111,0.235,0.654
9800,0.138,0.194,0.668
9900,0.124,0.226,0.650
10000,0.166,0.207,0.627
10100,0.157,0.175,0.668
10200,0.166,0.203,0.631
10300,0.138,0.226,0.636
10400,0.147,0.175,0.677
10500,0.198,0.194,0.608
10600,0.184,0.171,0.645
10700,0.147,0.157,0.696
10800,0.171,0.161,0.668
10900,0.171,0.175,0.654
11000,0.152,0.171,0.677
11100,0.203,0.157,0.641
11200,0.143,0.171,0.687
11300,0.138,0.203,0.659
11400,0.143,0.235,0.622
11500,0.138,0.194,0.668
11600,0.120,0.217,0.664
11700,0.129,0.207,0.664
11800,0.120,0.198,0.682
11900,0.120,0.217,0.664
12000,0.147,0.175,0.677
12100,0.161,0.143,0.696
12200,0.120,0.171,0.710
12300,0.180,0.134,0.687
12400,0.143,0.143,0.714
12500,0.171,0.147,0.682
12600,0.147,0.152,0.700
12700,0.152,0.189,0.659
12800,0.152,0.189,0.659
12900,0.129,0.198,0.673
13000,0.143,0.198,0.659
13100,0.152,0.184,0.664
13200,0.171,0.171,0.659
13300,0.147,0.198,0.654
