time,n_A+p,n_B,n_AB
0,0.028,0.972,0.000
500,0.037,0.949,0.014
1000,0.037,0.931,0.032
1500,0.028,0.954,0.018
2000,0.032,0.940,0.028
2500,0.028,0.959,0.014
3000,0.028,0.954,0.018
3500,0.028,0.931,0.041
4000,0.028,0.926,0.046
4500,0.028,0.945,0.028
5000,0.028,0.940,0.032
5500,0.028,0.954,0.018
6000,0.028,0.949,0.023
6500,0.028,0.949,0.023
7000,0.041,0.912,0.046
7500,0.032,0.945,0.023
8000,0.028,0.945,0.028
8500,0.037,0.917,0.046
9000,0.032,0.894,0.074
9500,0.037,0.903,0.060
10000,0.041,0.899,0.060
10500,0.037,0.935,0.028
11000,0.028,0.922,0.051
11500,0.028,0.926,0.046
12000,0.028,0.949,0.023
12500,0.041,0.922,0.037
13000,0.037,0.885,0.078
13500,0.032,0.959,0.009
14000,0.028,0.926,0.046
14500,0.028,0.949,0.023
15000,0.032,0.940,0.028
15500,0.032,0.935,0.032
16000,0.028,0.949,0.023
16500,0.032,0.935,0.032
17000,0.028,0.931,0.041
17500,0.028,0.940,0.032
18000,0.037,0.935,0.028
18500,0.032,0.935,0.032
19000,0.037,0.945,0.018
19500,0.032,0.963,0.005
20000,0.041,0.935,0.023
20500,0.032,0.862,0.106
21000,0.037,0.912,0.051
21500,0.032,0.935,0.032
22000,0.032,0.935,0.032
22500,0.032,0.935,0.032
23000,0.032,0.935,0.032
23500,0.032,0.935,0.032
24000,0.032,0.926,0.041
24500,0.032,0.959,0.009
25000,0.032,0.908,0.060
25500,0.037,0.954,0.009
26000,0.032,0.922,0.046
26500,0.032,0.903,0.065
27000,0.032,0.926,0.041
27500,0.032,0.935,0.032
28000,0.041,0.876,0.083
28500,0.051,0.917,0.032
29000,0.055,0.862,0.083
29500,0.032,0.926,0.041
30000,0.041,0.889,0.069
30500,0.032,0.926,0.041
31000,0.032,0.945,0.023
31500,0.032,0.917,0.051
32000,0.032,0.935,0.032
32500,0.037,0.922,0.041
33000,0.032,0.922,0.046
33500,0.037,0.945,0.018
34000,0.032,0.949,0.018
34500,0.037,0.940,0.023
35000,0.032,0.926,0.041
35500,0.032,0.945,0.023
36000,0.032,0.940,0.028
36500,0.037,0.912,0.051
37000,0.032,0.908,0.060
37500,0.032,0.935,0.032
38000,0.032,0.940,0.028
38500,0.041,0.940,0.018
39000,0.032,0.926,0.041
39500,0.032,0.949,0.018
40000,0.037,0.963,0.000
40500,0.032,0.926,0.041
41000,0.041,0.908,0.051
41500,0.032,0.894,0.074
42000,0.032,0.945,0.023
42500,0.037,0.926,0.037
43000,0.041,0.903,0.055
43500,0.037,0.922,0.041
44000,0.037,0.917,0.046
44500,0.032,0.949,0.018
45000,0.041,0.940,0.018
45500,0.037,0.935,0.028
46000,0.032,0.949,0.018
46500,0.032,0.949,0.018
47000,0.032,0.917,0.051
47500,0.032,0.935,0.032
48000,0.041,0.935,0.023
48500,0.037,0.940,0.023
49000,0.051,0.871,0.078
49500,0.041,0.885,0.074
50000,0.037,0.945,0.018
50500,0.032,0.926,0.041
51000,0.037,0.917,0.046
51500,0.037,0.922,0.041
52000,0.032,0.917,0.051
52500,0.032,0.945,0.023
53000,0.032,0.903,0.065
53500,0.046,0.917,0.037
54000,0.037,0.931,0.032
54500,0.032,0.903,0.065
55000,0.032,0.940,0.028
55500,0.032,0.935,0.032
56000,0.041,0.945,0.014
56500,0.037,0.931,0.032
57000,0.037,0.926,0.037
57500,0.037,0.912,0.051
58000,0.032,0.931,0.037
58500,0.032,0.935,0.032
59000,0.046,0.903,0.051
59500,0.041,0.912,0.046
60000,0.032,0.894,0.074
60500,0.032,0.922,0.046
61000,0.032,0.940,0.028
61500,0.032,0.945,0.023
62000,0.032,0.926,0.041
62500,0.037,0.935,0.028
63000,0.032,0.931,0.037
63500,0.037,0.949,0.014
64000,0.032,0.954,0.014
64500,0.032,0.954,0.014
65000,0.037,0.935,0.028
65500,0.037,0.949,0.014
66000,0.032,0.945,0.023
66500,0.032,0.949,0.018
67000,0.037,0.917,0.046
67500,0.041,0.917,0.041
68000,0.032,0.917,0.051
68500,0.032,0.940,0.028
69000,0.032,0.949,0.018
69500,0.032,0.940,0.028
70000,0.041,0.945,0.014
70500,0.060,0.876,0.065
71000,0.037,0.908,0.055
71500,0.032,0.954,0.014
72000,0.037,0.917,0.046
72500,0.032,0.912,0.055
73000,0.032,0.959,0.009
73500,0.032,0.935,0.032
74000,0.032,0.922,0.046
74500,0.032,0.959,0.009
75000,0.032,0.959,0.009
75500,0.032,0.935,0.032
76000,0.037,0.917,0.046
76500,0.037,0.931,0.032
77000,0.037,0.940,0.023
77500,0.032,0.954,0.014
78000,0.041,0.885,0.074
78500,0.032,0.926,0.041
79000,0.032,0.931,0.037
79500,0.037,0.917,0.046
80000,0.032,0.917,0.051
80500,0.037,0.912,0.051
81000,0.032,0.954,0.014
81500,0.032,0.954,0.014
82000,0.032,0.931,0.037
82500,0.046,0.899,0.055
83000,0.037,0.922,0.041
83500,0.046,0.903,0.051
84000,0.032,0.917,0.051
84500,0.032,0.954,0.014
85000,0.032,0.935,0.032
85500,0.032,0.940,0.028
86000,0.037,0.935,0.028
86500,0.032,0.954,0.014
87000,0.032,0.954,0.014
87500,0.032,0.945,0.023
88000,0.032,0.940,0.028
88500,0.032,0.963,0.005
89000,0.037,0.954,0.009
89500,0.037,0.949,0.014
90000,0.037,0.894,0.069
90500,0.037,0.949,0.014
91000,0.032,0.899,0.069
91500,0.037,0.903,0.060
92000,0.032,0.931,0.037
92500,0.037,0.940,0.023
93000,0.032,0.949,0.018
93500,0.032,0.935,0.032
94000,0.046,0.885,0.069
94500,0.032,0.926,0.041
95000,0.046,0.931,0.023
95500,0.037,0.917,0.046
96000,0.032,0.949,0.018
