time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.960,0.010,0.048675
1000,0.030,0.935,0.035,0.086193
1500,0.030,0.931,0.040,0.101720
2000,0.030,0.898,0.072,0.141439
2500,0.032,0.873,0.094,0.184518
3000,0.037,0.814,0.149,0.267812
3500,0.057,0.727,0.216,0.342737
4000,0.055,0.732,0.213,0.332310
4500,0.057,0.720,0.223,0.355832
5000,0.069,0.650,0.280,0.383060
5500,0.102,0.591,0.308,0.435250
6000,0.104,0.576,0.320,0.429894
6500,0.077,0.593,0.330,0.403452
7000,0.136,0.548,0.315,0.445799
7500,0.146,0.467,0.387,0.466603
8000,0.144,0.439,0.417,0.466448
8500,0.166,0.417,0.417,0.471516
9000,0.223,0.382,0.395,0.497408
9500,0.223,0.377,0.400,0.494652
10000,0.256,0.333,0.412,0.494273
10500,0.270,0.268,0.462,0.471338
11000,0.295,0.283,0.422,0.492519
11500,0.258,0.290,0.452,0.480844
12000,0.275,0.293,0.432,0.493160
12500,0.288,0.266,0.447,0.483858
13000,0.236,0.300,0.464,0.478813
13500,0.241,0.290,0.469,0.477087
14000,0.283,0.298,0.419,0.503926
14500,0.253,0.266,0.481,0.463528
15000,0.270,0.241,0.489,0.473464
15500,0.298,0.258,0.444,0.489766
16000,0.293,0.238,0.469,0.470005
16500,0.300,0.253,0.447,0.484187
17000,0.305,0.251,0.444,0.483369
17500,0.288,0.268,0.444,0.491106
18000,0.266,0.270,0.464,0.483328
18500,0.261,0.256,0.484,0.473925
19000,0.270,0.236,0.494,0.478692
19500,0.273,0.241,0.486,0.468081
20000,0.243,0.256,0.501,0.465361
20500,0.241,0.293,0.467,0.470320
21000,0.241,0.370,0.390,0.497371
21500,0.256,0.330,0.414,0.488747
22000,0.303,0.293,0.404,0.493524
22500,0.295,0.283,0.422,0.488330
23000,0.308,0.290,0.402,0.498154
23500,0.313,0.280,0.407,0.489579
24000,0.320,0.236,0.444,0.480419
24500,0.325,0.221,0.454,0.470225
25000,0.293,0.290,0.417,0.487544
25500,0.238,0.305,0.457,0.472228
26000,0.303,0.293,0.404,0.495009
26500,0.278,0.263,0.459,0.481557
27000,0.347,0.201,0.452,0.472958
27500,0.288,0.248,0.464,0.484435
28000,0.333,0.228,0.439,0.483660
28500,0.333,0.206,0.462,0.479249
29000,0.357,0.199,0.444,0.473178
29500,0.355,0.201,0.444,0.480190
30000,0.333,0.221,0.447,0.489397
30500,0.298,0.226,0.476,0.477994
31000,0.320,0.208,0.471,0.471925
31500,0.303,0.261,0.437,0.491739
32000,0.270,0.248,0.481,0.475505
32500,0.275,0.275,0.449,0.492626
33000,0.340,0.228,0.432,0.480568
33500,0.333,0.223,0.444,0.485423
34000,0.422,0.144,0.434,0.446887
34500,0.442,0.141,0.417,0.455422
35000,0.335,0.179,0.486,0.454933
35500,0.285,0.231,0.484,0.466947
36000,0.290,0.253,0.457,0.495580
36500,0.320,0.263,0.417,0.493223
37000,0.288,0.261,0.452,0.485647
37500,0.261,0.305,0.434,0.481120
38000,0.243,0.288,0.469,0.472201
38500,0.325,0.226,0.449,0.482470
39000,0.285,0.293,0.422,0.494912
39500,0.290,0.216,0.494,0.458002
40000,0.303,0.203,0.494,0.461363
40500,0.313,0.206,0.481,0.466432
41000,0.303,0.241,0.457,0.490263
41500,0.273,0.283,0.444,0.491599
42000,0.285,0.293,0.422,0.491237
42500,0.288,0.303,0.409,0.495075
43000,0.313,0.288,0.400,0.501785
43500,0.263,0.318,0.419,0.495716
44000,0.243,0.280,0.476,0.474345
44500,0.275,0.300,0.424,0.493741
45000,0.231,0.273,0.496,0.462971
45500,0.243,0.266,0.491,0.461419
46000,0.241,0.303,0.457,0.477574
46500,0.256,0.310,0.434,0.493041
47000,0.243,0.298,0.459,0.480212
47500,0.226,0.295,0.479,0.473348
48000,0.233,0.313,0.454,0.477041
48500,0.270,0.310,0.419,0.489811
49000,0.231,0.288,0.481,0.477636
49500,0.211,0.320,0.469,0.474494
50000,0.236,0.333,0.432,0.492149
