time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.945,0.022,0.088857
1000,0.035,0.923,0.042,0.109925
1500,0.050,0.926,0.025,0.103385
2000,0.037,0.916,0.047,0.126056
2500,0.032,0.928,0.040,0.099855
3000,0.040,0.896,0.065,0.159576
3500,0.047,0.921,0.032,0.134681
4000,0.040,0.888,0.072,0.173019
4500,0.047,0.908,0.045,0.148832
5000,0.035,0.928,0.037,0.106194
5500,0.032,0.933,0.035,0.106305
6000,0.032,0.928,0.040,0.100163
6500,0.035,0.898,0.067,0.170412
7000,0.032,0.923,0.045,0.115731
7500,0.030,0.940,0.030,0.078576
8000,0.030,0.935,0.035,0.097700
8500,0.035,0.926,0.040,0.105242
9000,0.037,0.913,0.050,0.112441
9500,0.035,0.921,0.045,0.109215
10000,0.042,0.896,0.062,0.137796
10500,0.045,0.906,0.050,0.159615
11000,0.047,0.883,0.069,0.176761
11500,0.042,0.918,0.040,0.122329
12000,0.040,0.923,0.037,0.120098
12500,0.032,0.950,0.017,0.067346
13000,0.035,0.933,0.032,0.109256
13500,0.035,0.928,0.037,0.103899
14000,0.045,0.916,0.040,0.113350
14500,0.045,0.921,0.035,0.105607
15000,0.035,0.921,0.045,0.102110
15500,0.042,0.916,0.042,0.111938
16000,0.055,0.876,0.069,0.174691
16500,0.047,0.891,0.062,0.155881
17000,0.052,0.891,0.057,0.148920
17500,0.042,0.898,0.060,0.146142
18000,0.037,0.911,0.052,0.120444
18500,0.040,0.926,0.035,0.114153
19000,0.047,0.908,0.045,0.166916
19500,0.052,0.888,0.060,0.186206
20000,0.042,0.898,0.060,0.147416
20500,0.032,0.906,0.062,0.124340
21000,0.050,0.916,0.035,0.112038
21500,0.047,0.918,0.035,0.120266
22000,0.037,0.940,0.022,0.070818
22500,0.045,0.918,0.037,0.116846
23000,0.032,0.928,0.040,0.103061
23500,0.050,0.903,0.047,0.134886
24000,0.032,0.940,0.027,0.087629
24500,0.030,0.945,0.025,0.080961
25000,0.030,0.948,0.022,0.080275
25500,0.030,0.940,0.030,0.093307
26000,0.030,0.940,0.030,0.095446
26500,0.032,0.953,0.015,0.077648
27000,0.030,0.945,0.025,0.077882
27500,0.037,0.926,0.037,0.124650
28000,0.052,0.923,0.025,0.124544
28500,0.037,0.903,0.060,0.144871
29000,0.050,0.908,0.042,0.125300
29500,0.042,0.918,0.040,0.104468
30000,0.040,0.923,0.037,0.122535
30500,0.040,0.948,0.012,0.070755
31000,0.045,0.903,0.052,0.153885
31500,0.042,0.891,0.067,0.167469
32000,0.035,0.935,0.030,0.090804
32500,0.032,0.945,0.022,0.076544
33000,0.040,0.908,0.052,0.136700
33500,0.037,0.926,0.037,0.104652
34000,0.040,0.918,0.042,0.125565
34500,0.030,0.926,0.045,0.102084
35000,0.040,0.913,0.047,0.119979
35500,0.035,0.940,0.025,0.081048
36000,0.030,0.940,0.030,0.102399
36500,0.035,0.935,0.030,0.099826
37000,0.045,0.923,0.032,0.117991
37500,0.042,0.906,0.052,0.142590
38000,0.037,0.935,0.027,0.080069
38500,0.037,0.918,0.045,0.111829
39000,0.037,0.926,0.037,0.106745
39500,0.032,0.943,0.025,0.073612
40000,0.045,0.923,0.032,0.113939
40500,0.042,0.923,0.035,0.121558
41000,0.035,0.940,0.025,0.103846
41500,0.032,0.931,0.037,0.091184
42000,0.032,0.940,0.027,0.090140
42500,0.035,0.945,0.020,0.074304
43000,0.032,0.940,0.027,0.086205
43500,0.037,0.933,0.030,0.099355
44000,0.037,0.923,0.040,0.120129
44500,0.037,0.935,0.027,0.089874
45000,0.032,0.955,0.012,0.058461
45500,0.032,0.945,0.022,0.074527
46000,0.032,0.945,0.022,0.076143
46500,0.037,0.938,0.025,0.088520
47000,0.037,0.933,0.030,0.091372
47500,0.035,0.923,0.042,0.098155
48000,0.037,0.906,0.057,0.141493
48500,0.050,0.871,0.079,0.197856
49000,0.045,0.891,0.065,0.155936
49500,0.042,0.923,0.035,0.109416
50000,0.045,0.911,0.045,0.119587
50500,0.035,0.886,0.079,0.152628
51000,0.042,0.913,0.045,0.115892
51500,0.037,0.921,0.042,0.118957
52000,0.045,0.911,0.045,0.137024
52500,0.035,0.933,0.032,0.085944
53000,0.037,0.923,0.040,0.098812
53500,0.047,0.898,0.055,0.144905
54000,0.037,0.921,0.042,0.118553
54500,0.037,0.921,0.042,0.120144
55000,0.042,0.916,0.042,0.101346
55500,0.042,0.916,0.042,0.111349
56000,0.047,0.896,0.057,0.130986
56500,0.042,0.898,0.060,0.116466
57000,0.042,0.913,0.045,0.106297
57500,0.050,0.888,0.062,0.149852
58000,0.060,0.901,0.040,0.123232
58500,0.052,0.893,0.055,0.157707
59000,0.042,0.921,0.037,0.113063
59500,0.045,0.918,0.037,0.133133
60000,0.037,0.916,0.047,0.121232
60500,0.035,0.901,0.065,0.153893
61000,0.047,0.886,0.067,0.160908
61500,0.042,0.918,0.040,0.105931
62000,0.040,0.913,0.047,0.121519
62500,0.037,0.911,0.052,0.132830
63000,0.032,0.938,0.030,0.086620
63500,0.037,0.943,0.020,0.082189
64000,0.030,0.948,0.022,0.087481
64500,0.037,0.938,0.025,0.110834
65000,0.035,0.950,0.015,0.081212
65500,0.032,0.940,0.027,0.091681
66000,0.037,0.913,0.050,0.124800
66500,0.035,0.938,0.027,0.085084
67000,0.032,0.935,0.032,0.100678
67500,0.040,0.913,0.047,0.112833
68000,0.035,0.928,0.037,0.102386
68500,0.037,0.906,0.057,0.155702
69000,0.037,0.903,0.060,0.147884
69500,0.032,0.931,0.037,0.103907
70000,0.030,0.960,0.010,0.057693
70500,0.042,0.935,0.022,0.101233
71000,0.035,0.938,0.027,0.093553
71500,0.045,0.923,0.032,0.124406
72000,0.040,0.916,0.045,0.121891
72500,0.032,0.921,0.047,0.103848
73000,0.037,0.911,0.052,0.153006
73500,0.030,0.943,0.027,0.081504
74000,0.030,0.926,0.045,0.116202
74500,0.030,0.921,0.050,0.118939
75000,0.032,0.926,0.042,0.106572
75500,0.032,0.935,0.032,0.100647
76000,0.030,0.923,0.047,0.116636
76500,0.032,0.923,0.045,0.112931
77000,0.040,0.926,0.035,0.105882
77500,0.037,0.913,0.050,0.128752
78000,0.032,0.935,0.032,0.095868
78500,0.035,0.945,0.020,0.084931
79000,0.032,0.916,0.052,0.113316
79500,0.030,0.931,0.040,0.098800
80000,0.030,0.943,0.027,0.075841
80500,0.030,0.906,0.065,0.118102
81000,0.040,0.921,0.040,0.100091
81500,0.032,0.943,0.025,0.074693
82000,0.032,0.928,0.040,0.106215
82500,0.040,0.903,0.057,0.129921
83000,0.030,0.901,0.069,0.123126
83500,0.030,0.928,0.042,0.092719
84000,0.037,0.918,0.045,0.102423
84500,0.050,0.918,0.032,0.114485
85000,0.060,0.893,0.047,0.186125
85500,0.050,0.908,0.042,0.140508
86000,0.052,0.906,0.042,0.133694
86500,0.045,0.918,0.037,0.116025
87000,0.047,0.913,0.040,0.128120
87500,0.045,0.916,0.040,0.128149
88000,0.047,0.886,0.067,0.192825
88500,0.047,0.891,0.062,0.164546
89000,0.052,0.888,0.060,0.172640
89500,0.035,0.933,0.032,0.115200
90000,0.032,0.953,0.015,0.075166
90500,0.035,0.943,0.022,0.097180
91000,0.035,0.940,0.025,0.084501
91500,0.032,0.931,0.037,0.102198
92000,0.040,0.931,0.030,0.104384
92500,0.032,0.943,0.025,0.076442
93000,0.030,0.948,0.022,0.074811
93500,0.035,0.943,0.022,0.086780
94000,0.037,0.926,0.037,0.118041
94500,0.040,0.913,0.047,0.134401
95000,0.040,0.913,0.047,0.124908
95500,0.042,0.931,0.027,0.092985
96000,0.047,0.913,0.040,0.122803
96500,0.037,0.928,0.035,0.094849
97000,0.040,0.908,0.052,0.144027
97500,0.037,0.888,0.074,0.166060
98000,0.035,0.923,0.042,0.110276
98500,0.032,0.916,0.052,0.120601
99000,0.035,0.921,0.045,0.114849
99500,0.035,0.931,0.035,0.111061
100000,0.037,0.921,0.042,0.111641
