time,n_A+p,n_B,n_AB
100,0.355,0.447,0.198
200,0.295,0.410,0.295
300,0.221,0.355,0.424
400,0.180,0.341,0.479
500,0.198,0.323,0.479
600,0.207,0.327,0.465
700,0.212,0.318,0.470
800,0.175,0.276,0.548
900,0.157,0.249,0.594
1000,0.171,0.217,0.613
1100,0.184,0.203,0.613
1200,0.171,0.198,0.631
1300,0.166,0.221,0.613
1400,0.198,0.244,0.558
1500,0.171,0.230,0.599
1600,0.157,0.212,0.631
1700,0.147,0.230,0.622
1800,0.138,0.244,0.618
1900,0.124,0.267,0.608
2000,0.115,0.290,0.594
2100,0.101,0.272,0.627
2200,0.101,0.258,0.641
2300,0.092,0.253,0.654
2400,0.138,0.263,0.599
2500,0.134,0.295,0.571
2600,0.143,0.286,0.571
2700,0.124,0.253,0.622
2800,0.134,0.221,0.645
2900,0.115,0.235,0.650
3000,0.115,0.295,0.590
3100,0.157,0.240,0.604
3200,0.157,0.263,0.581
3300,0.184,0.226,0.590
3400,0.184,0.230,0.585
3500,0.207,0.249,0.544
3600,0.207,0.207,0.585
3700,0.184,0.244,0.571
3800,0.194,0.194,0.613
3900,0.175,0.194,0.631
4000,0.180,0.184,0.636
4100,0.212,0.295,0.493
4200,0.207,0.281,0.512
4300,0.194,0.309,0.498
4400,0.171,0.300,0.530
4500,0.175,0.272,0.553
4600,0.166,0.309,0.525
4700,0.184,0.281,0.535
4800,0.180,0.258,0.562
4900,0.171,0.184,0.645
5000,0.217,0.235,0.548
5100,0.198,0.194,0.608
5200,0.152,0.217,0.631
5300,0.115,0.226,0.659
5400,0.157,0.240,0.604
5500,0.161,0.253,0.585
5600,0.207,0.235,0.558
5700,0.235,0.221,0.544
5800,0.281,0.198,0.521
5900,0.217,0.217,0.567
6000,0.189,0.249,0.562
6100,0.198,0.244,0.558
6200,0.221,0.276,0.502
6300,0.198,0.221,0.581
6400,0.198,0.221,0.581
6500,0.235,0.189,0.576
6600,0.226,0.171,0.604
6700,0.230,0.166,0.604
6800,0.212,0.152,0.636
6900,0.226,0.184,0.590
7000,0.207,0.217,0.576
7100,0.198,0.235,0.567
7200,0.212,0.198,0.590
7300,0.198,0.221,0.581
7400,0.226,0.203,0.571
7500,0.244,0.171,0.585
7600,0.240,0.184,0.576
7700,0.244,0.189,0.567
7800,0.166,0.203,0.631
7900,0.207,0.198,0.594
8000,0.207,0.221,0.571
8100,0.240,0.180,0.581
8200,0.240,0.161,0.599
8300,0.244,0.152,0.604
8400,0.194,0.175,0.631
8500,0.189,0.217,0.594
8600,0.161,0.198,0.641
8700,0.152,0.217,0.631
8800,0.171,0.212,0.618
8900,0.166,0.212,0.622
9000,0.184,0.244,0.571
9100,0.194,0.221,0.585
9200,0.217,0.171,0.613
9300,0.244,0.180,0.576
9400,0.203,0.180,0.618
9500,0.258,0.161,0.581
9600,0.235,0.189,0.576
9700,0.207,0.198,0.594
9800,0.226,0.180,0.594
9900,0.230,0.175,0.594
10000,0.230,0.189,0.581
10100,0.207,0.171,0.622
10200,0.203,0.189,0.608
10300,0.240,0.226,0.535
10400,0.226,0.207,0.567
10500,0.226,0.194,0.581
10600,0.230,0.157,0.613
10700,0.207,0.175,0.618
10800,0.207,0.189,0.604
10900,0.161,0.226,0.613
11000,0.207,0.180,0.613
11100,0.203,0.194,0.604
11200,0.198,0.157,0.645
11300,0.198,0.138,0.664
11400,0.198,0.152,0.650
11500,0.207,0.166,0.627
11600,0.180,0.189,0.631
11700,0.124,0.212,0.664
11800,0.171,0.180,0.650
11900,0.171,0.194,0.636
12000,0.180,0.235,0.585
12100,0.152,0.244,0.604
12200,0.120,0.253,0.627
12300,0.138,0.313,0.548
12400,0.101,0.267,0.631
12500,0.120,0.267,0.613
12600,0.124,0.272,0.604
12700,0.106,0.249,0.645
12800,0.124,0.258,0.618
12900,0.134,0.263,0.604
13000,0.138,0.286,0.576
13100,0.138,0.263,0.599
13200,0.166,0.267,0.567
13300,0.180,0.226,0.594
13400,0.171,0.171,0.659
13500,0.175,0.207,0.618
13600,0.147,0.230,0.622
13700,0.147,0.272,0.581
13800,0.171,0.226,0.604
13900,0.194,0.226,0.581
14000,0.189,0.230,0.581
14100,0.198,0.230,0.571
14200,0.175,0.240,0.585
14300,0.161,0.249,0.590
14400,0.166,0.267,0.567
14500,0.134,0.263,0.604
14600,0.124,0.230,0.645
14700,0.129,0.272,0.599
14800,0.111,0.290,0.599
14900,0.134,0.401,0.465
15000,0.106,0.406,0.488
15100,0.115,0.382,0.502
15200,0.111,0.359,0.530
15300,0.101,0.346,0.553
15400,0.092,0.346,0.562
15500,0.101,0.346,0.553
15600,0.097,0.318,0.585
15700,0.129,0.304,0.567
15800,0.134,0.304,0.562
15900,0.111,0.313,0.576
16000,0.106,0.341,0.553
16100,0.078,0.304,0.618
16200,0.078,0.286,0.636
16300,0.088,0.281,0.631
16400,0.083,0.309,0.608
16500,0.124,0.258,0.618
16600,0.129,0.240,0.631
16700,0.124,0.207,0.668
16800,0.175,0.221,0.604
16900,0.152,0.258,0.590
17000,0.184,0.253,0.562
17100,0.189,0.286,0.525
17200,0.184,0.272,0.544
17300,0.189,0.286,0.525
17400,0.111,0.263,0.627
17500,0.138,0.244,0.618
17600,0.120,0.235,0.645
17700,0.138,0.175,0.687
17800,0.152,0.244,0.604
17900,0.129,0.249,0.622
18000,0.120,0.235,0.645
18100,0.134,0.240,0.627
18200,0.157,0.258,0.585
18300,0.166,0.235,0.599
18400,0.143,0.272,0.585
18500,0.152,0.263,0.585
18600,0.147,0.286,0.567
18700,0.111,0.267,0.622
18800,0.134,0.327,0.539
18900,0.152,0.323,0.525
19000,0.124,0.309,0.567
19100,0.138,0.346,0.516
19200,0.115,0.327,0.558
19300,0.069,0.369,0.562
19400,0.088,0.332,0.581
19500,0.124,0.364,0.512
19600,0.101,0.350,0.548
19700,0.143,0.323,0.535
19800,0.106,0.355,0.539
19900,0.120,0.346,0.535
20000,0.120,0.346,0.535
20100,0.134,0.336,0.530
20200,0.120,0.346,0.535
20300,0.124,0.369,0.507
20400,0.111,0.387,0.502
20500,0.129,0.378,0.493
20600,0.143,0.369,0.488
20700,0.147,0.327,0.525
20800,0.143,0.313,0.544
20900,0.161,0.336,0.502
21000,0.180,0.286,0.535
21100,0.171,0.286,0.544
21200,0.152,0.267,0.581
21300,0.157,0.272,0.571
21400,0.180,0.240,0.581
21500,0.180,0.235,0.585
21600,0.240,0.203,0.558
21700,0.217,0.184,0.599
21800,0.171,0.184,0.645
21900,0.152,0.143,0.705
22000,0.212,0.166,0.622
22100,0.217,0.184,0.599
22200,0.276,0.147,0.576
22300,0.272,0.161,0.567
22400,0.253,0.134,0.613
22500,0.244,0.138,0.618
22600,0.189,0.120,0.691
22700,0.244,0.092,0.664
22800,0.304,0.083,0.613
22900,0.350,0.106,0.544
23000,0.318,0.065,0.618
23100,0.355,0.097,0.548
23200,0.309,0.124,0.567
23300,0.267,0.129,0.604
23400,0.258,0.111,0.631
23500,0.276,0.134,0.590
23600,0.203,0.138,0.659
23700,0.175,0.175,0.650
23800,0.221,0.166,0.613
23900,0.272,0.180,0.548
24000,0.249,0.134,0.618
24100,0.253,0.115,0.631
24200,0.290,0.101,0.608
24300,0.295,0.069,0.636
24400,0.318,0.092,0.590
24500,0.346,0.101,0.553
24600,0.350,0.111,0.539
24700,0.332,0.092,0.576
24800,0.286,0.111,0.604
24900,0.244,0.097,0.659
25000,0.203,0.120,0.677
25100,0.180,0.147,0.673
25200,0.171,0.120,0.710
