time,n_A+p,n_B,n_AB
1000,0.216,0.256,0.528
2000,0.188,0.251,0.561
3000,0.119,0.337,0.544
4000,0.092,0.334,0.574
5000,0.039,0.419,0.542
6000,0.036,0.551,0.413
7000,0.005,0.666,0.329
8000,0.002,0.762,0.236
9000,0.001,0.808,0.191
10000,0.001,0.848,0.151
11000,0.000,0.880,0.120
12000,0.000,0.908,0.092
13000,0.000,0.907,0.093
14000,0.000,0.917,0.083
15000,0.000,0.905,0.095
16000,0.000,0.909,0.091
17000,0.000,0.879,0.121
18000,0.000,0.872,0.128
19000,0.000,0.866,0.134
20000,0.000,0.901,0.099
21000,0.000,0.935,0.065
22000,0.000,0.925,0.075
23000,0.000,0.950,0.050
24000,0.000,0.947,0.053
25000,0.000,0.928,0.072
26000,0.000,0.890,0.110
27000,0.000,0.903,0.097
28000,0.000,0.921,0.079
29000,0.000,0.935,0.065
30000,0.000,0.962,0.038
31000,0.000,0.979,0.021
32000,0.000,0.992,0.008
33000,0.000,0.991,0.009
34000,0.000,0.992,0.008
35000,0.000,0.984,0.016
36000,0.000,0.947,0.053
37000,0.000,0.965,0.035
38000,0.000,0.963,0.037
39000,0.000,0.966,0.034
40000,0.000,0.979,0.021
41000,0.000,0.988,0.012
42000,0.000,0.987,0.013
43000,0.000,0.986,0.014
44000,0.000,0.998,0.002
45000,0.000,0.999,0.001
46000,0.000,1.000,0.000
