time,n_A+p,n_B,n_AB
0,0.009,0.991,0.000
500,0.010,0.977,0.013
1000,0.010,0.967,0.022
1500,0.010,0.971,0.018
2000,0.011,0.962,0.027
2500,0.012,0.965,0.022
3000,0.009,0.959,0.032
3500,0.014,0.927,0.058
4000,0.017,0.926,0.056
4500,0.010,0.923,0.066
5000,0.012,0.931,0.057
5500,0.014,0.906,0.080
6000,0.018,0.908,0.074
6500,0.022,0.890,0.088
7000,0.022,0.874,0.103
7500,0.020,0.876,0.103
8000,0.026,0.865,0.109
8500,0.018,0.879,0.102
9000,0.021,0.884,0.095
9500,0.032,0.858,0.110
10000,0.036,0.850,0.114
10500,0.030,0.843,0.128
11000,0.023,0.830,0.146
11500,0.026,0.844,0.131
12000,0.031,0.817,0.152
12500,0.032,0.829,0.139
13000,0.026,0.845,0.130
13500,0.025,0.868,0.107
14000,0.023,0.870,0.106
14500,0.037,0.849,0.114
15000,0.029,0.851,0.121
15500,0.029,0.847,0.125
16000,0.020,0.864,0.115
16500,0.026,0.875,0.099
17000,0.023,0.876,0.100
17500,0.018,0.882,0.100
18000,0.026,0.882,0.093
18500,0.026,0.878,0.096
19000,0.019,0.872,0.108
19500,0.025,0.895,0.081
20000,0.020,0.911,0.068
20500,0.020,0.889,0.091
21000,0.022,0.886,0.092
21500,0.032,0.858,0.110
22000,0.025,0.880,0.095
22500,0.028,0.873,0.099
23000,0.022,0.873,0.104
23500,0.025,0.875,0.100
24000,0.029,0.870,0.101
24500,0.019,0.883,0.098
25000,0.020,0.892,0.088
25500,0.018,0.892,0.090
26000,0.020,0.894,0.086
26500,0.017,0.904,0.079
27000,0.023,0.898,0.079
27500,0.019,0.884,0.097
28000,0.018,0.893,0.089
28500,0.018,0.902,0.080
29000,0.018,0.907,0.075
29500,0.014,0.921,0.064
30000,0.014,0.922,0.063
30500,0.015,0.915,0.069
31000,0.014,0.904,0.082
31500,0.017,0.907,0.076
32000,0.015,0.902,0.083
32500,0.031,0.869,0.100
33000,0.029,0.844,0.128
33500,0.027,0.842,0.132
34000,0.038,0.847,0.115
34500,0.041,0.852,0.107
35000,0.030,0.846,0.125
35500,0.039,0.852,0.109
36000,0.019,0.862,0.118
36500,0.027,0.854,0.120
37000,0.031,0.860,0.109
37500,0.030,0.865,0.105
38000,0.018,0.880,0.101
38500,0.017,0.884,0.099
39000,0.017,0.892,0.091
39500,0.021,0.895,0.084
40000,0.022,0.877,0.100
40500,0.021,0.891,0.088
41000,0.026,0.874,0.100
41500,0.041,0.847,0.112
42000,0.042,0.843,0.115
42500,0.043,0.849,0.108
43000,0.033,0.848,0.120
43500,0.050,0.848,0.102
44000,0.045,0.842,0.113
44500,0.044,0.855,0.101
45000,0.039,0.865,0.096
45500,0.036,0.857,0.107
46000,0.034,0.865,0.101
46500,0.038,0.815,0.147
47000,0.047,0.800,0.153
47500,0.046,0.825,0.129
48000,0.034,0.838,0.129
48500,0.042,0.835,0.124
49000,0.043,0.811,0.146
49500,0.037,0.844,0.120
50000,0.033,0.856,0.111
50500,0.029,0.858,0.113
51000,0.026,0.836,0.139
51500,0.028,0.868,0.104
52000,0.032,0.857,0.111
52500,0.030,0.857,0.113
53000,0.030,0.852,0.118
53500,0.032,0.856,0.112
54000,0.030,0.857,0.113
54500,0.027,0.857,0.116
55000,0.025,0.856,0.120
55500,0.022,0.860,0.117
56000,0.036,0.869,0.095
56500,0.032,0.857,0.111
57000,0.033,0.851,0.116
57500,0.028,0.848,0.125
58000,0.023,0.851,0.126
58500,0.019,0.873,0.107
59000,0.022,0.857,0.121
59500,0.020,0.861,0.118
60000,0.026,0.875,0.099
60500,0.029,0.872,0.099
61000,0.023,0.863,0.113
61500,0.034,0.859,0.107
62000,0.029,0.848,0.124
62500,0.030,0.846,0.125
63000,0.033,0.851,0.116
63500,0.033,0.852,0.115
64000,0.023,0.850,0.127
64500,0.028,0.855,0.117
65000,0.031,0.825,0.144
65500,0.029,0.839,0.133
66000,0.020,0.872,0.107
66500,0.025,0.864,0.111
67000,0.020,0.877,0.102
67500,0.017,0.891,0.092
68000,0.019,0.900,0.081
68500,0.020,0.906,0.074
69000,0.019,0.899,0.082
69500,0.020,0.897,0.083
70000,0.023,0.901,0.076
70500,0.019,0.892,0.089
71000,0.022,0.897,0.081
71500,0.023,0.893,0.084
72000,0.027,0.893,0.081
72500,0.026,0.885,0.090
73000,0.021,0.905,0.074
73500,0.020,0.879,0.100
74000,0.020,0.877,0.102
74500,0.027,0.882,0.092
75000,0.028,0.860,0.112
75500,0.037,0.857,0.106
76000,0.022,0.842,0.136
76500,0.040,0.827,0.133
77000,0.034,0.821,0.145
77500,0.039,0.814,0.147
78000,0.046,0.813,0.141
78500,0.041,0.817,0.142
79000,0.029,0.831,0.140
79500,0.022,0.834,0.144
80000,0.022,0.862,0.115
80500,0.021,0.858,0.121
81000,0.025,0.863,0.112
81500,0.038,0.863,0.099
82000,0.026,0.869,0.105
82500,0.025,0.868,0.107
83000,0.033,0.857,0.110
83500,0.029,0.846,0.126
84000,0.028,0.861,0.111
84500,0.022,0.868,0.109
85000,0.022,0.832,0.145
85500,0.026,0.839,0.136
86000,0.030,0.839,0.132
86500,0.021,0.834,0.145
87000,0.023,0.850,0.127
87500,0.033,0.828,0.139
88000,0.044,0.827,0.129
88500,0.046,0.774,0.180
89000,0.051,0.790,0.159
89500,0.047,0.789,0.164
90000,0.042,0.785,0.173
90500,0.044,0.799,0.157
91000,0.036,0.798,0.166
91500,0.032,0.794,0.175
92000,0.032,0.817,0.151
92500,0.036,0.821,0.143
93000,0.030,0.810,0.160
93500,0.039,0.791,0.171
94000,0.037,0.796,0.168
94500,0.033,0.811,0.156
95000,0.031,0.794,0.176
95500,0.034,0.801,0.165
96000,0.035,0.814,0.151
96500,0.029,0.814,0.157
97000,0.037,0.788,0.176
97500,0.035,0.806,0.159
98000,0.037,0.826,0.137
98500,0.029,0.837,0.135
99000,0.029,0.848,0.124
99500,0.026,0.843,0.132
100000,0.031,0.827,0.142
100500,0.032,0.844,0.125
101000,0.033,0.851,0.116
101500,0.037,0.861,0.102
102000,0.037,0.842,0.122
102500,0.039,0.843,0.118
103000,0.039,0.792,0.170
103500,0.043,0.799,0.158
104000,0.037,0.784,0.179
104500,0.048,0.805,0.147
105000,0.055,0.777,0.168
105500,0.041,0.778,0.181
106000,0.041,0.792,0.168
106500,0.049,0.799,0.152
107000,0.050,0.781,0.169
107500,0.046,0.791,0.163
108000,0.041,0.790,0.170
108500,0.043,0.780,0.177
109000,0.037,0.776,0.187
109500,0.041,0.773,0.186
110000,0.034,0.777,0.189
110500,0.039,0.800,0.161
111000,0.036,0.811,0.153
111500,0.030,0.815,0.155
112000,0.032,0.798,0.171
112500,0.036,0.798,0.166
113000,0.037,0.787,0.177
113500,0.039,0.775,0.186
114000,0.041,0.801,0.158
114500,0.039,0.798,0.163
115000,0.037,0.813,0.150
115500,0.034,0.817,0.149
116000,0.034,0.817,0.149
116500,0.041,0.807,0.152
117000,0.041,0.803,0.156
117500,0.042,0.781,0.177
118000,0.037,0.804,0.159
118500,0.033,0.812,0.155
119000,0.033,0.825,0.142
119500,0.042,0.812,0.146
120000,0.050,0.805,0.145
120500,0.045,0.795,0.160
121000,0.044,0.811,0.145
121500,0.036,0.821,0.143
122000,0.034,0.790,0.177
122500,0.041,0.780,0.179
123000,0.040,0.784,0.176
123500,0.040,0.809,0.151
124000,0.036,0.815,0.149
124500,0.035,0.819,0.146
125000,0.031,0.836,0.134
125500,0.023,0.850,0.127
126000,0.025,0.874,0.101
126500,0.026,0.862,0.112
127000,0.022,0.885,0.093
127500,0.020,0.892,0.088
128000,0.021,0.890,0.089
128500,0.021,0.887,0.092
129000,0.021,0.896,0.083
129500,0.019,0.901,0.080
130000,0.017,0.904,0.079
130500,0.028,0.888,0.085
131000,0.029,0.873,0.098
131500,0.038,0.866,0.096
132000,0.046,0.868,0.086
132500,0.047,0.862,0.091
133000,0.042,0.854,0.104
133500,0.038,0.859,0.103
134000,0.033,0.864,0.103
134500,0.030,0.853,0.117
135000,0.031,0.843,0.127
135500,0.035,0.813,0.152
136000,0.041,0.816,0.143
136500,0.047,0.803,0.150
137000,0.043,0.799,0.158
137500,0.052,0.795,0.153
138000,0.048,0.815,0.137
138500,0.041,0.829,0.130
139000,0.036,0.827,0.137
139500,0.035,0.830,0.135
140000,0.025,0.847,0.129
140500,0.025,0.847,0.129
141000,0.028,0.847,0.126
141500,0.030,0.846,0.125
142000,0.037,0.829,0.134
142500,0.046,0.824,0.130
143000,0.052,0.808,0.140
143500,0.042,0.809,0.149
144000,0.048,0.787,0.165
144500,0.045,0.788,0.168
145000,0.042,0.771,0.187
145500,0.052,0.759,0.189
146000,0.047,0.752,0.201
146500,0.062,0.733,0.204
147000,0.067,0.727,0.205
147500,0.070,0.720,0.209
148000,0.068,0.714,0.218
148500,0.066,0.709,0.225
149000,0.070,0.717,0.212
149500,0.055,0.744,0.201
150000,0.054,0.748,0.198
150500,0.055,0.744,0.201
151000,0.047,0.757,0.196
151500,0.047,0.776,0.177
152000,0.048,0.769,0.183
152500,0.042,0.774,0.184
153000,0.035,0.794,0.172
153500,0.037,0.783,0.180
154000,0.033,0.798,0.170
154500,0.038,0.793,0.170
155000,0.052,0.787,0.161
155500,0.055,0.759,0.186
156000,0.046,0.769,0.185
156500,0.041,0.759,0.200
157000,0.049,0.760,0.191
157500,0.050,0.746,0.204
158000,0.045,0.751,0.204
158500,0.047,0.726,0.227
159000,0.041,0.758,0.201
159500,0.037,0.782,0.181
160000,0.040,0.767,0.193
160500,0.039,0.764,0.197
161000,0.046,0.748,0.206
161500,0.044,0.743,0.213
162000,0.054,0.745,0.201
162500,0.059,0.725,0.216
163000,0.053,0.754,0.193
163500,0.052,0.739,0.209
164000,0.058,0.753,0.189
164500,0.049,0.744,0.207
165000,0.041,0.753,0.206
165500,0.042,0.780,0.178
166000,0.033,0.801,0.166
166500,0.036,0.783,0.181
167000,0.031,0.816,0.153
167500,0.028,0.802,0.171
168000,0.029,0.828,0.143
168500,0.033,0.824,0.143
169000,0.032,0.830,0.138
169500,0.026,0.837,0.138
170000,0.032,0.840,0.129
170500,0.029,0.836,0.136
171000,0.033,0.832,0.135
171500,0.025,0.828,0.147
172000,0.029,0.829,0.142
172500,0.034,0.824,0.142
173000,0.029,0.852,0.120
173500,0.028,0.840,0.133
174000,0.031,0.823,0.146
174500,0.031,0.846,0.124
175000,0.040,0.843,0.117
175500,0.038,0.842,0.121
176000,0.030,0.855,0.115
176500,0.026,0.868,0.106
177000,0.023,0.879,0.097
177500,0.025,0.867,0.108
178000,0.027,0.872,0.101
178500,0.026,0.872,0.102
179000,0.025,0.886,0.090
179500,0.027,0.883,0.091
180000,0.023,0.888,0.089
180500,0.020,0.892,0.088
181000,0.020,0.865,0.114
181500,0.020,0.878,0.101
182000,0.019,0.874,0.106
182500,0.018,0.882,0.100
183000,0.019,0.883,0.098
183500,0.020,0.882,0.098
184000,0.018,0.886,0.096
184500,0.018,0.886,0.096
185000,0.019,0.884,0.097
185500,0.020,0.876,0.103
186000,0.018,0.894,0.088
186500,0.017,0.909,0.074
187000,0.020,0.908,0.072
187500,0.017,0.888,0.095
188000,0.022,0.877,0.100
188500,0.025,0.894,0.082
189000,0.026,0.859,0.115
189500,0.023,0.864,0.112
190000,0.026,0.861,0.113
190500,0.023,0.866,0.110
191000,0.041,0.838,0.122
191500,0.037,0.830,0.133
192000,0.049,0.842,0.109
192500,0.037,0.853,0.110
193000,0.029,0.830,0.141
193500,0.030,0.840,0.131
194000,0.038,0.835,0.128
194500,0.032,0.832,0.136
195000,0.042,0.812,0.146
195500,0.055,0.804,0.141
196000,0.063,0.782,0.154
196500,0.044,0.810,0.146
197000,0.051,0.811,0.138
197500,0.046,0.793,0.161
198000,0.043,0.804,0.153
198500,0.046,0.796,0.158
199000,0.045,0.819,0.136
199500,0.035,0.824,0.141
200000,0.036,0.807,0.157
200500,0.034,0.825,0.141
201000,0.029,0.842,0.130
201500,0.025,0.844,0.132
202000,0.028,0.863,0.109
202500,0.026,0.869,0.105
203000,0.023,0.877,0.099
203500,0.027,0.873,0.100
204000,0.020,0.868,0.111
204500,0.023,0.865,0.111
205000,0.027,0.853,0.121
205500,0.033,0.856,0.111
206000,0.028,0.845,0.128
206500,0.025,0.861,0.114
207000,0.028,0.860,0.112
207500,0.021,0.863,0.115
208000,0.027,0.865,0.108
208500,0.028,0.849,0.124
209000,0.026,0.835,0.140
209500,0.022,0.840,0.138
210000,0.026,0.825,0.149
210500,0.040,0.810,0.150
211000,0.043,0.815,0.142
211500,0.037,0.806,0.157
212000,0.039,0.796,0.165
212500,0.031,0.819,0.150
213000,0.029,0.828,0.143
213500,0.026,0.840,0.135
214000,0.029,0.842,0.130
214500,0.032,0.805,0.163
215000,0.026,0.811,0.163
215500,0.033,0.831,0.136
216000,0.030,0.836,0.135
216500,0.020,0.841,0.139
217000,0.025,0.838,0.138
217500,0.023,0.835,0.142
218000,0.044,0.820,0.136
218500,0.040,0.806,0.154
219000,0.042,0.805,0.153
219500,0.047,0.777,0.176
220000,0.039,0.785,0.176
220500,0.039,0.791,0.171
221000,0.036,0.801,0.163
221500,0.025,0.826,0.149
222000,0.017,0.826,0.156
222500,0.022,0.813,0.164
223000,0.019,0.817,0.163
223500,0.023,0.842,0.135
224000,0.021,0.850,0.129
224500,0.018,0.864,0.117
225000,0.015,0.870,0.114
225500,0.023,0.849,0.128
226000,0.025,0.854,0.122
226500,0.020,0.864,0.115
227000,0.018,0.857,0.125
227500,0.013,0.865,0.122
228000,0.020,0.858,0.122
228500,0.019,0.869,0.111
229000,0.019,0.879,0.101
229500,0.017,0.901,0.082
230000,0.015,0.906,0.079
230500,0.016,0.890,0.094
231000,0.015,0.897,0.088
231500,0.019,0.872,0.108
232000,0.018,0.876,0.105
232500,0.018,0.870,0.111
233000,0.036,0.863,0.101
233500,0.029,0.863,0.108
234000,0.021,0.872,0.106
234500,0.021,0.868,0.110
235000,0.029,0.869,0.102
235500,0.025,0.882,0.094
236000,0.016,0.892,0.092
236500,0.018,0.892,0.090
237000,0.020,0.879,0.100
237500,0.023,0.875,0.101
238000,0.023,0.845,0.132
238500,0.033,0.847,0.121
239000,0.032,0.844,0.125
239500,0.054,0.835,0.111
240000,0.052,0.822,0.126
240500,0.051,0.820,0.129
241000,0.051,0.800,0.149
241500,0.040,0.801,0.159
242000,0.047,0.806,0.147
242500,0.039,0.799,0.162
243000,0.042,0.755,0.203
243500,0.046,0.758,0.196
244000,0.044,0.789,0.168
244500,0.044,0.779,0.177
245000,0.039,0.778,0.183
245500,0.035,0.797,0.169
246000,0.033,0.789,0.179
246500,0.034,0.810,0.156
247000,0.038,0.812,0.150
247500,0.041,0.807,0.152
248000,0.038,0.815,0.147
248500,0.055,0.813,0.132
249000,0.057,0.808,0.135
249500,0.051,0.787,0.162
250000,0.051,0.789,0.160
250500,0.053,0.799,0.148
251000,0.045,0.793,0.162
251500,0.052,0.794,0.154
252000,0.047,0.774,0.179
252500,0.049,0.784,0.166
253000,0.052,0.802,0.146
253500,0.060,0.796,0.144
254000,0.053,0.793,0.154
254500,0.051,0.781,0.168
255000,0.069,0.740,0.191
255500,0.069,0.763,0.168
256000,0.061,0.774,0.164
256500,0.062,0.773,0.164
257000,0.058,0.769,0.173
257500,0.051,0.777,0.172
