time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.928,0.040,0.108715
1000,0.035,0.901,0.065,0.150961
1500,0.052,0.849,0.099,0.231501
2000,0.050,0.777,0.174,0.298761
2500,0.050,0.784,0.166,0.267438
3000,0.050,0.774,0.176,0.272937
3500,0.065,0.787,0.149,0.272882
4000,0.065,0.764,0.171,0.306129
4500,0.079,0.720,0.201,0.330632
5000,0.094,0.685,0.221,0.377045
5500,0.084,0.717,0.199,0.362033
6000,0.057,0.734,0.208,0.334512
6500,0.065,0.772,0.164,0.268681
7000,0.057,0.734,0.208,0.333300
7500,0.065,0.739,0.196,0.316862
8000,0.067,0.762,0.171,0.300868
8500,0.065,0.754,0.181,0.299831
9000,0.087,0.757,0.156,0.286027
9500,0.060,0.744,0.196,0.297201
10000,0.055,0.720,0.226,0.314554
10500,0.062,0.700,0.238,0.342192
11000,0.082,0.660,0.258,0.372227
11500,0.089,0.707,0.203,0.323181
12000,0.065,0.747,0.189,0.289528
12500,0.094,0.670,0.236,0.375904
13000,0.117,0.615,0.268,0.416374
13500,0.099,0.603,0.298,0.392774
14000,0.114,0.613,0.273,0.397164
14500,0.132,0.608,0.261,0.395511
15000,0.102,0.588,0.310,0.414798
15500,0.109,0.561,0.330,0.430595
16000,0.134,0.524,0.342,0.454933
16500,0.144,0.516,0.340,0.452966
17000,0.181,0.524,0.295,0.453808
17500,0.174,0.514,0.313,0.458714
18000,0.161,0.511,0.328,0.463607
18500,0.201,0.504,0.295,0.471805
19000,0.156,0.521,0.323,0.453249
19500,0.166,0.511,0.323,0.461620
20000,0.159,0.509,0.333,0.467591
20500,0.159,0.536,0.305,0.450489
21000,0.216,0.479,0.305,0.481336
21500,0.236,0.476,0.288,0.485738
22000,0.241,0.447,0.313,0.490460
22500,0.273,0.392,0.335,0.494893
23000,0.258,0.407,0.335,0.501150
23500,0.315,0.367,0.318,0.497761
24000,0.256,0.355,0.390,0.496424
24500,0.278,0.350,0.372,0.499972
25000,0.387,0.246,0.367,0.485499
25500,0.464,0.184,0.352,0.447592
26000,0.504,0.191,0.305,0.437225
26500,0.548,0.117,0.335,0.408121
27000,0.578,0.129,0.293,0.383295
27500,0.586,0.127,0.288,0.405996
28000,0.551,0.136,0.313,0.400383
28500,0.635,0.094,0.270,0.338380
29000,0.670,0.074,0.256,0.316769
29500,0.690,0.067,0.243,0.302049
30000,0.730,0.057,0.213,0.275482
30500,0.779,0.057,0.164,0.214920
31000,0.816,0.025,0.159,0.172090
31500,0.811,0.022,0.166,0.168712
32000,0.836,0.040,0.124,0.152945
32500,0.831,0.037,0.132,0.169276
33000,0.859,0.027,0.114,0.150428
33500,0.868,0.022,0.109,0.132918
34000,0.859,0.022,0.119,0.184873
34500,0.866,0.017,0.117,0.156592
35000,0.898,0.017,0.084,0.123661
35500,0.911,0.010,0.079,0.094620
36000,0.938,0.010,0.052,0.054687
36500,0.943,0.007,0.050,0.054713
37000,0.955,0.007,0.037,0.039559
37500,0.963,0.007,0.030,0.024233
38000,0.963,0.007,0.030,0.026749
38500,0.953,0.015,0.032,0.040980
39000,0.963,0.005,0.032,0.031561
39500,0.973,0.010,0.017,0.015313
40000,0.975,0.007,0.017,0.011005
40500,0.980,0.007,0.012,0.006839
41000,0.983,0.005,0.012,0.007715
41500,0.983,0.005,0.012,0.014557
42000,0.988,0.002,0.010,0.001662
42500,0.988,0.002,0.010,0.001662
43000,0.988,0.002,0.010,0.001662
43500,0.990,0.002,0.007,0.001329
44000,0.990,0.002,0.007,0.001329
44500,0.993,0.002,0.005,0.000619
45000,0.993,0.002,0.005,0.000619
45500,0.993,0.002,0.005,0.000619
46000,0.993,0.002,0.005,0.000619
46500,0.993,0.002,0.005,0.000619
47000,0.993,0.002,0.005,0.000619
47500,0.993,0.002,0.005,0.000619
48000,0.990,0.002,0.007,0.014428
48500,0.990,0.002,0.007,0.002282
49000,0.993,0.002,0.005,0.000619
49500,0.993,0.002,0.005,0.000619
50000,0.993,0.002,0.005,0.000619
50500,0.995,0.002,0.002,0.000530
51000,0.995,0.002,0.002,0.000530
51500,0.998,0.002,0.000,0.000358
52000,0.998,0.002,0.000,0.000358
52500,0.995,0.002,0.002,0.014346
53000,0.998,0.002,0.000,0.000358
53500,0.998,0.002,0.000,0.000358
54000,0.998,0.002,0.000,0.000358
54500,0.998,0.002,0.000,0.000358
55000,0.998,0.002,0.000,0.000358
55500,0.998,0.000,0.002,0.000358
56000,0.998,0.000,0.002,0.000358
56500,0.998,0.000,0.002,0.000358
57000,0.998,0.000,0.002,0.000358
57500,1.000,0.000,0.000,0.000000
