time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.916,0.055,0.134576
1000,0.030,0.804,0.166,0.291894
1500,0.040,0.680,0.280,0.379138
2000,0.057,0.524,0.419,0.413036
2500,0.079,0.417,0.504,0.407107
3000,0.082,0.355,0.563,0.378705
3500,0.114,0.288,0.598,0.382470
4000,0.109,0.251,0.640,0.354343
4500,0.146,0.213,0.640,0.364800
5000,0.176,0.189,0.635,0.384892
5500,0.136,0.176,0.687,0.334981
6000,0.144,0.149,0.707,0.332212
6500,0.139,0.136,0.725,0.304678
7000,0.149,0.156,0.695,0.330937
7500,0.176,0.136,0.687,0.346106
8000,0.169,0.191,0.640,0.384674
8500,0.149,0.179,0.672,0.334009
9000,0.119,0.181,0.700,0.310137
9500,0.144,0.174,0.682,0.327283
10000,0.169,0.189,0.643,0.369987
10500,0.211,0.161,0.628,0.389981
11000,0.213,0.149,0.638,0.375682
11500,0.169,0.156,0.675,0.367360
12000,0.154,0.156,0.690,0.338951
12500,0.154,0.144,0.702,0.316213
13000,0.166,0.154,0.680,0.353833
13500,0.211,0.139,0.650,0.389046
14000,0.166,0.124,0.710,0.319494
14500,0.154,0.112,0.734,0.308025
15000,0.189,0.099,0.712,0.337338
15500,0.189,0.112,0.700,0.338238
16000,0.184,0.134,0.682,0.342787
16500,0.218,0.122,0.660,0.376822
17000,0.213,0.109,0.677,0.351640
17500,0.191,0.117,0.692,0.325538
18000,0.176,0.089,0.734,0.285613
18500,0.186,0.109,0.705,0.342851
19000,0.171,0.132,0.697,0.354319
19500,0.174,0.114,0.712,0.333415
20000,0.149,0.117,0.734,0.320622
20500,0.156,0.117,0.727,0.341780
21000,0.154,0.112,0.734,0.306489
21500,0.171,0.107,0.722,0.307707
22000,0.171,0.119,0.710,0.334914
22500,0.191,0.102,0.707,0.336734
23000,0.181,0.097,0.722,0.342035
23500,0.206,0.109,0.685,0.367476
24000,0.233,0.107,0.660,0.377327
24500,0.208,0.141,0.650,0.391230
25000,0.206,0.132,0.663,0.371853
25500,0.184,0.124,0.692,0.334870
26000,0.171,0.134,0.695,0.345348
26500,0.186,0.127,0.687,0.361526
27000,0.199,0.099,0.702,0.346998
27500,0.139,0.117,0.744,0.308137
28000,0.144,0.117,0.739,0.310242
28500,0.149,0.129,0.722,0.350351
29000,0.146,0.117,0.737,0.301650
29500,0.159,0.129,0.712,0.331596
30000,0.161,0.156,0.682,0.366321
30500,0.176,0.169,0.655,0.385668
31000,0.201,0.136,0.663,0.374540
31500,0.226,0.097,0.677,0.355678
32000,0.216,0.082,0.702,0.339138
32500,0.228,0.077,0.695,0.341352
33000,0.223,0.129,0.648,0.403747
33500,0.181,0.109,0.710,0.348366
34000,0.184,0.144,0.672,0.379368
34500,0.146,0.134,0.720,0.324264
35000,0.156,0.149,0.695,0.361242
35500,0.184,0.164,0.653,0.368215
36000,0.179,0.184,0.638,0.397860
36500,0.146,0.166,0.687,0.330076
37000,0.159,0.179,0.663,0.372661
37500,0.171,0.139,0.690,0.352665
