time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.964,0.006
300,0.032,0.961,0.007
400,0.032,0.960,0.008
500,0.031,0.955,0.014
600,0.031,0.957,0.012
700,0.030,0.954,0.016
800,0.030,0.954,0.016
900,0.030,0.955,0.015
1000,0.030,0.954,0.016
1100,0.030,0.954,0.016
1200,0.030,0.950,0.020
1300,0.030,0.951,0.019
1400,0.030,0.950,0.020
1500,0.030,0.952,0.018
1600,0.032,0.951,0.017
1700,0.032,0.952,0.016
1800,0.032,0.948,0.020
1900,0.032,0.945,0.023
2000,0.032,0.937,0.031
2100,0.032,0.933,0.035
2200,0.032,0.926,0.042
2300,0.032,0.921,0.047
2400,0.032,0.920,0.048
2500,0.034,0.920,0.046
2600,0.035,0.918,0.047
2700,0.034,0.921,0.045
2800,0.034,0.923,0.043
2900,0.032,0.929,0.039
3000,0.032,0.934,0.034
3100,0.035,0.929,0.036
3200,0.033,0.934,0.033
3300,0.033,0.930,0.037
3400,0.035,0.930,0.035
3500,0.035,0.929,0.036
3600,0.035,0.930,0.035
3700,0.036,0.927,0.037
3800,0.037,0.927,0.036
3900,0.037,0.938,0.025
4000,0.036,0.937,0.027
4100,0.041,0.932,0.027
4200,0.040,0.933,0.027
4300,0.040,0.933,0.027
4400,0.040,0.936,0.024
4500,0.041,0.937,0.022
4600,0.039,0.939,0.022
4700,0.038,0.934,0.028
4800,0.037,0.930,0.033
4900,0.038,0.929,0.033
5000,0.036,0.931,0.033
5100,0.036,0.931,0.033
5200,0.036,0.929,0.035
5300,0.039,0.929,0.032
5400,0.039,0.929,0.032
5500,0.038,0.932,0.030
5600,0.037,0.934,0.029
5700,0.035,0.934,0.031
5800,0.035,0.930,0.035
5900,0.035,0.926,0.039
6000,0.040,0.920,0.040
6100,0.038,0.919,0.043
6200,0.037,0.918,0.045
6300,0.036,0.919,0.045
6400,0.034,0.924,0.042
6500,0.033,0.921,0.046
6600,0.033,0.925,0.042
6700,0.034,0.930,0.036
6800,0.034,0.925,0.041
6900,0.033,0.928,0.039
7000,0.036,0.927,0.037
7100,0.036,0.928,0.036
7200,0.037,0.931,0.032
7300,0.036,0.932,0.032
7400,0.036,0.929,0.035
7500,0.035,0.930,0.035
7600,0.038,0.928,0.034
7700,0.035,0.929,0.036
7800,0.036,0.927,0.037
7900,0.033,0.931,0.036
8000,0.034,0.935,0.031
8100,0.036,0.933,0.031
8200,0.036,0.933,0.031
8300,0.036,0.932,0.032
8400,0.034,0.930,0.036
8500,0.034,0.933,0.033
8600,0.034,0.938,0.028
8700,0.034,0.937,0.029
