time,n_A+p,n_B,n_AB
100,0.030,0.970,0.000
200,0.030,0.964,0.006
300,0.030,0.963,0.007
400,0.030,0.961,0.009
500,0.030,0.957,0.013
600,0.030,0.955,0.015
700,0.030,0.956,0.014
800,0.030,0.953,0.017
900,0.030,0.951,0.019
1000,0.032,0.948,0.020
1100,0.031,0.950,0.019
1200,0.031,0.948,0.021
1300,0.031,0.948,0.021
1400,0.031,0.946,0.023
1500,0.032,0.948,0.020
1600,0.032,0.949,0.019
1700,0.032,0.946,0.022
1800,0.032,0.944,0.024
1900,0.032,0.946,0.022
2000,0.032,0.943,0.025
2100,0.032,0.946,0.022
2200,0.032,0.941,0.027
2300,0.032,0.944,0.024
2400,0.032,0.944,0.024
2500,0.032,0.942,0.026
2600,0.032,0.942,0.026
2700,0.032,0.940,0.028
2800,0.034,0.935,0.031
2900,0.034,0.936,0.030
3000,0.034,0.935,0.031
3100,0.034,0.935,0.031
3200,0.034,0.934,0.032
3300,0.033,0.932,0.035
3400,0.032,0.931,0.037
3500,0.031,0.932,0.037
3600,0.031,0.938,0.031
3700,0.032,0.935,0.033
3800,0.032,0.934,0.034
3900,0.032,0.933,0.035
4000,0.032,0.930,0.038
4100,0.032,0.928,0.040
4200,0.032,0.929,0.039
4300,0.032,0.922,0.046
4400,0.032,0.922,0.046
4500,0.032,0.919,0.049
4600,0.032,0.914,0.054
4700,0.032,0.917,0.051
4800,0.032,0.914,0.054
4900,0.033,0.922,0.045
5000,0.032,0.926,0.042
5100,0.031,0.925,0.044
5200,0.031,0.925,0.044
5300,0.031,0.926,0.043
5400,0.031,0.922,0.047
5500,0.031,0.922,0.047
5600,0.030,0.919,0.051
5700,0.030,0.917,0.053
5800,0.030,0.915,0.055
5900,0.030,0.915,0.055
6000,0.030,0.914,0.056
6100,0.030,0.920,0.050
6200,0.032,0.924,0.044
6300,0.032,0.926,0.042
6400,0.032,0.925,0.043
6500,0.032,0.927,0.041
6600,0.031,0.929,0.040
6700,0.031,0.929,0.040
6800,0.033,0.930,0.037
6900,0.032,0.932,0.036
7000,0.031,0.934,0.035
7100,0.031,0.932,0.037
7200,0.031,0.929,0.040
7300,0.032,0.934,0.034
7400,0.032,0.938,0.030
7500,0.031,0.936,0.033
7600,0.031,0.930,0.039
7700,0.031,0.931,0.038
7800,0.030,0.923,0.047
7900,0.030,0.918,0.052
8000,0.032,0.917,0.051
8100,0.032,0.916,0.052
8200,0.032,0.921,0.047
8300,0.032,0.918,0.050
8400,0.032,0.918,0.050
8500,0.031,0.921,0.048
8600,0.031,0.915,0.054
8700,0.031,0.911,0.058
8800,0.031,0.912,0.057
8900,0.031,0.910,0.059
9000,0.033,0.905,0.062
9100,0.032,0.909,0.059
9200,0.031,0.905,0.064
9300,0.031,0.904,0.065
9400,0.031,0.899,0.070
9500,0.031,0.901,0.068
9600,0.031,0.903,0.066
9700,0.031,0.910,0.059
9800,0.030,0.910,0.060
9900,0.030,0.912,0.058
10000,0.030,0.919,0.051
10100,0.030,0.929,0.041
10200,0.030,0.926,0.044
10300,0.030,0.929,0.041
10400,0.030,0.931,0.039
10500,0.030,0.930,0.040
10600,0.030,0.926,0.044
10700,0.030,0.923,0.047
10800,0.031,0.924,0.045
10900,0.031,0.926,0.043
11000,0.030,0.929,0.041
11100,0.030,0.922,0.048
11200,0.032,0.919,0.049
11300,0.032,0.926,0.042
11400,0.031,0.929,0.040
11500,0.032,0.928,0.040
11600,0.030,0.923,0.047
11700,0.030,0.923,0.047
11800,0.030,0.918,0.052
11900,0.030,0.923,0.047
12000,0.030,0.931,0.039
12100,0.031,0.928,0.041
12200,0.030,0.928,0.042
12300,0.031,0.929,0.040
12400,0.031,0.925,0.044
12500,0.031,0.923,0.046
12600,0.031,0.919,0.050
12700,0.031,0.920,0.049
12800,0.031,0.925,0.044
12900,0.035,0.926,0.039
13000,0.037,0.923,0.040
13100,0.037,0.925,0.038
13200,0.036,0.927,0.037
13300,0.035,0.931,0.034
13400,0.035,0.930,0.035
13500,0.035,0.928,0.037
13600,0.034,0.924,0.042
13700,0.034,0.930,0.036
13800,0.034,0.925,0.041
13900,0.034,0.923,0.043
14000,0.033,0.920,0.047
14100,0.033,0.923,0.044
14200,0.033,0.920,0.047
14300,0.033,0.918,0.049
14400,0.033,0.917,0.050
14500,0.033,0.916,0.051
14600,0.033,0.915,0.052
14700,0.033,0.919,0.048
14800,0.033,0.915,0.052
14900,0.033,0.915,0.052
15000,0.032,0.923,0.045
15100,0.031,0.920,0.049
15200,0.031,0.923,0.046
15300,0.031,0.923,0.046
15400,0.031,0.917,0.052
15500,0.033,0.917,0.050
15600,0.034,0.915,0.051
15700,0.035,0.909,0.056
15800,0.035,0.912,0.053
15900,0.034,0.910,0.056
16000,0.036,0.909,0.055
16100,0.036,0.909,0.055
16200,0.035,0.909,0.056
16300,0.035,0.910,0.055
16400,0.036,0.910,0.054
16500,0.036,0.910,0.054
16600,0.036,0.913,0.051
16700,0.036,0.916,0.048
16800,0.035,0.911,0.054
16900,0.036,0.910,0.054
17000,0.036,0.912,0.052
17100,0.036,0.924,0.040
17200,0.034,0.919,0.047
17300,0.034,0.919,0.047
17400,0.033,0.916,0.051
17500,0.036,0.915,0.049
17600,0.036,0.916,0.048
17700,0.035,0.917,0.048
17800,0.034,0.914,0.052
17900,0.033,0.915,0.052
18000,0.033,0.918,0.049
18100,0.032,0.917,0.051
18200,0.032,0.913,0.055
18300,0.034,0.911,0.055
18400,0.034,0.914,0.052
18500,0.034,0.907,0.059
18600,0.035,0.915,0.050
18700,0.034,0.906,0.060
18800,0.033,0.907,0.060
18900,0.033,0.907,0.060
19000,0.035,0.911,0.054
19100,0.034,0.917,0.049
19200,0.034,0.916,0.050
19300,0.034,0.911,0.055
19400,0.034,0.907,0.059
19500,0.034,0.916,0.050
19600,0.034,0.918,0.048
19700,0.034,0.918,0.048
19800,0.034,0.920,0.046
19900,0.034,0.922,0.044
20000,0.034,0.929,0.037
20100,0.035,0.925,0.040
20200,0.035,0.924,0.041
20300,0.034,0.922,0.044
20400,0.034,0.923,0.043
20500,0.034,0.929,0.037
20600,0.034,0.926,0.040
20700,0.032,0.925,0.043
20800,0.032,0.921,0.047
20900,0.032,0.921,0.047
21000,0.032,0.926,0.042
21100,0.032,0.925,0.043
21200,0.032,0.925,0.043
21300,0.031,0.924,0.045
21400,0.031,0.924,0.045
21500,0.031,0.925,0.044
21600,0.032,0.926,0.042
21700,0.031,0.929,0.040
21800,0.031,0.928,0.041
21900,0.031,0.925,0.044
22000,0.032,0.923,0.045
22100,0.033,0.928,0.039
22200,0.033,0.930,0.037
22300,0.035,0.925,0.040
22400,0.034,0.924,0.042
22500,0.034,0.917,0.049
22600,0.034,0.922,0.044
22700,0.031,0.924,0.045
22800,0.031,0.925,0.044
22900,0.031,0.923,0.046
23000,0.031,0.923,0.046
23100,0.032,0.924,0.044
23200,0.032,0.927,0.041
23300,0.032,0.920,0.048
23400,0.034,0.919,0.047
23500,0.034,0.922,0.044
23600,0.033,0.919,0.048
23700,0.033,0.919,0.048
23800,0.035,0.917,0.048
23900,0.035,0.915,0.050
24000,0.037,0.912,0.051
24100,0.037,0.910,0.053
24200,0.034,0.909,0.057
24300,0.034,0.904,0.062
24400,0.035,0.903,0.062
24500,0.035,0.902,0.063
24600,0.034,0.912,0.054
24700,0.034,0.916,0.050
24800,0.034,0.912,0.054
24900,0.034,0.908,0.058
25000,0.034,0.912,0.054
25100,0.034,0.919,0.047
25200,0.033,0.917,0.050
25300,0.033,0.914,0.053
25400,0.034,0.919,0.047
25500,0.033,0.919,0.048
25600,0.033,0.923,0.044
25700,0.033,0.926,0.041
25800,0.033,0.918,0.049
25900,0.035,0.915,0.050
26000,0.035,0.909,0.056
26100,0.035,0.913,0.052
26200,0.035,0.918,0.047
26300,0.034,0.910,0.056
26400,0.035,0.913,0.052
26500,0.035,0.915,0.050
26600,0.037,0.920,0.043
26700,0.035,0.920,0.045
26800,0.035,0.917,0.048
26900,0.034,0.917,0.049
27000,0.034,0.912,0.054
27100,0.034,0.919,0.047
27200,0.036,0.922,0.042
27300,0.036,0.925,0.039
27400,0.035,0.922,0.043
27500,0.035,0.917,0.048
27600,0.034,0.913,0.053
27700,0.034,0.907,0.059
27800,0.034,0.907,0.059
27900,0.033,0.908,0.059
28000,0.035,0.904,0.061
28100,0.036,0.905,0.059
28200,0.035,0.900,0.065
28300,0.034,0.900,0.066
28400,0.034,0.898,0.068
28500,0.033,0.898,0.069
28600,0.034,0.896,0.070
28700,0.034,0.896,0.070
28800,0.034,0.893,0.073
28900,0.034,0.896,0.070
29000,0.034,0.894,0.072
29100,0.035,0.896,0.069
29200,0.034,0.902,0.064
29300,0.034,0.903,0.063
29400,0.034,0.906,0.060
29500,0.035,0.910,0.055
29600,0.035,0.909,0.056
29700,0.035,0.913,0.052
29800,0.035,0.912,0.053
29900,0.035,0.915,0.050
30000,0.033,0.910,0.057
30100,0.031,0.906,0.063
30200,0.031,0.909,0.060
30300,0.031,0.906,0.063
30400,0.031,0.904,0.065
30500,0.031,0.901,0.068
30600,0.031,0.903,0.066
30700,0.031,0.909,0.060
30800,0.031,0.916,0.053
30900,0.031,0.915,0.054
31000,0.032,0.916,0.052
31100,0.032,0.924,0.044
31200,0.031,0.922,0.047
31300,0.030,0.919,0.051
31400,0.030,0.922,0.048
31500,0.030,0.920,0.050
31600,0.030,0.920,0.050
31700,0.030,0.918,0.052
31800,0.034,0.914,0.052
31900,0.034,0.921,0.045
32000,0.034,0.921,0.045
32100,0.034,0.918,0.048
32200,0.034,0.926,0.040
32300,0.034,0.922,0.044
32400,0.033,0.916,0.051
32500,0.033,0.915,0.052
32600,0.033,0.914,0.053
32700,0.032,0.914,0.054
32800,0.032,0.917,0.051
32900,0.032,0.917,0.051
33000,0.033,0.919,0.048
33100,0.035,0.921,0.044
33200,0.034,0.925,0.041
33300,0.034,0.923,0.043
33400,0.034,0.920,0.046
33500,0.035,0.918,0.047
33600,0.035,0.920,0.045
33700,0.035,0.921,0.044
33800,0.035,0.925,0.040
33900,0.034,0.923,0.043
34000,0.034,0.919,0.047
34100,0.034,0.918,0.048
34200,0.034,0.917,0.049
34300,0.034,0.919,0.047
34400,0.034,0.916,0.050
34500,0.034,0.915,0.051
34600,0.034,0.915,0.051
