time,n_A+p,n_B,n_AB
500,0.030,0.908,0.062
1000,0.030,0.795,0.175
1500,0.034,0.670,0.296
2000,0.033,0.601,0.366
2500,0.041,0.444,0.515
3000,0.065,0.330,0.605
3500,0.068,0.293,0.639
4000,0.066,0.293,0.641
4500,0.053,0.317,0.630
5000,0.065,0.357,0.578
5500,0.057,0.239,0.704
6000,0.086,0.222,0.692
6500,0.102,0.205,0.693
7000,0.084,0.176,0.740
7500,0.093,0.219,0.688
8000,0.104,0.178,0.718
8500,0.125,0.161,0.714
9000,0.129,0.148,0.723
9500,0.123,0.139,0.738
10000,0.107,0.134,0.759
10500,0.162,0.119,0.719
11000,0.208,0.062,0.730
11500,0.293,0.048,0.659
12000,0.308,0.036,0.656
12500,0.395,0.013,0.592
13000,0.449,0.010,0.541
13500,0.442,0.007,0.551
14000,0.444,0.011,0.545
14500,0.422,0.012,0.566
15000,0.510,0.009,0.481
15500,0.545,0.005,0.450
16000,0.558,0.006,0.436
16500,0.566,0.006,0.428
17000,0.465,0.005,0.530
17500,0.411,0.012,0.577
18000,0.442,0.011,0.547
18500,0.529,0.006,0.465
19000,0.559,0.001,0.440
19500,0.602,0.003,0.395
20000,0.552,0.003,0.445
20500,0.575,0.004,0.421
21000,0.578,0.006,0.416
21500,0.561,0.016,0.423
22000,0.561,0.006,0.433
22500,0.533,0.009,0.458
23000,0.611,0.002,0.387
23500,0.590,0.002,0.408
24000,0.557,0.004,0.439
24500,0.522,0.008,0.470
25000,0.590,0.003,0.407
25500,0.633,0.006,0.361
26000,0.533,0.002,0.465
26500,0.500,0.011,0.489
27000,0.494,0.017,0.489
27500,0.410,0.018,0.572
28000,0.472,0.016,0.512
28500,0.427,0.020,0.553
29000,0.555,0.004,0.441
29500,0.473,0.004,0.523
30000,0.474,0.016,0.510
30500,0.463,0.007,0.530
31000,0.451,0.008,0.541
31500,0.528,0.012,0.460
32000,0.631,0.012,0.357
32500,0.519,0.009,0.472
33000,0.518,0.006,0.476
33500,0.543,0.005,0.452
34000,0.553,0.002,0.445
34500,0.494,0.006,0.500
35000,0.523,0.008,0.469
35500,0.469,0.008,0.523
36000,0.428,0.010,0.562
36500,0.474,0.013,0.513
37000,0.513,0.020,0.467
37500,0.416,0.008,0.576
38000,0.426,0.008,0.566
38500,0.471,0.016,0.513
39000,0.470,0.007,0.523
39500,0.437,0.012,0.551
40000,0.437,0.019,0.544
40500,0.487,0.008,0.505
41000,0.491,0.004,0.505
41500,0.519,0.014,0.467
42000,0.527,0.008,0.465
42500,0.549,0.005,0.446
43000,0.576,0.009,0.415
43500,0.532,0.005,0.463
44000,0.503,0.002,0.495
44500,0.522,0.005,0.473
45000,0.504,0.010,0.486
45500,0.480,0.008,0.512
46000,0.470,0.010,0.520
46500,0.528,0.014,0.458
47000,0.526,0.011,0.463
47500,0.553,0.009,0.438
48000,0.522,0.010,0.468
48500,0.494,0.006,0.500
49000,0.467,0.010,0.523
49500,0.491,0.011,0.498
50000,0.514,0.004,0.482
50500,0.493,0.006,0.501
51000,0.581,0.004,0.415
51500,0.549,0.006,0.445
52000,0.589,0.001,0.410
52500,0.608,0.000,0.392
53000,0.571,0.003,0.426
53500,0.593,0.003,0.404
54000,0.586,0.001,0.413
54500,0.643,0.003,0.354
55000,0.688,0.001,0.311
55500,0.656,0.002,0.342
56000,0.577,0.003,0.420
56500,0.558,0.005,0.437
57000,0.483,0.008,0.509
57500,0.534,0.008,0.458
58000,0.469,0.006,0.525
58500,0.532,0.007,0.461
59000,0.493,0.007,0.500
59500,0.525,0.015,0.460
60000,0.569,0.004,0.427
60500,0.574,0.006,0.420
61000,0.548,0.013,0.439
61500,0.617,0.001,0.382
62000,0.609,0.000,0.391
62500,0.576,0.004,0.420
63000,0.555,0.007,0.438
63500,0.564,0.003,0.433
64000,0.596,0.006,0.398
64500,0.587,0.002,0.411
65000,0.606,0.007,0.387
65500,0.546,0.001,0.453
66000,0.541,0.008,0.451
66500,0.470,0.019,0.511
67000,0.565,0.004,0.431
67500,0.582,0.008,0.410
68000,0.576,0.007,0.417
68500,0.589,0.009,0.402
69000,0.601,0.006,0.393
69500,0.525,0.010,0.465
70000,0.417,0.011,0.572
70500,0.458,0.019,0.523
71000,0.430,0.005,0.565
71500,0.482,0.012,0.506
72000,0.511,0.005,0.484
72500,0.484,0.011,0.505
73000,0.471,0.013,0.516
73500,0.533,0.005,0.462
74000,0.558,0.003,0.439
74500,0.510,0.004,0.486
75000,0.475,0.007,0.518
75500,0.498,0.015,0.487
76000,0.537,0.004,0.459
76500,0.465,0.006,0.529
77000,0.534,0.014,0.452
77500,0.594,0.004,0.402
78000,0.573,0.012,0.415
78500,0.555,0.010,0.435
79000,0.516,0.007,0.477
79500,0.530,0.010,0.460
80000,0.534,0.004,0.462
80500,0.584,0.009,0.407
81000,0.532,0.006,0.462
81500,0.604,0.002,0.394
82000,0.550,0.006,0.444
82500,0.517,0.002,0.481
83000,0.513,0.009,0.478
83500,0.464,0.004,0.532
84000,0.483,0.012,0.505
84500,0.465,0.010,0.525
85000,0.457,0.002,0.541
85500,0.456,0.009,0.535
86000,0.425,0.013,0.562
86500,0.473,0.009,0.518
87000,0.377,0.012,0.611
87500,0.436,0.007,0.557
88000,0.461,0.008,0.531
88500,0.483,0.014,0.503
89000,0.498,0.004,0.498
89500,0.550,0.004,0.446
90000,0.515,0.003,0.482
90500,0.544,0.003,0.453
91000,0.581,0.007,0.412
91500,0.489,0.008,0.503
92000,0.505,0.006,0.489
92500,0.491,0.004,0.505
93000,0.518,0.010,0.472
93500,0.503,0.006,0.491
94000,0.505,0.009,0.486
94500,0.555,0.015,0.430
95000,0.502,0.009,0.489
95500,0.491,0.004,0.505
96000,0.610,0.005,0.385
96500,0.652,0.007,0.341
97000,0.636,0.003,0.361
97500,0.649,0.004,0.347
98000,0.654,0.004,0.342
98500,0.622,0.006,0.372
99000,0.573,0.005,0.422
99500,0.543,0.010,0.447
100000,0.599,0.006,0.395
100500,0.652,0.007,0.341
101000,0.602,0.005,0.393
101500,0.633,0.010,0.357
102000,0.604,0.007,0.389
102500,0.615,0.006,0.379
103000,0.627,0.004,0.369
103500,0.597,0.000,0.403
104000,0.608,0.004,0.388
104500,0.601,0.002,0.397
105000,0.556,0.003,0.441
105500,0.512,0.006,0.482
106000,0.534,0.005,0.461
106500,0.454,0.012,0.534
107000,0.456,0.010,0.534
107500,0.497,0.003,0.500
108000,0.505,0.003,0.492
108500,0.487,0.005,0.508
109000,0.458,0.018,0.524
109500,0.485,0.010,0.505
110000,0.502,0.004,0.494
110500,0.543,0.009,0.448
111000,0.520,0.006,0.474
111500,0.526,0.004,0.470
112000,0.464,0.001,0.535
112500,0.466,0.011,0.523
113000,0.498,0.005,0.497
113500,0.483,0.008,0.509
114000,0.493,0.002,0.505
114500,0.522,0.007,0.471
115000,0.479,0.007,0.514
115500,0.525,0.005,0.470
116000,0.572,0.002,0.426
116500,0.584,0.000,0.416
117000,0.587,0.004,0.409
117500,0.559,0.005,0.436
118000,0.634,0.002,0.364
118500,0.593,0.007,0.400
119000,0.552,0.005,0.443
119500,0.552,0.008,0.440
120000,0.566,0.006,0.428
120500,0.565,0.005,0.430
121000,0.551,0.006,0.443
121500,0.503,0.007,0.490
122000,0.504,0.006,0.490
122500,0.522,0.013,0.465
123000,0.553,0.011,0.436
123500,0.487,0.003,0.510
124000,0.514,0.006,0.480
124500,0.496,0.015,0.489
125000,0.451,0.013,0.536
125500,0.455,0.007,0.538
126000,0.538,0.008,0.454
126500,0.560,0.001,0.439
127000,0.581,0.011,0.408
127500,0.609,0.002,0.389
128000,0.585,0.002,0.413
128500,0.678,0.005,0.317
129000,0.689,0.004,0.307
129500,0.653,0.005,0.342
130000,0.620,0.006,0.374
130500,0.593,0.006,0.401
131000,0.562,0.007,0.431
131500,0.509,0.006,0.485
132000,0.517,0.008,0.475
132500,0.486,0.004,0.510
133000,0.585,0.002,0.413
133500,0.617,0.005,0.378
134000,0.586,0.006,0.408
134500,0.565,0.005,0.430
135000,0.538,0.002,0.460
135500,0.511,0.007,0.482
136000,0.480,0.004,0.516
136500,0.585,0.009,0.406
137000,0.575,0.006,0.419
137500,0.563,0.009,0.428
138000,0.559,0.005,0.436
138500,0.610,0.002,0.388
139000,0.586,0.005,0.409
139500,0.488,0.010,0.502
140000,0.556,0.012,0.432
140500,0.471,0.005,0.524
141000,0.538,0.008,0.454
141500,0.565,0.007,0.428
142000,0.487,0.012,0.501
142500,0.521,0.020,0.459
143000,0.510,0.012,0.478
143500,0.496,0.003,0.501
144000,0.446,0.005,0.549
144500,0.469,0.008,0.523
145000,0.499,0.011,0.490
145500,0.435,0.018,0.547
146000,0.430,0.019,0.551
146500,0.557,0.009,0.434
147000,0.495,0.001,0.504
147500,0.477,0.018,0.505
148000,0.517,0.005,0.478
148500,0.557,0.002,0.441
149000,0.623,0.001,0.376
149500,0.656,0.000,0.344
150000,0.580,0.008,0.412
150500,0.568,0.010,0.422
151000,0.512,0.011,0.477
151500,0.577,0.005,0.418
152000,0.515,0.007,0.478
152500,0.560,0.004,0.436
153000,0.573,0.006,0.421
153500,0.584,0.004,0.412
154000,0.658,0.001,0.341
154500,0.630,0.001,0.369
155000,0.595,0.002,0.403
155500,0.590,0.002,0.408
156000,0.620,0.000,0.380
156500,0.620,0.006,0.374
157000,0.574,0.004,0.422
157500,0.610,0.008,0.382
158000,0.670,0.006,0.324
158500,0.631,0.006,0.363
159000,0.621,0.000,0.379
159500,0.640,0.007,0.353
160000,0.617,0.006,0.377
160500,0.611,0.001,0.388
161000,0.534,0.006,0.460
161500,0.505,0.005,0.490
162000,0.466,0.006,0.528
162500,0.531,0.006,0.463
163000,0.487,0.005,0.508
163500,0.491,0.005,0.504
164000,0.508,0.009,0.483
164500,0.539,0.007,0.454
165000,0.518,0.002,0.480
165500,0.515,0.001,0.484
166000,0.549,0.005,0.446
166500,0.582,0.001,0.417
167000,0.527,0.008,0.465
167500,0.542,0.008,0.450
168000,0.526,0.012,0.462
168500,0.495,0.008,0.497
169000,0.495,0.010,0.495
169500,0.513,0.004,0.483
170000,0.500,0.005,0.495
170500,0.503,0.010,0.487
171000,0.518,0.007,0.475
171500,0.574,0.008,0.418
172000,0.557,0.007,0.436
172500,0.585,0.004,0.411
173000,0.531,0.003,0.466
173500,0.605,0.008,0.387
174000,0.596,0.004,0.400
174500,0.581,0.006,0.413
175000,0.577,0.008,0.415
175500,0.538,0.005,0.457
176000,0.552,0.020,0.428
176500,0.484,0.006,0.510
177000,0.484,0.006,0.510
177500,0.517,0.003,0.480
178000,0.486,0.009,0.505
178500,0.417,0.007,0.576
179000,0.458,0.014,0.528
179500,0.435,0.010,0.555
180000,0.525,0.009,0.466
180500,0.552,0.003,0.445
181000,0.614,0.006,0.380
181500,0.545,0.009,0.446
182000,0.506,0.003,0.491
182500,0.481,0.011,0.508
183000,0.569,0.002,0.429
183500,0.550,0.002,0.448
184000,0.557,0.010,0.433
184500,0.513,0.009,0.478
185000,0.483,0.007,0.510
185500,0.484,0.005,0.511
186000,0.444,0.006,0.550
186500,0.396,0.014,0.590
187000,0.420,0.020,0.560
187500,0.473,0.016,0.511
188000,0.520,0.013,0.467
188500,0.473,0.006,0.521
189000,0.463,0.017,0.520
189500,0.435,0.008,0.557
190000,0.429,0.014,0.557
190500,0.450,0.023,0.527
191000,0.458,0.028,0.514
191500,0.443,0.015,0.542
192000,0.443,0.010,0.547
192500,0.468,0.013,0.519
193000,0.438,0.009,0.553
193500,0.401,0.023,0.576
194000,0.386,0.026,0.588
194500,0.403,0.025,0.572
195000,0.407,0.027,0.566
195500,0.346,0.021,0.633
196000,0.334,0.029,0.637
196500,0.380,0.022,0.598
197000,0.432,0.018,0.550
197500,0.481,0.006,0.513
198000,0.487,0.019,0.494
198500,0.536,0.008,0.456
199000,0.549,0.008,0.443
199500,0.542,0.005,0.453
200000,0.568,0.002,0.430
200500,0.592,0.003,0.405
201000,0.570,0.001,0.429
201500,0.541,0.005,0.454
202000,0.537,0.004,0.459
202500,0.544,0.001,0.455
203000,0.539,0.005,0.456
203500,0.517,0.005,0.478
204000,0.567,0.003,0.430
204500,0.604,0.007,0.389
205000,0.591,0.001,0.408
205500,0.510,0.005,0.485
206000,0.504,0.007,0.489
206500,0.501,0.005,0.494
207000,0.581,0.007,0.412
207500,0.567,0.007,0.426
208000,0.559,0.002,0.439
208500,0.498,0.014,0.488
209000,0.485,0.007,0.508
209500,0.506,0.005,0.489
210000,0.522,0.003,0.475
210500,0.523,0.005,0.472
211000,0.470,0.007,0.523
211500,0.492,0.015,0.493
212000,0.440,0.011,0.549
212500,0.518,0.001,0.481
213000,0.578,0.007,0.415
213500,0.568,0.001,0.431
214000,0.607,0.003,0.390
214500,0.603,0.002,0.395
215000,0.610,0.002,0.388
215500,0.650,0.000,0.350
216000,0.612,0.003,0.385
216500,0.567,0.004,0.429
217000,0.596,0.000,0.404
217500,0.531,0.004,0.465
218000,0.577,0.006,0.417
218500,0.524,0.013,0.463
219000,0.483,0.013,0.504
219500,0.576,0.009,0.415
220000,0.597,0.006,0.397
220500,0.573,0.005,0.422
221000,0.514,0.007,0.479
221500,0.484,0.007,0.509
222000,0.422,0.006,0.572
222500,0.409,0.008,0.583
223000,0.509,0.015,0.476
223500,0.518,0.007,0.475
224000,0.522,0.013,0.465
224500,0.464,0.017,0.519
225000,0.497,0.014,0.489
225500,0.473,0.009,0.518
226000,0.550,0.012,0.438
226500,0.542,0.004,0.454
227000,0.548,0.002,0.450
227500,0.632,0.003,0.365
228000,0.640,0.001,0.359
228500,0.652,0.004,0.344
229000,0.594,0.005,0.401
229500,0.535,0.004,0.461
230000,0.463,0.007,0.530
230500,0.481,0.009,0.510
231000,0.494,0.009,0.497
231500,0.530,0.006,0.464
232000,0.499,0.010,0.491
232500,0.470,0.003,0.527
233000,0.496,0.004,0.500
233500,0.529,0.001,0.470
