time,n_A+p,n_B,n_AB
500,0.030,0.928,0.042
1000,0.030,0.911,0.059
1500,0.030,0.882,0.088
2000,0.030,0.861,0.109
2500,0.031,0.885,0.084
3000,0.031,0.864,0.105
3500,0.033,0.853,0.114
4000,0.030,0.903,0.067
4500,0.030,0.867,0.103
5000,0.033,0.821,0.146
5500,0.031,0.818,0.151
6000,0.032,0.796,0.172
6500,0.030,0.772,0.198
7000,0.031,0.763,0.206
7500,0.039,0.668,0.293
8000,0.037,0.740,0.223
8500,0.032,0.742,0.226
9000,0.037,0.771,0.192
9500,0.032,0.785,0.183
10000,0.031,0.779,0.190
10500,0.037,0.800,0.163
11000,0.032,0.811,0.157
11500,0.031,0.827,0.142
12000,0.030,0.820,0.150
12500,0.030,0.803,0.167
13000,0.030,0.832,0.138
13500,0.031,0.814,0.155
14000,0.030,0.757,0.213
14500,0.032,0.764,0.204
15000,0.034,0.771,0.195
15500,0.035,0.770,0.195
16000,0.032,0.791,0.177
16500,0.030,0.807,0.163
17000,0.030,0.825,0.145
17500,0.033,0.720,0.247
18000,0.031,0.734,0.235
18500,0.031,0.797,0.172
19000,0.033,0.758,0.209
19500,0.031,0.822,0.147
20000,0.032,0.753,0.215
20500,0.035,0.754,0.211
21000,0.035,0.744,0.221
21500,0.032,0.713,0.255
22000,0.031,0.771,0.198
22500,0.034,0.749,0.217
23000,0.035,0.747,0.218
23500,0.033,0.758,0.209
24000,0.031,0.766,0.203
24500,0.035,0.684,0.281
25000,0.035,0.735,0.230
25500,0.038,0.816,0.146
26000,0.032,0.781,0.187
26500,0.033,0.742,0.225
27000,0.032,0.797,0.171
27500,0.031,0.842,0.127
28000,0.031,0.817,0.152
28500,0.033,0.773,0.194
29000,0.032,0.826,0.142
29500,0.030,0.806,0.164
30000,0.030,0.788,0.182
30500,0.031,0.812,0.157
31000,0.030,0.855,0.115
31500,0.030,0.847,0.123
32000,0.030,0.816,0.154
32500,0.030,0.833,0.137
33000,0.030,0.856,0.114
33500,0.030,0.786,0.184
34000,0.031,0.828,0.141
34500,0.030,0.808,0.162
35000,0.031,0.883,0.086
35500,0.030,0.829,0.141
36000,0.031,0.799,0.170
36500,0.030,0.778,0.192
37000,0.031,0.825,0.144
37500,0.032,0.799,0.169
38000,0.032,0.795,0.173
38500,0.033,0.749,0.218
39000,0.035,0.770,0.195
39500,0.032,0.703,0.265
40000,0.035,0.790,0.175
40500,0.031,0.800,0.169
41000,0.030,0.834,0.136
41500,0.030,0.829,0.141
42000,0.031,0.793,0.176
42500,0.030,0.864,0.106
43000,0.031,0.767,0.202
43500,0.032,0.776,0.192
44000,0.032,0.732,0.236
44500,0.031,0.708,0.261
45000,0.032,0.774,0.194
45500,0.031,0.842,0.127
46000,0.030,0.895,0.075
46500,0.030,0.882,0.088
47000,0.030,0.856,0.114
47500,0.030,0.833,0.137
48000,0.030,0.889,0.081
48500,0.031,0.796,0.173
49000,0.031,0.836,0.133
49500,0.031,0.796,0.173
50000,0.030,0.828,0.142
50500,0.030,0.821,0.149
51000,0.030,0.790,0.180
51500,0.033,0.777,0.190
52000,0.032,0.796,0.172
52500,0.033,0.774,0.193
53000,0.031,0.856,0.113
53500,0.032,0.857,0.111
54000,0.030,0.895,0.075
54500,0.031,0.875,0.094
55000,0.030,0.904,0.066
55500,0.032,0.805,0.163
56000,0.030,0.760,0.210
56500,0.034,0.740,0.226
57000,0.033,0.724,0.243
57500,0.037,0.738,0.225
58000,0.033,0.762,0.205
58500,0.031,0.788,0.181
59000,0.030,0.860,0.110
59500,0.033,0.847,0.120
60000,0.031,0.793,0.176
60500,0.033,0.783,0.184
61000,0.032,0.809,0.159
61500,0.034,0.812,0.154
62000,0.031,0.806,0.163
62500,0.031,0.809,0.160
63000,0.030,0.825,0.145
63500,0.031,0.824,0.145
64000,0.033,0.726,0.241
64500,0.031,0.749,0.220
65000,0.031,0.779,0.190
65500,0.034,0.792,0.174
66000,0.034,0.807,0.159
66500,0.031,0.804,0.165
67000,0.030,0.837,0.133
67500,0.033,0.811,0.156
68000,0.030,0.813,0.157
68500,0.030,0.864,0.106
69000,0.030,0.839,0.131
69500,0.030,0.818,0.152
70000,0.030,0.877,0.093
70500,0.032,0.862,0.106
71000,0.031,0.866,0.103
71500,0.030,0.824,0.146
72000,0.032,0.753,0.215
72500,0.030,0.812,0.158
73000,0.031,0.830,0.139
73500,0.033,0.805,0.162
74000,0.030,0.866,0.104
74500,0.031,0.832,0.137
75000,0.032,0.809,0.159
75500,0.031,0.849,0.120
76000,0.030,0.846,0.124
76500,0.030,0.823,0.147
77000,0.031,0.830,0.139
77500,0.030,0.833,0.137
78000,0.031,0.853,0.116
78500,0.031,0.853,0.116
79000,0.030,0.832,0.138
79500,0.031,0.812,0.157
80000,0.033,0.795,0.172
80500,0.032,0.811,0.157
81000,0.031,0.828,0.141
81500,0.032,0.790,0.178
82000,0.033,0.789,0.178
82500,0.031,0.812,0.157
83000,0.034,0.809,0.157
83500,0.032,0.781,0.187
84000,0.032,0.764,0.204
84500,0.035,0.784,0.181
85000,0.032,0.829,0.139
85500,0.033,0.822,0.145
86000,0.033,0.797,0.170
86500,0.033,0.816,0.151
87000,0.032,0.840,0.128
87500,0.031,0.802,0.167
88000,0.037,0.786,0.177
88500,0.034,0.735,0.231
89000,0.031,0.729,0.240
89500,0.030,0.834,0.136
90000,0.031,0.837,0.132
90500,0.030,0.810,0.160
91000,0.034,0.782,0.184
91500,0.034,0.803,0.163
92000,0.033,0.789,0.178
92500,0.031,0.719,0.250
93000,0.033,0.763,0.204
93500,0.031,0.787,0.182
94000,0.030,0.791,0.179
94500,0.031,0.771,0.198
95000,0.030,0.853,0.117
95500,0.031,0.838,0.131
96000,0.031,0.862,0.107
96500,0.030,0.911,0.059
97000,0.030,0.897,0.073
97500,0.030,0.809,0.161
98000,0.030,0.833,0.137
98500,0.033,0.854,0.113
99000,0.034,0.863,0.103
99500,0.030,0.876,0.094
100000,0.030,0.896,0.074
100500,0.030,0.832,0.138
101000,0.034,0.838,0.128
101500,0.031,0.831,0.138
102000,0.030,0.861,0.109
102500,0.031,0.811,0.158
103000,0.034,0.790,0.176
103500,0.031,0.760,0.209
104000,0.032,0.833,0.135
104500,0.032,0.831,0.137
105000,0.031,0.791,0.178
105500,0.030,0.820,0.150
106000,0.033,0.780,0.187
106500,0.034,0.807,0.159
107000,0.033,0.771,0.196
107500,0.031,0.818,0.151
108000,0.031,0.779,0.190
108500,0.034,0.796,0.170
