time,n_A+p,n_B,n_AB
1000,0.193,0.231,0.576
2000,0.108,0.145,0.747
3000,0.081,0.128,0.791
4000,0.070,0.094,0.836
5000,0.085,0.081,0.834
6000,0.081,0.090,0.829
7000,0.088,0.093,0.819
8000,0.072,0.091,0.837
9000,0.073,0.090,0.837
10000,0.094,0.085,0.821
11000,0.072,0.086,0.842
12000,0.089,0.067,0.844
13000,0.088,0.073,0.839
14000,0.114,0.073,0.813
15000,0.085,0.058,0.857
16000,0.072,0.074,0.854
17000,0.054,0.090,0.856
18000,0.082,0.091,0.827
19000,0.055,0.100,0.845
20000,0.064,0.081,0.855
21000,0.085,0.079,0.836
22000,0.095,0.056,0.849
23000,0.113,0.056,0.831
24000,0.098,0.072,0.830
25000,0.087,0.056,0.857
26000,0.095,0.080,0.825
27000,0.072,0.081,0.847
28000,0.060,0.103,0.837
29000,0.081,0.094,0.825
30000,0.083,0.094,0.823
31000,0.093,0.091,0.816
32000,0.088,0.071,0.841
33000,0.075,0.095,0.830
34000,0.072,0.083,0.845
35000,0.072,0.083,0.845
36000,0.075,0.094,0.831
37000,0.075,0.064,0.861
38000,0.076,0.088,0.836
39000,0.071,0.083,0.846
40000,0.079,0.098,0.823
41000,0.080,0.119,0.801
42000,0.077,0.087,0.836
43000,0.089,0.081,0.830
44000,0.083,0.079,0.838
45000,0.086,0.068,0.846
46000,0.076,0.064,0.860
47000,0.090,0.087,0.823
48000,0.083,0.091,0.826
49000,0.082,0.105,0.813
50000,0.091,0.104,0.805
51000,0.078,0.077,0.845
52000,0.086,0.096,0.818
53000,0.071,0.079,0.850
54000,0.075,0.065,0.860
55000,0.086,0.067,0.847
56000,0.071,0.074,0.855
57000,0.073,0.076,0.851
58000,0.073,0.084,0.843
59000,0.085,0.071,0.844
60000,0.079,0.074,0.847
61000,0.072,0.071,0.857
62000,0.072,0.086,0.842
63000,0.074,0.063,0.863
64000,0.083,0.087,0.830
65000,0.067,0.090,0.843
66000,0.080,0.107,0.813
67000,0.070,0.106,0.824
68000,0.058,0.087,0.855
69000,0.071,0.086,0.843
70000,0.094,0.061,0.845
71000,0.078,0.079,0.843
72000,0.097,0.063,0.840
73000,0.086,0.058,0.856
74000,0.073,0.070,0.857
75000,0.073,0.074,0.853
76000,0.085,0.069,0.846
77000,0.082,0.078,0.840
78000,0.093,0.069,0.838
79000,0.075,0.073,0.852
80000,0.084,0.062,0.854
81000,0.084,0.065,0.851
82000,0.095,0.047,0.858
83000,0.086,0.065,0.849
84000,0.101,0.095,0.804
85000,0.100,0.085,0.815
86000,0.092,0.080,0.828
87000,0.070,0.101,0.829
88000,0.068,0.092,0.840
89000,0.085,0.073,0.842
90000,0.069,0.082,0.849
91000,0.053,0.090,0.857
92000,0.055,0.083,0.862
93000,0.075,0.121,0.804
94000,0.076,0.087,0.837
95000,0.097,0.084,0.819
96000,0.088,0.095,0.817
97000,0.100,0.106,0.794
98000,0.100,0.092,0.808
99000,0.104,0.101,0.795
100000,0.084,0.091,0.825
101000,0.093,0.105,0.802
102000,0.069,0.090,0.841
103000,0.075,0.093,0.832
104000,0.069,0.119,0.812
105000,0.076,0.082,0.842
106000,0.058,0.082,0.860
107000,0.049,0.101,0.850
108000,0.080,0.087,0.833
109000,0.077,0.095,0.828
110000,0.060,0.099,0.841
111000,0.083,0.093,0.824
112000,0.072,0.084,0.844
113000,0.058,0.065,0.877
114000,0.091,0.080,0.829
115000,0.077,0.093,0.830
116000,0.084,0.082,0.834
117000,0.084,0.085,0.831
118000,0.077,0.080,0.843
119000,0.115,0.075,0.810
120000,0.105,0.087,0.808
121000,0.073,0.100,0.827
122000,0.095,0.114,0.791
123000,0.085,0.087,0.828
124000,0.076,0.091,0.833
125000,0.069,0.074,0.857
126000,0.074,0.079,0.847
127000,0.066,0.096,0.838
128000,0.081,0.085,0.834
129000,0.081,0.085,0.834
