time,n_A+p,n_B,n_AB
1000,0.249,0.351,0.400
2000,0.276,0.294,0.430
3000,0.250,0.291,0.459
4000,0.210,0.350,0.440
5000,0.228,0.306,0.466
6000,0.230,0.352,0.418
7000,0.216,0.328,0.456
8000,0.259,0.293,0.448
9000,0.231,0.323,0.446
10000,0.195,0.336,0.469
11000,0.291,0.249,0.460
12000,0.333,0.222,0.445
13000,0.332,0.245,0.423
14000,0.234,0.311,0.455
15000,0.329,0.247,0.424
16000,0.362,0.180,0.458
17000,0.294,0.268,0.438
18000,0.290,0.241,0.469
19000,0.351,0.241,0.408
20000,0.317,0.245,0.438
21000,0.393,0.198,0.409
22000,0.331,0.226,0.443
23000,0.354,0.233,0.413
24000,0.339,0.224,0.437
25000,0.303,0.249,0.448
26000,0.233,0.304,0.463
27000,0.239,0.275,0.486
28000,0.248,0.264,0.488
29000,0.263,0.270,0.467
30000,0.207,0.311,0.482
31000,0.212,0.393,0.395
32000,0.219,0.328,0.453
33000,0.189,0.316,0.495
34000,0.258,0.252,0.490
35000,0.363,0.192,0.445
36000,0.323,0.249,0.428
37000,0.258,0.271,0.471
38000,0.239,0.298,0.463
39000,0.305,0.270,0.425
40000,0.284,0.287,0.429
41000,0.252,0.278,0.470
42000,0.215,0.322,0.463
43000,0.217,0.330,0.453
44000,0.249,0.303,0.448
45000,0.275,0.269,0.456
46000,0.300,0.303,0.397
47000,0.314,0.257,0.429
48000,0.289,0.241,0.470
49000,0.378,0.199,0.423
50000,0.325,0.233,0.442
51000,0.328,0.250,0.422
52000,0.279,0.261,0.460
53000,0.298,0.272,0.430
54000,0.237,0.288,0.475
55000,0.232,0.325,0.443
56000,0.239,0.288,0.473
57000,0.313,0.206,0.481
58000,0.312,0.241,0.447
59000,0.287,0.250,0.463
60000,0.225,0.293,0.482
61000,0.308,0.264,0.428
62000,0.259,0.316,0.425
63000,0.227,0.318,0.455
64000,0.257,0.325,0.418
65000,0.296,0.229,0.475
66000,0.340,0.198,0.462
67000,0.316,0.250,0.434
68000,0.251,0.307,0.442
69000,0.289,0.289,0.422
70000,0.315,0.269,0.416
71000,0.317,0.226,0.457
72000,0.315,0.189,0.496
73000,0.257,0.246,0.497
74000,0.267,0.294,0.439
75000,0.368,0.233,0.399
76000,0.318,0.272,0.410
77000,0.294,0.304,0.402
78000,0.204,0.336,0.460
79000,0.287,0.271,0.442
80000,0.269,0.283,0.448
81000,0.252,0.313,0.435
82000,0.315,0.244,0.441
83000,0.279,0.215,0.506
84000,0.314,0.231,0.455
85000,0.264,0.287,0.449
86000,0.263,0.310,0.427
87000,0.217,0.330,0.453
88000,0.209,0.389,0.402
89000,0.259,0.309,0.432
90000,0.230,0.305,0.465
91000,0.224,0.309,0.467
92000,0.231,0.362,0.407
93000,0.299,0.241,0.460
94000,0.264,0.273,0.463
95000,0.285,0.271,0.444
96000,0.228,0.348,0.424
97000,0.276,0.273,0.451
98000,0.253,0.343,0.404
99000,0.312,0.287,0.401
100000,0.346,0.241,0.413
101000,0.349,0.223,0.428
102000,0.316,0.241,0.443
103000,0.250,0.310,0.440
104000,0.286,0.243,0.471
105000,0.284,0.265,0.451
106000,0.330,0.230,0.440
107000,0.290,0.258,0.452
108000,0.254,0.295,0.451
109000,0.297,0.264,0.439
110000,0.365,0.224,0.411
111000,0.266,0.327,0.407
112000,0.247,0.308,0.445
113000,0.255,0.290,0.455
114000,0.244,0.276,0.480
115000,0.277,0.252,0.471
116000,0.304,0.278,0.418
117000,0.309,0.246,0.445
118000,0.289,0.244,0.467
119000,0.270,0.271,0.459
120000,0.312,0.255,0.433
121000,0.353,0.253,0.394
122000,0.303,0.228,0.469
123000,0.305,0.251,0.444
124000,0.277,0.273,0.450
125000,0.300,0.218,0.482
126000,0.262,0.296,0.442
127000,0.233,0.310,0.457
128000,0.240,0.319,0.441
129000,0.207,0.402,0.391
130000,0.216,0.324,0.460
131000,0.292,0.320,0.388
132000,0.235,0.284,0.481
133000,0.236,0.348,0.416
134000,0.311,0.264,0.425
135000,0.353,0.223,0.424
136000,0.330,0.234,0.436
137000,0.255,0.280,0.465
138000,0.249,0.290,0.461
139000,0.294,0.234,0.472
140000,0.321,0.245,0.434
141000,0.349,0.232,0.419
142000,0.319,0.197,0.484
143000,0.274,0.274,0.452
144000,0.246,0.254,0.500
145000,0.274,0.305,0.421
146000,0.248,0.321,0.431
147000,0.262,0.281,0.457
148000,0.304,0.300,0.396
149000,0.246,0.320,0.434
150000,0.194,0.383,0.423
151000,0.233,0.360,0.407
152000,0.215,0.319,0.466
153000,0.226,0.262,0.512
154000,0.217,0.325,0.458
155000,0.303,0.254,0.443
156000,0.256,0.313,0.431
157000,0.244,0.291,0.465
158000,0.251,0.272,0.477
159000,0.309,0.267,0.424
160000,0.340,0.226,0.434
161000,0.255,0.274,0.471
162000,0.241,0.338,0.421
163000,0.281,0.253,0.466
164000,0.322,0.225,0.453
165000,0.314,0.214,0.472
166000,0.386,0.216,0.398
167000,0.304,0.230,0.466
168000,0.238,0.303,0.459
169000,0.268,0.266,0.466
170000,0.278,0.268,0.454
171000,0.214,0.299,0.487
172000,0.215,0.310,0.475
173000,0.221,0.344,0.435
174000,0.224,0.345,0.431
175000,0.230,0.307,0.463
176000,0.270,0.258,0.472
177000,0.317,0.261,0.422
178000,0.284,0.256,0.460
179000,0.234,0.298,0.468
180000,0.337,0.246,0.417
181000,0.265,0.286,0.449
182000,0.254,0.334,0.412
183000,0.228,0.342,0.430
184000,0.248,0.303,0.449
185000,0.268,0.290,0.442
186000,0.215,0.340,0.445
187000,0.238,0.319,0.443
188000,0.279,0.241,0.480
189000,0.275,0.264,0.461
190000,0.249,0.320,0.431
191000,0.321,0.182,0.497
192000,0.345,0.212,0.443
193000,0.333,0.227,0.440
194000,0.277,0.292,0.431
195000,0.288,0.245,0.467
196000,0.292,0.287,0.421
197000,0.292,0.289,0.419
198000,0.270,0.266,0.464
199000,0.246,0.293,0.461
200000,0.295,0.248,0.457
201000,0.270,0.306,0.424
202000,0.257,0.324,0.419
203000,0.247,0.280,0.473
204000,0.276,0.318,0.406
205000,0.346,0.209,0.445
206000,0.261,0.286,0.453
207000,0.327,0.242,0.431
208000,0.291,0.213,0.496
209000,0.314,0.266,0.420
210000,0.279,0.273,0.448
211000,0.295,0.294,0.411
212000,0.226,0.312,0.462
213000,0.210,0.326,0.464
214000,0.218,0.335,0.447
215000,0.236,0.301,0.463
216000,0.208,0.343,0.449
217000,0.204,0.363,0.433
218000,0.267,0.284,0.449
219000,0.261,0.301,0.438
220000,0.261,0.321,0.418
221000,0.206,0.335,0.459
222000,0.260,0.309,0.431
223000,0.225,0.343,0.432
224000,0.272,0.267,0.461
225000,0.307,0.260,0.433
226000,0.261,0.276,0.463
227000,0.251,0.319,0.430
228000,0.230,0.263,0.507
229000,0.294,0.253,0.453
230000,0.345,0.210,0.445
231000,0.335,0.211,0.454
232000,0.306,0.220,0.474
233000,0.333,0.249,0.418
234000,0.317,0.208,0.475
235000,0.279,0.286,0.435
236000,0.287,0.264,0.449
237000,0.254,0.327,0.419
238000,0.176,0.381,0.443
239000,0.220,0.335,0.445
240000,0.313,0.275,0.412
241000,0.278,0.252,0.470
242000,0.270,0.311,0.419
243000,0.287,0.308,0.405
244000,0.219,0.360,0.421
245000,0.241,0.373,0.386
246000,0.284,0.284,0.432
247000,0.288,0.272,0.440
248000,0.340,0.224,0.436
249000,0.307,0.228,0.465
250000,0.302,0.228,0.470
251000,0.365,0.236,0.399
252000,0.342,0.202,0.456
253000,0.282,0.277,0.441
254000,0.320,0.261,0.419
255000,0.265,0.254,0.481
256000,0.227,0.307,0.466
257000,0.266,0.277,0.457
258000,0.234,0.322,0.444
259000,0.221,0.297,0.482
260000,0.308,0.247,0.445
261000,0.321,0.289,0.390
262000,0.292,0.247,0.461
263000,0.286,0.260,0.454
264000,0.339,0.237,0.424
265000,0.334,0.243,0.423
266000,0.320,0.192,0.488
267000,0.299,0.218,0.483
268000,0.319,0.253,0.428
269000,0.292,0.223,0.485
270000,0.347,0.233,0.420
271000,0.351,0.190,0.459
272000,0.445,0.176,0.379
273000,0.375,0.199,0.426
274000,0.344,0.231,0.425
275000,0.294,0.264,0.442
276000,0.303,0.272,0.425
277000,0.276,0.265,0.459
278000,0.229,0.300,0.471
279000,0.223,0.264,0.513
280000,0.258,0.291,0.451
281000,0.288,0.253,0.459
282000,0.350,0.243,0.407
283000,0.325,0.200,0.475
284000,0.356,0.201,0.443
285000,0.380,0.185,0.435
286000,0.306,0.255,0.439
287000,0.287,0.258,0.455
288000,0.206,0.356,0.438
289000,0.249,0.353,0.398
290000,0.207,0.337,0.456
291000,0.284,0.271,0.445
292000,0.250,0.312,0.438
293000,0.263,0.271,0.466
294000,0.289,0.228,0.483
295000,0.280,0.290,0.430
296000,0.251,0.372,0.377
297000,0.268,0.295,0.437
298000,0.237,0.307,0.456
299000,0.273,0.276,0.451
300000,0.356,0.212,0.432
301000,0.361,0.193,0.446
302000,0.224,0.342,0.434
303000,0.204,0.354,0.442
304000,0.255,0.317,0.428
305000,0.289,0.270,0.441
306000,0.290,0.283,0.427
307000,0.287,0.257,0.456
308000,0.301,0.242,0.457
309000,0.279,0.234,0.487
310000,0.239,0.258,0.503
311000,0.319,0.247,0.434
312000,0.361,0.227,0.412
313000,0.261,0.258,0.481
314000,0.251,0.283,0.466
315000,0.211,0.318,0.471
316000,0.168,0.367,0.465
317000,0.232,0.353,0.415
318000,0.185,0.359,0.456
319000,0.261,0.296,0.443
320000,0.331,0.241,0.428
321000,0.322,0.212,0.466
322000,0.334,0.232,0.434
323000,0.342,0.220,0.438
324000,0.297,0.230,0.473
325000,0.267,0.288,0.445
326000,0.257,0.287,0.456
327000,0.231,0.355,0.414
328000,0.259,0.315,0.426
329000,0.301,0.285,0.414
330000,0.311,0.249,0.440
331000,0.267,0.263,0.470
332000,0.241,0.288,0.471
333000,0.264,0.290,0.446
334000,0.329,0.176,0.495
335000,0.310,0.258,0.432
336000,0.342,0.234,0.424
337000,0.286,0.247,0.467
338000,0.326,0.213,0.461
339000,0.276,0.312,0.412
340000,0.253,0.276,0.471
341000,0.286,0.259,0.455
342000,0.273,0.281,0.446
343000,0.307,0.258,0.435
344000,0.354,0.230,0.416
345000,0.262,0.270,0.468
346000,0.227,0.321,0.452
347000,0.275,0.314,0.411
348000,0.246,0.312,0.442
349000,0.284,0.280,0.436
350000,0.250,0.254,0.496
351000,0.264,0.303,0.433
352000,0.228,0.328,0.444
353000,0.285,0.272,0.443
354000,0.221,0.304,0.475
355000,0.271,0.274,0.455
356000,0.276,0.281,0.443
357000,0.281,0.230,0.489
358000,0.283,0.239,0.478
359000,0.282,0.289,0.429
360000,0.253,0.318,0.429
361000,0.265,0.304,0.431
362000,0.270,0.250,0.480
