time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.918,0.047,0.175540
1000,0.035,0.856,0.109,0.219891
1500,0.032,0.816,0.151,0.254486
2000,0.042,0.787,0.171,0.269840
2500,0.052,0.717,0.231,0.356629
3000,0.065,0.638,0.298,0.392662
3500,0.087,0.576,0.337,0.424480
4000,0.109,0.516,0.375,0.454299
4500,0.097,0.457,0.447,0.434916
5000,0.127,0.414,0.459,0.443951
5500,0.181,0.357,0.462,0.461031
6000,0.203,0.318,0.479,0.467003
6500,0.191,0.308,0.501,0.460587
7000,0.179,0.323,0.499,0.468498
7500,0.201,0.278,0.521,0.463105
8000,0.256,0.261,0.484,0.482758
8500,0.216,0.228,0.556,0.433367
9000,0.266,0.218,0.516,0.455771
9500,0.323,0.189,0.489,0.461983
10000,0.285,0.184,0.531,0.442939
10500,0.340,0.189,0.471,0.468484
11000,0.330,0.184,0.486,0.453998
11500,0.313,0.184,0.504,0.460375
12000,0.330,0.174,0.496,0.459294
12500,0.298,0.196,0.506,0.461945
13000,0.357,0.186,0.457,0.474969
13500,0.328,0.179,0.494,0.460099
14000,0.335,0.174,0.491,0.453235
14500,0.308,0.176,0.516,0.449085
15000,0.308,0.218,0.474,0.474326
15500,0.300,0.223,0.476,0.476299
16000,0.295,0.203,0.501,0.462664
16500,0.253,0.236,0.511,0.458300
17000,0.261,0.256,0.484,0.473927
17500,0.288,0.246,0.467,0.475116
18000,0.337,0.196,0.467,0.465659
18500,0.328,0.196,0.476,0.471165
19000,0.328,0.149,0.524,0.442758
19500,0.360,0.129,0.511,0.440446
20000,0.367,0.149,0.484,0.456491
20500,0.362,0.139,0.499,0.448060
21000,0.355,0.117,0.529,0.420429
21500,0.385,0.132,0.484,0.456894
22000,0.323,0.191,0.486,0.469326
22500,0.298,0.169,0.533,0.458256
23000,0.305,0.169,0.526,0.450957
23500,0.340,0.149,0.511,0.452840
24000,0.367,0.129,0.504,0.443154
24500,0.419,0.112,0.469,0.441288
25000,0.382,0.141,0.476,0.452348
25500,0.355,0.141,0.504,0.449770
26000,0.382,0.112,0.506,0.436031
26500,0.337,0.132,0.531,0.451874
27000,0.275,0.241,0.484,0.477980
27500,0.295,0.228,0.476,0.484911
28000,0.268,0.223,0.509,0.472062
28500,0.241,0.208,0.551,0.434297
29000,0.323,0.184,0.494,0.470241
29500,0.293,0.194,0.514,0.463989
30000,0.340,0.161,0.499,0.469748
30500,0.347,0.156,0.496,0.455452
31000,0.362,0.151,0.486,0.452339
31500,0.347,0.159,0.494,0.462953
32000,0.357,0.139,0.504,0.438162
32500,0.342,0.176,0.481,0.466333
33000,0.315,0.179,0.506,0.457293
33500,0.273,0.203,0.524,0.469437
34000,0.258,0.164,0.578,0.410718
34500,0.305,0.189,0.506,0.459425
35000,0.273,0.176,0.551,0.428850
35500,0.275,0.233,0.491,0.472981
36000,0.290,0.194,0.516,0.456900
36500,0.300,0.194,0.506,0.459048
37000,0.372,0.161,0.467,0.458074
37500,0.367,0.154,0.479,0.463055
38000,0.330,0.179,0.491,0.465460
38500,0.325,0.184,0.491,0.468868
39000,0.333,0.189,0.479,0.470637
39500,0.333,0.179,0.489,0.468011
40000,0.325,0.154,0.521,0.440855
40500,0.340,0.146,0.514,0.443030
41000,0.333,0.164,0.504,0.465460
41500,0.333,0.134,0.533,0.429549
42000,0.372,0.134,0.494,0.460165
42500,0.392,0.154,0.454,0.470721
43000,0.298,0.174,0.529,0.456074
43500,0.320,0.186,0.494,0.468205
44000,0.362,0.149,0.489,0.461381
44500,0.328,0.141,0.531,0.446095
45000,0.290,0.171,0.538,0.445202
45500,0.320,0.146,0.533,0.446494
46000,0.347,0.139,0.514,0.445067
46500,0.385,0.146,0.469,0.444056
47000,0.367,0.136,0.496,0.450587
47500,0.370,0.144,0.486,0.465840
48000,0.412,0.122,0.467,0.452506
48500,0.387,0.109,0.504,0.442458
49000,0.365,0.122,0.514,0.432228
49500,0.375,0.151,0.474,0.450749
50000,0.400,0.139,0.462,0.446690
50500,0.367,0.154,0.479,0.454713
51000,0.380,0.169,0.452,0.459588
51500,0.355,0.151,0.494,0.457658
52000,0.382,0.141,0.476,0.463365
52500,0.357,0.127,0.516,0.446012
53000,0.375,0.134,0.491,0.464596
53500,0.328,0.154,0.519,0.446111
54000,0.298,0.189,0.514,0.449299
54500,0.325,0.171,0.504,0.455428
55000,0.285,0.171,0.543,0.444759
55500,0.295,0.206,0.499,0.462143
56000,0.261,0.278,0.462,0.490568
56500,0.218,0.228,0.553,0.454345
57000,0.280,0.203,0.516,0.459242
57500,0.295,0.189,0.516,0.465270
58000,0.288,0.233,0.479,0.487621
58500,0.278,0.208,0.514,0.456091
59000,0.288,0.196,0.516,0.466526
59500,0.261,0.238,0.501,0.469058
60000,0.305,0.236,0.459,0.494582
60500,0.330,0.218,0.452,0.476785
61000,0.340,0.196,0.464,0.469976
61500,0.318,0.206,0.476,0.469360
62000,0.305,0.231,0.464,0.474404
62500,0.285,0.221,0.494,0.471551
63000,0.290,0.221,0.489,0.479516
63500,0.308,0.174,0.519,0.448591
64000,0.355,0.164,0.481,0.462380
64500,0.345,0.154,0.501,0.444234
65000,0.333,0.134,0.533,0.428850
65500,0.362,0.159,0.479,0.450350
66000,0.350,0.154,0.496,0.455638
66500,0.350,0.154,0.496,0.461482
67000,0.320,0.191,0.489,0.465222
67500,0.293,0.208,0.499,0.472587
68000,0.335,0.159,0.506,0.452633
68500,0.342,0.191,0.467,0.470289
69000,0.313,0.189,0.499,0.465321
69500,0.313,0.144,0.543,0.428246
70000,0.337,0.146,0.516,0.458219
70500,0.337,0.164,0.499,0.453740
71000,0.377,0.156,0.467,0.464046
71500,0.315,0.146,0.538,0.434693
72000,0.357,0.141,0.501,0.445050
72500,0.360,0.156,0.484,0.465279
73000,0.335,0.171,0.494,0.459137
73500,0.387,0.161,0.452,0.453021
74000,0.452,0.104,0.444,0.416984
74500,0.437,0.102,0.462,0.423638
75000,0.414,0.114,0.471,0.445624
75500,0.432,0.089,0.479,0.418229
76000,0.400,0.132,0.469,0.465683
76500,0.370,0.151,0.479,0.458401
77000,0.355,0.169,0.476,0.468837
77500,0.380,0.129,0.491,0.443157
78000,0.382,0.132,0.486,0.449327
78500,0.360,0.132,0.509,0.446939
79000,0.345,0.134,0.521,0.444360
79500,0.328,0.144,0.529,0.445349
80000,0.370,0.132,0.499,0.445894
80500,0.357,0.119,0.524,0.439764
81000,0.380,0.127,0.494,0.445877
81500,0.372,0.114,0.514,0.449713
82000,0.320,0.156,0.524,0.455504
82500,0.303,0.154,0.543,0.447502
83000,0.305,0.218,0.476,0.485236
83500,0.342,0.191,0.467,0.473623
84000,0.308,0.181,0.511,0.463738
84500,0.268,0.186,0.546,0.456270
85000,0.288,0.189,0.524,0.458411
85500,0.305,0.189,0.506,0.454154
86000,0.263,0.213,0.524,0.463523
86500,0.320,0.184,0.496,0.467969
87000,0.285,0.184,0.531,0.437696
87500,0.335,0.166,0.499,0.461290
88000,0.328,0.196,0.476,0.474826
88500,0.310,0.159,0.531,0.433654
89000,0.300,0.179,0.521,0.451037
89500,0.263,0.146,0.591,0.432162
90000,0.310,0.136,0.553,0.429224
90500,0.325,0.181,0.494,0.473231
91000,0.295,0.191,0.514,0.454635
91500,0.273,0.191,0.536,0.449527
92000,0.266,0.216,0.519,0.457898
92500,0.280,0.199,0.521,0.450903
93000,0.248,0.208,0.543,0.451430
93500,0.238,0.216,0.546,0.442823
94000,0.283,0.216,0.501,0.479014
94500,0.342,0.191,0.467,0.472614
95000,0.380,0.151,0.469,0.452103
95500,0.377,0.139,0.484,0.455668
96000,0.400,0.119,0.481,0.438503
96500,0.342,0.186,0.471,0.466946
97000,0.290,0.154,0.556,0.429446
97500,0.367,0.164,0.469,0.465964
98000,0.367,0.136,0.496,0.452033
98500,0.400,0.122,0.479,0.449679
99000,0.382,0.109,0.509,0.438828
99500,0.404,0.077,0.519,0.425748
