time,n_A+p,n_B,n_AB
100,0.250,0.289,0.461
200,0.211,0.237,0.553
300,0.171,0.289,0.539
400,0.158,0.263,0.579
500,0.158,0.237,0.605
600,0.092,0.158,0.750
700,0.066,0.276,0.658
800,0.053,0.303,0.645
900,0.066,0.316,0.618
1000,0.263,0.197,0.539
1100,0.197,0.158,0.645
1200,0.224,0.118,0.658
1300,0.263,0.118,0.618
1400,0.171,0.224,0.605
1500,0.118,0.289,0.592
1600,0.092,0.263,0.645
1700,0.079,0.382,0.539
1800,0.013,0.303,0.684
1900,0.171,0.250,0.579
2000,0.158,0.171,0.671
2100,0.250,0.158,0.592
2200,0.250,0.105,0.645
2300,0.118,0.118,0.763
2400,0.132,0.289,0.579
2500,0.118,0.197,0.684
2600,0.250,0.211,0.539
2700,0.158,0.197,0.645
2800,0.197,0.184,0.618
2900,0.237,0.171,0.592
3000,0.276,0.053,0.671
3100,0.237,0.132,0.632
3200,0.263,0.237,0.500
3300,0.276,0.105,0.618
3400,0.303,0.105,0.592
3500,0.237,0.105,0.658
3600,0.171,0.118,0.711
3700,0.171,0.118,0.711
3800,0.079,0.171,0.750
3900,0.132,0.171,0.697
4000,0.145,0.197,0.658
4100,0.184,0.184,0.632
4200,0.132,0.105,0.763
4300,0.211,0.092,0.697
4400,0.158,0.145,0.697
4500,0.145,0.197,0.658
4600,0.132,0.289,0.579
4700,0.145,0.368,0.487
4800,0.158,0.408,0.434
4900,0.145,0.276,0.579
5000,0.118,0.303,0.579
5100,0.158,0.224,0.618
5200,0.171,0.237,0.592
5300,0.145,0.171,0.684
5400,0.250,0.211,0.539
5500,0.118,0.158,0.724
5600,0.224,0.105,0.671
5700,0.158,0.250,0.592
5800,0.171,0.184,0.645
5900,0.092,0.237,0.671
6000,0.118,0.118,0.763
6100,0.289,0.145,0.566
6200,0.263,0.118,0.618
6300,0.197,0.053,0.750
6400,0.211,0.171,0.618
6500,0.158,0.132,0.711
6600,0.105,0.171,0.724
6700,0.053,0.197,0.750
6800,0.066,0.250,0.684
6900,0.289,0.132,0.579
7000,0.224,0.118,0.658
7100,0.224,0.211,0.566
7200,0.171,0.224,0.605
7300,0.105,0.211,0.684
7400,0.145,0.355,0.500
7500,0.105,0.250,0.645
7600,0.118,0.421,0.461
7700,0.184,0.197,0.618
7800,0.158,0.237,0.605
7900,0.105,0.263,0.632
8000,0.105,0.158,0.737
8100,0.092,0.197,0.711
8200,0.145,0.158,0.697
8300,0.211,0.224,0.566
8400,0.184,0.184,0.632
8500,0.171,0.224,0.605
8600,0.382,0.066,0.553
8700,0.316,0.092,0.592
8800,0.145,0.092,0.763
8900,0.171,0.158,0.671
9000,0.184,0.237,0.579
9100,0.158,0.105,0.737
9200,0.197,0.118,0.684
9300,0.303,0.079,0.618
9400,0.132,0.118,0.750
9500,0.184,0.316,0.500
9600,0.197,0.276,0.526
9700,0.171,0.368,0.461
9800,0.263,0.184,0.553
9900,0.079,0.197,0.724
10000,0.250,0.171,0.579
10100,0.211,0.092,0.697
10200,0.145,0.197,0.658
10300,0.079,0.171,0.750
10400,0.105,0.092,0.803
10500,0.211,0.132,0.658
10600,0.145,0.237,0.618
10700,0.184,0.197,0.618
10800,0.145,0.211,0.645
10900,0.132,0.197,0.671
11000,0.105,0.171,0.724
11100,0.145,0.197,0.658
11200,0.211,0.105,0.684
11300,0.118,0.132,0.750
11400,0.382,0.066,0.553
11500,0.250,0.118,0.632
11600,0.211,0.105,0.684
11700,0.316,0.092,0.592
11800,0.250,0.105,0.645
11900,0.316,0.105,0.579
12000,0.329,0.105,0.566
12100,0.224,0.079,0.697
12200,0.171,0.039,0.789
12300,0.224,0.171,0.605
12400,0.158,0.263,0.579
12500,0.158,0.250,0.592
12600,0.145,0.237,0.618
12700,0.092,0.250,0.658
12800,0.145,0.145,0.711
12900,0.118,0.211,0.671
13000,0.250,0.145,0.605
13100,0.224,0.145,0.632
13200,0.171,0.171,0.658
13300,0.145,0.184,0.671
13400,0.132,0.316,0.553
13500,0.105,0.289,0.605
13600,0.105,0.395,0.500
13700,0.132,0.408,0.461
13800,0.066,0.342,0.592
13900,0.211,0.289,0.500
14000,0.171,0.263,0.566
14100,0.118,0.171,0.711
14200,0.171,0.250,0.579
14300,0.105,0.211,0.684
14400,0.132,0.118,0.750
14500,0.197,0.118,0.684
14600,0.105,0.197,0.697
14700,0.118,0.211,0.671
14800,0.158,0.237,0.605
14900,0.184,0.158,0.658
15000,0.224,0.105,0.671
15100,0.184,0.224,0.592
15200,0.158,0.184,0.658
15300,0.171,0.211,0.618
15400,0.250,0.105,0.645
15500,0.171,0.197,0.632
15600,0.184,0.237,0.579
15700,0.171,0.171,0.658
15800,0.079,0.224,0.697
15900,0.171,0.211,0.618
16000,0.158,0.066,0.776
16100,0.118,0.145,0.737
16200,0.145,0.145,0.711
16300,0.132,0.171,0.697
16400,0.171,0.158,0.671
16500,0.171,0.289,0.539
16600,0.184,0.184,0.632
16700,0.118,0.197,0.684
16800,0.132,0.276,0.592
16900,0.158,0.263,0.579
17000,0.171,0.211,0.618
17100,0.118,0.197,0.684
17200,0.158,0.171,0.671
17300,0.197,0.263,0.539
17400,0.105,0.250,0.645
17500,0.092,0.263,0.645
17600,0.066,0.382,0.553
17700,0.197,0.263,0.539
17800,0.211,0.197,0.592
17900,0.145,0.237,0.618
18000,0.118,0.171,0.711
18100,0.118,0.276,0.605
18200,0.092,0.158,0.750
18300,0.132,0.158,0.711
18400,0.132,0.145,0.724
18500,0.250,0.079,0.671
18600,0.289,0.145,0.566
18700,0.171,0.171,0.658
18800,0.145,0.092,0.763
18900,0.092,0.237,0.671
19000,0.158,0.224,0.618
19100,0.211,0.118,0.671
19200,0.237,0.197,0.566
19300,0.329,0.132,0.539
19400,0.211,0.145,0.645
19500,0.145,0.132,0.724
19600,0.184,0.132,0.684
19700,0.171,0.105,0.724
19800,0.263,0.171,0.566
19900,0.171,0.171,0.658
20000,0.368,0.079,0.553
20100,0.342,0.053,0.605
20200,0.250,0.079,0.671
20300,0.237,0.092,0.671
20400,0.145,0.105,0.750
20500,0.184,0.197,0.618
20600,0.263,0.066,0.671
20700,0.171,0.145,0.684
20800,0.224,0.158,0.618
20900,0.118,0.237,0.645
21000,0.184,0.224,0.592
21100,0.053,0.224,0.724
21200,0.158,0.250,0.592
21300,0.250,0.118,0.632
21400,0.224,0.105,0.671
21500,0.132,0.118,0.750
21600,0.250,0.145,0.605
21700,0.224,0.079,0.697
21800,0.211,0.118,0.671
21900,0.250,0.079,0.671
22000,0.184,0.118,0.697
22100,0.197,0.211,0.592
22200,0.211,0.171,0.618
22300,0.250,0.118,0.632
22400,0.276,0.158,0.566
22500,0.145,0.263,0.592
22600,0.263,0.158,0.579
22700,0.158,0.118,0.724
22800,0.211,0.053,0.737
22900,0.184,0.145,0.671
23000,0.132,0.171,0.697
23100,0.329,0.026,0.645
23200,0.250,0.053,0.697
23300,0.197,0.118,0.684
23400,0.171,0.184,0.645
23500,0.237,0.158,0.605
23600,0.145,0.276,0.579
23700,0.145,0.289,0.566
23800,0.132,0.303,0.566
23900,0.105,0.355,0.539
