time,n_A+p,n_B,n_AB
100,0.272,0.304,0.424
200,0.239,0.261,0.500
300,0.228,0.283,0.489
400,0.217,0.228,0.554
500,0.239,0.207,0.554
600,0.174,0.217,0.609
700,0.174,0.196,0.630
800,0.152,0.217,0.630
900,0.109,0.315,0.576
1000,0.120,0.380,0.500
1100,0.065,0.370,0.565
1200,0.087,0.348,0.565
1300,0.109,0.326,0.565
1400,0.109,0.304,0.587
1500,0.065,0.304,0.630
1600,0.163,0.239,0.598
1700,0.120,0.207,0.674
1800,0.163,0.250,0.587
1900,0.217,0.228,0.554
2000,0.196,0.261,0.543
2100,0.217,0.250,0.533
2200,0.250,0.185,0.565
2300,0.196,0.207,0.598
2400,0.141,0.250,0.609
2500,0.141,0.207,0.652
2600,0.207,0.217,0.576
2700,0.152,0.239,0.609
2800,0.250,0.207,0.543
2900,0.217,0.196,0.587
3000,0.174,0.272,0.554
3100,0.109,0.293,0.598
3200,0.163,0.250,0.587
3300,0.174,0.207,0.620
3400,0.250,0.196,0.554
3500,0.185,0.152,0.663
3600,0.130,0.185,0.685
3700,0.098,0.250,0.652
3800,0.120,0.152,0.728
3900,0.163,0.228,0.609
4000,0.130,0.304,0.565
4100,0.109,0.272,0.620
4200,0.120,0.315,0.565
4300,0.109,0.315,0.576
4400,0.130,0.391,0.478
4500,0.130,0.391,0.478
4600,0.120,0.380,0.500
4700,0.174,0.326,0.500
4800,0.141,0.337,0.522
4900,0.163,0.293,0.543
5000,0.239,0.293,0.467
5100,0.207,0.370,0.424
5200,0.098,0.413,0.489
5300,0.065,0.402,0.533
5400,0.054,0.359,0.587
5500,0.098,0.402,0.500
5600,0.087,0.348,0.565
5700,0.152,0.359,0.489
5800,0.163,0.315,0.522
5900,0.185,0.217,0.598
6000,0.228,0.185,0.587
6100,0.163,0.239,0.598
6200,0.217,0.152,0.630
6300,0.217,0.217,0.565
6400,0.217,0.130,0.652
6500,0.239,0.163,0.598
6600,0.207,0.261,0.533
6700,0.217,0.261,0.522
6800,0.185,0.185,0.630
6900,0.217,0.283,0.500
7000,0.185,0.174,0.641
7100,0.109,0.207,0.685
7200,0.174,0.196,0.630
7300,0.283,0.207,0.511
7400,0.261,0.174,0.565
7500,0.239,0.152,0.609
7600,0.228,0.174,0.598
7700,0.283,0.141,0.576
7800,0.239,0.141,0.620
7900,0.293,0.174,0.533
8000,0.261,0.207,0.533
8100,0.261,0.196,0.543
8200,0.207,0.207,0.587
8300,0.304,0.163,0.533
8400,0.359,0.109,0.533
8500,0.380,0.120,0.500
8600,0.435,0.130,0.435
8700,0.413,0.098,0.489
8800,0.370,0.076,0.554
8900,0.402,0.130,0.467
9000,0.283,0.120,0.598
9100,0.250,0.141,0.609
9200,0.261,0.185,0.554
9300,0.196,0.261,0.543
9400,0.152,0.261,0.587
9500,0.185,0.196,0.620
9600,0.185,0.141,0.674
9700,0.207,0.207,0.587
9800,0.109,0.250,0.641
9900,0.174,0.217,0.609
10000,0.152,0.185,0.663
10100,0.185,0.228,0.587
10200,0.152,0.261,0.587
10300,0.130,0.261,0.609
10400,0.120,0.163,0.717
10500,0.196,0.174,0.630
10600,0.196,0.196,0.609
10700,0.207,0.163,0.630
10800,0.228,0.196,0.576
10900,0.217,0.163,0.620
11000,0.250,0.217,0.533
11100,0.174,0.228,0.598
11200,0.185,0.185,0.630
11300,0.217,0.217,0.565
11400,0.163,0.228,0.609
11500,0.174,0.250,0.576
11600,0.174,0.293,0.533
11700,0.163,0.293,0.543
11800,0.174,0.283,0.543
11900,0.120,0.293,0.587
12000,0.120,0.185,0.696
12100,0.174,0.239,0.587
12200,0.261,0.141,0.598
12300,0.228,0.109,0.663
12400,0.185,0.120,0.696
12500,0.250,0.207,0.543
12600,0.196,0.185,0.620
12700,0.207,0.185,0.609
12800,0.250,0.120,0.630
12900,0.391,0.120,0.489
13000,0.435,0.076,0.489
13100,0.413,0.120,0.467
13200,0.435,0.109,0.457
13300,0.380,0.098,0.522
13400,0.413,0.120,0.467
13500,0.315,0.098,0.587
13600,0.435,0.087,0.478
13700,0.359,0.120,0.522
13800,0.293,0.130,0.576
13900,0.304,0.152,0.543
14000,0.283,0.174,0.543
14100,0.283,0.196,0.522
14200,0.391,0.141,0.467
14300,0.326,0.152,0.522
14400,0.315,0.185,0.500
14500,0.250,0.109,0.641
14600,0.337,0.109,0.554
14700,0.315,0.098,0.587
14800,0.293,0.076,0.630
14900,0.315,0.141,0.543
15000,0.261,0.130,0.609
15100,0.326,0.098,0.576
15200,0.315,0.054,0.630
15300,0.337,0.163,0.500
15400,0.326,0.196,0.478
15500,0.261,0.217,0.522
15600,0.348,0.130,0.522
15700,0.391,0.054,0.554
15800,0.359,0.065,0.576
15900,0.391,0.098,0.511
16000,0.261,0.141,0.598
16100,0.337,0.120,0.543
16200,0.250,0.109,0.641
16300,0.239,0.109,0.652
16400,0.337,0.098,0.565
16500,0.315,0.152,0.533
16600,0.370,0.120,0.511
16700,0.326,0.054,0.620
16800,0.272,0.120,0.609
16900,0.272,0.152,0.576
17000,0.152,0.130,0.717
17100,0.185,0.054,0.761
17200,0.217,0.087,0.696
17300,0.185,0.152,0.663
17400,0.076,0.196,0.728
17500,0.087,0.250,0.663
17600,0.076,0.283,0.641
17700,0.141,0.228,0.630
17800,0.141,0.196,0.663
17900,0.185,0.239,0.576
18000,0.239,0.185,0.576
18100,0.304,0.174,0.522
18200,0.283,0.163,0.554
18300,0.250,0.174,0.576
18400,0.315,0.196,0.489
18500,0.326,0.163,0.511
18600,0.283,0.130,0.587
18700,0.196,0.120,0.685
18800,0.174,0.185,0.641
18900,0.239,0.261,0.500
19000,0.217,0.185,0.598
19100,0.228,0.185,0.587
19200,0.207,0.261,0.533
19300,0.196,0.174,0.630
19400,0.239,0.207,0.554
19500,0.272,0.185,0.543
19600,0.217,0.163,0.620
19700,0.185,0.163,0.652
19800,0.174,0.163,0.663
19900,0.120,0.174,0.707
20000,0.120,0.250,0.630
20100,0.087,0.217,0.696
20200,0.098,0.293,0.609
20300,0.076,0.250,0.674
20400,0.087,0.174,0.739
20500,0.152,0.239,0.609
20600,0.207,0.239,0.554
20700,0.272,0.217,0.511
20800,0.185,0.196,0.620
20900,0.098,0.217,0.685
21000,0.217,0.196,0.587
21100,0.185,0.196,0.620
21200,0.239,0.196,0.565
21300,0.152,0.196,0.652
21400,0.152,0.283,0.565
21500,0.207,0.228,0.565
21600,0.196,0.185,0.620
21700,0.207,0.174,0.620
21800,0.207,0.207,0.587
21900,0.250,0.141,0.609
22000,0.207,0.163,0.630
22100,0.196,0.239,0.565
22200,0.239,0.207,0.554
22300,0.283,0.228,0.489
22400,0.207,0.261,0.533
22500,0.141,0.250,0.609
22600,0.207,0.196,0.598
22700,0.250,0.217,0.533
22800,0.141,0.293,0.565
22900,0.120,0.250,0.630
23000,0.163,0.283,0.554
23100,0.217,0.293,0.489
23200,0.152,0.293,0.554
23300,0.185,0.207,0.609
23400,0.174,0.174,0.652
23500,0.239,0.185,0.576
23600,0.098,0.239,0.663
23700,0.228,0.163,0.609
23800,0.174,0.152,0.674
23900,0.152,0.163,0.685
24000,0.152,0.217,0.630
24100,0.152,0.185,0.663
24200,0.196,0.174,0.630
24300,0.261,0.163,0.576
24400,0.250,0.185,0.565
24500,0.250,0.120,0.630
24600,0.348,0.152,0.500
24700,0.326,0.130,0.543
24800,0.337,0.120,0.543
24900,0.315,0.087,0.598
25000,0.304,0.065,0.630
25100,0.217,0.185,0.598
25200,0.217,0.098,0.685
25300,0.293,0.087,0.620
25400,0.315,0.141,0.543
25500,0.337,0.141,0.522
25600,0.185,0.120,0.696
25700,0.207,0.152,0.641
25800,0.207,0.196,0.598
25900,0.174,0.196,0.630
26000,0.152,0.283,0.565
26100,0.141,0.293,0.565
26200,0.261,0.250,0.489
26300,0.228,0.185,0.587
26400,0.293,0.163,0.543
26500,0.293,0.120,0.587
26600,0.272,0.163,0.565
26700,0.261,0.185,0.554
26800,0.207,0.207,0.587
26900,0.239,0.217,0.543
27000,0.217,0.196,0.587
27100,0.217,0.217,0.565
27200,0.174,0.261,0.565
27300,0.207,0.196,0.598
27400,0.250,0.130,0.620
27500,0.152,0.293,0.554
27600,0.163,0.185,0.652
27700,0.250,0.141,0.609
27800,0.217,0.141,0.641
27900,0.239,0.185,0.576
28000,0.174,0.130,0.696
28100,0.207,0.217,0.576
28200,0.207,0.174,0.620
28300,0.228,0.207,0.565
28400,0.250,0.250,0.500
28500,0.391,0.130,0.478
28600,0.337,0.076,0.587
28700,0.370,0.087,0.543
28800,0.391,0.076,0.533
28900,0.391,0.087,0.522
29000,0.348,0.120,0.533
29100,0.359,0.076,0.565
