time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.881,0.089,0.201195
1000,0.030,0.730,0.241,0.358073
1500,0.030,0.571,0.400,0.386564
2000,0.030,0.429,0.541,0.339376
2500,0.030,0.295,0.675,0.247851
3000,0.030,0.216,0.754,0.184005
3500,0.030,0.164,0.806,0.133462
4000,0.030,0.127,0.844,0.102146
4500,0.030,0.094,0.876,0.085188
5000,0.030,0.074,0.896,0.074911
5500,0.030,0.067,0.903,0.070224
6000,0.030,0.050,0.921,0.059657
6500,0.030,0.042,0.928,0.058283
7000,0.030,0.037,0.933,0.053408
7500,0.030,0.030,0.940,0.049178
8000,0.030,0.025,0.945,0.048058
8500,0.030,0.022,0.948,0.047700
9000,0.030,0.020,0.950,0.047431
9500,0.030,0.020,0.950,0.047431
10000,0.030,0.017,0.953,0.047170
10500,0.030,0.017,0.953,0.047170
11000,0.030,0.015,0.955,0.046013
11500,0.030,0.015,0.955,0.046013
12000,0.030,0.015,0.955,0.046013
12500,0.030,0.012,0.958,0.045207
13000,0.030,0.010,0.960,0.045043
13500,0.030,0.007,0.963,0.044506
14000,0.030,0.002,0.968,0.043879
14500,0.030,0.002,0.968,0.043879
15000,0.030,0.002,0.968,0.043879
15500,0.030,0.002,0.968,0.043879
16000,0.030,0.002,0.968,0.043879
16500,0.030,0.002,0.968,0.043879
17000,0.030,0.002,0.968,0.043879
17500,0.030,0.002,0.968,0.043879
18000,0.030,0.002,0.968,0.043879
18500,0.030,0.002,0.968,0.043879
19000,0.030,0.000,0.970,0.043707
19500,0.030,0.000,0.970,0.043707
20000,0.030,0.000,0.970,0.043707
20500,0.030,0.000,0.970,0.043707
21000,0.030,0.000,0.970,0.043707
21500,0.030,0.000,0.970,0.043707
22000,0.030,0.000,0.970,0.043707
22500,0.030,0.000,0.970,0.043707
23000,0.030,0.000,0.970,0.043707
23500,0.030,0.000,0.970,0.043707
24000,0.030,0.000,0.970,0.043707
24500,0.030,0.000,0.970,0.043707
25000,0.030,0.000,0.970,0.043707
25500,0.030,0.000,0.970,0.043707
26000,0.030,0.000,0.970,0.043707
26500,0.030,0.000,0.970,0.043707
27000,0.030,0.000,0.970,0.043707
27500,0.030,0.000,0.970,0.043707
28000,0.030,0.000,0.970,0.043707
28500,0.030,0.000,0.970,0.043707
29000,0.030,0.000,0.970,0.043707
29500,0.030,0.000,0.970,0.043707
30000,0.030,0.000,0.970,0.043707
30500,0.030,0.000,0.970,0.043707
31000,0.030,0.000,0.970,0.043707
31500,0.030,0.000,0.970,0.043707
32000,0.030,0.000,0.970,0.043707
32500,0.030,0.000,0.970,0.043707
33000,0.030,0.000,0.970,0.043707
33500,0.030,0.000,0.970,0.043707
34000,0.030,0.000,0.970,0.043707
34500,0.030,0.000,0.970,0.043707
35000,0.030,0.000,0.970,0.043707
35500,0.030,0.000,0.970,0.043707
36000,0.030,0.000,0.970,0.043707
36500,0.030,0.000,0.970,0.043707
37000,0.030,0.000,0.970,0.043707
37500,0.030,0.000,0.970,0.043707
38000,0.030,0.000,0.970,0.043707
38500,0.030,0.000,0.970,0.043707
39000,0.030,0.000,0.970,0.043707
39500,0.030,0.000,0.970,0.043707
40000,0.030,0.000,0.970,0.043707
40500,0.030,0.000,0.970,0.043707
41000,0.030,0.000,0.970,0.043707
41500,0.030,0.000,0.970,0.043707
42000,0.030,0.000,0.970,0.043707
42500,0.030,0.000,0.970,0.043707
43000,0.030,0.000,0.970,0.043707
43500,0.030,0.000,0.970,0.043707
44000,0.030,0.000,0.970,0.043707
44500,0.030,0.000,0.970,0.043707
45000,0.030,0.000,0.970,0.043707
45500,0.030,0.000,0.970,0.043707
46000,0.030,0.000,0.970,0.043707
46500,0.030,0.000,0.970,0.043707
47000,0.030,0.000,0.970,0.043707
47500,0.030,0.000,0.970,0.043707
48000,0.030,0.000,0.970,0.043707
48500,0.030,0.000,0.970,0.043707
49000,0.030,0.000,0.970,0.043707
49500,0.030,0.000,0.970,0.043707
50000,0.030,0.000,0.970,0.043707
50500,0.030,0.000,0.970,0.043707
51000,0.030,0.000,0.970,0.043707
51500,0.030,0.000,0.970,0.043707
52000,0.030,0.000,0.970,0.043707
52500,0.030,0.000,0.970,0.043707
53000,0.030,0.000,0.970,0.043707
53500,0.030,0.000,0.970,0.043707
54000,0.030,0.000,0.970,0.043707
54500,0.030,0.000,0.970,0.043707
55000,0.030,0.000,0.970,0.043707
55500,0.030,0.000,0.970,0.043707
56000,0.030,0.000,0.970,0.043707
56500,0.030,0.000,0.970,0.043707
57000,0.030,0.000,0.970,0.043707
57500,0.030,0.000,0.970,0.043707
58000,0.030,0.000,0.970,0.043707
58500,0.030,0.000,0.970,0.043707
59000,0.030,0.000,0.970,0.043707
59500,0.030,0.000,0.970,0.043707
60000,0.030,0.000,0.970,0.043707
60500,0.030,0.000,0.970,0.043707
61000,0.030,0.000,0.970,0.043707
61500,0.030,0.000,0.970,0.043707
62000,0.030,0.000,0.970,0.043707
62500,0.030,0.000,0.970,0.043707
63000,0.030,0.000,0.970,0.043707
63500,0.030,0.000,0.970,0.043707
64000,0.030,0.000,0.970,0.043707
64500,0.030,0.000,0.970,0.043707
65000,0.030,0.000,0.970,0.043707
65500,0.030,0.000,0.970,0.043707
66000,0.030,0.000,0.970,0.043707
66500,0.030,0.000,0.970,0.043707
67000,0.030,0.000,0.970,0.043707
67500,0.030,0.000,0.970,0.043707
68000,0.030,0.000,0.970,0.043707
68500,0.030,0.000,0.970,0.043707
69000,0.030,0.000,0.970,0.043707
69500,0.030,0.000,0.970,0.043707
70000,0.030,0.000,0.970,0.043707
70500,0.030,0.000,0.970,0.043707
71000,0.030,0.000,0.970,0.043707
71500,0.030,0.000,0.970,0.043707
72000,0.030,0.000,0.970,0.043707
72500,0.030,0.000,0.970,0.043707
73000,0.030,0.000,0.970,0.043707
73500,0.030,0.000,0.970,0.043707
74000,0.030,0.000,0.970,0.043707
74500,0.030,0.000,0.970,0.043707
75000,0.030,0.000,0.970,0.043707
75500,0.030,0.000,0.970,0.043707
76000,0.030,0.000,0.970,0.043707
76500,0.030,0.000,0.970,0.043707
77000,0.030,0.000,0.970,0.043707
77500,0.030,0.000,0.970,0.043707
78000,0.030,0.000,0.970,0.043707
78500,0.030,0.000,0.970,0.043707
79000,0.030,0.000,0.970,0.043707
79500,0.030,0.000,0.970,0.043707
80000,0.030,0.000,0.970,0.043707
80500,0.030,0.000,0.970,0.043707
81000,0.030,0.000,0.970,0.043707
81500,0.030,0.000,0.970,0.043707
82000,0.030,0.000,0.970,0.043707
82500,0.030,0.000,0.970,0.043707
83000,0.030,0.000,0.970,0.043707
83500,0.030,0.000,0.970,0.043707
