time,n_A+p,n_B,n_AB
100,0.030,0.969,0.001
200,0.030,0.964,0.006
300,0.030,0.960,0.010
400,0.030,0.957,0.013
500,0.030,0.955,0.015
600,0.030,0.953,0.017
700,0.030,0.947,0.023
800,0.030,0.945,0.025
900,0.030,0.939,0.031
1000,0.030,0.930,0.040
1100,0.030,0.924,0.046
1200,0.031,0.919,0.050
1300,0.030,0.917,0.053
1400,0.030,0.913,0.057
1500,0.030,0.906,0.064
1600,0.030,0.898,0.072
1700,0.030,0.888,0.082
1800,0.032,0.885,0.083
1900,0.031,0.883,0.086
2000,0.031,0.877,0.092
2100,0.031,0.873,0.096
2200,0.037,0.862,0.101
2300,0.039,0.849,0.112
2400,0.039,0.841,0.120
2500,0.038,0.835,0.127
2600,0.039,0.828,0.133
2700,0.041,0.813,0.146
2800,0.039,0.807,0.154
2900,0.039,0.802,0.159
3000,0.038,0.801,0.161
3100,0.040,0.801,0.159
3200,0.040,0.803,0.157
3300,0.042,0.797,0.161
3400,0.040,0.780,0.180
3500,0.040,0.772,0.188
3600,0.040,0.759,0.201
3700,0.046,0.737,0.217
3800,0.045,0.727,0.228
3900,0.042,0.717,0.241
4000,0.043,0.709,0.248
4100,0.046,0.696,0.258
4200,0.043,0.689,0.268
4300,0.050,0.676,0.274
4400,0.052,0.648,0.300
4500,0.051,0.635,0.314
4600,0.049,0.621,0.330
4700,0.050,0.616,0.334
4800,0.058,0.607,0.335
4900,0.056,0.597,0.347
5000,0.056,0.594,0.350
5100,0.057,0.577,0.366
5200,0.062,0.562,0.376
5300,0.068,0.553,0.379
5400,0.069,0.550,0.381
5500,0.076,0.535,0.389
5600,0.075,0.532,0.393
5700,0.072,0.523,0.405
5800,0.071,0.516,0.413
5900,0.082,0.517,0.401
6000,0.082,0.504,0.414
6100,0.093,0.502,0.405
6200,0.096,0.491,0.413
6300,0.088,0.478,0.434
6400,0.103,0.475,0.422
6500,0.101,0.468,0.431
6600,0.104,0.451,0.445
6700,0.112,0.443,0.445
6800,0.112,0.438,0.450
6900,0.112,0.435,0.453
7000,0.113,0.433,0.454
7100,0.120,0.419,0.461
7200,0.116,0.415,0.469
7300,0.118,0.415,0.467
7400,0.135,0.383,0.482
7500,0.138,0.377,0.485
7600,0.138,0.378,0.484
7700,0.132,0.385,0.483
7800,0.125,0.388,0.487
7900,0.124,0.377,0.499
8000,0.123,0.363,0.514
8100,0.123,0.360,0.517
8200,0.119,0.341,0.540
8300,0.121,0.329,0.550
8400,0.119,0.317,0.564
8500,0.129,0.323,0.548
8600,0.129,0.314,0.557
8700,0.127,0.311,0.562
8800,0.136,0.304,0.560
8900,0.137,0.314,0.549
9000,0.142,0.309,0.549
9100,0.138,0.296,0.566
9200,0.149,0.292,0.559
9300,0.151,0.278,0.571
9400,0.166,0.267,0.567
9500,0.177,0.255,0.568
9600,0.172,0.270,0.558
9700,0.179,0.272,0.549
9800,0.183,0.261,0.556
9900,0.187,0.255,0.558
10000,0.193,0.252,0.555
10100,0.203,0.255,0.542
10200,0.186,0.261,0.553
10300,0.185,0.254,0.561
10400,0.183,0.265,0.552
10500,0.185,0.263,0.552
10600,0.178,0.269,0.553
10700,0.191,0.254,0.555
10800,0.204,0.253,0.543
10900,0.202,0.246,0.552
11000,0.202,0.243,0.555
11100,0.208,0.235,0.557
11200,0.218,0.216,0.566
11300,0.210,0.209,0.581
11400,0.205,0.215,0.580
11500,0.207,0.200,0.593
11600,0.200,0.219,0.581
11700,0.205,0.219,0.576
11800,0.216,0.206,0.578
11900,0.215,0.205,0.580
12000,0.211,0.208,0.581
12100,0.212,0.201,0.587
12200,0.218,0.194,0.588
12300,0.226,0.192,0.582
12400,0.231,0.196,0.573
12500,0.230,0.202,0.568
12600,0.239,0.200,0.561
12700,0.252,0.202,0.546
12800,0.246,0.220,0.534
12900,0.240,0.223,0.537
13000,0.240,0.206,0.554
13100,0.241,0.199,0.560
13200,0.240,0.186,0.574
13300,0.248,0.180,0.572
13400,0.251,0.172,0.577
13500,0.251,0.175,0.574
13600,0.252,0.177,0.571
13700,0.254,0.192,0.554
13800,0.263,0.192,0.545
13900,0.266,0.179,0.555
14000,0.256,0.192,0.552
14100,0.262,0.200,0.538
14200,0.266,0.202,0.532
14300,0.266,0.192,0.542
14400,0.274,0.196,0.530
14500,0.270,0.194,0.536
14600,0.275,0.183,0.542
14700,0.271,0.187,0.542
14800,0.272,0.186,0.542
14900,0.279,0.184,0.537
15000,0.274,0.193,0.533
15100,0.268,0.194,0.538
15200,0.266,0.191,0.543
15300,0.266,0.192,0.542
15400,0.277,0.185,0.538
15500,0.278,0.198,0.524
15600,0.272,0.215,0.513
15700,0.276,0.208,0.516
15800,0.269,0.204,0.527
15900,0.269,0.202,0.529
16000,0.266,0.190,0.544
16100,0.262,0.188,0.550
16200,0.249,0.186,0.565
16300,0.240,0.202,0.558
16400,0.244,0.195,0.561
16500,0.236,0.205,0.559
16600,0.241,0.194,0.565
16700,0.238,0.184,0.578
16800,0.242,0.191,0.567
16900,0.242,0.189,0.569
17000,0.242,0.182,0.576
17100,0.241,0.178,0.581
17200,0.254,0.174,0.572
17300,0.262,0.175,0.563
17400,0.266,0.176,0.558
17500,0.263,0.181,0.556
17600,0.266,0.181,0.553
17700,0.265,0.175,0.560
17800,0.267,0.182,0.551
17900,0.271,0.189,0.540
18000,0.266,0.196,0.538
18100,0.261,0.187,0.552
18200,0.263,0.187,0.550
18300,0.279,0.188,0.533
18400,0.268,0.186,0.546
18500,0.264,0.191,0.545
18600,0.259,0.193,0.548
18700,0.263,0.186,0.551
18800,0.259,0.185,0.556
18900,0.265,0.172,0.563
19000,0.276,0.171,0.553
19100,0.276,0.180,0.544
19200,0.275,0.183,0.542
19300,0.273,0.179,0.548
19400,0.292,0.172,0.536
19500,0.293,0.176,0.531
19600,0.288,0.179,0.533
19700,0.288,0.180,0.532
19800,0.298,0.165,0.537
19900,0.301,0.163,0.536
20000,0.311,0.162,0.527
20100,0.307,0.152,0.541
20200,0.315,0.177,0.508
20300,0.294,0.181,0.525
20400,0.290,0.171,0.539
20500,0.275,0.173,0.552
20600,0.274,0.171,0.555
20700,0.280,0.163,0.557
20800,0.281,0.158,0.561
20900,0.300,0.151,0.549
21000,0.306,0.145,0.549
21100,0.304,0.146,0.550
21200,0.312,0.143,0.545
21300,0.320,0.139,0.541
21400,0.324,0.129,0.547
21500,0.325,0.126,0.549
21600,0.320,0.135,0.545
21700,0.322,0.137,0.541
21800,0.315,0.142,0.543
21900,0.301,0.139,0.560
22000,0.311,0.138,0.551
22100,0.301,0.126,0.573
22200,0.309,0.128,0.563
22300,0.307,0.124,0.569
22400,0.306,0.125,0.569
22500,0.310,0.125,0.565
22600,0.315,0.116,0.569
22700,0.320,0.123,0.557
22800,0.328,0.135,0.537
22900,0.325,0.122,0.553
23000,0.335,0.123,0.542
23100,0.324,0.118,0.558
23200,0.318,0.118,0.564
23300,0.324,0.124,0.552
23400,0.324,0.128,0.548
23500,0.309,0.133,0.558
23600,0.297,0.137,0.566
23700,0.293,0.147,0.560
23800,0.295,0.142,0.563
23900,0.298,0.145,0.557
24000,0.295,0.149,0.556
24100,0.297,0.145,0.558
24200,0.296,0.146,0.558
24300,0.303,0.144,0.553
24400,0.302,0.144,0.554
24500,0.319,0.144,0.537
24600,0.327,0.151,0.522
24700,0.316,0.151,0.533
24800,0.321,0.154,0.525
24900,0.325,0.156,0.519
25000,0.326,0.153,0.521
25100,0.332,0.148,0.520
25200,0.336,0.153,0.511
25300,0.327,0.147,0.526
25400,0.315,0.148,0.537
25500,0.318,0.135,0.547
25600,0.318,0.141,0.541
25700,0.303,0.147,0.550
25800,0.310,0.159,0.531
25900,0.310,0.168,0.522
26000,0.314,0.165,0.521
26100,0.316,0.154,0.530
26200,0.300,0.151,0.549
26300,0.302,0.152,0.546
26400,0.287,0.155,0.558
26500,0.279,0.160,0.561
26600,0.281,0.156,0.563
26700,0.275,0.154,0.571
26800,0.278,0.146,0.576
