time,n_A+p,n_B,n_AB
1000,0.039,0.928,0.033
2000,0.042,0.897,0.061
3000,0.044,0.911,0.045
4000,0.035,0.927,0.038
5000,0.035,0.903,0.062
6000,0.045,0.879,0.076
7000,0.043,0.882,0.075
8000,0.046,0.886,0.068
9000,0.051,0.879,0.070
10000,0.046,0.872,0.082
11000,0.039,0.887,0.074
12000,0.059,0.862,0.079
13000,0.047,0.874,0.079
14000,0.064,0.854,0.082
15000,0.050,0.894,0.056
16000,0.042,0.895,0.063
17000,0.045,0.904,0.051
18000,0.038,0.919,0.043
19000,0.046,0.897,0.057
20000,0.045,0.898,0.057
21000,0.035,0.907,0.058
22000,0.033,0.924,0.043
23000,0.036,0.919,0.045
24000,0.035,0.916,0.049
25000,0.044,0.906,0.050
26000,0.043,0.901,0.056
27000,0.042,0.906,0.052
28000,0.041,0.912,0.047
29000,0.035,0.907,0.058
30000,0.035,0.923,0.042
31000,0.041,0.928,0.031
32000,0.044,0.902,0.054
33000,0.046,0.901,0.053
34000,0.045,0.904,0.051
35000,0.049,0.871,0.080
36000,0.045,0.896,0.059
37000,0.036,0.905,0.059
38000,0.036,0.912,0.052
39000,0.041,0.913,0.046
40000,0.034,0.906,0.060
41000,0.034,0.916,0.050
42000,0.045,0.915,0.040
43000,0.042,0.922,0.036
44000,0.038,0.917,0.045
45000,0.037,0.910,0.053
46000,0.035,0.916,0.049
47000,0.047,0.911,0.042
48000,0.035,0.920,0.045
49000,0.033,0.915,0.052
50000,0.037,0.904,0.059
51000,0.038,0.921,0.041
52000,0.039,0.922,0.039
53000,0.033,0.937,0.030
54000,0.039,0.917,0.044
55000,0.037,0.908,0.055
56000,0.038,0.914,0.048
57000,0.045,0.895,0.060
58000,0.043,0.899,0.058
59000,0.053,0.870,0.077
60000,0.049,0.887,0.064
61000,0.052,0.874,0.074
62000,0.057,0.868,0.075
63000,0.043,0.889,0.068
64000,0.043,0.907,0.050
65000,0.036,0.931,0.033
66000,0.035,0.923,0.042
67000,0.037,0.919,0.044
68000,0.036,0.928,0.036
69000,0.035,0.939,0.026
70000,0.040,0.901,0.059
71000,0.046,0.902,0.052
72000,0.039,0.906,0.055
73000,0.041,0.923,0.036
74000,0.046,0.907,0.047
75000,0.041,0.903,0.056
76000,0.035,0.931,0.034
77000,0.048,0.915,0.037
78000,0.040,0.913,0.047
79000,0.043,0.897,0.060
80000,0.039,0.922,0.039
81000,0.042,0.897,0.061
82000,0.038,0.922,0.040
83000,0.036,0.922,0.042
84000,0.039,0.918,0.043
85000,0.043,0.887,0.070
86000,0.038,0.920,0.042
87000,0.040,0.907,0.053
88000,0.035,0.902,0.063
89000,0.041,0.890,0.069
90000,0.034,0.905,0.061
91000,0.032,0.932,0.036
92000,0.032,0.936,0.032
93000,0.033,0.937,0.030
94000,0.038,0.907,0.055
95000,0.049,0.883,0.068
96000,0.044,0.899,0.057
97000,0.049,0.881,0.070
98000,0.050,0.871,0.079
99000,0.041,0.891,0.068
100000,0.046,0.902,0.052
101000,0.046,0.891,0.063
102000,0.040,0.895,0.065
103000,0.045,0.904,0.051
104000,0.046,0.896,0.058
105000,0.043,0.888,0.069
106000,0.037,0.911,0.052
107000,0.036,0.919,0.045
108000,0.042,0.903,0.055
109000,0.045,0.892,0.063
110000,0.040,0.902,0.058
111000,0.037,0.923,0.040
112000,0.035,0.931,0.034
113000,0.043,0.916,0.041
114000,0.043,0.910,0.047
115000,0.044,0.911,0.045
116000,0.042,0.901,0.057
117000,0.042,0.910,0.048
118000,0.047,0.888,0.065
119000,0.044,0.889,0.067
120000,0.051,0.885,0.064
121000,0.044,0.894,0.062
122000,0.044,0.883,0.073
123000,0.042,0.897,0.061
124000,0.038,0.914,0.048
125000,0.033,0.927,0.040
126000,0.034,0.931,0.035
127000,0.030,0.928,0.042
128000,0.042,0.913,0.045
129000,0.040,0.903,0.057
130000,0.041,0.892,0.067
131000,0.046,0.892,0.062
132000,0.037,0.929,0.034
133000,0.040,0.910,0.050
134000,0.037,0.909,0.054
135000,0.037,0.916,0.047
136000,0.037,0.914,0.049
137000,0.040,0.908,0.052
138000,0.042,0.913,0.045
139000,0.039,0.920,0.041
140000,0.039,0.905,0.056
141000,0.047,0.904,0.049
142000,0.047,0.908,0.045
143000,0.041,0.906,0.053
144000,0.060,0.886,0.054
145000,0.045,0.906,0.049
146000,0.034,0.926,0.040
147000,0.038,0.919,0.043
148000,0.042,0.917,0.041
149000,0.039,0.909,0.052
150000,0.046,0.897,0.057
151000,0.045,0.899,0.056
152000,0.035,0.920,0.045
153000,0.043,0.917,0.040
154000,0.044,0.918,0.038
155000,0.044,0.913,0.043
156000,0.042,0.904,0.054
157000,0.042,0.910,0.048
158000,0.045,0.907,0.048
159000,0.039,0.899,0.062
160000,0.036,0.888,0.076
161000,0.043,0.881,0.076
162000,0.039,0.879,0.082
163000,0.050,0.873,0.077
164000,0.042,0.899,0.059
165000,0.041,0.908,0.051
166000,0.045,0.905,0.050
167000,0.034,0.903,0.063
168000,0.035,0.917,0.048
169000,0.037,0.925,0.038
170000,0.035,0.928,0.037
171000,0.039,0.908,0.053
172000,0.038,0.922,0.040
173000,0.039,0.922,0.039
174000,0.039,0.921,0.040
175000,0.038,0.907,0.055
176000,0.034,0.905,0.061
177000,0.041,0.888,0.071
178000,0.045,0.901,0.054
179000,0.044,0.916,0.040
180000,0.060,0.874,0.066
181000,0.046,0.892,0.062
182000,0.046,0.880,0.074
183000,0.039,0.910,0.051
184000,0.050,0.892,0.058
185000,0.039,0.920,0.041
186000,0.043,0.883,0.074
187000,0.040,0.898,0.062
188000,0.046,0.892,0.062
189000,0.038,0.908,0.054
190000,0.047,0.900,0.053
191000,0.037,0.928,0.035
192000,0.030,0.926,0.044
193000,0.037,0.932,0.031
194000,0.038,0.931,0.031
195000,0.038,0.924,0.038
196000,0.038,0.920,0.042
197000,0.036,0.914,0.050
198000,0.037,0.905,0.058
199000,0.032,0.917,0.051
200000,0.037,0.916,0.047
201000,0.035,0.923,0.042
202000,0.043,0.912,0.045
203000,0.038,0.889,0.073
204000,0.043,0.879,0.078
205000,0.041,0.904,0.055
206000,0.038,0.907,0.055
207000,0.038,0.911,0.051
208000,0.044,0.877,0.079
209000,0.047,0.884,0.069
210000,0.045,0.920,0.035
211000,0.039,0.919,0.042
212000,0.043,0.885,0.072
213000,0.053,0.889,0.058
214000,0.037,0.924,0.039
215000,0.044,0.900,0.056
216000,0.052,0.868,0.080
217000,0.048,0.881,0.071
218000,0.045,0.899,0.056
219000,0.044,0.890,0.066
220000,0.039,0.911,0.050
221000,0.034,0.915,0.051
222000,0.042,0.899,0.059
223000,0.041,0.915,0.044
224000,0.036,0.905,0.059
225000,0.037,0.918,0.045
226000,0.036,0.920,0.044
227000,0.044,0.907,0.049
228000,0.037,0.925,0.038
229000,0.033,0.915,0.052
230000,0.048,0.901,0.051
231000,0.044,0.903,0.053
232000,0.047,0.889,0.064
233000,0.049,0.898,0.053
234000,0.039,0.914,0.047
235000,0.040,0.920,0.040
236000,0.038,0.918,0.044
237000,0.034,0.935,0.031
238000,0.042,0.924,0.034
239000,0.043,0.921,0.036
240000,0.039,0.926,0.035
241000,0.040,0.919,0.041
242000,0.042,0.913,0.045
243000,0.048,0.883,0.069
244000,0.045,0.893,0.062
245000,0.044,0.897,0.059
246000,0.040,0.916,0.044
247000,0.042,0.881,0.077
248000,0.036,0.918,0.046
249000,0.039,0.914,0.047
250000,0.042,0.919,0.039
251000,0.035,0.916,0.049
252000,0.047,0.895,0.058
253000,0.042,0.916,0.042
254000,0.040,0.919,0.041
255000,0.040,0.908,0.052
256000,0.044,0.906,0.050
257000,0.036,0.916,0.048
258000,0.039,0.922,0.039
259000,0.039,0.903,0.058
260000,0.036,0.919,0.045
261000,0.047,0.911,0.042
262000,0.048,0.895,0.057
263000,0.038,0.916,0.046
264000,0.040,0.922,0.038
265000,0.036,0.916,0.048
266000,0.034,0.919,0.047
267000,0.037,0.920,0.043
268000,0.036,0.914,0.050
269000,0.047,0.905,0.048
270000,0.048,0.895,0.057
271000,0.044,0.904,0.052
272000,0.038,0.926,0.036
273000,0.038,0.934,0.028
274000,0.036,0.933,0.031
275000,0.035,0.918,0.047
276000,0.033,0.917,0.050
277000,0.042,0.910,0.048
278000,0.038,0.907,0.055
279000,0.044,0.906,0.050
280000,0.046,0.909,0.045
281000,0.041,0.921,0.038
282000,0.040,0.919,0.041
283000,0.035,0.930,0.035
284000,0.039,0.927,0.034
285000,0.031,0.924,0.045
286000,0.032,0.928,0.040
287000,0.035,0.932,0.033
288000,0.040,0.913,0.047
289000,0.044,0.916,0.040
290000,0.045,0.905,0.050
291000,0.040,0.909,0.051
292000,0.040,0.927,0.033
293000,0.034,0.936,0.030
294000,0.037,0.921,0.042
295000,0.038,0.921,0.041
296000,0.031,0.930,0.039
297000,0.035,0.906,0.059
298000,0.037,0.916,0.047
299000,0.046,0.901,0.053
300000,0.052,0.869,0.079
301000,0.051,0.884,0.065
302000,0.044,0.893,0.063
303000,0.043,0.909,0.048
304000,0.041,0.898,0.061
305000,0.049,0.883,0.068
306000,0.051,0.891,0.058
307000,0.035,0.921,0.044
308000,0.036,0.918,0.046
309000,0.038,0.908,0.054
310000,0.041,0.898,0.061
311000,0.035,0.905,0.060
312000,0.038,0.927,0.035
313000,0.037,0.919,0.044
314000,0.038,0.917,0.045
315000,0.037,0.918,0.045
316000,0.039,0.912,0.049
317000,0.038,0.916,0.046
318000,0.043,0.893,0.064
319000,0.041,0.891,0.068
320000,0.054,0.877,0.069
321000,0.048,0.880,0.072
322000,0.063,0.860,0.077
323000,0.056,0.863,0.081
324000,0.066,0.856,0.078
325000,0.046,0.892,0.062
326000,0.041,0.904,0.055
327000,0.050,0.878,0.072
328000,0.043,0.870,0.087
329000,0.045,0.897,0.058
330000,0.043,0.895,0.062
331000,0.034,0.909,0.057
332000,0.044,0.905,0.051
333000,0.040,0.887,0.073
334000,0.042,0.911,0.047
335000,0.036,0.894,0.070
336000,0.038,0.906,0.056
337000,0.039,0.920,0.041
338000,0.035,0.930,0.035
339000,0.035,0.926,0.039
340000,0.040,0.909,0.051
341000,0.038,0.922,0.040
342000,0.041,0.918,0.041
343000,0.036,0.918,0.046
344000,0.037,0.920,0.043
345000,0.041,0.924,0.035
346000,0.037,0.931,0.032
347000,0.041,0.914,0.045
348000,0.044,0.901,0.055
349000,0.040,0.916,0.044
350000,0.041,0.916,0.043
351000,0.047,0.908,0.045
352000,0.049,0.890,0.061
353000,0.051,0.895,0.054
354000,0.038,0.910,0.052
355000,0.033,0.913,0.054
356000,0.035,0.908,0.057
357000,0.037,0.906,0.057
358000,0.051,0.887,0.062
359000,0.042,0.895,0.063
360000,0.043,0.892,0.065
361000,0.041,0.881,0.078
362000,0.034,0.912,0.054
363000,0.040,0.908,0.052
364000,0.043,0.890,0.067
365000,0.044,0.887,0.069
366000,0.043,0.909,0.048
367000,0.041,0.916,0.043
368000,0.038,0.916,0.046
369000,0.035,0.929,0.036
370000,0.032,0.930,0.038
371000,0.032,0.925,0.043
372000,0.035,0.922,0.043
373000,0.048,0.899,0.053
374000,0.036,0.914,0.050
375000,0.039,0.916,0.045
376000,0.036,0.905,0.059
377000,0.037,0.904,0.059
378000,0.035,0.908,0.057
379000,0.036,0.913,0.051
380000,0.039,0.912,0.049
381000,0.036,0.922,0.042
382000,0.036,0.924,0.040
383000,0.041,0.913,0.046
384000,0.040,0.923,0.037
385000,0.036,0.932,0.032
386000,0.039,0.917,0.044
387000,0.040,0.916,0.044
388000,0.045,0.911,0.044
389000,0.041,0.873,0.086
390000,0.041,0.909,0.050
391000,0.032,0.933,0.035
392000,0.032,0.928,0.040
393000,0.033,0.916,0.051
394000,0.040,0.905,0.055
395000,0.042,0.918,0.040
396000,0.046,0.889,0.065
397000,0.036,0.920,0.044
398000,0.043,0.886,0.071
399000,0.042,0.910,0.048
400000,0.035,0.915,0.050
401000,0.039,0.913,0.048
402000,0.038,0.908,0.054
403000,0.038,0.920,0.042
404000,0.044,0.905,0.051
405000,0.036,0.920,0.044
406000,0.032,0.921,0.047
407000,0.040,0.902,0.058
408000,0.049,0.889,0.062
409000,0.043,0.904,0.053
410000,0.038,0.914,0.048
411000,0.040,0.918,0.042
412000,0.036,0.930,0.034
413000,0.033,0.922,0.045
414000,0.037,0.909,0.054
415000,0.033,0.919,0.048
416000,0.044,0.906,0.050
417000,0.047,0.901,0.052
418000,0.036,0.917,0.047
419000,0.041,0.908,0.051
420000,0.043,0.901,0.056
421000,0.040,0.890,0.070
422000,0.049,0.867,0.084
423000,0.046,0.900,0.054
424000,0.039,0.893,0.068
425000,0.034,0.916,0.050
426000,0.040,0.899,0.061
427000,0.041,0.920,0.039
428000,0.033,0.924,0.043
429000,0.035,0.927,0.038
430000,0.044,0.921,0.035
431000,0.035,0.918,0.047
432000,0.037,0.927,0.036
433000,0.036,0.937,0.027
434000,0.034,0.923,0.043
