time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.068048
1000,0.030,0.950,0.020,0.066086
1500,0.030,0.931,0.040,0.099239
2000,0.032,0.908,0.060,0.149156
2500,0.030,0.926,0.045,0.104825
3000,0.035,0.923,0.042,0.093454
3500,0.037,0.926,0.037,0.089793
4000,0.035,0.918,0.047,0.112037
4500,0.042,0.926,0.032,0.092148
5000,0.035,0.943,0.022,0.077941
5500,0.040,0.908,0.052,0.139744
6000,0.040,0.931,0.030,0.085208
6500,0.035,0.931,0.035,0.092881
7000,0.035,0.945,0.020,0.076794
7500,0.035,0.945,0.020,0.079230
8000,0.037,0.938,0.025,0.092396
8500,0.037,0.921,0.042,0.117883
9000,0.035,0.933,0.032,0.086770
9500,0.037,0.943,0.020,0.079926
10000,0.032,0.948,0.020,0.070197
10500,0.032,0.945,0.022,0.069330
11000,0.037,0.935,0.027,0.094876
11500,0.032,0.940,0.027,0.098962
12000,0.035,0.948,0.017,0.066934
12500,0.040,0.913,0.047,0.136383
13000,0.040,0.913,0.047,0.117556
13500,0.032,0.933,0.035,0.076591
14000,0.045,0.923,0.032,0.120221
14500,0.040,0.928,0.032,0.078422
15000,0.037,0.938,0.025,0.070770
15500,0.035,0.938,0.027,0.060858
16000,0.035,0.926,0.040,0.102057
16500,0.037,0.908,0.055,0.123468
17000,0.050,0.896,0.055,0.136406
17500,0.042,0.911,0.047,0.125602
18000,0.040,0.921,0.040,0.091703
18500,0.040,0.916,0.045,0.104998
19000,0.035,0.945,0.020,0.081728
19500,0.035,0.948,0.017,0.070965
20000,0.037,0.926,0.037,0.119926
20500,0.032,0.938,0.030,0.089052
21000,0.032,0.950,0.017,0.062701
21500,0.037,0.921,0.042,0.098153
22000,0.042,0.921,0.037,0.108832
22500,0.035,0.943,0.022,0.085344
23000,0.035,0.933,0.032,0.075153
23500,0.030,0.926,0.045,0.091246
24000,0.030,0.938,0.032,0.071949
24500,0.030,0.938,0.032,0.074280
25000,0.032,0.916,0.052,0.111543
25500,0.035,0.921,0.045,0.099863
26000,0.037,0.931,0.032,0.091722
26500,0.032,0.938,0.030,0.080298
27000,0.037,0.933,0.030,0.084515
27500,0.032,0.938,0.030,0.076945
28000,0.032,0.943,0.025,0.068451
28500,0.032,0.935,0.032,0.083882
29000,0.032,0.933,0.035,0.076663
29500,0.035,0.935,0.030,0.078312
30000,0.035,0.931,0.035,0.079440
30500,0.040,0.928,0.032,0.096178
31000,0.035,0.908,0.057,0.113234
31500,0.050,0.911,0.040,0.109304
32000,0.047,0.859,0.094,0.201250
32500,0.060,0.864,0.077,0.170806
33000,0.050,0.883,0.067,0.147243
33500,0.030,0.945,0.025,0.053028
34000,0.037,0.940,0.022,0.086904
34500,0.035,0.940,0.025,0.072100
35000,0.030,0.918,0.052,0.119567
35500,0.032,0.935,0.032,0.076319
36000,0.037,0.935,0.027,0.077258
36500,0.032,0.945,0.022,0.078302
37000,0.032,0.928,0.040,0.096342
37500,0.042,0.903,0.055,0.152586
38000,0.037,0.918,0.045,0.115033
38500,0.035,0.938,0.027,0.091039
39000,0.037,0.913,0.050,0.123629
39500,0.045,0.926,0.030,0.097325
40000,0.052,0.903,0.045,0.124418
40500,0.047,0.898,0.055,0.148751
41000,0.042,0.898,0.060,0.142789
41500,0.050,0.908,0.042,0.122055
42000,0.042,0.916,0.042,0.104023
42500,0.047,0.916,0.037,0.104561
43000,0.040,0.933,0.027,0.078772
43500,0.042,0.938,0.020,0.077001
44000,0.035,0.926,0.040,0.110889
44500,0.035,0.926,0.040,0.103725
45000,0.030,0.943,0.027,0.065227
45500,0.030,0.943,0.027,0.074557
46000,0.037,0.923,0.040,0.108897
46500,0.057,0.888,0.055,0.147900
47000,0.055,0.891,0.055,0.142347
47500,0.037,0.911,0.052,0.109475
48000,0.035,0.926,0.040,0.091493
48500,0.035,0.940,0.025,0.085013
49000,0.035,0.916,0.050,0.115055
49500,0.047,0.926,0.027,0.099001
50000,0.060,0.876,0.065,0.189657
50500,0.047,0.896,0.057,0.139089
51000,0.050,0.873,0.077,0.175078
51500,0.050,0.906,0.045,0.110578
52000,0.045,0.926,0.030,0.096461
52500,0.045,0.945,0.010,0.059864
53000,0.042,0.923,0.035,0.101373
53500,0.062,0.908,0.030,0.114404
54000,0.052,0.906,0.042,0.112966
54500,0.047,0.921,0.032,0.086423
55000,0.042,0.935,0.022,0.056764
55500,0.042,0.933,0.025,0.072701
56000,0.052,0.923,0.025,0.093829
56500,0.045,0.943,0.012,0.072378
57000,0.042,0.933,0.025,0.079106
57500,0.042,0.921,0.037,0.108275
58000,0.045,0.911,0.045,0.106110
58500,0.042,0.923,0.035,0.087464
59000,0.045,0.935,0.020,0.084227
59500,0.050,0.931,0.020,0.068174
60000,0.055,0.906,0.040,0.102770
60500,0.052,0.906,0.042,0.103060
61000,0.057,0.896,0.047,0.126982
61500,0.040,0.901,0.060,0.129155
62000,0.040,0.938,0.022,0.069015
62500,0.060,0.883,0.057,0.173452
63000,0.042,0.906,0.052,0.133751
63500,0.032,0.918,0.050,0.121641
64000,0.040,0.950,0.010,0.055747
64500,0.045,0.913,0.042,0.115725
65000,0.045,0.916,0.040,0.105160
65500,0.032,0.923,0.045,0.101924
66000,0.032,0.935,0.032,0.068731
66500,0.032,0.940,0.027,0.065460
67000,0.040,0.928,0.032,0.095317
67500,0.035,0.940,0.025,0.074692
68000,0.035,0.916,0.050,0.134645
68500,0.042,0.935,0.022,0.099909
69000,0.035,0.923,0.042,0.110031
69500,0.050,0.908,0.042,0.125447
70000,0.037,0.928,0.035,0.090892
70500,0.042,0.918,0.040,0.121363
71000,0.032,0.935,0.032,0.086786
71500,0.030,0.948,0.022,0.058725
72000,0.040,0.923,0.037,0.116646
72500,0.040,0.933,0.027,0.078597
73000,0.045,0.896,0.060,0.149373
73500,0.037,0.931,0.032,0.074750
74000,0.032,0.928,0.040,0.091411
74500,0.037,0.923,0.040,0.088383
75000,0.040,0.903,0.057,0.120267
75500,0.042,0.906,0.052,0.114650
76000,0.032,0.933,0.035,0.077369
76500,0.032,0.926,0.042,0.113906
77000,0.035,0.938,0.027,0.084734
77500,0.037,0.933,0.030,0.094951
78000,0.035,0.923,0.042,0.092377
78500,0.035,0.916,0.050,0.116022
79000,0.035,0.931,0.035,0.080098
79500,0.035,0.926,0.040,0.108051
80000,0.035,0.943,0.022,0.074693
80500,0.032,0.948,0.020,0.065369
81000,0.032,0.950,0.017,0.055484
81500,0.032,0.948,0.020,0.070125
82000,0.032,0.923,0.045,0.114506
82500,0.037,0.935,0.027,0.084234
83000,0.037,0.921,0.042,0.108760
83500,0.037,0.928,0.035,0.087780
84000,0.040,0.933,0.027,0.084442
84500,0.042,0.923,0.035,0.117445
85000,0.047,0.911,0.042,0.130420
85500,0.074,0.876,0.050,0.182023
86000,0.042,0.906,0.052,0.124182
86500,0.037,0.913,0.050,0.123865
87000,0.035,0.928,0.037,0.083952
87500,0.040,0.940,0.020,0.068660
88000,0.032,0.935,0.032,0.084006
88500,0.037,0.953,0.010,0.057660
89000,0.035,0.933,0.032,0.084341
89500,0.032,0.948,0.020,0.057072
90000,0.032,0.938,0.030,0.079683
90500,0.042,0.928,0.030,0.090160
91000,0.037,0.958,0.005,0.051041
91500,0.037,0.955,0.007,0.049680
92000,0.045,0.928,0.027,0.107321
92500,0.040,0.921,0.040,0.106900
93000,0.047,0.928,0.025,0.085328
93500,0.052,0.908,0.040,0.109133
94000,0.042,0.908,0.050,0.098404
94500,0.040,0.935,0.025,0.080749
95000,0.052,0.901,0.047,0.123305
95500,0.042,0.933,0.025,0.083421
96000,0.047,0.916,0.037,0.106923
96500,0.037,0.903,0.060,0.138385
97000,0.047,0.901,0.052,0.154675
97500,0.037,0.935,0.027,0.070058
