time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.938,0.030,0.105980
1000,0.032,0.926,0.042,0.112401
1500,0.030,0.923,0.047,0.107965
2000,0.035,0.928,0.037,0.096880
2500,0.030,0.923,0.047,0.102680
3000,0.037,0.918,0.045,0.108068
3500,0.030,0.928,0.042,0.105111
4000,0.032,0.938,0.030,0.099315
4500,0.035,0.931,0.035,0.104395
5000,0.032,0.921,0.047,0.128008
5500,0.030,0.940,0.030,0.096621
6000,0.030,0.935,0.035,0.093931
6500,0.030,0.933,0.037,0.110871
7000,0.030,0.911,0.060,0.141036
7500,0.030,0.908,0.062,0.128219
8000,0.037,0.888,0.074,0.141710
8500,0.032,0.883,0.084,0.157122
9000,0.047,0.846,0.107,0.225439
9500,0.045,0.831,0.124,0.208852
10000,0.047,0.876,0.077,0.159362
10500,0.035,0.923,0.042,0.113731
11000,0.032,0.913,0.055,0.122987
11500,0.032,0.918,0.050,0.112961
12000,0.030,0.901,0.069,0.124312
12500,0.032,0.906,0.062,0.132161
13000,0.032,0.926,0.042,0.113376
13500,0.032,0.926,0.042,0.097674
14000,0.047,0.901,0.052,0.137391
14500,0.047,0.901,0.052,0.127747
15000,0.042,0.878,0.079,0.161926
15500,0.050,0.891,0.060,0.151041
16000,0.042,0.908,0.050,0.116386
16500,0.035,0.926,0.040,0.094192
17000,0.037,0.893,0.069,0.133384
17500,0.045,0.864,0.092,0.212883
18000,0.045,0.913,0.042,0.112054
18500,0.045,0.921,0.035,0.100340
19000,0.035,0.908,0.057,0.124252
19500,0.032,0.898,0.069,0.155052
20000,0.045,0.864,0.092,0.202951
20500,0.047,0.836,0.117,0.211694
21000,0.042,0.881,0.077,0.147012
21500,0.037,0.896,0.067,0.142303
22000,0.042,0.866,0.092,0.180053
22500,0.037,0.841,0.122,0.215671
23000,0.042,0.871,0.087,0.178264
23500,0.045,0.849,0.107,0.213608
24000,0.037,0.906,0.057,0.130241
24500,0.032,0.923,0.045,0.109751
25000,0.035,0.913,0.052,0.119203
25500,0.035,0.893,0.072,0.152810
26000,0.037,0.911,0.052,0.126555
26500,0.037,0.921,0.042,0.133202
27000,0.030,0.935,0.035,0.081651
27500,0.042,0.903,0.055,0.140339
28000,0.037,0.906,0.057,0.127121
28500,0.037,0.923,0.040,0.097109
29000,0.052,0.918,0.030,0.099448
29500,0.052,0.893,0.055,0.137905
30000,0.037,0.866,0.097,0.165554
30500,0.037,0.866,0.097,0.161358
31000,0.032,0.908,0.060,0.109223
31500,0.030,0.908,0.062,0.126536
32000,0.040,0.893,0.067,0.162229
32500,0.032,0.903,0.065,0.135051
33000,0.042,0.908,0.050,0.135139
33500,0.035,0.923,0.042,0.100014
34000,0.035,0.908,0.057,0.129230
34500,0.032,0.913,0.055,0.120260
35000,0.030,0.911,0.060,0.122247
