time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.945,0.025,0.096024
1000,0.032,0.911,0.057,0.141839
1500,0.035,0.864,0.102,0.205398
2000,0.035,0.849,0.117,0.207898
2500,0.060,0.841,0.099,0.222620
3000,0.040,0.878,0.082,0.177222
3500,0.052,0.839,0.109,0.243805
4000,0.047,0.777,0.176,0.296403
4500,0.050,0.814,0.136,0.218397
5000,0.055,0.789,0.156,0.255546
5500,0.047,0.774,0.179,0.269262
6000,0.057,0.801,0.141,0.267948
6500,0.055,0.797,0.149,0.276892
7000,0.072,0.764,0.164,0.290332
7500,0.060,0.777,0.164,0.288069
8000,0.055,0.789,0.156,0.242155
8500,0.067,0.739,0.194,0.316025
9000,0.082,0.742,0.176,0.311727
9500,0.069,0.747,0.184,0.292039
10000,0.072,0.717,0.211,0.330087
10500,0.092,0.677,0.231,0.363501
11000,0.097,0.727,0.176,0.333039
11500,0.112,0.690,0.199,0.363820
12000,0.079,0.742,0.179,0.305581
12500,0.082,0.752,0.166,0.296803
13000,0.072,0.759,0.169,0.299669
13500,0.072,0.787,0.141,0.269382
14000,0.067,0.747,0.186,0.319939
14500,0.084,0.722,0.194,0.341648
15000,0.079,0.739,0.181,0.324412
15500,0.082,0.769,0.149,0.304268
16000,0.077,0.737,0.186,0.323345
16500,0.062,0.759,0.179,0.297079
17000,0.065,0.762,0.174,0.281107
17500,0.097,0.725,0.179,0.337987
18000,0.092,0.717,0.191,0.345033
18500,0.089,0.675,0.236,0.359452
19000,0.099,0.640,0.261,0.396321
19500,0.119,0.628,0.253,0.418670
20000,0.141,0.675,0.184,0.383262
20500,0.119,0.653,0.228,0.390172
21000,0.102,0.675,0.223,0.376656
21500,0.082,0.690,0.228,0.332585
22000,0.102,0.672,0.226,0.369320
22500,0.092,0.695,0.213,0.340282
23000,0.117,0.625,0.258,0.395576
23500,0.169,0.586,0.246,0.434344
24000,0.149,0.591,0.261,0.435963
24500,0.136,0.583,0.280,0.437742
25000,0.127,0.613,0.261,0.410238
25500,0.144,0.610,0.246,0.414914
26000,0.136,0.593,0.270,0.413753
26500,0.186,0.578,0.236,0.427710
27000,0.134,0.613,0.253,0.405095
27500,0.171,0.568,0.261,0.439801
28000,0.201,0.479,0.320,0.471854
28500,0.248,0.474,0.278,0.492118
29000,0.231,0.449,0.320,0.493882
29500,0.275,0.347,0.377,0.499359
30000,0.342,0.333,0.325,0.505123
30500,0.360,0.305,0.335,0.506219
31000,0.340,0.305,0.355,0.504299
31500,0.392,0.273,0.335,0.488701
32000,0.400,0.290,0.310,0.490070
32500,0.486,0.223,0.290,0.448114
33000,0.501,0.203,0.295,0.438820
33500,0.524,0.151,0.325,0.430747
34000,0.546,0.104,0.350,0.420851
34500,0.603,0.109,0.288,0.390637
35000,0.658,0.097,0.246,0.348704
35500,0.715,0.057,0.228,0.284673
36000,0.764,0.045,0.191,0.229005
36500,0.834,0.052,0.114,0.169985
37000,0.836,0.032,0.132,0.160764
37500,0.846,0.032,0.122,0.154521
38000,0.888,0.022,0.089,0.104161
38500,0.898,0.015,0.087,0.089208
39000,0.918,0.017,0.065,0.077218
39500,0.928,0.010,0.062,0.063093
40000,0.928,0.007,0.065,0.058714
40500,0.943,0.010,0.047,0.050324
41000,0.955,0.007,0.037,0.029484
41500,0.965,0.002,0.032,0.022398
42000,0.973,0.002,0.025,0.014657
42500,0.975,0.002,0.022,0.016890
43000,0.980,0.002,0.017,0.015924
43500,0.988,0.002,0.010,0.005509
44000,0.985,0.002,0.012,0.010657
44500,0.985,0.002,0.012,0.010657
45000,0.990,0.002,0.007,0.000799
45500,0.990,0.002,0.007,0.000799
46000,0.990,0.002,0.007,0.000799
46500,0.990,0.002,0.007,0.000799
47000,0.990,0.002,0.007,0.000799
47500,0.990,0.002,0.007,0.000799
48000,0.990,0.002,0.007,0.000799
48500,0.993,0.002,0.005,0.000440
49000,0.993,0.002,0.005,0.000440
49500,0.993,0.002,0.005,0.000440
50000,0.993,0.002,0.005,0.000440
50500,0.993,0.002,0.005,0.000440
51000,0.998,0.002,0.000,0.000090
51500,0.998,0.000,0.002,0.000090
52000,0.998,0.000,0.002,0.000090
52500,0.998,0.000,0.002,0.000090
53000,0.998,0.000,0.002,0.000090
53500,0.998,0.000,0.002,0.000090
54000,0.998,0.000,0.002,0.000090
54500,0.998,0.000,0.002,0.000090
55000,0.998,0.000,0.002,0.000090
55500,0.998,0.000,0.002,0.000090
56000,0.998,0.000,0.002,0.000090
56500,0.998,0.000,0.002,0.000090
57000,0.998,0.000,0.002,0.000090
57500,1.000,0.000,0.000,0.000000
