time,n_A+p,n_B,n_AB
100,0.184,0.513,0.303
200,0.118,0.526,0.355
300,0.092,0.500,0.408
400,0.066,0.368,0.566
500,0.132,0.342,0.526
600,0.132,0.421,0.447
700,0.237,0.250,0.513
800,0.276,0.289,0.434
900,0.303,0.342,0.355
1000,0.250,0.276,0.474
1100,0.342,0.184,0.474
1200,0.355,0.118,0.526
1300,0.395,0.105,0.500
1400,0.263,0.211,0.526
1500,0.211,0.211,0.579
1600,0.211,0.276,0.513
1700,0.197,0.276,0.526
1800,0.184,0.237,0.579
1900,0.197,0.197,0.605
2000,0.197,0.316,0.487
2100,0.079,0.395,0.526
2200,0.105,0.487,0.408
2300,0.079,0.513,0.408
2400,0.053,0.474,0.474
2500,0.026,0.579,0.395
2600,0.026,0.645,0.329
2700,0.053,0.553,0.395
2800,0.118,0.487,0.395
2900,0.171,0.421,0.408
3000,0.158,0.355,0.487
3100,0.132,0.289,0.579
3200,0.118,0.382,0.500
3300,0.053,0.421,0.526
3400,0.039,0.539,0.421
3500,0.053,0.526,0.421
3600,0.092,0.513,0.395
3700,0.066,0.658,0.276
3800,0.026,0.632,0.342
3900,0.026,0.776,0.197
4000,0.000,0.882,0.118
4100,0.000,0.868,0.132
4200,0.000,0.908,0.092
4300,0.000,0.921,0.079
4400,0.026,0.882,0.092
4500,0.013,0.908,0.079
4600,0.000,0.882,0.118
4700,0.000,0.947,0.053
4800,0.000,0.947,0.053
4900,0.000,0.974,0.026
5000,0.000,1.000,0.000
