time,n_A+p,n_B,n_AB
500,0.030,0.773,0.197
1000,0.030,0.711,0.259
1500,0.030,0.732,0.238
2000,0.030,0.586,0.384
2500,0.030,0.835,0.135
3000,0.030,0.769,0.201
3500,0.030,0.717,0.253
4000,0.030,0.707,0.263
4500,0.030,0.624,0.346
5000,0.030,0.666,0.304
5500,0.030,0.678,0.292
6000,0.030,0.790,0.180
6500,0.030,0.634,0.336
7000,0.030,0.687,0.283
7500,0.030,0.621,0.349
8000,0.030,0.671,0.299
8500,0.030,0.682,0.288
9000,0.030,0.597,0.373
9500,0.030,0.754,0.216
10000,0.030,0.565,0.405
10500,0.030,0.550,0.420
11000,0.030,0.631,0.339
11500,0.030,0.628,0.342
12000,0.030,0.762,0.208
12500,0.030,0.627,0.343
13000,0.030,0.588,0.382
13500,0.030,0.685,0.285
14000,0.030,0.690,0.280
14500,0.030,0.835,0.135
15000,0.030,0.668,0.302
15500,0.030,0.532,0.438
16000,0.030,0.606,0.364
16500,0.030,0.486,0.484
17000,0.030,0.579,0.391
17500,0.030,0.518,0.452
18000,0.030,0.626,0.344
18500,0.030,0.531,0.439
19000,0.030,0.499,0.471
19500,0.030,0.553,0.417
20000,0.030,0.467,0.503
20500,0.030,0.642,0.328
21000,0.030,0.618,0.352
21500,0.030,0.702,0.268
22000,0.030,0.727,0.243
22500,0.030,0.617,0.353
23000,0.030,0.531,0.439
23500,0.030,0.575,0.395
24000,0.030,0.630,0.340
24500,0.030,0.707,0.263
25000,0.030,0.678,0.292
25500,0.030,0.653,0.317
26000,0.030,0.680,0.290
26500,0.030,0.700,0.270
27000,0.030,0.690,0.280
27500,0.030,0.725,0.245
28000,0.030,0.614,0.356
28500,0.030,0.653,0.317
29000,0.030,0.813,0.157
29500,0.030,0.628,0.342
30000,0.030,0.698,0.272
30500,0.030,0.676,0.294
31000,0.030,0.585,0.385
31500,0.030,0.719,0.251
32000,0.030,0.737,0.233
32500,0.030,0.679,0.291
33000,0.030,0.658,0.312
33500,0.030,0.598,0.372
34000,0.030,0.718,0.252
34500,0.030,0.677,0.293
35000,0.030,0.596,0.374
35500,0.030,0.598,0.372
36000,0.030,0.631,0.339
36500,0.030,0.601,0.369
37000,0.030,0.617,0.353
37500,0.030,0.687,0.283
38000,0.030,0.808,0.162
38500,0.030,0.632,0.338
39000,0.030,0.629,0.341
39500,0.030,0.813,0.157
40000,0.030,0.877,0.093
40500,0.030,0.828,0.142
41000,0.030,0.735,0.235
41500,0.030,0.656,0.314
42000,0.030,0.527,0.443
42500,0.030,0.637,0.333
43000,0.030,0.762,0.208
43500,0.030,0.728,0.242
44000,0.030,0.694,0.276
44500,0.030,0.548,0.422
45000,0.030,0.619,0.351
45500,0.030,0.611,0.359
46000,0.030,0.684,0.286
46500,0.030,0.598,0.372
47000,0.030,0.627,0.343
47500,0.030,0.551,0.419
48000,0.030,0.633,0.337
48500,0.030,0.669,0.301
49000,0.030,0.752,0.218
49500,0.030,0.681,0.289
50000,0.030,0.588,0.382
50500,0.030,0.618,0.352
51000,0.030,0.613,0.357
51500,0.030,0.784,0.186
52000,0.030,0.668,0.302
52500,0.030,0.646,0.324
53000,0.030,0.491,0.479
